Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,punt,punt_yds,punt_yds_per_punt,awards,Year
Austin McNamara,austin-mcnamara-1,/cfb/players/austin-mcnamara-1.html,Texas Tech,Big 12,12,59,2657,45.0,,2019
Joel Whitford,joel-whitford-1,/cfb/players/joel-whitford-1.html,Washington,Pac-12,13,44,1979,45.0,,2019
Adam Williams,adam-williams-2,/cfb/players/adam-williams-2.html,Memphis,American,14,43,1927,44.8,,2019
Chris Barnes,chris-barnes-5,/cfb/players/chris-barnes-5.html,Rice,CUSA,12,35,1569,44.8,,2019
Pressley Harvin III,pressley-harvin-iii-1,/cfb/players/pressley-harvin-iii-1.html,Georgia Tech,ACC,12,80,3583,44.8,,2019
Tim Zaleski,tim-zaleski-1,/cfb/players/tim-zaleski-1.html,Wyoming,MWC,2,3,134,44.7,,2019
Ty Perine,ty-perine-1,/cfb/players/ty-perine-1.html,Alabama,SEC,6,13,581,44.7,,2019
Blake Hayes,blake-hayes-1,/cfb/players/blake-hayes-1.html,Illinois,Big Ten,13,77,3437,44.6,,2019
Dillon Jones,dillon-jones-1,/cfb/players/dillon-jones-1.html,Texas Christian,Big 12,2,4,178,44.5,,2019
Kyle Thompson,kyle-thompson-1,/cfb/players/kyle-thompson-1.html,Kansas,Big 12,12,57,2538,44.5,,2019
Race Porter,race-porter-1,/cfb/players/race-porter-1.html,Washington,Pac-12,13,4,178,44.5,,2019
Alex Kinney,alex-kinney-1,/cfb/players/alex-kinney-1.html,Colorado,Pac-12,12,59,2619,44.4,,2019
Drue Chrisman,dru-chrisman-1,/cfb/players/dru-chrisman-1.html,Ohio State,Big Ten,14,46,2037,44.3,,2019
John Parker Romo,john-parker-romo-1,/cfb/players/john-parker-romo-1.html,Virginia Tech,ACC,13,8,354,44.3,,2019
Mac Brown,mac-brown-1,/cfb/players/mac-brown-1.html,Ole Miss,SEC,12,57,2524,44.3,,2019
Cody Grace,cody-grace-1,/cfb/players/cody-grace-1.html,Arkansas State,Sun Belt,13,65,2874,44.2,,2019
Rhys Byrns,rhys-byrns-1,/cfb/players/rhys-byrns-1.html,Louisiana,Sun Belt,12,45,1991,44.2,,2019
Will Hart,will-hart-2,/cfb/players/will-hart-2.html,Michigan,Big Ten,13,51,2256,44.2,,2019
Ben Scruton,ben-scruton-1,/cfb/players/ben-scruton-1.html,Hawaii,MWC,11,20,882,44.1,,2019
Blake Maimone,blake-maimone-1,/cfb/players/blake-maimone-1.html,Oregon,Pac-12,14,61,2685,44.0,,2019
Logan Tyler,logan-tyler-1,/cfb/players/logan-tyler-1.html,Florida State,ACC,1,7,308,44.0,,2019
Tommy Townsend,tommy-townsend-1,/cfb/players/tommy-townsend-1.html,Florida,SEC,13,42,1847,44.0,,2019
Louis Hedley,louis-hedley-1,/cfb/players/louis-hedley-1.html,Miami (FL),ACC,13,64,2808,43.9,,2019
Sterling Hofrichter,sterling-hofrichter-1,/cfb/players/sterling-hofrichter-1.html,Syracuse,ACC,12,69,3026,43.9,,2019
Adam Korsak,adam-korsak-1,/cfb/players/adam-korsak-1.html,Rutgers,Big Ten,12,76,3327,43.8,,2019
Arryn Siposs,arryn-siposs-1,/cfb/players/arryn-siposs-1.html,Auburn,SEC,13,61,2674,43.8,,2019
Jake Julien,jake-julien-1,/cfb/players/jake-julien-1.html,Eastern Michigan,MAC,13,50,2190,43.8,,2019
Jared Porter,jared-porter-1,/cfb/players/jared-porter-1.html,Louisiana-Monroe,Sun Belt,12,54,2364,43.8,,2019
Steven Sawicki,steven-sawicki-1,/cfb/players/steven-sawicki-1.html,Clemson,ACC,9,6,263,43.8,,2019
Alvin Kenworthy,alvin-kenworthy-1,/cfb/players/alvin-kenworthy-1.html,North Texas,CUSA,12,50,2183,43.7,,2019
Matt Hayball,matt-hayball-1,/cfb/players/matt-hayball-1.html,Florida Atlantic,CUSA,14,68,2958,43.5,,2019
Kyle Kramer,kyle-kramer-2,/cfb/players/kyle-kramer-2.html,Miami (OH),MAC,14,75,3252,43.4,,2019
Hayes Hicken,hayes-hicken-1,/cfb/players/hayes-hicken-1.html,Nevada-Las Vegas,MWC,12,66,2861,43.3,,2019
Alex Kessman,alex-kessman-1,/cfb/players/alex-kessman-1.html,Pitt,ACC,13,9,389,43.2,,2019
Jake Hartbarger,jake-hartbarger-1,/cfb/players/jake-hartbarger-1.html,Michigan State,Big Ten,13,63,2721,43.2,,2019
Jake Oldroyd,jake-oldroyd-1,/cfb/players/jake-oldroyd-1.html,BYU,Ind,13,42,1813,43.2,,2019
Tucker McCann,tucker-mccann-1,/cfb/players/tucker-mccann-1.html,Missouri,SEC,12,68,2940,43.2,,2019
Derek Adams,derek-adams-1,/cfb/players/derek-adams-1.html,Kent State,MAC,13,59,2543,43.1,,2019
Harrison Smith,harrison-smith-3,/cfb/players/harrison-smith-3.html,Vanderbilt,SEC,12,77,3313,43.0,,2019
Jake Verity,jake-verity-1,/cfb/players/jake-verity-1.html,East Carolina,American,12,5,215,43.0,,2019
Matt Ference,matt-ference-1,/cfb/players/matt-ference-1.html,Northern Illinois,MAC,12,65,2792,43.0,,2019
Quinton Conaway,quinton-conaway-1,/cfb/players/quinton-conaway-1.html,Nevada,MWC,13,61,2621,43.0,,2019
Tom Bennett,tom-bennett-1,/cfb/players/tom-bennett-1.html,Tulsa,American,12,61,2626,43.0,,2019
Tommy Heatherly,tommy-heatherly-1,/cfb/players/tommy-heatherly-1.html,Florida International,CUSA,13,54,2321,43.0,,2019
Wade Lees,wade-lees-1,/cfb/players/wade-lees-1.html,UCLA,Pac-12,12,49,2100,42.9,,2019
Brad Robbins,brad-robbins-1,/cfb/players/brad-robbins-1.html,Michigan,Big Ten,2,4,171,42.8,,2019
kirk Christodoulou,kirk-christodoulou-1,/cfb/players/kirk-christodoulou-1.html,Pitt,ACC,13,56,2398,42.8,,2019
Owen White,owen-white-1,/cfb/players/owen-white-1.html,Navy,American,13,39,1668,42.8,,2019
Zach Von Rosenberg,zach-von-rosenberg-1,/cfb/players/zach-von-rosenberg-1.html,LSU,SEC,14,47,2013,42.8,,2019
Daniel Rodriguez,daniel-rodriguez-3,/cfb/players/daniel-rodriguez-3.html,Oregon State,Pac-12,12,58,2478,42.7,,2019
Grant Carlson,grant-carlson-1,/cfb/players/grant-carlson-1.html,Boston College,ACC,13,65,2774,42.7,,2019
Xavier Subotsch,xavier-subotsch-1,/cfb/players/xavier-subotsch-1.html,Appalachian State,Sun Belt,14,71,3035,42.7,,2019
Mason King,mason-king-1,/cfb/players/mason-king-1.html,Louisville,ACC,13,57,2428,42.6,,2019
Tucker Day,tucker-day-1,/cfb/players/tucker-day-1.html,Mississippi State,SEC,13,51,2174,42.6,,2019
Anthony Beck II,anthony-beck-ii-1,/cfb/players/anthony-beck-ii-1.html,Georgia Southern,Sun Belt,13,68,2891,42.5,,2019
Blake Cusick,blake-cusick-1,/cfb/players/blake-cusick-1.html,Fresno State,MWC,12,52,2209,42.5,,2019
Haydon Whitehead,haydon-whitehead-1,/cfb/players/haydon-whitehead-1.html,Indiana,Big Ten,13,51,2166,42.5,,2019
James Smith,james-smith-8,/cfb/players/james-smith-8.html,Cincinnati,American,14,72,3053,42.4,,2019
Luke Magliozzi,luke-magliozzi-1,/cfb/players/luke-magliozzi-1.html,Connecticut,American,12,63,2671,42.4,,2019
Reeves Mundschau,reeves-mundschau-1,/cfb/players/reeves-mundschau-1.html,Oklahoma,Big 12,14,38,1612,42.4,,2019
Mike Bernier,mike-bernier-1,/cfb/players/mike-bernier-1.html,Alabama,SEC,1,6,254,42.3,,2019
Nick Mihalic,nick-mihalic-1,/cfb/players/nick-mihalic-1.html,Western Michigan,MAC,13,52,2200,42.3,,2019
Will Spiers,will-spiers-1,/cfb/players/will-spiers-1.html,Clemson,ACC,15,53,2240,42.3,,2019
Andrew Osteen,andrew-osteen-1,/cfb/players/andrew-osteen-1.html,UCF,American,13,57,2408,42.2,,2019
Blake Gillikin,blake-gillikin-1,/cfb/players/blake-gillikin-1.html,Penn State,Big Ten,13,62,2615,42.2,,2019
Jack Brooks,jack-brooks-1,/cfb/players/jack-brooks-1.html,South Alabama,Sun Belt,12,67,2828,42.2,,2019
Josh Growden,josh-growden-1,/cfb/players/josh-growden-1.html,West Virginia,Big 12,12,68,2864,42.1,,2019
Kyle Greenwell,kyle-greenwell-1,/cfb/players/kyle-greenwell-1.html,UAB,CUSA,14,68,2860,42.1,,2019
Peyton Theisler,peyton-theisler-1,/cfb/players/peyton-theisler-1.html,New Mexico State,Ind,12,63,2651,42.1,,2019
Ryan Galovich,ryan-galovich-1,/cfb/players/ryan-galovich-1.html,Wyoming,MWC,13,63,2653,42.1,,2019
Thomas Cluckey,thomas-cluckey-1,/cfb/players/thomas-cluckey-1.html,Toledo,MAC,12,33,1390,42.1,,2019
Donovan Gagen,donovan-gagen-1,/cfb/players/donovan-gagen-1.html,Kansas,Big 12,10,1,42,42.0,,2019
Paxton Brooks,paxton-brooks-1,/cfb/players/paxton-brooks-1.html,Tennessee,SEC,13,30,1260,42.0,,2019
Riley Neal,riley-neal-1,/cfb/players/riley-neal-1.html,Vanderbilt,SEC,11,1,42,42.0,,2019
Brady Buell,brady-buell-1,/cfb/players/brady-buell-1.html,Central Michigan,MAC,14,55,2305,41.9,,2019
Nash Griffin,nash-griffin-1,/cfb/players/nash-griffin-1.html,Virginia,ACC,14,57,2390,41.9,,2019
Brandon Wright,brandon-wright-3,/cfb/players/brandon-wright-3.html,Georgia State,Sun Belt,13,44,1841,41.8,,2019
Jacob Lafree,jacob-lafree-1,/cfb/players/jacob-lafree-1.html,Temple,American,13,3,125,41.7,,2019
Michael Farkas,michael-farkas-1,/cfb/players/michael-farkas-1.html,Ohio,MAC,13,49,2043,41.7,,2019
Michael Sleep-Dalton,michael-sleep-dalton-1,/cfb/players/michael-sleep-dalton-1.html,Iowa,Big Ten,13,58,2419,41.7,,2019
Nathan Snyder,nathan-snyder-2,/cfb/players/nathan-snyder-2.html,Ball State,MAC,12,48,2001,41.7,,2019
Ryan Bujcevski,ryan-bujcevski-1,/cfb/players/ryan-bujcevski-1.html,Texas,Big 12,9,32,1335,41.7,,2019
Aidan Alves,aidan-alves-1,/cfb/players/aidan-alves-1.html,Liberty,Ind,13,54,2245,41.6,,2019
Anthony Pecorella,anthony-pecorella-1,/cfb/players/anthony-pecorella-1.html,Maryland,Big Ten,10,31,1288,41.5,,2019
Connor Bowler,connor-bowler-1,/cfb/players/connor-bowler-1.html,Charlotte,CUSA,11,42,1739,41.4,,2019
Joe Doyle,joe-doyle-1,/cfb/players/joe-doyle-1.html,Tennessee,SEC,13,21,869,41.4,,2019
Kyle Ulbrich,kyle-ulbrich-1,/cfb/players/kyle-ulbrich-1.html,Middle Tennessee State,CUSA,12,46,1904,41.4,,2019
Ryan Wright,ryan-wright-1,/cfb/players/ryan-wright-1.html,Tulane,American,13,52,2155,41.4,,2019
Tyler Sumpter,tyler-sumpter-1,/cfb/players/tyler-sumpter-1.html,Troy,Sun Belt,12,42,1737,41.4,,2019
Tyler Sumpter,tyler-sumpter-2,/cfb/players/tyler-sumpter-2.html,Troy,Sun Belt,12,42,1737,41.4,,2019
Ben Kiernan,ben-kiernan-1,/cfb/players/ben-kiernan-1.html,North Carolina,ACC,12,60,2479,41.3,,2019
Robert LeFevre,robert-lefevre-1,/cfb/players/robert-lefevre-1.html,Marshall,CUSA,13,65,2683,41.3,,2019
Ben Griffiths,ben-griffiths-1,/cfb/players/ben-griffiths-1.html,USC,Pac-12,13,52,2141,41.2,,2019
Jake McClure,jake-mcclure-1,/cfb/players/jake-mcclure-1.html,Oklahoma State,Big 12,13,1,41,41.0,,2019
Josh Adkins,josh-adkins-1,/cfb/players/josh-adkins-1.html,New Mexico State,Ind,12,1,41,41.0,,2019
Reed Bowman,reed-bowman-1,/cfb/players/reed-bowman-1.html,Mississippi State,SEC,1,2,82,41.0,,2019
Ben Lennon,ben-lennon-1,/cfb/players/ben-lennon-1.html,Utah,Pac-12,14,44,1800,40.9,,2019
Christopher Bartolic,christopher-bartolic-1,/cfb/players/christopher-bartolic-1.html,Utah State,MWC,10,44,1800,40.9,,2019
Dario Longhetto,dario-longhetto-1,/cfb/players/dario-longhetto-1.html,California,Pac-12,5,18,736,40.9,,2019
Isaac Armstrong,isaac-armstrong-1,/cfb/players/isaac-armstrong-1.html,Nebraska,Big Ten,12,59,2411,40.9,,2019
Warren Scott,warren-scott-1,/cfb/players/warren-scott-1.html,SMU,American,12,8,327,40.9,,2019
Lucas Dean,lucas-dean-1,/cfb/players/lucas-dean-1.html,UTSA,CUSA,12,65,2651,40.8,,2019
Joe Rivera,joe-rivera-1,/cfb/players/joe-rivera-1.html,Iowa State,Big 12,12,54,2194,40.6,,2019
Jonn Young,jonn-young-1,/cfb/players/jonn-young-1.html,East Carolina,American,12,60,2438,40.6,,2019
Charlie Scott,charlie-scott-2,/cfb/players/charlie-scott-2.html,Air Force,MWC,12,30,1215,40.5,,2019
Ethan Albertson,ethan-albertson-1,/cfb/players/ethan-albertson-1.html,New Mexico State,Ind,1,2,81,40.5,,2019
Ryan Sanborn,ryan-sanborn-1,/cfb/players/ryan-sanborn-1.html,Stanford,Pac-12,12,52,2106,40.5,,2019
Zach Potter,zach-potter-2,/cfb/players/zach-potter-2.html,Army,Ind,12,16,648,40.5,,2019
Adam Nunez,adam-nunez-1,/cfb/players/adam-nunez-1.html,Rice,CUSA,12,31,1253,40.4,,2019
Matt Naranjo,matt-naranjo-1,/cfb/players/matt-naranjo-1.html,Bowling Green,MAC,12,71,2867,40.4,,2019
Brooks Cormier,brooks-cormier-1,/cfb/players/brooks-cormier-1.html,Purdue,Big Ten,10,28,1127,40.3,,2019
Isaac Power,isaac-power-1,/cfb/players/isaac-power-1.html,Baylor,Big 12,14,69,2783,40.3,,2019
Chase Garbers,chase-garbers-1,/cfb/players/chase-garbers-1.html,California,Pac-12,9,1,40,40.0,,2019
David Cooper,david-cooper-4,/cfb/players/david-cooper-4.html,Army,Ind,9,1,40,40.0,,2019
Bailey Cate,bailey-cate-1,/cfb/players/bailey-cate-1.html,Old Dominion,CUSA,12,66,2631,39.9,,2019
Jamie Sackville,jamie-sackville-1,/cfb/players/jamie-sackville-1.html,SMU,American,2,5,199,39.8,,2019
Alex Galland,alex-galland-1,/cfb/players/alex-galland-1.html,San Jose State,MWC,12,47,1867,39.7,,2019
Anthony Lotti,anthony-lotti-1,/cfb/players/anthony-lotti-1.html,Wisconsin,Big Ten,12,45,1788,39.7,,2019
Kyle Ostendorp,kyle-ostendorp-1,/cfb/players/kyle-ostendorp-1.html,Arizona,Pac-12,6,21,833,39.7,,2019
Zac Everett,zac-everett-1,/cfb/players/zac-everett-1.html,Southern Mississippi,CUSA,13,45,1788,39.7,,2019
Mitchell Crawford,mitchell-crawford-1,/cfb/players/mitchell-crawford-1.html,UTEP,CUSA,12,61,2415,39.6,,2019
Colton Spangler,colton-spangler-1,/cfb/players/colton-spangler-1.html,Maryland,Big Ten,12,44,1737,39.5,,2019
Evan Legassey,evan-legassey-1,/cfb/players/evan-legassey-1.html,Troy,Sun Belt,5,2,79,39.5,,2019
Sam Loy,sam-loy-1,/cfb/players/sam-loy-1.html,Arkansas,SEC,12,56,2210,39.5,,2019
George Georgopoulos,george-georgopoulos-1,/cfb/players/george-georgopoulos-1.html,Massachusetts,Ind,12,79,3116,39.4,,2019
Jay Bramblett,jay-bramblett-1,/cfb/players/jay-bramblett-1.html,Notre Dame,Ind,13,63,2485,39.4,,2019
Matt Aragon,matt-aragon-1,/cfb/players/matt-aragon-1.html,Arizona,Pac-12,12,37,1457,39.4,,2019
Chris Naggar,chris-naggar-1,/cfb/players/chris-naggar-1.html,Texas,Big 12,7,25,983,39.3,,2019
Joel Velazquez,joel-velazquez-1,/cfb/players/joel-velazquez-1.html,Boise State,MWC,14,56,2200,39.3,,2019
Myles Prosser,myles-prosser-1,/cfb/players/myles-prosser-1.html,Coastal Carolina,Sun Belt,12,42,1651,39.3,,2019
Ross Bowers,ross-bowers-1,/cfb/players/ross-bowers-1.html,Northern Illinois,MAC,9,4,157,39.3,,2019
Tommy Martin,tommy-martin-2,/cfb/players/tommy-martin-2.html,Florida State,ACC,12,70,2746,39.2,,2019
Stan Gaudion,stan-gaudion-1,/cfb/players/stan-gaudion-1.html,Hawaii,MWC,15,22,861,39.1,,2019
Steven Coutts,steven-coutts-1,/cfb/players/steven-coutts-1.html,California,Pac-12,13,51,1993,39.1,,2019
Aaron Dalton,aaron-dalton-1,/cfb/players/aaron-dalton-1.html,Utah State,MWC,11,7,273,39.0,,2019
Asher O'Hara,asher-ohara-1,/cfb/players/asher-ohara-1.html,Middle Tennessee State,CUSA,12,2,78,39.0,,2019
Jacob Swartz,jacob-swartz-1,/cfb/players/jacob-swartz-1.html,Miami (OH),MAC,1,1,39,39.0,,2019
Luke Hogan,luke-hogan-1,/cfb/players/luke-hogan-1.html,SMU,American,4,1,39,39.0,,2019
Matthew Trickett,matthew-trickett-1,/cfb/players/matthew-trickett-1.html,Kent State,MAC,13,1,39,39.0,,2019
Zac Collins,zac-collins-1,/cfb/players/zac-collins-1.html,Purdue,Big Ten,8,33,1287,39.0,,2019
Shane Buechele,shane-buechele-1,/cfb/players/shane-buechele-1.html,SMU,American,13,7,272,38.9,,2019
John Mayers,john-mayers-1,/cfb/players/john-mayers-1.html,Baylor,Big 12,14,3,116,38.7,,2019
Tom Hutton,tom-hutton-2,/cfb/players/tom-hutton-2.html,Oklahoma State,Big 12,13,58,2246,38.7,,2019
Trevor Denbow,trevor-denbow-1,/cfb/players/trevor-denbow-1.html,SMU,American,13,43,1662,38.7,,2019
Jordy Sandy,jordy-sandy-1,/cfb/players/jordy-sandy-1.html,Texas Christian,Big 12,12,61,2340,38.4,,2019
Alex Gracey,alex-gracey-1,/cfb/players/alex-gracey-1.html,Stanford,Pac-12,12,3,115,38.3,,2019
Connor Allen,connor-allen-1,/cfb/players/connor-allen-1.html,Wisconsin,Big Ten,13,3,115,38.3,,2019
Dan Kubiuk,dan-kubiuk-1,/cfb/players/dan-kubiuk-1.html,Northwestern,Big Ten,12,42,1609,38.3,,2019
Jacob Herbers,jacob-herbers-1,/cfb/players/jacob-herbers-1.html,Minnesota,Big Ten,13,42,1607,38.3,,2019
Pierce Callister,pierce-callister-1,/cfb/players/pierce-callister-1.html,Utah State,MWC,4,18,687,38.2,,2019
Brady Farlow,brady-farlow-1,/cfb/players/brady-farlow-1.html,Louisiana Tech,CUSA,13,57,2172,38.1,,2019
Seamus O'Kelly,seamus-okelly-1,/cfb/players/seamus-okelly-1.html,Texas State,Sun Belt,12,66,2515,38.1,,2019
Craig Walker,craig-walker-2,/cfb/players/craig-walker-2.html,Louisiana-Monroe,Sun Belt,12,2,76,38.0,,2019
Joseph Carlson,joseph-carlson-1,/cfb/players/joseph-carlson-1.html,Air Force,MWC,1,1,38,38.0,,2019
Will Reichard,will-reichard-1,/cfb/players/will-reichard-1.html,Alabama,SEC,5,4,152,38.0,,2019
Adam Barry,adam-barry-1,/cfb/players/adam-barry-1.html,Temple,American,13,62,2344,37.8,,2019
Jonah Wieland,jonah-wieland-1,/cfb/players/jonah-wieland-1.html,Akron,MAC,12,79,2980,37.7,,2019
Bo Nix,bo-nix-1,/cfb/players/bo-nix-1.html,Auburn,SEC,13,3,112,37.3,,2019
Jackson Baltar,jackson-baltar-1,/cfb/players/jackson-baltar-1.html,Buffalo,MAC,12,30,1117,37.2,,2019
Jacob Eason,jacob-eason-1,/cfb/players/jacob-eason-1.html,Washington,Pac-12,13,2,74,37.0,,2019
Matt Bromell,matt-bromell-1,/cfb/players/matt-bromell-1.html,Southern Mississippi,CUSA,6,16,592,37.0,,2019
Carson Strong,carson-strong-1,/cfb/players/carson-strong-1.html,Nevada,MWC,10,10,369,36.9,,2019
Reid Bauer,reid-bauer-1,/cfb/players/reid-bauer-1.html,Arkansas,SEC,2,3,110,36.7,,2019
Oliver Holdensen,oliver-holdensen-1,/cfb/players/oliver-holdensen-1.html,Georgia State,Sun Belt,13,7,256,36.6,,2019
Andrew David,andrew-david-1,/cfb/players/andrew-david-1.html,Northwestern,Big Ten,7,29,1054,36.3,,2019
Danny Jones,danny-jones-1,/cfb/players/danny-jones-1.html,BYU,Ind,7,11,396,36.0,,2019
Spencer Shrader,spencer-shrader-1,/cfb/players/spencer-shrader-1.html,South Florida,American,12,1,36,36.0,,2019
Matthew Stephenson,matthew-stephenson-1,/cfb/players/matthew-stephenson-1.html,Middle Tennessee State,CUSA,12,11,393,35.7,,2019
Adam Stack,adam-stack-1,/cfb/players/adam-stack-1.html,Oregon,Pac-12,2,1,35,35.0,,2019
Kyle Vantrease,kyle-vantrease-1,/cfb/players/kyle-vantrease-1.html,Buffalo,MAC,13,16,553,34.6,,2019
Nathan Stanley,nathan-stanley-2,/cfb/players/nathan-stanley-2.html,Iowa,Big Ten,13,1,34,34.0,,2019
Danny Longman,danny-longman-1,/cfb/players/danny-longman-1.html,Boston College,ACC,13,2,67,33.5,,2019
Jake Luton,jake-luton-1,/cfb/players/jake-luton-1.html,Oregon State,Pac-12,11,1,33,33.0,,2019
Skyler Delong,skyler-delong-1,/cfb/players/skyler-delong-1.html,Alabama,SEC,5,10,330,33.0,,2019
Dustin Crum,dustin-crum-1,/cfb/players/dustin-crum-1.html,Kent State,MAC,13,1,32,32.0,,2019
Evan Finegan,evan-finegan-1,/cfb/players/evan-finegan-1.html,Buffalo,MAC,3,5,156,31.2,,2019
Drew Plitt,drew-plitt-1,/cfb/players/drew-plitt-1.html,Ball State,MAC,12,2,59,29.5,,2019
Jacob Barnes,jacob-barnes-1,/cfb/players/jacob-barnes-1.html,Louisiana Tech,CUSA,1,2,59,29.5,,2019
Aidan Swanson,aidan-swanson-1,/cfb/players/aidan-swanson-1.html,Clemson,ACC,3,2,58,29.0,,2019
Danny Carrollo,danny-carrollo-1,/cfb/players/danny-carrollo-1.html,Purdue,Big Ten,12,5,143,28.6,,2019
Mason Fine,mason-fine-1,/cfb/players/mason-fine-1.html,North Texas,CUSA,12,1,28,28.0,,2019
Isaiah Green,isaiah-green-2,/cfb/players/isaiah-green-2.html,Marshall,CUSA,13,1,26,26.0,,2019
Kenny Pickett,kenny-pickett-1,/cfb/players/kenny-pickett-1.html,Pitt,ACC,12,1,25,25.0,,2019
Jack Abraham,jack-abraham-1,/cfb/players/jack-abraham-1.html,Southern Mississippi,CUSA,13,1,17,17.0,,2019
Brett Kean,brett-kean-1,/cfb/players/brett-kean-1.html,Charlotte,CUSA,8,2,33,16.5,,2019
Brad Davis,brad-davis-3,/cfb/players/brad-davis-3.html,Old Dominion,CUSA,6,1,13,13.0,,2019
Kato Nelson,kato-nelson-1,/cfb/players/kato-nelson-1.html,Akron,MAC,10,1,0,0.0,,2019
League Average,,,,,,,,42.3,,2019
