Player_ID,Player,pos_norm,latest_school,schools_played,games_total,sos_season_weighted,weighted_sos_percentile,sos_multiplier,award_count,awards,heisman_finish,year_score_sum,heisman_bonus,base_raw_score,career_score_raw,raw_per_game,raw_per_game_shrunk,component_pg_sos_raw,component_games_sos_raw,component_pg_sos_norm,component_games_sos_norm,score_blend_pre_norm,career_score_norm_0_100
devonta-smith-1,DeVonta Smith,WR,Alabama,Alabama,54.0,0.6764814814814815,0.5428223102712587,1.5428223102712586,10.0,AA|AP Player of the Year Award [Most Outstanding Player]|Camp|Fred Biletnikoff Award [Outstanding Receiver]|H-1|Heisman Memorial Trophy [Most Outstanding Player]|Maxwell|Maxwell Award [Player of the Year]|SEC Offensive Player of the Year|Walter Camp Player of the Year Award [Most Outstanding Player],1,308.40999999999997,100.0,637.45,637.45,11.80462962962963,10.667976952380954,16.458792847592925,83.31240475464796,93.3007,71.5333,82.417,100.0
marvin-harrison-jr-1,Marvin Harrison Jr.,WR,Ohio State,Ohio State,38.0,5.451842105263158,0.9263943919536727,1.9263943919536728,5.0,AA|Big Ten Offensive Player of the Year|Fred Biletnikoff Award [Outstanding Receiver]|H-4,4,209.37,40.0,390.278,390.278,10.270473684210527,8.929695844155846,17.20211599603384,73.20298689423957,95.5198,67.4551,81.48745,96.2274
brennan-presley-1,Brennan Presley,WR,Oklahoma State,Oklahoma State,64.0,4.07390625,0.8120999695214873,1.8120999695214874,0.0,,0,142.65,0.0,220.99,220.99,3.45296875,3.194551673469388,5.788846990128695,115.9743980493752,67.2849,92.0402,79.66255,94.3767
dede-westbrook-1,Dede Westbrook,WR,Oklahoma,Oklahoma,26.0,3.99,0.8049375190490704,1.8049375190490704,4.0,AA|Big 12 Offensive Player of the Year|Fred Biletnikoff Award [Outstanding Receiver]|H-4,4,157.79000000000002,40.0,312.16200000000003,312.16200000000003,12.00623076923077,9.837206785714287,17.755543610179824,46.92837549527583,100.0,58.13,79.065,93.1197
ceedee-lamb-1,CeeDee Lamb,WR,Oklahoma,Oklahoma,41.0,5.275121951219512,0.9123742761353246,1.9123742761353246,1.0,AA,0,175.96,0.0,288.832,288.832,7.044682926829268,6.20128972644377,11.85918695171333,78.4073453215483,86.4705,69.5437,78.00710000000001,92.1595
theo-wease-1,Theo Wease,WR,Missouri,Missouri|Oklahoma,63.0,4.426507936507937,0.8468454739408717,1.8468454739408717,0.0,,0,110.2,0.0,173.96,173.96,2.7612698412698413,2.5592553209109727,4.726549106083524,116.35126485827492,60.8199,93.0144,76.91714999999999,91.3789
chris-olave-1,Chris Olave,WR,Ohio State,Ohio State,47.0,6.1525531914893605,0.9596159707406279,1.9596159707406278,0.0,,0,137.38,0.0,219.256,219.256,4.665021276595745,4.186502210242588,8.203936592732312,92.1019506248095,77.6617,76.0225,76.84209999999999,90.7192
jeremiah-smith-2,Jeremiah Smith,WR,Ohio State,Ohio State,29.0,7.731724137931035,0.9916184090216398,1.9916184090216398,2.0,AA|H-6,6,157.22,20.0,282.848,282.848,9.753379310344828,8.156474775510205,16.24458531562677,57.75693386162755,91.7841,61.8068,76.79545,90.1466
emeka-egbuka-1,Emeka Egbuka,WR,Ohio State,Ohio State,49.0,6.584897959183674,0.9742456568119475,1.9742456568119475,0.0,,0,127.49,0.0,199.778,199.778,4.077102040816326,3.680120311688311,7.265461541896079,96.73803718378542,74.0071,79.4813,76.7442,89.64
malik-nabers-1,Malik Nabers,WR,LSU,LSU,38.0,5.3607894736842105,0.9183175861017983,1.9183175861017983,1.0,AA,0,148.98000000000002,0.0,245.12800000000001,245.12800000000001,6.450736842105264,5.630832207792209,10.80172444859621,72.89606827186833,85.1631,67.3427,76.2529,89.1852
kobe-hudson-1,Kobe Hudson,WR,UCF,Auburn|UCF,60.0,3.9298333333333337,0.7988418165193538,1.7988418165193538,0.0,,0,125.44999999999999,0.0,198.12599999999998,198.12599999999998,3.3021,3.0417366233766234,5.471603032968251,107.93050899116123,65.0753,87.2272,76.15125,88.772
james-washington-5,James Washington,WR,Oklahoma State,Oklahoma State,39.0,2.0966666666666667,0.628924108503505,1.6289241085035049,2.0,AA|Fred Biletnikoff Award [Outstanding Receiver],0,209.57999999999998,0.0,345.13599999999997,345.13599999999997,8.849641025641025,7.7281026031746025,12.588492643299805,63.52804023163669,86.9806,63.8133,75.39695,88.3931
keandre-lambert-smith-1,Keandre Lambert-Smith,WR,Auburn,Auburn|Penn State,60.0,4.111666666666666,0.8165193538555319,1.816519353855532,0.0,,0,111.46000000000001,0.0,175.592,175.592,2.9265333333333334,2.700312380952381,4.905169701455712,108.99116123133192,61.9838,87.8657,74.92475,88.043
austin-williams-3,Austin Williams,WR,Mississippi State,Mississippi State,63.0,5.776984126984128,0.941633648277964,1.9416336482779641,0.0,,0,73.28,0.0,116.55600000000001,116.55600000000001,1.8500952380952382,1.727313291925466,3.3538096087202622,122.32291984151175,49.4162,100.0,74.7081,87.7174
luke-grimm-1,Luke Grimm,WR,Kansas,Kansas,54.0,4.898518518518518,0.8852483998780859,1.885248399878086,0.0,,0,113.15,0.0,178.002,178.002,3.2963333333333336,3.010510285714286,5.675559698959377,101.80341359341665,66.6558,82.4181,74.53694999999999,87.413
kyren-lacy-1,Kyren Lacy,WR,LSU,Louisiana|LSU,64.0,3.55421875,0.7602864980188967,1.7602864980188966,0.0,,0,112.4,0.0,178.76,178.76,2.793125,2.5912659591836733,4.561370480727005,112.65833587320938,59.5859,89.4848,74.53535000000001,87.127
xavier-worthy-1,Xavier Worthy,WR,Texas,Texas,39.0,6.588205128205128,0.9743980493751905,1.9743980493751905,0.0,,0,124.81,0.0,197.49,197.49,5.063846153846154,4.447080380952381,8.78030682956706,77.00152392563243,79.8912,69.0804,74.4858,86.8572
kj-hill-1,K.J. Hill,WR,Ohio State,Ohio State,53.0,6.468490566037736,0.9711978055470893,1.9711978055470893,0.0,,0,101.95,0.0,161.262,161.262,3.042679245283019,2.777807070217918,5.475607201046749,104.47348369399573,65.1483,83.5851,74.36670000000001,86.6017
makai-lemon-1,Makai Lemon,WR,USC,USC,33.0,6.6481818181818175,0.9757695824443767,1.9757695824443768,2.0,AA|Fred Biletnikoff Award [Outstanding Receiver],0,119.28,0.0,201.808,201.808,6.11539393939394,5.241964542124542,10.356914094581635,65.20039622066443,83.7705,64.504,74.13725,86.359
