position,fold,rows_val,fold_mae,fold_rmse,fold_r2
EDGE,1,91,12.056506321699544,15.119446279080506,-0.07425705494373935
EDGE,2,91,13.194837306632577,16.251459012692614,-0.1366324870241722
EDGE,3,91,13.34352076952589,16.623253350143585,-0.11871354833466419
EDGE,4,90,11.781542548963756,14.963109428175523,0.08223702440127845
EDGE,5,90,12.490228798421223,15.66042776416596,-0.1012090644281829
