position,fold,rows_val,fold_mae,fold_rmse,fold_r2
LB,1,259,10.852740547115369,13.846503871195974,0.018818145687647725
LB,2,258,9.436735407795277,12.13473101880785,0.08486061924291133
LB,3,258,9.52252667676349,12.162318541645822,0.11430025305853575
LB,4,258,10.196879846120435,13.618870054308964,0.02194892979162877
LB,5,258,9.301717671925154,12.123547871467773,0.13555769351424818
