year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,LJ Martin *,lj-martin-1,https://www.sports-reference.com/cfb/players/lj-martin-1.html,Brigham Young,https://www.sports-reference.com/cfb/schools/brigham-young/2025.html,"236 Att, 1305 Yds, 5.5 Avg, 12 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Shedeur Sanders *,shedeur-sanders-1,https://www.sports-reference.com/cfb/players/shedeur-sanders-1.html,Colorado,https://www.sports-reference.com/cfb/schools/colorado/2024.html,"353 Cmp, 477 Att, 4134 Yds, 37 TD, 10 Int",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Ollie Gordon *,ollie-gordon-1,https://www.sports-reference.com/cfb/players/ollie-gordon-1.html,Oklahoma State,https://www.sports-reference.com/cfb/schools/oklahoma-state/2023.html,"285 Att, 1732 Yds, 6.1 Avg, 21 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2022,https://www.sports-reference.com/cfb/years/2022.html,Max Duggan *,max-duggan-1,https://www.sports-reference.com/cfb/players/max-duggan-1.html,TCU,https://www.sports-reference.com/cfb/schools/texas-christian/2022.html,"267 Cmp, 419 Att, 3698 Yds, 32 TD, 8 Int",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2021,https://www.sports-reference.com/cfb/years/2021.html,Breece Hall *,breece-hall-1,https://www.sports-reference.com/cfb/players/breece-hall-1.html,Iowa State,https://www.sports-reference.com/cfb/schools/iowa-state/2021.html,"253 Att, 1464 Yds, 5.8 Avg, 20 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Breece Hall *,breece-hall-1,https://www.sports-reference.com/cfb/players/breece-hall-1.html,Iowa State,https://www.sports-reference.com/cfb/schools/iowa-state/2020.html,"279 Att, 1572 Yds, 5.6 Avg, 21 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2019,https://www.sports-reference.com/cfb/years/2019.html,Chuba Hubbard *,chuba-hubbard-1,https://www.sports-reference.com/cfb/players/chuba-hubbard-1.html,Oklahoma State,https://www.sports-reference.com/cfb/schools/oklahoma-state/2019.html,"328 Att, 2094 Yds, 6.4 Avg, 21 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Kyler Murray *,kyler-murray-1,https://www.sports-reference.com/cfb/players/kyler-murray-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2018.html,"260 Cmp, 377 Att, 4361 Yds, 42 TD, 7 Int",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Baker Mayfield *,baker-mayfield-1,https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2017.html,"285 Cmp, 404 Att, 4627 Yds, 43 TD, 6 Int",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Dede Westbrook *,dede-westbrook-1,https://www.sports-reference.com/cfb/players/dede-westbrook-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2016.html,"80 Rec, 1524 Yds, 19.1 Avg, 17 TD",Big 12 Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-12-opoy.html#all_big-12-opoy,big-12-opoy
