year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Alonza Barnett III *,alonza-barnett-iii-1,https://www.sports-reference.com/cfb/players/alonza-barnett-iii-1.html,James Madison,https://www.sports-reference.com/cfb/schools/james-madison/2025.html,"216 Cmp, 370 Att, 2806 Yds, 23 TD, 8 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2024,https://www.sports-reference.com/cfb/years/2024.html,Mike Green,mike-green-14,https://www.sports-reference.com/cfb/players/mike-green-14.html,Marshall,https://www.sports-reference.com/cfb/schools/marshall/2024.html,"38 Solo, 46 Ast, 17.0 Sk, 0 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2023,https://www.sports-reference.com/cfb/years/2023.html,Jordan McCloud *,jordan-mccloud-1,https://www.sports-reference.com/cfb/players/jordan-mccloud-1.html,James Madison,https://www.sports-reference.com/cfb/schools/james-madison/2023.html,"281 Cmp, 412 Att, 3657 Yds, 35 TD, 10 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2022,https://www.sports-reference.com/cfb/years/2022.html,Grayson McCall *,grayson-mccall-1,https://www.sports-reference.com/cfb/players/grayson-mccall-1.html,Coastal Carolina,https://www.sports-reference.com/cfb/schools/coastal-carolina/2022.html,"207 Cmp, 297 Att, 2700 Yds, 24 TD, 2 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2021,https://www.sports-reference.com/cfb/years/2021.html,Grayson McCall *,grayson-mccall-1,https://www.sports-reference.com/cfb/players/grayson-mccall-1.html,Coastal Carolina,https://www.sports-reference.com/cfb/schools/coastal-carolina/2021.html,"176 Cmp, 241 Att, 2873 Yds, 27 TD, 3 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2020,https://www.sports-reference.com/cfb/years/2020.html,Grayson McCall *,grayson-mccall-1,https://www.sports-reference.com/cfb/players/grayson-mccall-1.html,Coastal Carolina,https://www.sports-reference.com/cfb/schools/coastal-carolina/2020.html,"172 Cmp, 250 Att, 2488 Yds, 26 TD, 3 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2019,https://www.sports-reference.com/cfb/years/2019.html,Omar Bayless *,omar-bayless-1,https://www.sports-reference.com/cfb/players/omar-bayless-1.html,Arkansas State,https://www.sports-reference.com/cfb/schools/arkansas-state/2019.html,"93 Rec, 1653 Yds, 17.8 Avg, 17 TD",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2018,https://www.sports-reference.com/cfb/years/2018.html,Justice Hansen *,justice-hansen-1,https://www.sports-reference.com/cfb/players/justice-hansen-1.html,Arkansas State,https://www.sports-reference.com/cfb/schools/arkansas-state/2018.html,"286 Cmp, 434 Att, 3447 Yds, 27 TD, 9 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2017,https://www.sports-reference.com/cfb/years/2017.html,Ja'Von Rolland-Jones *,javon-rolland-jones-1,https://www.sports-reference.com/cfb/players/javon-rolland-jones-1.html,Arkansas State,https://www.sports-reference.com/cfb/schools/arkansas-state/2017.html,"29 Solo, 27 Ast, 13.0 Sk, 0 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
2016,https://www.sports-reference.com/cfb/years/2016.html,Ja'Von Rolland-Jones *,javon-rolland-jones-1,https://www.sports-reference.com/cfb/players/javon-rolland-jones-1.html,Arkansas State,https://www.sports-reference.com/cfb/schools/arkansas-state/2016.html,"23 Solo, 33 Ast, 13.5 Sk, 0 Int",Sun Belt Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sun-belt-poy.html#all_sun-belt-poy,sun-belt-poy
