year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Spencer Fano *,spencer-fano-1,https://www.sports-reference.com/cfb/players/spencer-fano-1.html,Utah,https://www.sports-reference.com/cfb/schools/utah/2025.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2024,https://www.sports-reference.com/cfb/years/2024.html,Kelvin Banks Jr. *,kelvin-banks-jr-1,https://www.sports-reference.com/cfb/players/kelvin-banks-jr-1.html,Texas,https://www.sports-reference.com/cfb/schools/texas/2024.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2023,https://www.sports-reference.com/cfb/years/2023.html,T'vondre Sweat *,tvondre-sweat-1,https://www.sports-reference.com/cfb/players/tvondre-sweat-1.html,Texas,https://www.sports-reference.com/cfb/schools/texas/2023.html,"18 Solo, 27 Ast, 2.0 Sk, 0 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2022,https://www.sports-reference.com/cfb/years/2022.html,Victor Oluwatimi *,victor-oluwatimi-1,https://www.sports-reference.com/cfb/players/victor-oluwatimi-1.html,Michigan,https://www.sports-reference.com/cfb/schools/michigan/2022.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2021,https://www.sports-reference.com/cfb/years/2021.html,Jordan Davis *,jordan-davis-9,https://www.sports-reference.com/cfb/players/jordan-davis-9.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2021.html,"17 Solo, 15 Ast, 2.0 Sk, 0 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2020,https://www.sports-reference.com/cfb/years/2020.html,Alex Leatherwood *,alex-leatherwood-1,https://www.sports-reference.com/cfb/players/alex-leatherwood-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2020.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2019,https://www.sports-reference.com/cfb/years/2019.html,Penei Sewell *,penei-sewell-1,https://www.sports-reference.com/cfb/players/penei-sewell-1.html,Oregon,https://www.sports-reference.com/cfb/schools/oregon/2019.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2018,https://www.sports-reference.com/cfb/years/2018.html,Quinnen Williams *,quinnen-williams-1,https://www.sports-reference.com/cfb/players/quinnen-williams-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2018.html,"45 Solo, 26 Ast, 8.0 Sk, 0 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2017,https://www.sports-reference.com/cfb/years/2017.html,Ed Oliver *,ed-oliver-2,https://www.sports-reference.com/cfb/players/ed-oliver-2.html,Houston,https://www.sports-reference.com/cfb/schools/houston/2017.html,"47 Solo, 26 Ast, 5.5 Sk, 0 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2016,https://www.sports-reference.com/cfb/years/2016.html,Cam Robinson,cam-robinson-2,https://www.sports-reference.com/cfb/players/cam-robinson-2.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2016.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2015,https://www.sports-reference.com/cfb/years/2015.html,Joshua Garnett *,joshua-garnett-1,https://www.sports-reference.com/cfb/players/joshua-garnett-1.html,Stanford,https://www.sports-reference.com/cfb/schools/stanford/2015.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2014,https://www.sports-reference.com/cfb/years/2014.html,Brandon Scherff *,brandon-scherff-1,https://www.sports-reference.com/cfb/players/brandon-scherff-1.html,Iowa,https://www.sports-reference.com/cfb/schools/iowa/2014.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2013,https://www.sports-reference.com/cfb/years/2013.html,Aaron Donald *,aaron-donald-1,https://www.sports-reference.com/cfb/players/aaron-donald-1.html,Pitt,https://www.sports-reference.com/cfb/schools/pittsburgh/2013.html,"43 Solo, 16 Ast, 11.0 Sk, 0 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2012,https://www.sports-reference.com/cfb/years/2012.html,Luke Joeckel,luke-joeckel-1,https://www.sports-reference.com/cfb/players/luke-joeckel-1.html,Texas A&M,https://www.sports-reference.com/cfb/schools/texas-am/2012.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2011,https://www.sports-reference.com/cfb/years/2011.html,Barrett Jones *,barrett-jones-1,https://www.sports-reference.com/cfb/players/barrett-jones-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2011.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2010,https://www.sports-reference.com/cfb/years/2010.html,Gabe Carimi *,gabe-carimi-1,https://www.sports-reference.com/cfb/players/gabe-carimi-1.html,Wisconsin,https://www.sports-reference.com/cfb/schools/wisconsin/2010.html,,John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
2009,https://www.sports-reference.com/cfb/years/2009.html,Ndamukong Suh *,ndamukong-suh-1,https://www.sports-reference.com/cfb/players/ndamukong-suh-1.html,Nebraska,https://www.sports-reference.com/cfb/schools/nebraska/2009.html,"52 Solo, 33 Ast, 12.0 Sk, 1 Int",John Outland Trophy Winners,Most Outstanding Interior Lineman,https://www.sports-reference.com/cfb/awards/outland.html#all_outland,outland
