year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Broc Lowry *,broc-lowry-1,https://www.sports-reference.com/cfb/players/broc-lowry-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2025.html,"166 Cmp, 262 Att, 1803 Yds, 9 TD, 3 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Harold Fannin Jr. *,harold-fannin-jr-1,https://www.sports-reference.com/cfb/players/harold-fannin-jr-1.html,Bowling Green,https://www.sports-reference.com/cfb/schools/bowling-green-state/2024.html,"117 Rec, 1555 Yds, 13.3 Avg, 10 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Peny Boone *,peny-boone-1,https://www.sports-reference.com/cfb/players/peny-boone-1.html,Toledo,https://www.sports-reference.com/cfb/schools/toledo/2023.html,"194 Att, 1400 Yds, 7.2 Avg, 15 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2022,https://www.sports-reference.com/cfb/years/2022.html,Kurtis Rourke *,kurtis-rourke-1,https://www.sports-reference.com/cfb/players/kurtis-rourke-1.html,Ohio,https://www.sports-reference.com/cfb/schools/ohio/2022.html,"244 Cmp, 353 Att, 3257 Yds, 25 TD, 4 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2021,https://www.sports-reference.com/cfb/years/2021.html,Lew Nichols *,lew-nichols-1,https://www.sports-reference.com/cfb/players/lew-nichols-1.html,Central Michigan,https://www.sports-reference.com/cfb/schools/central-michigan/2021.html,"341 Att, 1848 Yds, 5.4 Avg, 16 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Jaret Patterson *,jaret-patterson-1,https://www.sports-reference.com/cfb/players/jaret-patterson-1.html,Buffalo,https://www.sports-reference.com/cfb/schools/buffalo/2020.html,"141 Att, 1072 Yds, 7.6 Avg, 19 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2019,https://www.sports-reference.com/cfb/years/2019.html,LeVante Bellamy *,levante-bellamy-1,https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2019.html,"266 Att, 1472 Yds, 5.5 Avg, 23 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Tyree Jackson *,tyree-jackson-1,https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,Buffalo,https://www.sports-reference.com/cfb/schools/buffalo/2018.html,"225 Cmp, 407 Att, 3131 Yds, 28 TD, 12 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Logan Woodside *,logan-woodside-1,https://www.sports-reference.com/cfb/players/logan-woodside-1.html,Toledo,https://www.sports-reference.com/cfb/schools/toledo/2017.html,"264 Cmp, 411 Att, 3882 Yds, 28 TD, 8 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Corey Davis *,corey-davis-3,https://www.sports-reference.com/cfb/players/corey-davis-3.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2016.html,"97 Rec, 1500 Yds, 15.5 Avg, 19 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2015,https://www.sports-reference.com/cfb/years/2015.html,Matt Johnson *,matt-johnson-3,https://www.sports-reference.com/cfb/players/matt-johnson-3.html,Bowling Green,https://www.sports-reference.com/cfb/schools/bowling-green-state/2015.html,"383 Cmp, 569 Att, 4946 Yds, 46 TD, 8 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2014,https://www.sports-reference.com/cfb/years/2014.html,Jarvion Franklin *,jarvion-franklin-1,https://www.sports-reference.com/cfb/players/jarvion-franklin-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2014.html,"306 Att, 1551 Yds, 5.1 Avg, 24 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2013,https://www.sports-reference.com/cfb/years/2013.html,Jordan Lynch *,jordan-lynch-1,https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2013.html,"253 Cmp, 404 Att, 2892 Yds, 24 TD, 8 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2012,https://www.sports-reference.com/cfb/years/2012.html,Jordan Lynch *,jordan-lynch-1,https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2012.html,"237 Cmp, 394 Att, 3138 Yds, 25 TD, 6 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2011,https://www.sports-reference.com/cfb/years/2011.html,Chandler Harnish *,chandler-harnish-1,https://www.sports-reference.com/cfb/players/chandler-harnish-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2011.html,"237 Cmp, 384 Att, 3216 Yds, 28 TD, 6 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2010,https://www.sports-reference.com/cfb/years/2010.html,Chad Spann *,chad-spann-1,https://www.sports-reference.com/cfb/players/chad-spann-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2010.html,"258 Att, 1388 Yds, 5.4 Avg, 22 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2009,https://www.sports-reference.com/cfb/years/2009.html,Dan Lefevour *,dan-lefevour-1,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html,Central Michigan,https://www.sports-reference.com/cfb/schools/central-michigan/2009.html,"318 Cmp, 456 Att, 3438 Yds, 28 TD, 7 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2008,https://www.sports-reference.com/cfb/years/2008.html,Nate Davis *,nate-davis-1,https://www.sports-reference.com/cfb/players/nate-davis-1.html,Ball State,https://www.sports-reference.com/cfb/schools/ball-state/2008.html,"258 Cmp, 401 Att, 3591 Yds, 26 TD, 8 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2007,https://www.sports-reference.com/cfb/years/2007.html,Dan Lefevour *,dan-lefevour-1,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html,Central Michigan,https://www.sports-reference.com/cfb/schools/central-michigan/2007.html,"355 Cmp, 543 Att, 3652 Yds, 27 TD, 13 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2006,https://www.sports-reference.com/cfb/years/2006.html,Garrett Wolfe *,garrett-wolfe-1,https://www.sports-reference.com/cfb/players/garrett-wolfe-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2006.html,"309 Att, 1928 Yds, 6.2 Avg, 18 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2005,https://www.sports-reference.com/cfb/years/2005.html,Greg Jennings,greg-jennings-1,https://www.sports-reference.com/cfb/players/greg-jennings-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2005.html,"98 Rec, 1259 Yds, 12.8 Avg, 14 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2004,https://www.sports-reference.com/cfb/years/2004.html,Omar Jacobs *,omar-jacobs-1,https://www.sports-reference.com/cfb/players/omar-jacobs-1.html,Bowling Green,https://www.sports-reference.com/cfb/schools/bowling-green-state/2004.html,"309 Cmp, 462 Att, 4002 Yds, 41 TD, 4 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2003,https://www.sports-reference.com/cfb/years/2003.html,Ben Roethlisberger *,ben-roethlisberger-1,https://www.sports-reference.com/cfb/players/ben-roethlisberger-1.html,Miami (OH),https://www.sports-reference.com/cfb/schools/miami-oh/2003.html,"342 Cmp, 495 Att, 4486 Yds, 37 TD, 10 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2002,https://www.sports-reference.com/cfb/years/2002.html,Byron Leftwich *,byron-leftwich-1,https://www.sports-reference.com/cfb/players/byron-leftwich-1.html,Marshall,https://www.sports-reference.com/cfb/schools/marshall/2002.html,"331 Cmp, 491 Att, 4268 Yds, 30 TD, 10 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2001,https://www.sports-reference.com/cfb/years/2001.html,Byron Leftwich,byron-leftwich-1,https://www.sports-reference.com/cfb/players/byron-leftwich-1.html,Marshall,https://www.sports-reference.com/cfb/schools/marshall/2001.html,"315 Cmp, 470 Att, 4132 Yds, 38 TD, 7 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
2000,https://www.sports-reference.com/cfb/years/2000.html,Robert Sanford,robert-sanford-1,https://www.sports-reference.com/cfb/players/robert-sanford-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2000.html,"293 Att, 1571 Yds, 5.4 Avg, 18 TD",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
1999,https://www.sports-reference.com/cfb/years/1999.html,Chad Pennington,chad-pennington-1,https://www.sports-reference.com/cfb/players/chad-pennington-1.html,Marshall,https://www.sports-reference.com/cfb/schools/marshall/1999.html,"275 Cmp, 405 Att, 3799 Yds, 37 TD, 11 Int",MAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-opoy.html#all_mac-opoy,mac-opoy
