year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Jacob Rodriguez *,jacob-rodriguez-1,https://www.sports-reference.com/cfb/players/jacob-rodriguez-1.html,Texas Tech,https://www.sports-reference.com/cfb/schools/texas-tech/2025.html,"63 Solo, 65 Ast, 1.0 Sk, 4 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2024,https://www.sports-reference.com/cfb/years/2024.html,Kelvin Banks Jr. *,kelvin-banks-jr-1,https://www.sports-reference.com/cfb/players/kelvin-banks-jr-1.html,Texas,https://www.sports-reference.com/cfb/schools/texas/2024.html,,Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2023,https://www.sports-reference.com/cfb/years/2023.html,Laiatu Latu *,laiatu-latu-1,https://www.sports-reference.com/cfb/players/laiatu-latu-1.html,UCLA,https://www.sports-reference.com/cfb/schools/ucla/2023.html,"28 Solo, 21 Ast, 13.0 Sk, 2 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2022,https://www.sports-reference.com/cfb/years/2022.html,Will Anderson Jr. *,will-anderson-jr-1,https://www.sports-reference.com/cfb/players/will-anderson-jr-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2022.html,"24 Solo, 27 Ast, 10.0 Sk, 1 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2021,https://www.sports-reference.com/cfb/years/2021.html,Aidan Hutchinson *,aidan-hutchinson-1,https://www.sports-reference.com/cfb/players/aidan-hutchinson-1.html,Michigan,https://www.sports-reference.com/cfb/schools/michigan/2021.html,"36 Solo, 26 Ast, 14.0 Sk, 0 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2020,https://www.sports-reference.com/cfb/years/2020.html,Zaven Collins *,zaven-collins-1,https://www.sports-reference.com/cfb/players/zaven-collins-1.html,Tulsa,https://www.sports-reference.com/cfb/schools/tulsa/2020.html,"36 Solo, 18 Ast, 4.0 Sk, 4 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2019,https://www.sports-reference.com/cfb/years/2019.html,Joe Burrow *,joe-burrow-1,https://www.sports-reference.com/cfb/players/joe-burrow-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2019.html,"402 Cmp, 527 Att, 5671 Yds, 60 TD, 6 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2018,https://www.sports-reference.com/cfb/years/2018.html,Ugo Amadi *,ugo-amadi-1,https://www.sports-reference.com/cfb/players/ugo-amadi-1.html,Oregon,https://www.sports-reference.com/cfb/schools/oregon/2018.html,"43 Solo, 12 Ast, 1.5 Sk, 3 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2017,https://www.sports-reference.com/cfb/years/2017.html,Bryce Love *,bryce-love-1,https://www.sports-reference.com/cfb/players/bryce-love-1.html,Stanford,https://www.sports-reference.com/cfb/schools/stanford/2017.html,"263 Att, 2118 Yds, 8.1 Avg, 19 TD",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
2016,https://www.sports-reference.com/cfb/years/2016.html,Jonathan Allen *,jonathan-allen-1,https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2016.html,"33 Solo, 36 Ast, 10.5 Sk, 0 Int",Vince Lombardi Award Winners,Lineman of the Year,https://www.sports-reference.com/cfb/awards/lombardi.html#all_lombardi,lombardi
