year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Drew Mestemaker *,drew-mestemaker-1,https://www.sports-reference.com/cfb/players/drew-mestemaker-1.html,North Texas,https://www.sports-reference.com/cfb/schools/north-texas/2025.html,"319 Cmp, 463 Att, 4379 Yds, 34 TD, 9 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Bryson Daily *,bryson-daily-1,https://www.sports-reference.com/cfb/players/bryson-daily-1.html,Army,https://www.sports-reference.com/cfb/schools/army/2024.html,"54 Cmp, 103 Att, 1007 Yds, 9 TD, 4 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Michael Pratt *,michael-pratt-1,https://www.sports-reference.com/cfb/players/michael-pratt-1.html,Tulane,https://www.sports-reference.com/cfb/schools/tulane/2023.html,"185 Cmp, 283 Att, 2406 Yds, 22 TD, 5 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2022,https://www.sports-reference.com/cfb/years/2022.html,Tyjae Spears *,tyjae-spears-1,https://www.sports-reference.com/cfb/players/tyjae-spears-1.html,Tulane,https://www.sports-reference.com/cfb/schools/tulane/2022.html,"229 Att, 1581 Yds, 6.9 Avg, 19 TD",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2021,https://www.sports-reference.com/cfb/years/2021.html,Desmond Ridder *,desmond-ridder-1,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html,Cincinnati,https://www.sports-reference.com/cfb/schools/cincinnati/2021.html,"251 Cmp, 387 Att, 3334 Yds, 30 TD, 8 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Desmond Ridder *,desmond-ridder-1,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html,Cincinnati,https://www.sports-reference.com/cfb/schools/cincinnati/2020.html,"186 Cmp, 281 Att, 2296 Yds, 19 TD, 6 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2019,https://www.sports-reference.com/cfb/years/2019.html,Malcolm Perry *,malcolm-perry-1,https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,Navy,https://www.sports-reference.com/cfb/schools/navy/2019.html,"48 Cmp, 86 Att, 1084 Yds, 7 TD, 3 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2018,https://www.sports-reference.com/cfb/years/2018.html,McKenzie Milton *,mckenzie-milton-1,https://www.sports-reference.com/cfb/players/mckenzie-milton-1.html,UCF,https://www.sports-reference.com/cfb/schools/central-florida/2018.html,"171 Cmp, 289 Att, 2663 Yds, 25 TD, 6 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2017,https://www.sports-reference.com/cfb/years/2017.html,McKenzie Milton *,mckenzie-milton-1,https://www.sports-reference.com/cfb/players/mckenzie-milton-1.html,UCF,https://www.sports-reference.com/cfb/schools/central-florida/2017.html,"265 Cmp, 395 Att, 4037 Yds, 37 TD, 9 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Quinton Flowers *,quinton-flowers-1,https://www.sports-reference.com/cfb/players/quinton-flowers-1.html,South Florida,https://www.sports-reference.com/cfb/schools/south-florida/2016.html,"207 Cmp, 331 Att, 2812 Yds, 24 TD, 7 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2015,https://www.sports-reference.com/cfb/years/2015.html,Keenan Reynolds *,keenan-reynolds-1,https://www.sports-reference.com/cfb/players/keenan-reynolds-1.html,Navy,https://www.sports-reference.com/cfb/schools/navy/2015.html,"61 Cmp, 115 Att, 1203 Yds, 8 TD, 1 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
2014,https://www.sports-reference.com/cfb/years/2014.html,Shane Carden *,shane-carden-1,https://www.sports-reference.com/cfb/players/shane-carden-1.html,East Carolina,https://www.sports-reference.com/cfb/schools/east-carolina/2014.html,"392 Cmp, 617 Att, 4736 Yds, 30 TD, 10 Int",AAC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/american-opoy.html#all_american-opoy,american-opoy
