year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Eli Stowers *,eli-stowers-1,https://www.sports-reference.com/cfb/players/eli-stowers-1.html,Vanderbilt,https://www.sports-reference.com/cfb/schools/vanderbilt/2025.html,"62 Rec, 769 Yds, 12.4 Avg, 4 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2024,https://www.sports-reference.com/cfb/years/2024.html,Tyler Warren *,tyler-warren-1,https://www.sports-reference.com/cfb/players/tyler-warren-1.html,Penn State,https://www.sports-reference.com/cfb/schools/penn-state/2024.html,"104 Rec, 1233 Yds, 11.9 Avg, 8 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2023,https://www.sports-reference.com/cfb/years/2023.html,Brock Bowers *,brock-bowers-1,https://www.sports-reference.com/cfb/players/brock-bowers-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2023.html,"56 Rec, 714 Yds, 12.8 Avg, 6 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2022,https://www.sports-reference.com/cfb/years/2022.html,Brock Bowers *,brock-bowers-1,https://www.sports-reference.com/cfb/players/brock-bowers-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2022.html,"63 Rec, 942 Yds, 15.0 Avg, 7 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2021,https://www.sports-reference.com/cfb/years/2021.html,Trey McBride,trey-mcbride-1,https://www.sports-reference.com/cfb/players/trey-mcbride-1.html,Colorado State,https://www.sports-reference.com/cfb/schools/colorado-state/2021.html,"90 Rec, 1121 Yds, 12.5 Avg, 1 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2020,https://www.sports-reference.com/cfb/years/2020.html,Kyle Pitts *,kyle-pitts-1,https://www.sports-reference.com/cfb/players/kyle-pitts-1.html,Florida,https://www.sports-reference.com/cfb/schools/florida/2020.html,"43 Rec, 770 Yds, 17.9 Avg, 12 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2019,https://www.sports-reference.com/cfb/years/2019.html,Harrison Bryant *,harrison-bryant-1,https://www.sports-reference.com/cfb/players/harrison-bryant-1.html,Florida Atlantic,https://www.sports-reference.com/cfb/schools/florida-atlantic/2019.html,"65 Rec, 1004 Yds, 15.4 Avg, 7 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2018,https://www.sports-reference.com/cfb/years/2018.html,T.J. Hockenson *,tj-hockenson-1,https://www.sports-reference.com/cfb/players/tj-hockenson-1.html,Iowa,https://www.sports-reference.com/cfb/schools/iowa/2018.html,"49 Rec, 760 Yds, 15.5 Avg, 6 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2017,https://www.sports-reference.com/cfb/years/2017.html,Mark Andrews *,mark-andrews-1,https://www.sports-reference.com/cfb/players/mark-andrews-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2017.html,"62 Rec, 958 Yds, 15.5 Avg, 8 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
2016,https://www.sports-reference.com/cfb/years/2016.html,Jake Butt *,jake-butt-1,https://www.sports-reference.com/cfb/players/jake-butt-1.html,Michigan,https://www.sports-reference.com/cfb/schools/michigan/2016.html,"46 Rec, 546 Yds, 11.9 Avg, 4 TD",John Mackey Award Winners,Most Outstanding Tight End,https://www.sports-reference.com/cfb/awards/mackey.html#all_mackey,mackey
