year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Fernando Mendoza *,fernando-mendoza-1,https://www.sports-reference.com/cfb/players/fernando-mendoza-1.html,Indiana,https://www.sports-reference.com/cfb/schools/indiana/2025.html,"273 Cmp, 379 Att, 3535 Yds, 41 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2024,https://www.sports-reference.com/cfb/years/2024.html,Cameron Ward *,cameron-ward-1,https://www.sports-reference.com/cfb/players/cameron-ward-1.html,Miami (FL),https://www.sports-reference.com/cfb/schools/miami-fl/2024.html,"305 Cmp, 454 Att, 4313 Yds, 39 TD, 7 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2023,https://www.sports-reference.com/cfb/years/2023.html,Jayden Daniels *,jayden-daniels-1,https://www.sports-reference.com/cfb/players/jayden-daniels-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2023.html,"236 Cmp, 327 Att, 3812 Yds, 40 TD, 4 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2022,https://www.sports-reference.com/cfb/years/2022.html,Max Duggan *,max-duggan-1,https://www.sports-reference.com/cfb/players/max-duggan-1.html,TCU,https://www.sports-reference.com/cfb/schools/texas-christian/2022.html,"267 Cmp, 419 Att, 3698 Yds, 32 TD, 8 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2021,https://www.sports-reference.com/cfb/years/2021.html,Bryce Young *,bryce-young-1,https://www.sports-reference.com/cfb/players/bryce-young-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2021.html,"366 Cmp, 547 Att, 4872 Yds, 47 TD, 7 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2020,https://www.sports-reference.com/cfb/years/2020.html,Mac Jones *,mac-jones-1,https://www.sports-reference.com/cfb/players/mac-jones-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2020.html,"311 Cmp, 402 Att, 4500 Yds, 41 TD, 4 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2019,https://www.sports-reference.com/cfb/years/2019.html,Joe Burrow *,joe-burrow-1,https://www.sports-reference.com/cfb/players/joe-burrow-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2019.html,"402 Cmp, 527 Att, 5671 Yds, 60 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2018,https://www.sports-reference.com/cfb/years/2018.html,Kyler Murray *,kyler-murray-1,https://www.sports-reference.com/cfb/players/kyler-murray-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2018.html,"260 Cmp, 377 Att, 4361 Yds, 42 TD, 7 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2017,https://www.sports-reference.com/cfb/years/2017.html,Baker Mayfield *,baker-mayfield-1,https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2017.html,"285 Cmp, 404 Att, 4627 Yds, 43 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2016,https://www.sports-reference.com/cfb/years/2016.html,Deshaun Watson *,deshaun-watson-1,https://www.sports-reference.com/cfb/players/deshaun-watson-1.html,Clemson,https://www.sports-reference.com/cfb/schools/clemson/2016.html,"388 Cmp, 579 Att, 4593 Yds, 41 TD, 17 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2015,https://www.sports-reference.com/cfb/years/2015.html,Deshaun Watson *,deshaun-watson-1,https://www.sports-reference.com/cfb/players/deshaun-watson-1.html,Clemson,https://www.sports-reference.com/cfb/schools/clemson/2015.html,"333 Cmp, 491 Att, 4104 Yds, 35 TD, 13 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2014,https://www.sports-reference.com/cfb/years/2014.html,Marcus Mariota *,marcus-mariota-1,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html,Oregon,https://www.sports-reference.com/cfb/schools/oregon/2014.html,"304 Cmp, 445 Att, 4454 Yds, 42 TD, 4 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2013,https://www.sports-reference.com/cfb/years/2013.html,Jameis Winston *,jameis-winston-1,https://www.sports-reference.com/cfb/players/jameis-winston-1.html,Florida State,https://www.sports-reference.com/cfb/schools/florida-state/2013.html,"257 Cmp, 384 Att, 4057 Yds, 40 TD, 10 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2012,https://www.sports-reference.com/cfb/years/2012.html,Johnny Manziel *,johnny-manziel-1,https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,Texas A&M,https://www.sports-reference.com/cfb/schools/texas-am/2012.html,"295 Cmp, 434 Att, 3706 Yds, 26 TD, 9 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2011,https://www.sports-reference.com/cfb/years/2011.html,Robert Griffin III *,robert-griffin-iii-1,https://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,Baylor,https://www.sports-reference.com/cfb/schools/baylor/2011.html,"291 Cmp, 402 Att, 4293 Yds, 37 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2010,https://www.sports-reference.com/cfb/years/2010.html,Cam Newton *,cam-newton-1,https://www.sports-reference.com/cfb/players/cam-newton-1.html,Auburn,https://www.sports-reference.com/cfb/schools/auburn/2010.html,"185 Cmp, 280 Att, 2854 Yds, 30 TD, 7 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2009,https://www.sports-reference.com/cfb/years/2009.html,Colt McCoy *,colt-mccoy-1,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html,Texas,https://www.sports-reference.com/cfb/schools/texas/2009.html,"332 Cmp, 470 Att, 3521 Yds, 27 TD, 12 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2008,https://www.sports-reference.com/cfb/years/2008.html,Sam Bradford *,sam-bradford-1,https://www.sports-reference.com/cfb/players/sam-bradford-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2008.html,"328 Cmp, 483 Att, 4720 Yds, 50 TD, 8 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2007,https://www.sports-reference.com/cfb/years/2007.html,Tim Tebow *,tim-tebow-1,https://www.sports-reference.com/cfb/players/tim-tebow-1.html,Florida,https://www.sports-reference.com/cfb/schools/florida/2007.html,"234 Cmp, 350 Att, 3286 Yds, 32 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2006,https://www.sports-reference.com/cfb/years/2006.html,Troy Smith *,troy-smith-1,https://www.sports-reference.com/cfb/players/troy-smith-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2006.html,"203 Cmp, 311 Att, 2542 Yds, 30 TD, 6 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2005,https://www.sports-reference.com/cfb/years/2005.html,Vince Young *,vince-young-1,https://www.sports-reference.com/cfb/players/vince-young-1.html,Texas,https://www.sports-reference.com/cfb/schools/texas/2005.html,"212 Cmp, 325 Att, 3036 Yds, 26 TD, 10 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
2004,https://www.sports-reference.com/cfb/years/2004.html,Jason White *,jason-white-1,https://www.sports-reference.com/cfb/players/jason-white-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2004.html,"255 Cmp, 390 Att, 3205 Yds, 35 TD, 9 Int",Davey O'Brien Award Winners,Most Outstanding Quarterback,https://www.sports-reference.com/cfb/awards/obrien.html#all_obrien,obrien
