year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2018,https://www.sports-reference.com/cfb/years/2018.html,Dwayne Haskins *,dwayne-haskins-1,https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2018.html,"373 Cmp, 533 Att, 4831 Yds, 50 TD, 8 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2017,https://www.sports-reference.com/cfb/years/2017.html,Mason Rudolph *,mason-rudolph-1,https://www.sports-reference.com/cfb/players/mason-rudolph-1.html,Oklahoma State,https://www.sports-reference.com/cfb/schools/oklahoma-state/2017.html,"318 Cmp, 489 Att, 4904 Yds, 37 TD, 9 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2016,https://www.sports-reference.com/cfb/years/2016.html,Patrick Mahomes,patrick-mahomes-1,https://www.sports-reference.com/cfb/players/patrick-mahomes-1.html,Texas Tech,https://www.sports-reference.com/cfb/schools/texas-tech/2016.html,"388 Cmp, 591 Att, 5052 Yds, 41 TD, 10 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2015,https://www.sports-reference.com/cfb/years/2015.html,Matt Johnson *,matt-johnson-3,https://www.sports-reference.com/cfb/players/matt-johnson-3.html,Bowling Green,https://www.sports-reference.com/cfb/schools/bowling-green-state/2015.html,"383 Cmp, 569 Att, 4946 Yds, 46 TD, 8 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2014,https://www.sports-reference.com/cfb/years/2014.html,Brandon Doughty *,brandon-doughty-1,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html,Western Kentucky,https://www.sports-reference.com/cfb/schools/western-kentucky/2014.html,"375 Cmp, 552 Att, 4830 Yds, 49 TD, 10 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2013,https://www.sports-reference.com/cfb/years/2013.html,Derek Carr *,derek-carr-1,https://www.sports-reference.com/cfb/players/derek-carr-1.html,Fresno State,https://www.sports-reference.com/cfb/schools/fresno-state/2013.html,"454 Cmp, 659 Att, 5083 Yds, 50 TD, 8 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2012,https://www.sports-reference.com/cfb/years/2012.html,Colby Cameron,colby-cameron-1,https://www.sports-reference.com/cfb/players/colby-cameron-1.html,Louisiana Tech,https://www.sports-reference.com/cfb/schools/louisiana-tech/2012.html,"359 Cmp, 522 Att, 4147 Yds, 31 TD, 5 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2011,https://www.sports-reference.com/cfb/years/2011.html,Case Keenum *,case-keenum-1,https://www.sports-reference.com/cfb/players/case-keenum-1.html,Houston,https://www.sports-reference.com/cfb/schools/houston/2011.html,"428 Cmp, 603 Att, 5631 Yds, 48 TD, 5 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2010,https://www.sports-reference.com/cfb/years/2010.html,Landry Jones *,landry-jones-1,https://www.sports-reference.com/cfb/players/landry-jones-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2010.html,"405 Cmp, 617 Att, 4718 Yds, 38 TD, 12 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
2009,https://www.sports-reference.com/cfb/years/2009.html,Case Keenum *,case-keenum-1,https://www.sports-reference.com/cfb/players/case-keenum-1.html,Houston,https://www.sports-reference.com/cfb/schools/houston/2009.html,"492 Cmp, 700 Att, 5671 Yds, 44 TD, 15 Int",Sammy Baugh Trophy Winners,Most Outstanding Passer,https://www.sports-reference.com/cfb/awards/baugh.html#all_baugh,baugh
