year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Tate Sandell *,tate-sandell-1,https://www.sports-reference.com/cfb/players/tate-sandell-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2025.html,"35 XPM, 35 XPA, 24 FGM, 27 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2024,https://www.sports-reference.com/cfb/years/2024.html,Kenneth Almendares *,kenneth-almendares-1,https://www.sports-reference.com/cfb/players/kenneth-almendares-1.html,Louisiana,https://www.sports-reference.com/cfb/schools/louisiana-lafayette/2024.html,"46 XPM, 47 XPA, 28 FGM, 31 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2023,https://www.sports-reference.com/cfb/years/2023.html,Graham Nicholson *,graham-nicholson-1,https://www.sports-reference.com/cfb/players/graham-nicholson-1.html,Miami (OH),https://www.sports-reference.com/cfb/schools/miami-oh/2023.html,"35 XPM, 37 XPA, 27 FGM, 28 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2022,https://www.sports-reference.com/cfb/years/2022.html,Christopher Dunn *,christopher-dunn-1,https://www.sports-reference.com/cfb/players/christopher-dunn-1.html,North Carolina State,https://www.sports-reference.com/cfb/schools/north-carolina-state/2022.html,"30 XPM, 30 XPA, 28 FGM, 29 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2021,https://www.sports-reference.com/cfb/years/2021.html,Jake Moody *,jake-moody-1,https://www.sports-reference.com/cfb/players/jake-moody-1.html,Michigan,https://www.sports-reference.com/cfb/schools/michigan/2021.html,"56 XPM, 56 XPA, 23 FGM, 25 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2020,https://www.sports-reference.com/cfb/years/2020.html,Jose Borregales *,jose-borregales-1,https://www.sports-reference.com/cfb/players/jose-borregales-1.html,Miami (FL),https://www.sports-reference.com/cfb/schools/miami-fl/2020.html,"37 XPM, 37 XPA, 20 FGM, 22 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2019,https://www.sports-reference.com/cfb/years/2019.html,Rodrigo Blankenship *,rodrigo-blankenship-1,https://www.sports-reference.com/cfb/players/rodrigo-blankenship-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2019.html,"46 XPM, 46 XPA, 27 FGM, 33 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2018,https://www.sports-reference.com/cfb/years/2018.html,Andre Szmyt *,andre-szmyt-1,https://www.sports-reference.com/cfb/players/andre-szmyt-1.html,Syracuse,https://www.sports-reference.com/cfb/schools/syracuse/2018.html,"61 XPM, 61 XPA, 30 FGM, 34 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2017,https://www.sports-reference.com/cfb/years/2017.html,Matt Gay *,matt-gay-2,https://www.sports-reference.com/cfb/players/matt-gay-2.html,Utah,https://www.sports-reference.com/cfb/schools/utah/2017.html,"40 XPM, 40 XPA, 30 FGM, 34 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
2016,https://www.sports-reference.com/cfb/years/2016.html,Zane Gonzalez,zane-gonzalez-1,https://www.sports-reference.com/cfb/players/zane-gonzalez-1.html,Arizona State,https://www.sports-reference.com/cfb/schools/arizona-state/2016.html,"39 XPM, 40 XPA, 23 FGM, 25 FGA",Lou Groza Award Winners,Most Outstanding Place-Kicker,https://www.sports-reference.com/cfb/awards/groza.html#all_groza,groza
