year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2012,https://www.sports-reference.com/cfb/years/2012.html,Teddy Bridgewater *,teddy-bridgewater-1,https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,Louisville,https://www.sports-reference.com/cfb/schools/louisville/2012.html,"287 Cmp, 419 Att, 3718 Yds, 27 TD, 8 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2011,https://www.sports-reference.com/cfb/years/2011.html,Isaiah Pead *,isaiah-pead-1,https://www.sports-reference.com/cfb/players/isaiah-pead-1.html,Cincinnati,https://www.sports-reference.com/cfb/schools/cincinnati/2011.html,"237 Att, 1259 Yds, 5.3 Avg, 12 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2010,https://www.sports-reference.com/cfb/years/2010.html,Jordan Todman *,jordan-todman-1,https://www.sports-reference.com/cfb/players/jordan-todman-1.html,Connecticut,https://www.sports-reference.com/cfb/schools/connecticut/2010.html,"334 Att, 1695 Yds, 5.1 Avg, 14 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2009,https://www.sports-reference.com/cfb/years/2009.html,Dion Lewis *,dion-lewis-1,https://www.sports-reference.com/cfb/players/dion-lewis-1.html,Pitt,https://www.sports-reference.com/cfb/schools/pittsburgh/2009.html,"325 Att, 1799 Yds, 5.5 Avg, 17 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2008,https://www.sports-reference.com/cfb/years/2008.html,Donald Brown *,donald-brown-1,https://www.sports-reference.com/cfb/players/donald-brown-1.html,Connecticut,https://www.sports-reference.com/cfb/schools/connecticut/2008.html,"367 Att, 2083 Yds, 5.7 Avg, 18 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2007,https://www.sports-reference.com/cfb/years/2007.html,Pat White *,pat-white-1,https://www.sports-reference.com/cfb/players/pat-white-1.html,West Virginia,https://www.sports-reference.com/cfb/schools/west-virginia/2007.html,"144 Cmp, 216 Att, 1724 Yds, 14 TD, 4 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2006,https://www.sports-reference.com/cfb/years/2006.html,Pat White *,pat-white-1,https://www.sports-reference.com/cfb/players/pat-white-1.html,West Virginia,https://www.sports-reference.com/cfb/schools/west-virginia/2006.html,"118 Cmp, 179 Att, 1655 Yds, 13 TD, 7 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2005,https://www.sports-reference.com/cfb/years/2005.html,Brian Brohm *,brian-brohm-1,https://www.sports-reference.com/cfb/players/brian-brohm-1.html,Louisville,https://www.sports-reference.com/cfb/schools/louisville/2005.html,"207 Cmp, 301 Att, 2883 Yds, 19 TD, 5 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2004,https://www.sports-reference.com/cfb/years/2004.html,Rasheed Marshall *,rasheed-marshall-1,https://www.sports-reference.com/cfb/players/rasheed-marshall-1.html,West Virginia,https://www.sports-reference.com/cfb/schools/west-virginia/2004.html,"102 Cmp, 171 Att, 1426 Yds, 16 TD, 6 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2003,https://www.sports-reference.com/cfb/years/2003.html,Larry Fitzgerald *,larry-fitzgerald-1,https://www.sports-reference.com/cfb/players/larry-fitzgerald-1.html,Pitt,https://www.sports-reference.com/cfb/schools/pittsburgh/2003.html,"92 Rec, 1672 Yds, 18.2 Avg, 22 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2002,https://www.sports-reference.com/cfb/years/2002.html,Willis McGahee * (tie),willis-mcgahee-1,https://www.sports-reference.com/cfb/players/willis-mcgahee-1.html,Miami (FL),https://www.sports-reference.com/cfb/schools/miami-fl/2002.html,"282 Att, 1753 Yds, 6.2 Avg, 28 TD",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
2002,https://www.sports-reference.com/cfb/years/2002.html,Ken Dorsey * (tie),ken-dorsey-1,https://www.sports-reference.com/cfb/players/ken-dorsey-1.html,Miami (FL),https://www.sports-reference.com/cfb/schools/miami-fl/2002.html,"222 Cmp, 393 Att, 3369 Yds, 28 TD, 12 Int",Big East Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-east-opoy.html#all_big-east-opoy,big-east-opoy
