year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2012,https://www.sports-reference.com/cfb/years/2012.html,Travis Johnson *,travis-johnson-3,https://www.sports-reference.com/cfb/players/travis-johnson-3.html,San Jose State,https://www.sports-reference.com/cfb/schools/san-jose-state/2012.html,"41 Solo, 24 Ast, 13.0 Sk",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2011,https://www.sports-reference.com/cfb/years/2011.html,Adrien Cole *,adrien-cole-1,https://www.sports-reference.com/cfb/players/adrien-cole-1.html,Louisiana Tech,https://www.sports-reference.com/cfb/schools/louisiana-tech/2011.html,"79 Solo, 49 Ast, 2.0 Sk, 1 Int",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2010,https://www.sports-reference.com/cfb/years/2010.html,Chris Carter *,chris-carter-2,https://www.sports-reference.com/cfb/players/chris-carter-2.html,Fresno State,https://www.sports-reference.com/cfb/schools/fresno-state/2010.html,"32 Solo, 23 Ast, 11.0 Sk",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2009,https://www.sports-reference.com/cfb/years/2009.html,Dontay Moch *,dontay-moch-1,https://www.sports-reference.com/cfb/players/dontay-moch-1.html,Nevada,https://www.sports-reference.com/cfb/schools/nevada/2009.html,"38 Solo, 23 Ast, 6.5 Sk",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2008,https://www.sports-reference.com/cfb/years/2008.html,Solomon Elimimian * (tie),solomon-elimimian-1,https://www.sports-reference.com/cfb/players/solomon-elimimian-1.html,Hawaii,https://www.sports-reference.com/cfb/schools/hawaii/2008.html,"64 Solo, 57 Ast, 4.0 Sk, 0 Int",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2008,https://www.sports-reference.com/cfb/years/2008.html,Jarron Gilbert (tie),jarron-gilbert-1,https://www.sports-reference.com/cfb/players/jarron-gilbert-1.html,San Jose State,https://www.sports-reference.com/cfb/schools/san-jose-state/2008.html,"36 Solo, 16 Ast, 9.5 Sk",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2007,https://www.sports-reference.com/cfb/years/2007.html,Marcus Riley *,marcus-riley-1,https://www.sports-reference.com/cfb/players/marcus-riley-1.html,Fresno State,https://www.sports-reference.com/cfb/schools/fresno-state/2007.html,"65 Solo, 67 Ast, 2.5 Sk, 1 Int",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2006,https://www.sports-reference.com/cfb/years/2006.html,Korey Hall *,korey-hall-1,https://www.sports-reference.com/cfb/players/korey-hall-1.html,Boise State,https://www.sports-reference.com/cfb/schools/boise-state/2006.html,"57 Solo, 54 Ast, 3.5 Sk, 6 Int",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2005,https://www.sports-reference.com/cfb/years/2005.html,Garrett McIntyre *,garrett-mcintyre-1,https://www.sports-reference.com/cfb/players/garrett-mcintyre-1.html,Fresno State,https://www.sports-reference.com/cfb/schools/fresno-state/2005.html,"20 Solo, 9 Ast, 7.0 Sk, 0 Int",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
2004,https://www.sports-reference.com/cfb/years/2004.html,Robert Rodriguez *,robert-rodriguez-1,https://www.sports-reference.com/cfb/players/robert-rodriguez-1.html,UTEP,https://www.sports-reference.com/cfb/schools/texas-el-paso/2004.html,"1 Int, 18 Yds, 0 TD",WAC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/wac-dpoy.html#all_wac-dpoy,wac-dpoy
