year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Fernando Mendoza *,fernando-mendoza-1,https://www.sports-reference.com/cfb/players/fernando-mendoza-1.html,Indiana,https://www.sports-reference.com/cfb/schools/indiana/2025.html,"273 Cmp, 379 Att, 3535 Yds, 41 TD, 6 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Dillon Gabriel *,dillon-gabriel-1,https://www.sports-reference.com/cfb/players/dillon-gabriel-1.html,Oregon,https://www.sports-reference.com/cfb/schools/oregon/2024.html,"326 Cmp, 447 Att, 3857 Yds, 30 TD, 6 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Marvin Harrison Jr. *,marvin-harrison-jr-1,https://www.sports-reference.com/cfb/players/marvin-harrison-jr-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2023.html,"67 Rec, 1211 Yds, 18.1 Avg, 14 TD",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2022,https://www.sports-reference.com/cfb/years/2022.html,C.J. Stroud *,cj-stroud-1,https://www.sports-reference.com/cfb/players/cj-stroud-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2022.html,"258 Cmp, 389 Att, 3688 Yds, 41 TD, 6 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2021,https://www.sports-reference.com/cfb/years/2021.html,C.J. Stroud *,cj-stroud-1,https://www.sports-reference.com/cfb/players/cj-stroud-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2021.html,"317 Cmp, 441 Att, 4435 Yds, 44 TD, 6 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Justin Fields *,justin-fields-2,https://www.sports-reference.com/cfb/players/justin-fields-2.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2020.html,"158 Cmp, 225 Att, 2100 Yds, 22 TD, 6 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2019,https://www.sports-reference.com/cfb/years/2019.html,Justin Fields *,justin-fields-2,https://www.sports-reference.com/cfb/players/justin-fields-2.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2019.html,"238 Cmp, 354 Att, 3273 Yds, 41 TD, 3 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Dwayne Haskins *,dwayne-haskins-1,https://www.sports-reference.com/cfb/players/dwayne-haskins-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2018.html,"373 Cmp, 533 Att, 4831 Yds, 50 TD, 8 Int",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Saquon Barkley *,saquon-barkley-1,https://www.sports-reference.com/cfb/players/saquon-barkley-1.html,Penn State,https://www.sports-reference.com/cfb/schools/penn-state/2017.html,"217 Att, 1271 Yds, 5.9 Avg, 18 TD",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Saquon Barkley *,saquon-barkley-1,https://www.sports-reference.com/cfb/players/saquon-barkley-1.html,Penn State,https://www.sports-reference.com/cfb/schools/penn-state/2016.html,"272 Att, 1496 Yds, 5.5 Avg, 18 TD",Big Ten Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/big-ten-opoy.html#all_big-ten-opoy,big-ten-opoy
