year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Cashius Howell *,cashius-howell-1,https://www.sports-reference.com/cfb/players/cashius-howell-1.html,Texas A&M,https://www.sports-reference.com/cfb/schools/texas-am/2025.html,"20 Solo, 11 Ast, 11.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Kyle Kennard *,kyle-kennard-1,https://www.sports-reference.com/cfb/players/kyle-kennard-1.html,South Carolina,https://www.sports-reference.com/cfb/schools/south-carolina/2024.html,"20 Solo, 8 Ast, 11.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Dallas Turner *,dallas-turner-1,https://www.sports-reference.com/cfb/players/dallas-turner-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2023.html,"28 Solo, 25 Ast, 10.0 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2022,https://www.sports-reference.com/cfb/years/2022.html,Will Anderson Jr. *,will-anderson-jr-1,https://www.sports-reference.com/cfb/players/will-anderson-jr-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2022.html,"24 Solo, 27 Ast, 10.0 Sk, 1 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2021,https://www.sports-reference.com/cfb/years/2021.html,Will Anderson Jr. *,will-anderson-jr-1,https://www.sports-reference.com/cfb/players/will-anderson-jr-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2021.html,"58 Solo, 44 Ast, 17.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Patrick Surtain II *,patrick-surtain-ii-1,https://www.sports-reference.com/cfb/players/patrick-surtain-ii-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2020.html,"22 Solo, 16 Ast, 0.0 Sk, 1 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2019,https://www.sports-reference.com/cfb/years/2019.html,Derrick Brown *,derrick-brown-6,https://www.sports-reference.com/cfb/players/derrick-brown-6.html,Auburn,https://www.sports-reference.com/cfb/schools/auburn/2019.html,"33 Solo, 22 Ast, 4.0 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Josh Allen *,josh-allen-6,https://www.sports-reference.com/cfb/players/josh-allen-6.html,Kentucky,https://www.sports-reference.com/cfb/schools/kentucky/2018.html,"56 Solo, 32 Ast, 17.0 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Roquan Smith *,roquan-smith-1,https://www.sports-reference.com/cfb/players/roquan-smith-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2017.html,"85 Solo, 52 Ast, 6.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Jonathan Allen *,jonathan-allen-1,https://www.sports-reference.com/cfb/players/jonathan-allen-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2016.html,"33 Solo, 36 Ast, 10.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2015,https://www.sports-reference.com/cfb/years/2015.html,Reggie Ragland *,reggie-ragland-1,https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2015.html,"60 Solo, 42 Ast, 2.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2014,https://www.sports-reference.com/cfb/years/2014.html,Shane Ray *,shane-ray-1,https://www.sports-reference.com/cfb/players/shane-ray-1.html,Missouri,https://www.sports-reference.com/cfb/schools/missouri/2014.html,"47 Solo, 18 Ast, 14.5 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2013,https://www.sports-reference.com/cfb/years/2013.html,Michael Sam * (tie),michael-sam-1,https://www.sports-reference.com/cfb/players/michael-sam-1.html,Missouri,https://www.sports-reference.com/cfb/schools/missouri/2013.html,"30 Solo, 17 Ast, 10.0 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2013,https://www.sports-reference.com/cfb/years/2013.html,C.J. Mosley * (tie),cj-mosley-1,https://www.sports-reference.com/cfb/players/cj-mosley-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2013.html,"62 Solo, 44 Ast, 0.0 Sk, 0 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2012,https://www.sports-reference.com/cfb/years/2012.html,Jarvis Jones *,jarvis-jones-1,https://www.sports-reference.com/cfb/players/jarvis-jones-1.html,Georgia,https://www.sports-reference.com/cfb/schools/georgia/2012.html,"52 Solo, 33 Ast, 14.5 Sk, 1 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2011,https://www.sports-reference.com/cfb/years/2011.html,Morris Claiborne *,morris-claiborne-1,https://www.sports-reference.com/cfb/players/morris-claiborne-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2011.html,"32 Solo, 19 Ast, 0.0 Sk, 6 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
2010,https://www.sports-reference.com/cfb/years/2010.html,Patrick Peterson *,patrick-peterson-1,https://www.sports-reference.com/cfb/players/patrick-peterson-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2010.html,"29 Solo, 13 Ast, 0.0 Sk, 4 Int",SEC Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-dpoy.html#all_sec-dpoy,sec-dpoy
