year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Diego Pavia *,diego-pavia-1,https://www.sports-reference.com/cfb/players/diego-pavia-1.html,Vanderbilt,https://www.sports-reference.com/cfb/schools/vanderbilt/2025.html,"267 Cmp, 378 Att, 3539 Yds, 29 TD, 8 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Dylan Sampson *,dylan-sampson-1,https://www.sports-reference.com/cfb/players/dylan-sampson-1.html,Tennessee,https://www.sports-reference.com/cfb/schools/tennessee/2024.html,"258 Att, 1491 Yds, 5.8 Avg, 22 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Jayden Daniels *,jayden-daniels-1,https://www.sports-reference.com/cfb/players/jayden-daniels-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2023.html,"236 Cmp, 327 Att, 3812 Yds, 40 TD, 4 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2022,https://www.sports-reference.com/cfb/years/2022.html,Hendon Hooker *,hendon-hooker-1,https://www.sports-reference.com/cfb/players/hendon-hooker-1.html,Tennessee,https://www.sports-reference.com/cfb/schools/tennessee/2022.html,"229 Cmp, 329 Att, 3135 Yds, 27 TD, 2 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2021,https://www.sports-reference.com/cfb/years/2021.html,Bryce Young *,bryce-young-1,https://www.sports-reference.com/cfb/players/bryce-young-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2021.html,"366 Cmp, 547 Att, 4872 Yds, 47 TD, 7 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2020,https://www.sports-reference.com/cfb/years/2020.html,DeVonta Smith *,devonta-smith-1,https://www.sports-reference.com/cfb/players/devonta-smith-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2020.html,"117 Rec, 1856 Yds, 15.9 Avg, 23 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2019,https://www.sports-reference.com/cfb/years/2019.html,Joe Burrow *,joe-burrow-1,https://www.sports-reference.com/cfb/players/joe-burrow-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2019.html,"402 Cmp, 527 Att, 5671 Yds, 60 TD, 6 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Tua Tagovailoa *,tua-tagovailoa-1,https://www.sports-reference.com/cfb/players/tua-tagovailoa-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2018.html,"245 Cmp, 355 Att, 3966 Yds, 43 TD, 6 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Kerryon Johnson *,kerryon-johnson-1,https://www.sports-reference.com/cfb/players/kerryon-johnson-1.html,Auburn,https://www.sports-reference.com/cfb/schools/auburn/2017.html,"285 Att, 1391 Yds, 4.9 Avg, 18 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2016,https://www.sports-reference.com/cfb/years/2016.html,Jalen Hurts *,jalen-hurts-1,https://www.sports-reference.com/cfb/players/jalen-hurts-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2016.html,"240 Cmp, 382 Att, 2780 Yds, 23 TD, 9 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2015,https://www.sports-reference.com/cfb/years/2015.html,Derrick Henry *,derrick-henry-2,https://www.sports-reference.com/cfb/players/derrick-henry-2.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2015.html,"395 Att, 2219 Yds, 5.6 Avg, 28 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2014,https://www.sports-reference.com/cfb/years/2014.html,Amari Cooper *,amari-cooper-1,https://www.sports-reference.com/cfb/players/amari-cooper-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2014.html,"124 Rec, 1727 Yds, 13.9 Avg, 16 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2013,https://www.sports-reference.com/cfb/years/2013.html,Tre Mason *,tre-mason-1,https://www.sports-reference.com/cfb/players/tre-mason-1.html,Auburn,https://www.sports-reference.com/cfb/schools/auburn/2013.html,"317 Att, 1816 Yds, 5.7 Avg, 23 TD",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
2012,https://www.sports-reference.com/cfb/years/2012.html,Johnny Manziel *,johnny-manziel-1,https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,Texas A&M,https://www.sports-reference.com/cfb/schools/texas-am/2012.html,"295 Cmp, 434 Att, 3706 Yds, 26 TD, 9 Int",SEC Offensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/sec-opoy.html#all_sec-opoy,sec-opoy
