year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Makai Lemon *,makai-lemon-1,https://www.sports-reference.com/cfb/players/makai-lemon-1.html,USC,https://www.sports-reference.com/cfb/schools/southern-california/2025.html,"79 Rec, 1156 Yds, 14.6 Avg, 11 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2024,https://www.sports-reference.com/cfb/years/2024.html,Travis Hunter *,travis-hunter-2,https://www.sports-reference.com/cfb/players/travis-hunter-2.html,Colorado,https://www.sports-reference.com/cfb/schools/colorado/2024.html,"96 Rec, 1258 Yds, 13.1 Avg, 15 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2023,https://www.sports-reference.com/cfb/years/2023.html,Marvin Harrison Jr. *,marvin-harrison-jr-1,https://www.sports-reference.com/cfb/players/marvin-harrison-jr-1.html,Ohio State,https://www.sports-reference.com/cfb/schools/ohio-state/2023.html,"67 Rec, 1211 Yds, 18.1 Avg, 14 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2022,https://www.sports-reference.com/cfb/years/2022.html,Jalin Hyatt *,jalin-hyatt-1,https://www.sports-reference.com/cfb/players/jalin-hyatt-1.html,Tennessee,https://www.sports-reference.com/cfb/schools/tennessee/2022.html,"67 Rec, 1267 Yds, 18.9 Avg, 15 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2021,https://www.sports-reference.com/cfb/years/2021.html,Jordan Addison *,jordan-addison-1,https://www.sports-reference.com/cfb/players/jordan-addison-1.html,Pitt,https://www.sports-reference.com/cfb/schools/pittsburgh/2021.html,"100 Rec, 1593 Yds, 15.9 Avg, 17 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2020,https://www.sports-reference.com/cfb/years/2020.html,DeVonta Smith *,devonta-smith-1,https://www.sports-reference.com/cfb/players/devonta-smith-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2020.html,"117 Rec, 1856 Yds, 15.9 Avg, 23 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2019,https://www.sports-reference.com/cfb/years/2019.html,Ja'Marr Chase *,jamarr-chase-1,https://www.sports-reference.com/cfb/players/jamarr-chase-1.html,LSU,https://www.sports-reference.com/cfb/schools/louisiana-state/2019.html,"84 Rec, 1780 Yds, 21.2 Avg, 20 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2018,https://www.sports-reference.com/cfb/years/2018.html,Jerry Jeudy *,jerry-jeudy-1,https://www.sports-reference.com/cfb/players/jerry-jeudy-1.html,Alabama,https://www.sports-reference.com/cfb/schools/alabama/2018.html,"68 Rec, 1315 Yds, 19.3 Avg, 14 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2017,https://www.sports-reference.com/cfb/years/2017.html,James Washington *,james-washington-5,https://www.sports-reference.com/cfb/players/james-washington-5.html,Oklahoma State,https://www.sports-reference.com/cfb/schools/oklahoma-state/2017.html,"74 Rec, 1549 Yds, 20.9 Avg, 13 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
2016,https://www.sports-reference.com/cfb/years/2016.html,Dede Westbrook *,dede-westbrook-1,https://www.sports-reference.com/cfb/players/dede-westbrook-1.html,Oklahoma,https://www.sports-reference.com/cfb/schools/oklahoma/2016.html,"80 Rec, 1524 Yds, 19.1 Avg, 17 TD",Fred Biletnikoff Award Winners,Outstanding Receiver,https://www.sports-reference.com/cfb/awards/biletnikoff.html#all_biletnikoff,biletnikoff
