year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Jacob Fields * (tie),jacob-fields-1,https://www.sports-reference.com/cfb/players/jacob-fields-1.html,Louisiana Tech,https://www.sports-reference.com/cfb/schools/louisiana-tech/2025.html,"50 Solo, 42 Ast, 0.0 Sk, 3 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2025,https://www.sports-reference.com/cfb/years/2025.html,Baron Hopson * (tie),baron-hopson-1,https://www.sports-reference.com/cfb/players/baron-hopson-1.html,Kennesaw State,https://www.sports-reference.com/cfb/schools/kennesaw-state/2025.html,"66 Solo, 72 Ast, 0.5 Sk, 1 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2024,https://www.sports-reference.com/cfb/years/2024.html,Travion Barnes,travion-barnes-1,https://www.sports-reference.com/cfb/players/travion-barnes-1.html,Florida International,https://www.sports-reference.com/cfb/schools/florida-international/2024.html,"59 Solo, 70 Ast, 3.0 Sk, 2 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2023,https://www.sports-reference.com/cfb/years/2023.html,Tyren Dupree *,tyren-dupree-1,https://www.sports-reference.com/cfb/players/tyren-dupree-1.html,Liberty,https://www.sports-reference.com/cfb/schools/liberty/2023.html,"67 Solo, 57 Ast, 2.5 Sk, 2 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2022,https://www.sports-reference.com/cfb/years/2022.html,KD Davis *,kd-davis-1,https://www.sports-reference.com/cfb/players/kd-davis-1.html,North Texas,https://www.sports-reference.com/cfb/schools/north-texas/2022.html,"72 Solo, 67 Ast, 1.0 Sk, 1 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2021,https://www.sports-reference.com/cfb/years/2021.html,DeAngelo Malone *,deangelo-malone-1,https://www.sports-reference.com/cfb/players/deangelo-malone-1.html,Western Kentucky,https://www.sports-reference.com/cfb/schools/western-kentucky/2021.html,"44 Solo, 50 Ast, 9.0 Sk, 0 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2020,https://www.sports-reference.com/cfb/years/2020.html,Tavante Beckett *,tavante-beckett-1,https://www.sports-reference.com/cfb/players/tavante-beckett-1.html,Marshall,https://www.sports-reference.com/cfb/schools/marshall/2020.html,"31 Solo, 59 Ast, 2.5 Sk, 0 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2019,https://www.sports-reference.com/cfb/years/2019.html,DeAngelo Malone *,deangelo-malone-1,https://www.sports-reference.com/cfb/players/deangelo-malone-1.html,Western Kentucky,https://www.sports-reference.com/cfb/schools/western-kentucky/2019.html,"54 Solo, 45 Ast, 11.5 Sk, 0 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2018,https://www.sports-reference.com/cfb/years/2018.html,Jaylon Ferguson *,jaylon-ferguson-1,https://www.sports-reference.com/cfb/players/jaylon-ferguson-1.html,Louisiana Tech,https://www.sports-reference.com/cfb/schools/louisiana-tech/2018.html,"37 Solo, 27 Ast, 17.5 Sk, 0 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
2017,https://www.sports-reference.com/cfb/years/2017.html,Marcus Davenport,marcus-davenport-1,https://www.sports-reference.com/cfb/players/marcus-davenport-1.html,UTSA,https://www.sports-reference.com/cfb/schools/texas-san-antonio/2017.html,"33 Solo, 22 Ast, 8.5 Sk, 0 Int",CUSA Defensive Player of the Year Winners,Awards Index,https://www.sports-reference.com/cfb/awards/cusa-dpoy.html#all_cusa-dpoy,cusa-dpoy
