year_id,year_id_url,player,player_id,player_url,school_name,school_name_url,summary,award_name,award_type,source_url,table_id
2025,https://www.sports-reference.com/cfb/years/2025.html,Nadame Tucker *,nadame-tucker-1,https://www.sports-reference.com/cfb/players/nadame-tucker-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2025.html,"33 Solo, 22 Ast, 14.5 Sk, 0 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2024,https://www.sports-reference.com/cfb/years/2024.html,Harold Fannin Jr. *,harold-fannin-jr-1,https://www.sports-reference.com/cfb/players/harold-fannin-jr-1.html,Bowling Green,https://www.sports-reference.com/cfb/schools/bowling-green-state/2024.html,"117 Rec, 1555 Yds, 13.3 Avg, 10 TD",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2023,https://www.sports-reference.com/cfb/years/2023.html,DeQuan Finn *,dequan-finn-1,https://www.sports-reference.com/cfb/players/dequan-finn-1.html,Toledo,https://www.sports-reference.com/cfb/schools/toledo/2023.html,"201 Cmp, 317 Att, 2657 Yds, 22 TD, 9 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2022,https://www.sports-reference.com/cfb/years/2022.html,Kurtis Rourke *,kurtis-rourke-1,https://www.sports-reference.com/cfb/players/kurtis-rourke-1.html,Ohio,https://www.sports-reference.com/cfb/schools/ohio/2022.html,"244 Cmp, 353 Att, 3257 Yds, 25 TD, 4 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2021,https://www.sports-reference.com/cfb/years/2021.html,Dustin Crum *,dustin-crum-1,https://www.sports-reference.com/cfb/players/dustin-crum-1.html,Kent State,https://www.sports-reference.com/cfb/schools/kent-state/2021.html,"244 Cmp, 381 Att, 3206 Yds, 20 TD, 6 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2020,https://www.sports-reference.com/cfb/years/2020.html,Jaret Patterson *,jaret-patterson-1,https://www.sports-reference.com/cfb/players/jaret-patterson-1.html,Buffalo,https://www.sports-reference.com/cfb/schools/buffalo/2020.html,"141 Att, 1072 Yds, 7.6 Avg, 19 TD",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2019,https://www.sports-reference.com/cfb/years/2019.html,LeVante Bellamy *,levante-bellamy-1,https://www.sports-reference.com/cfb/players/levante-bellamy-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2019.html,"266 Att, 1472 Yds, 5.5 Avg, 23 TD",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2018,https://www.sports-reference.com/cfb/years/2018.html,Sutton Smith *,sutton-smith-1,https://www.sports-reference.com/cfb/players/sutton-smith-1.html,Northern Illinois,https://www.sports-reference.com/cfb/schools/northern-illinois/2018.html,"43 Solo, 18 Ast, 15.0 Sk, 0 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2017,https://www.sports-reference.com/cfb/years/2017.html,Logan Woodside *,logan-woodside-1,https://www.sports-reference.com/cfb/players/logan-woodside-1.html,Toledo,https://www.sports-reference.com/cfb/schools/toledo/2017.html,"264 Cmp, 411 Att, 3882 Yds, 28 TD, 8 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
2016,https://www.sports-reference.com/cfb/years/2016.html,Zach Terrell *,zach-terrell-1,https://www.sports-reference.com/cfb/players/zach-terrell-1.html,Western Michigan,https://www.sports-reference.com/cfb/schools/western-michigan/2016.html,"263 Cmp, 377 Att, 3533 Yds, 33 TD, 4 Int",Vern Smith Leadership Award Winners,Awards Index,https://www.sports-reference.com/cfb/awards/mac-poy.html#all_mac-poy,mac-poy
