player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202800019,2028,19,Zaiden Jernigan,RB,"5' 10.5""",195 lbs,0.9902,Louisville,Louisville,MS,Uncommitted,https://247sports.com/player/zaiden-jernigan-46143131/
202800020,2028,20,Jackson Vaughn,Edge,"6' 3""",220 lbs,0.9894,Bergen Catholic,Oradell,NJ,Uncommitted,https://247sports.com/player/jackson-vaughn-46152715/
202800021,2028,21,Langston Pridgeon,CB,"6' 2""",175 lbs,0.9890,Stone Bridge,Ashburn,VA,Uncommitted,https://247sports.com/player/langston-pridgeon-46158158/
202800022,2028,22,Tahj Gray,LB,"6' 3""",225 lbs,0.9887,St. Joseph Regional,Montvale,NJ,Uncommitted,https://247sports.com/player/tahj-gray-46154276/
202800023,2028,23,Bryce Smalls,OT,"6' 4""",290 lbs,0.9887,Archbishop Spalding,Severn,MD,Uncommitted,https://247sports.com/player/bryce-smalls-46160726/
202800024,2028,24,Jameer Whyce,DL,"6' 4""",270 lbs,0.9884,Trotwood-Madison,Dayton,OH,Ohio State,https://247sports.com/player/jameer-whyce-46149358/
202800025,2028,25,Tytan McNeal,TE,"6' 5""",210 lbs,0.9881,Eastside Catholic,Sammamish,WA,Uncommitted,https://247sports.com/player/tytan-mcneal-46149570/
202800026,2028,26,Gaige Weddle,ATH,"6' 2""",175 lbs,0.9876,Rancho Bernardo,San Diego,CA,Uncommitted,https://247sports.com/player/gaige-weddle-46153692/
202800027,2028,27,Neimann Lawrence,QB,"6' 0.5""",202 lbs,0.9864,American Heritage,Plantation,FL,Uncommitted,https://247sports.com/player/neimann-lawrence-46142481/
202800028,2028,28,Donald Tabron II,QB,"6' 3.5""",180 lbs,0.9859,Cass Technical,Detroit,MI,Uncommitted,https://247sports.com/player/donald-tabron-ii-46148791/
202800029,2028,29,James Foster III,S,"6' 1""",195 lbs,0.9848,Lancaster,Lancaster,TX,Uncommitted,https://247sports.com/player/james-foster-iii-46152989/
202800030,2028,30,Aden Johnson,ATH,"6' 5""",200 lbs,0.9843,West Broward,Pembroke Pines,FL,Uncommitted,https://247sports.com/player/aden-johnson-46158562/
202800031,2028,31,Kweli Fielder,OT,"6' 4""",310 lbs,0.9823,Carrollton,Carrollton,GA,Uncommitted,https://247sports.com/player/kweli-fielder-46150823/
202800032,2028,32,Tyzon Swann,DL,"6' 4""",235 lbs,0.9820,Henry E. Lackey,Indian Head,MD,Uncommitted,https://247sports.com/player/tyzon-swann-46159266/
202800033,2028,33,Amiir Woodward,CB,"5' 11""",165 lbs,0.9813,Bergen Catholic,Oradell,NJ,Uncommitted,https://247sports.com/player/amiir-woodward-46158988/
202800034,2028,34,Tromon Isaac Jr.,WR,"5' 11""",170 lbs,0.9810,Chaminade-Madonna,Pompano Beach,FL,Uncommitted,https://247sports.com/player/tromon-isaac-jr-46150874/
202800035,2028,35,Jermaine Cobbins,CB,"6' 1""",175 lbs,0.9808,Springfield,Springfield,TN,Uncommitted,https://247sports.com/player/jermaine-cobbins-46153271/
202800036,2028,36,Elisha Mueller,IOL,"6' 4""",295 lbs,0.9808,Servite,Anaheim,CA,Uncommitted,https://247sports.com/player/elisha-mueller-46154547/
202800037,2028,37,Cory Cunningham,DL,"6' 3""",265 lbs,0.9805,Providence,Charlotte,NC,Uncommitted,https://247sports.com/player/cory-cunningham-46151736/
202800038,2028,38,Damarion Mays,WR,"6' 2""",180 lbs,0.9795,North Crowley,Fort Worth,TX,Uncommitted,https://247sports.com/player/damarion-mays-46151722/
202800039,2028,39,Acely Brown,RB,"6' 0""",175 lbs,0.9793,Petal,Petal,MS,Uncommitted,https://247sports.com/player/acely-brown-46152756/
202800040,2028,40,Micah Rhodes,RB,"5' 9.5""",180 lbs,0.9790,Klein Oak,Spring,TX,Uncommitted,https://247sports.com/player/micah-rhodes-46147811/
202800041,2028,41,Tahmere Brown,RB,"5' 11""",188 lbs,0.9789,The Pennington School,Pennington,NJ,Uncommitted,https://247sports.com/player/tahmere-brown-46154653/
202800042,2028,42,Grayson Williams,OT,"6' 4""",280 lbs,0.9788,Southeast Raleigh,Raleigh,NC,Uncommitted,https://247sports.com/player/grayson-williams-46153497/
202800043,2028,43,Caleb Tucker,DL,"6' 5""",355 lbs,0.9785,Mount Carmel,Chicago,IL,Uncommitted,https://247sports.com/player/caleb-tucker-46154032/
202800044,2028,44,Tyree Mannings Jr.,WR,"6' 0""",170 lbs,0.9781,Venice,Venice,FL,Uncommitted,https://247sports.com/player/tyree-mannings-jr-46155615/
202800045,2028,45,Maxx Jones,OT,"6' 4""",270 lbs,0.9780,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/maxx-jones-46152225/
202800046,2028,46,Elijah Newman-Hall,ATH,"5' 11""",195 lbs,0.9776,Blake,Tampa,FL,Ohio State,https://247sports.com/player/elijah-newman-hall-46151065/
202800047,2028,47,Elijah Tillman,Edge,"6' 7""",210 lbs,0.9765,Grayson,Loganville,GA,Uncommitted,https://247sports.com/player/elijah-tillman-46153270/
202800048,2028,48,Quartavius Lyons Jr.,CB,"6' 1""",165 lbs,0.9765,Miami Central,Miami,FL,Uncommitted,https://247sports.com/player/quartavius-lyons-jr-46145818/
202800049,2028,49,Braylen Bedford,ATH,"5' 10""",160 lbs,0.9744,Vardaman,Vardaman,MS,Uncommitted,https://247sports.com/player/braylen-bedford-46139764/
202800050,2028,50,Baron Marshall,WR,"6' 3""",175 lbs,0.9739,Blue Valley Northwest,Overland Park,KS,Uncommitted,https://247sports.com/player/baron-marshall-46152068/
202800051,2028,51,Roye Oliver III,WR,"5' 11""",165 lbs,0.9720,Hamilton,Chandler,AZ,Uncommitted,https://247sports.com/player/roye-oliver-iii-46154068/
202800052,2028,52,George Parkinson IV,Edge,"6' 4""",228 lbs,0.9716,Malvern Prep,Malvern,PA,Uncommitted,https://247sports.com/player/george-parkinson-iv-46159104/
202800053,2028,53,Lance Ciechanowski,OT,"6' 6""",270 lbs,0.9706,Sierra Canyon,Chatsworth,CA,Uncommitted,https://247sports.com/player/lance-ciechanowski-46158908/
202800054,2028,54,Pole Moala,S,"6' 0""",165 lbs,0.9685,Leuzinger,Lawndale,CA,Uncommitted,https://247sports.com/player/pole-moala-46154623/
202800055,2028,55,Judah Blair,LB,"6' 1""",200 lbs,0.9681,Lakota West,West Chester,OH,Uncommitted,https://247sports.com/player/judah-blair-46157312/
202800056,2028,56,Jameer Miles,LB,"6' 3""",190 lbs,0.9602,Carmel Catholic,Mundelein,IL,Uncommitted,https://247sports.com/player/jameer-miles-46162585/
202800057,2028,57,Major Green,IOL,"6' 5""",350 lbs,0.9440,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/major-green-46160728/
202800058,2028,58,Sean Simon,RB,"5' 10""",185 lbs,0.9427,La Porte,La Porte,TX,Uncommitted,https://247sports.com/player/sean-simon-46153828/
202800059,2028,59,Lorenzo McMullen Jr.,WR,"6' 1""",170 lbs,0.9422,Taft,Cincinnati,OH,Uncommitted,https://247sports.com/player/lorenzo-mcmullen-jr-46154855/
202800060,2028,60,Kingston Preyear,QB,"6' 3""",195 lbs,0.9416,Benjamin Russell,Alexander City,AL,Uncommitted,https://247sports.com/player/kingston-preyear-46154567/
202800061,2028,61,Kevin Hartsfield,ATH,"6' 0""",190 lbs,0.9408,Newton,Covington,GA,Uncommitted,https://247sports.com/player/kevin-hartsfield-46152833/
202800062,2028,62,Phoenix Evans,S,"5' 10""",160 lbs,0.9408,Don Bosco Prep,Ramsey,NJ,Uncommitted,https://247sports.com/player/phoenix-evans-46150621/
202800063,2028,63,Mataio Fano,OT,"6' 4.5""",235 lbs,0.9406,Orem,Orem,UT,Uncommitted,https://247sports.com/player/mataio-fano-46146798/
202800064,2028,64,Tyrone Elee,DL,"6' 3""",285 lbs,0.9402,Joppatowne,Joppa,MD,Uncommitted,https://247sports.com/player/tyrone-elee-46153385/
202800065,2028,65,Nehemiah McCary,LB,"6' 2.5""",220 lbs,0.9400,Maplesville,Maplesville,AL,Uncommitted,https://247sports.com/player/nehemiah-mccary-46160587/
202800066,2028,67,Xévien Brinson,TE,"6' 6""",235 lbs,0.9393,Arabia Mountain,Lithonia,GA,Uncommitted,https://247sports.com/player/xvien-brinson-46153263/
202800067,2028,68,Jaylen Addai,WR,"6' 1""",170 lbs,0.9392,Shadow Creek,Pearland,TX,Uncommitted,https://247sports.com/player/jaylen-addai-46152961/
202800068,2028,69,Deshawn Simmons,LB,"6' 3""",215 lbs,0.9388,Choctawhatchee,Fort Walton Beach,FL,Uncommitted,https://247sports.com/player/deshawn-simmons-46159192/
202800069,2028,70,Jordan Gorham,WR,"6' 3.5""",175 lbs,0.9386,Timberland,St. Stephen,SC,Uncommitted,https://247sports.com/player/jordan-gorham-46159031/
202800070,2028,71,Taihj Moore,RB,"5' 10""",170 lbs,0.9373,DeLand,DeLand,FL,Uncommitted,https://247sports.com/player/taihj-moore-46154001/
202800071,2028,72,Derrell Hines Jr.,WR,"6' 1""",170 lbs,0.9370,Hillsborough,Tampa,FL,Uncommitted,https://247sports.com/player/derrell-hines-jr-46158469/
202800072,2028,73,Jayden Bell,Edge,"6' 4""",210 lbs,0.9368,Brother Rice,Bloomfield Hills,MI,Uncommitted,https://247sports.com/player/jayden-bell-46150224/
202800073,2028,74,Braxton Rein,Edge,"6' 6""",230 lbs,0.9368,Baylor School,Chattanooga,TN,Uncommitted,https://247sports.com/player/braxton-rein-46152758/
202800074,2028,75,Man Robinson,CB,"5' 11""",185 lbs,0.9363,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/man-robinson-46151818/
202800075,2028,76,Brendyn Jackson,WR,"5' 11""",170 lbs,0.9361,Midlothian,Midlothian,TX,Uncommitted,https://247sports.com/player/brendyn-jackson-46157338/
202800076,2028,77,Ke'Drid Smith,LB,"6' 2""",215 lbs,0.9360,Pleasant Grove,Texarkana,TX,Uncommitted,https://247sports.com/player/kedrid-smith-46146847/
202800077,2028,78,Dennis Tua'one,WR,"6' 1""",185 lbs,0.9348,Timpview,Provo,UT,Uncommitted,https://247sports.com/player/dennis-tuaone-46145431/
202800078,2028,79,Jaden Hurndon,WR,"6' 1""",185 lbs,0.9346,Longview,Longview,TX,Uncommitted,https://247sports.com/player/jaden-hurndon-46155044/
202800079,2028,80,King Pitts,OT,"6' 5""",255 lbs,0.9342,Kapaa,Kapaa,HI,Uncommitted,https://247sports.com/player/king-pitts-46150208/
202800080,2028,81,Ace Leutele,S,"6' 1""",195 lbs,0.9341,Mater Dei,Santa Ana,CA,Uncommitted,https://247sports.com/player/ace-leutele-46152009/
202800081,2028,82,Nate Dollard,CB,"5' 10.5""",152 lbs,0.9338,Charlotte Country Day,Charlotte,NC,Uncommitted,https://247sports.com/player/nate-dollard-46151087/
202800082,2028,83,Andre Alexander Jr.,LB,"6' 1""",210 lbs,0.9336,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/andre-alexander-jr-46158120/
202800083,2028,84,Carter St. Junious,WR,"6' 3""",185 lbs,0.9336,Manvel,Manvel,TX,Uncommitted,https://247sports.com/player/carter-st-junious-46160123/
202800084,2028,85,Grayden Reid,S,"6' 3""",185 lbs,0.9335,Atherton,Louisville,KY,Uncommitted,https://247sports.com/player/grayden-reid-46154802/
202800085,2028,86,Jevyn Severson,TE,"6' 5""",230 lbs,0.9334,Madrid,Madrid,IA,Uncommitted,https://247sports.com/player/jevyn-severson-46158003/
202800086,2028,87,Trace Hawkins,QB,"6' 0""",165 lbs,0.9333,Calhoun,Calhoun,GA,Uncommitted,https://247sports.com/player/trace-hawkins-46156691/
202800087,2028,88,Cayden Lancelin,ATH,"6' 0""",180 lbs,0.9332,Westgate,New Iberia,LA,Uncommitted,https://247sports.com/player/cayden-lancelin-46157647/
202800088,2028,89,Kamieon Compton-Nero,ATH,"6' 3""",175 lbs,0.9326,Rejoice Christian,Owasso,OK,Uncommitted,https://247sports.com/player/kamieon-compton-nero-46155047/
202800089,2028,90,Jalen Flowers,S,"6' 1""",160 lbs,0.9325,Palos Verdes,Palos Verdes Peninsula,CA,Uncommitted,https://247sports.com/player/jalen-flowers-46154838/
202800090,2028,91,Antonio Thomas Jr.,Edge,"6' 3""",235 lbs,0.9321,Carrollwood Day,Tampa,FL,Uncommitted,https://247sports.com/player/antonio-thomas-jr-46155485/
202800091,2028,92,Chance Archangel,Edge,"6' 3""",230 lbs,0.9320,Westgate,New Iberia,LA,Uncommitted,https://247sports.com/player/chance-archangel-46157646/
202800092,2028,93,Izayah Vickers,CB,"5' 11.5""",170 lbs,0.9319,Florida State University School,Tallahassee,FL,Uncommitted,https://247sports.com/player/izayah-vickers-46153266/
202800093,2028,94,CJ Whaley,ATH,"6' 4""",185 lbs,0.9317,Atlanta,Atlanta,TX,Uncommitted,https://247sports.com/player/cj-whaley-46155529/
202800094,2028,95,Jack McNamara,TE,"6' 5""",235 lbs,0.9315,Brother Rice,Chicago,IL,Uncommitted,https://247sports.com/player/jack-mcnamara-46158061/
202800095,2028,96,Jermaine Smith Jr.,ATH,"6' 5""",215 lbs,0.9309,St. Frances Academy,Baltimore,MD,Uncommitted,https://247sports.com/player/jermaine-smith-jr-46146196/
202800096,2028,97,Elijah Cromwell,RB,"5' 11""",180 lbs,0.9307,Cherry Creek,Englewood,CO,Uncommitted,https://247sports.com/player/elijah-cromwell-46153247/
202800097,2028,98,Dedrick Kimbrough,WR,"6' 3""",180 lbs,0.9306,Thompson,Alabaster,AL,Uncommitted,https://247sports.com/player/dedrick-kimbrough-46154808/
202800098,2028,99,Carter Barrett,OT,"6' 6""",288 lbs,0.9306,Dowling Catholic,West Des Moines,IA,Uncommitted,https://247sports.com/player/carter-barrett-46152199/
202800099,2028,100,Tayaun Lawrence,DL,"6' 3""",250 lbs,0.9305,Bishop Gorman,Las Vegas,NV,Uncommitted,https://247sports.com/player/tayaun-lawrence-46160725/
202800100,2028,101,Adrian Woodward,CB,"6' 0""",165 lbs,0.9302,Bergen Catholic,Oradell,NJ,Uncommitted,https://247sports.com/player/adrian-woodward-46158987/
202800101,2028,102,Jamarcus Johnson,DL,"6' 5""",308 lbs,0.9301,Toombs County,Lyons,GA,Uncommitted,https://247sports.com/player/jamarcus-johnson-46160662/
202800102,2028,103,Ridge Janes,TE,"6' 5""",225 lbs,0.9298,De Smet Jesuit,St. Louis,MO,Uncommitted,https://247sports.com/player/ridge-janes-46150287/
202800103,2028,104,Xavier Bowman,CB,"5' 11""",165 lbs,0.9295,Knoxville Catholic,Knoxville,TN,Uncommitted,https://247sports.com/player/xavier-bowman-46154622/
202800104,2028,105,Braylyn Brown,ATH,"6' 1""",190 lbs,0.9291,Joe T. Robinson,Little Rock,AR,Uncommitted,https://247sports.com/player/braylyn-brown-46160838/
202800105,2028,106,Dawson Jacobs,DL,"6' 3""",240 lbs,0.9289,Blessed Trinity Catholic,Roswell,GA,Uncommitted,https://247sports.com/player/dawson-jacobs-46152798/
202800106,2028,107,Dillon Mitchell,WR,"5' 8""",155 lbs,0.9288,C.E. King,Houston,TX,Uncommitted,https://247sports.com/player/dillon-mitchell-46156965/
202800107,2028,108,Kylen Johnson,CB,"5' 10""",165 lbs,0.9287,Coosa Christian School,Gadsden,AL,Uncommitted,https://247sports.com/player/kylen-johnson-46160828/
202800108,2028,109,Brayden Bonik,ATH,"6' 0""",190 lbs,0.9284,Fort Bend Ridge Point,Missouri City,TX,Uncommitted,https://247sports.com/player/brayden-bonik-46150522/
202800109,2028,110,Toa Feinga,IOL,"6' 5""",280 lbs,0.9283,Herriman,Herriman,UT,Uncommitted,https://247sports.com/player/toa-feinga-46154552/
202800110,2028,111,Jaelyn Easterling-Flores,S,"6' 2""",180 lbs,0.9281,Desert Edge,Goodyear,AZ,Uncommitted,https://247sports.com/player/jaelyn-easterling-flores-46151182/
202800111,2028,112,Zachary Belyeu,RB,"5' 11""",210 lbs,0.9280,North Cobb,Kennesaw,GA,Uncommitted,https://247sports.com/player/zachary-belyeu-46153083/
202800112,2028,113,Tysir Young,LB,"6' 2""",200 lbs,0.9278,Middletown,Middletown,DE,Uncommitted,https://247sports.com/player/tysir-young-46157900/
202800113,2028,114,Elijah Tuua,Edge,"6' 6""",205 lbs,0.9273,St. John Bosco,Bellflower,CA,Uncommitted,https://247sports.com/player/elijah-tuua-46152361/
202800114,2028,115,Cam Toomey,Edge,"6' 4""",245 lbs,0.9271,Saratoga Springs,Saratoga Springs,NY,Uncommitted,https://247sports.com/player/cam-toomey-46158307/
202800115,2028,116,Trison Satele,DL,"6' 1""",270 lbs,0.9271,Mililani,Mililani,HI,Uncommitted,https://247sports.com/player/trison-satele-46154795/
202800116,2028,117,Zayre Thomas,DL,"6' 3""",240 lbs,0.9267,Raytown South,Kansas City,MO,Uncommitted,https://247sports.com/player/zayre-thomas-46158415/
202800117,2028,118,Keith Nolen Jr.,ATH,"6' 1.5""",190 lbs,0.9265,Stone Bridge,Ashburn,VA,Uncommitted,https://247sports.com/player/keith-nolen-jr-46160250/
202800118,2028,119,Ayden Woodruff,DL,"6' 5""",284 lbs,0.9263,Battle Ground Academy,Franklin,TN,Uncommitted,https://247sports.com/player/ayden-woodruff-46154660/
202800119,2028,120,Brandon Nash,S,"6' 2""",185 lbs,0.9260,St. John Bosco,Bellflower,CA,Ohio State,https://247sports.com/player/brandon-nash-46154553/
202800120,2028,121,Jacolby Campbell,WR,"6' 0""",170 lbs,0.9259,Abbeville,Abbeville,LA,Uncommitted,https://247sports.com/player/jacolby-campbell-46160847/
202800121,2028,122,Aiden Opore,ATH,"6' 3""",180 lbs,0.9257,Walton,Marietta,GA,Uncommitted,https://247sports.com/player/aiden-opore-46158523/
202800122,2028,123,Anthony Howard Jr.,RB,"5' 10""",175 lbs,0.9255,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/anthony-howard-jr-46150828/
202800123,2028,124,Kaiden Buchanan,LB,"6' 0""",220 lbs,0.9251,Tupelo,Tupelo,MS,Uncommitted,https://247sports.com/player/kaiden-buchanan-46148636/
202800124,2028,125,Kaden Craft,QB,"6' 3.5""",195 lbs,0.9247,Lake Norman,Mooresville,NC,Uncommitted,https://247sports.com/player/kaden-craft-46159205/
202800125,2028,126,Zyon Robinson,WR,"6' 1""",175 lbs,0.9246,Stockbridge,Stockbridge,GA,Uncommitted,https://247sports.com/player/zyon-robinson-46158766/
202800126,2028,127,Jai'Storm Knight,OT,"6' 8.5""",335 lbs,0.9245,Converse Judson,Converse,TX,Uncommitted,https://247sports.com/player/jaistorm-knight-46150643/
202800127,2028,128,CJ Davis III,RB,"5' 9""",165 lbs,0.9239,Hewitt-Trussville,Trussville,AL,Uncommitted,https://247sports.com/player/cj-davis-iii-46149913/
202800128,2028,129,Calvin Ursin,WR,"6' 1""",195 lbs,0.9229,Live Oak,Watson,LA,Uncommitted,https://247sports.com/player/calvin-ursin-46149501/
202800129,2028,130,Aiden Ezeiruaku,LB,"6' 1""",185 lbs,0.9227,Williamstown,Williamstown,NJ,Uncommitted,https://247sports.com/player/aiden-ezeiruaku-46158557/
202800130,2028,131,Kingston Brown,DL,"6' 3""",265 lbs,0.9208,Carver,Columbus,GA,Uncommitted,https://247sports.com/player/kingston-brown-46158728/
202800131,2028,132,Carter Zingelmann,QB,"6' 4.5""",220 lbs,0.9153,Coppell,Coppell,TX,Uncommitted,https://247sports.com/player/carter-zingelmann-46154967/
202800132,2028,133,Marshaun Thornton,WR,"6' 2""",180 lbs,0.8900,Mount Carmel,Chicago,IL,Uncommitted,https://247sports.com/player/marshaun-thornton-46154498/
202800133,2028,133,Malakhi Dudley,OT,"6' 5""",310 lbs,0.8900,Heritage,Conyers,GA,Uncommitted,https://247sports.com/player/malakhi-dudley-46155368/
202800134,2028,133,Jamir Lee,WR,"6' 0""",170 lbs,0.8900,North Little Rock,North Little Rock,AR,Uncommitted,https://247sports.com/player/jamir-lee-46159945/
202800135,2028,133,Tory Clark,DL,"6' 4""",260 lbs,0.8900,Woodward Academy,Atlanta,GA,Uncommitted,https://247sports.com/player/tory-clark-46160342/
202800136,2028,133,Victor Ezeukwu,Edge,"6' 4""",190 lbs,0.8900,St. Joseph's Prep,Philadelphia,PA,Uncommitted,https://247sports.com/player/victor-ezeukwu-46160881/
202800137,2028,139,Graham Simpson,QB,"5' 11.5""",182 lbs,0.8850,Westview,Martin,TN,Uncommitted,https://247sports.com/player/graham-simpson-46150528/
202800138,2028,139,Chase Foster II,DL,"6' 4""",260 lbs,0.8850,IMG Academy,Fayetteville,GA,Uncommitted,https://247sports.com/player/chase-foster-ii-46151610/
202800139,2028,139,Christian Webb-Scott,DL,"6' 5""",220 lbs,0.8850,Westside,Anderson,SC,Uncommitted,https://247sports.com/player/christian-webb-scott-46152052/
202800140,2028,139,Kenneth Ward,ATH,"5' 8""",175 lbs,0.8850,Pittsburg,Pittsburg,CA,Uncommitted,https://247sports.com/player/kenneth-ward-46152607/
202800141,2028,139,Mylan Griggs,WR,"6' 1""",172 lbs,0.8850,Cass Technical,Detroit,MI,Uncommitted,https://247sports.com/player/mylan-griggs-46152869/
202800142,2028,139,Seven Rashad,WR,"6' 5""",175 lbs,0.8850,Buford,Buford,GA,Purdue,https://247sports.com/player/seven-rashad-46153231/
202800143,2028,139,Travion Washington,LB,"6' 1""",207 lbs,0.8850,Brandon,Brandon,MS,Uncommitted,https://247sports.com/player/travion-washington-46154903/
202800144,2028,139,Jayden Evans,S,"6' 1""",170 lbs,0.8850,Harper Woods,Harper Woods,MI,Uncommitted,https://247sports.com/player/jayden-evans-46155212/
202800145,2028,139,Tristin Gaines,QB,"6' 1""",180 lbs,0.8850,Waller,Waller,TX,Uncommitted,https://247sports.com/player/tristin-gaines-46157354/
202800146,2028,139,Peter Pierre,ATH,"6' 3""",215 lbs,0.8850,Chaminade-Madonna,Hollywood,FL,Uncommitted,https://247sports.com/player/peter-pierre-46158155/
202800147,2028,139,David Forster,WR,"6' 4""",200 lbs,0.8850,St. Joseph Regional,Montvale,NJ,Uncommitted,https://247sports.com/player/david-forster-46159023/
202800148,2028,150,Brady Quinn,QB,"6' 1""",195 lbs,0.8800,Chaminade-Madonna,Hollywood,FL,Uncommitted,https://247sports.com/player/brady-quinn-46148149/
202800149,2028,150,AJ Tuivaiave,QB,"6' 3""",240 lbs,0.8800,Graham-Kapowsin,Graham,WA,Uncommitted,https://247sports.com/player/aj-tuivaiave-46149516/
202800150,2028,150,Aedyn Havili,DL,"6' 2""",275 lbs,0.8800,Eastside Catholic,Sammamish,WA,Uncommitted,https://247sports.com/player/aedyn-havili-46150276/
202800151,2028,150,Emiere Lemons,WR,"6' 3""",194 lbs,0.8800,Glenville,Cleveland,OH,Uncommitted,https://247sports.com/player/emiere-lemons-46150457/
202800152,2028,150,Jamar Howard,QB,"6' 2""",205 lbs,0.8800,Clovis West,Fresno,CA,Uncommitted,https://247sports.com/player/jamar-howard-46150516/
202800153,2028,150,Hunter Hill,IOL,"6' 3""",300 lbs,0.8800,Peach County,Fort Valley,GA,Uncommitted,https://247sports.com/player/hunter-hill-46150588/
202800154,2028,150,Trey Towns Jr.,QB,"6' 2""",215 lbs,0.8800,Rancho Cucamonga,Rancho Cucamonga,CA,Uncommitted,https://247sports.com/player/trey-towns-jr-46151786/
202800155,2028,150,Landon Miller,LB,"6' 2""",195 lbs,0.8800,De La Salle,Concord,CA,Uncommitted,https://247sports.com/player/landon-miller-46153091/
202800156,2028,150,Micah Hannah,CB,"6' 1""",160 lbs,0.8800,Simi Valley,Simi Valley,CA,Uncommitted,https://247sports.com/player/micah-hannah-46153390/
202800157,2028,150,John Matthews,WR,"6' 0""",175 lbs,0.8800,Newnan,Newnan,GA,Uncommitted,https://247sports.com/player/john-matthews-46153508/
202800158,2028,150,Jayden McKinney,DL,"6' 3""",265 lbs,0.8800,Winton Woods,Cincinnati,OH,Uncommitted,https://247sports.com/player/jayden-mckinney-46153526/
202800159,2028,150,Liam Conlon,LB,"6' 2""",215 lbs,0.8800,Catholic Memorial,West Roxbury,MA,Uncommitted,https://247sports.com/player/liam-conlon-46154078/
202800160,2028,150,Ca'ron Williams,CB,"5' 11""",175 lbs,0.8800,Santa Margarita Catholic,Rancho Santa Margarita,CA,Uncommitted,https://247sports.com/player/caron-williams-46154368/
202800161,2028,150,Ramar Thomas,ATH,"6' 2""",185 lbs,0.8800,Catholic Memorial,West Roxbury,MA,Boston College,https://247sports.com/player/ramar-thomas-46154814/
202800162,2028,150,Mike Taylor,TE,"6' 2""",225 lbs,0.8800,Desert Pines,Las Vegas,NV,Uncommitted,https://247sports.com/player/mike-taylor-46158052/
