player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202100045,2021,45,Agiye Hall,WR,"6' 3""",190 lbs,0.9788,Bloomingdale,Valrico,FL,Alabama,https://247sports.com/player/agiye-hall-46055274/
202100046,2021,46,LJ Johnson Jr.,RB,"5' 10""",204 lbs,0.9779,Cy-Fair,Cypress,TX,Texas A&M,https://247sports.com/player/lj-johnson-jr-46077000/
202100047,2021,47,JoJo Earle,WR,"5' 9.5""",170 lbs,0.9762,Aledo,Aledo,TX,Alabama,https://247sports.com/player/jojo-earle-46052279/
202100048,2021,48,Jake Garcia,QB,"6' 2.5""",195 lbs,0.9761,Grayson,Whittier,CA,Miami,https://247sports.com/player/jake-garcia-46053996/
202100049,2021,49,Raesjon Davis,LB,"6' 1""",215 lbs,0.9746,Mater Dei,Santa Ana,CA,USC,https://247sports.com/player/raesjon-davis-46056065/
202100050,2021,50,JK Johnson,CB,"6' 1""",175 lbs,0.9745,De Smet Jesuit,St. Louis,MO,Ohio State,https://247sports.com/player/jk-johnson-46077150/
202100051,2021,51,Terrion Arnold,S,"6' 0""",180 lbs,0.9745,John Paul II Catholic,Tallahassee,FL,Alabama,https://247sports.com/player/terrion-arnold-46084286/
202100052,2021,52,Deontae Lawson,LB,"6' 3""",225 lbs,0.9744,Mobile Christian,Mobile,AL,Alabama,https://247sports.com/player/deontae-lawson-46053401/
202100053,2021,53,Michael Hall Jr.,DL,"6' 3""",290 lbs,0.9742,Streetsboro,Streetsboro,OH,Ohio State,https://247sports.com/player/michael-hall-jr-46085601/
202100054,2021,54,Landon Tengwall,OT,"6' 6""",300 lbs,0.9739,Our Lady of Good Counsel,Olney,MD,Penn State,https://247sports.com/player/landon-tengwall-46048781/
202100055,2021,55,Blake Fisher,OT,"6' 5.5""",336 lbs,0.9738,Avon,Avon,IN,Notre Dame,https://247sports.com/player/blake-fisher-46056569/
202100056,2021,56,Drake Maye,QB,"6' 5""",210 lbs,0.9724,Myers Park,Charlotte,NC,North Carolina,https://247sports.com/player/drake-maye-46054754/
202100057,2021,57,Dont’e Thornton Jr.,WR,"6' 4.5""",185 lbs,0.9719,Mount Saint Joseph,Baltimore,MD,Oregon,https://247sports.com/player/donte-thornton-jr-46056489/
202100058,2021,58,TJ Ferguson,IOL,"6' 4""",300 lbs,0.9719,Peach County,Fort Valley,GA,Alabama,https://247sports.com/player/tj-ferguson-46050868/
202100059,2021,59,Keanu Koht,Edge,"6' 4""",215 lbs,0.9715,Vero Beach,Vero Beach,FL,Alabama,https://247sports.com/player/keanu-koht-46085419/
202100060,2021,60,Rocco Spindler,IOL,"6' 4.5""",315 lbs,0.9713,Clarkston,Clarkston,MI,Notre Dame,https://247sports.com/player/rocco-spindler-46049869/
202100061,2021,61,Jake Briningstool,TE,"6' 5""",215 lbs,0.9713,Ravenwood,Brentwood,TN,Clemson,https://247sports.com/player/jake-briningstool-46059365/
202100062,2021,62,Xavier Worthy,WR,"6' 1""",160 lbs,0.9712,Central East,Fresno,CA,Texas,https://247sports.com/player/xavier-worthy-46085856/
202100063,2021,63,Tywone Malone Jr.,DL,"6' 4""",305 lbs,0.9707,Bergen Catholic,Oradell,NJ,Ole Miss,https://247sports.com/player/tywone-malone-jr-46081337/
202100064,2021,64,Savion Byrd,IOL,"6' 5""",295 lbs,0.9706,Duncanville,Duncanville,TX,Oklahoma,https://247sports.com/player/savion-byrd-46078964/
202100065,2021,65,Derrick Davis Jr.,S,"6' 1""",194 lbs,0.9706,Gateway,Monroeville,PA,LSU,https://247sports.com/player/derrick-davis-jr-46049676/
202100066,2021,66,Bryce Foster,IOL,"6' 4.5""",330 lbs,0.9703,Katy Taylor,Katy,TX,Texas A&M,https://247sports.com/player/bryce-foster-46037122/
202100067,2021,67,Micah Morris,OT,"6' 4""",316 lbs,0.9698,Camden County,Kingsland,GA,Georgia,https://247sports.com/player/micah-morris-46051663/
202100068,2021,68,Chop Robinson,Edge,"6' 3""",220 lbs,0.9698,Quince Orchard,Gaithersburg,MD,Maryland,https://247sports.com/player/chop-robinson-46082055/
202100069,2021,69,Jaxson Dart,QB,"6' 3""",210 lbs,0.9693,Corner Canyon,Draper,UT,USC,https://247sports.com/player/jaxson-dart-46099432/
202100070,2021,70,Deion Smith,WR,"6' 1.5""",172 lbs,0.9690,Jackson Academy,Jackson,MS,LSU,https://247sports.com/player/deion-smith-46081695/
202100071,2021,71,Tyler Buchner,QB,"6' 2""",205 lbs,0.9684,Helix,La Jolla,CA,Notre Dame,https://247sports.com/player/tyler-buchner-46047388/
202100072,2021,72,Nyland Green,CB,"6' 2""",183 lbs,0.9682,Newton,Covington,GA,Georgia,https://247sports.com/player/nyland-green-46079334/
202100073,2021,73,Jordan Hancock,CB,"6' 1""",170 lbs,0.9680,North Gwinnett,Suwanee,GA,Ohio State,https://247sports.com/player/jordan-hancock-46080543/
202100074,2021,74,Scooby Williams,Edge,"6' 3""",224 lbs,0.9678,Ramsay,Birmingham,AL,Florida,https://247sports.com/player/scooby-williams-46055165/
202100075,2021,75,Christian Leary,WR,"5' 9""",190 lbs,0.9672,Edgewater,Orlando,FL,Alabama,https://247sports.com/player/christian-leary-46082014/
202100076,2021,76,Miller Moss,QB,"6' 2""",197 lbs,0.9663,Bishop Alemany,Mission Hills,CA,USC,https://247sports.com/player/miller-moss-46051144/
202100077,2021,77,Dylan Brooks,Edge,"6' 5""",250 lbs,0.9658,Handley,Roanoke,AL,Auburn,https://247sports.com/player/dylan-brooks-46079585/
202100078,2021,78,Ethan Calvert,LB,"6' 3""",230 lbs,0.9652,Oaks Christian,Westlake Village,CA,Utah,https://247sports.com/player/ethan-calvert-46058037/
202100079,2021,79,Chris Hilton Jr.,WR,"5' 11.5""",169 lbs,0.9646,Zachary,Zachary,LA,LSU,https://247sports.com/player/chris-hilton-jr-46055801/
202100080,2021,80,Ceyair Wright,CB,"6' 1""",175 lbs,0.9636,Loyola,Los Angeles,CA,USC,https://247sports.com/player/ceyair-wright-46049127/
202100081,2021,81,Lee Hunter,DL,"6' 5""",292 lbs,0.9633,Blount,Eight Mile,AL,Auburn,https://247sports.com/player/lee-hunter-46058922/
202100082,2021,82,Jalen Milroe,QB,"6' 3""",206 lbs,0.9631,Katy Tompkins,Katy,TX,Alabama,https://247sports.com/player/jalen-milroe-46050317/
202100083,2021,83,Evan Pryor,RB,"5' 10""",190 lbs,0.9628,Hough,Cornelius,NC,Ohio State,https://247sports.com/player/evan-pryor-46052299/
202100084,2021,84,Garrett Nussmeier,QB,"6' 1.5""",182 lbs,0.9624,Marcus,Flower Mound,TX,LSU,https://247sports.com/player/garrett-nussmeier-46054223/
202100085,2021,85,Bram Walden,OT,"6' 4""",270 lbs,0.9624,Saguaro,Scottsdale,AZ,Oregon,https://247sports.com/player/bram-walden-46055225/
202100086,2021,86,Beaux Collins,WR,"6' 2.5""",195 lbs,0.9624,St. John Bosco,Bellflower,CA,Clemson,https://247sports.com/player/beaux-collins-46049126/
202100087,2021,87,Reid Carrico,LB,"6' 3""",225 lbs,0.9615,Ironton,Ironton,OH,Ohio State,https://247sports.com/player/reid-carrico-46082772/
202100088,2021,88,Giovanni El-Hadi,OT,"6' 5""",285 lbs,0.9612,Adlai Stevenson,Sterling Heights,MI,Michigan,https://247sports.com/player/giovanni-el-hadi-46049871/
202100089,2021,89,Brian Thomas Jr.,WR,"6' 4""",190 lbs,0.9600,Walker,Walker,LA,LSU,https://247sports.com/player/brian-thomas-jr-46054270/
202100090,2021,90,Junior Colson,LB,"6' 2""",228 lbs,0.9597,Ravenwood,Brentwood,TN,Michigan,https://247sports.com/player/junior-colson-46082800/
202100091,2021,91,Garrett Dellinger,OT,"6' 5""",280 lbs,0.9595,Clarkston,Clarkston,MI,LSU,https://247sports.com/player/garrett-dellinger-46049870/
202100092,2021,92,Monkell Goodwine,DL,"6' 4""",260 lbs,0.9595,Rock Creek Christian Academy,Upper Marlboro,MD,Alabama,https://247sports.com/player/monkell-goodwine-46051877/
202100093,2021,93,Thomas Fidone II,TE,"6' 5""",225 lbs,0.9593,Lewis Central,Council Bluffs,IA,Nebraska,https://247sports.com/player/thomas-fidone-ii-46086515/
202100094,2021,94,Payton Page,DL,"6' 4""",360 lbs,0.9585,Dudley,Greensboro,NC,Clemson,https://247sports.com/player/payton-page-46055295/
202100095,2021,95,Armoni Goodwin,RB,"5' 8""",190 lbs,0.9584,Hewitt-Trussville,Trussville,AL,LSU,https://247sports.com/player/armoni-goodwin-46049880/
202100096,2021,96,David Daniel-Sisavanh,ATH,"6' 1""",180 lbs,0.9583,Woodstock,Woodstock,GA,Georgia,https://247sports.com/player/david-daniel-sisavanh-46076804/
202100097,2021,97,Marvin Harrison Jr.,WR,"6' 3""",190 lbs,0.9583,St. Joseph's Prep,Philadelphia,PA,Ohio State,https://247sports.com/player/marvin-harrison-jr-46054792/
202100098,2021,98,Dylan Fairchild,IOL,"6' 5""",298 lbs,0.9582,West Forsyth,Cumming,GA,Georgia,https://247sports.com/player/dylan-fairchild-46086049/
202100099,2021,99,Jayden Ballard,WR,"6' 2""",175 lbs,0.9580,Washington,Massillon,OH,Ohio State,https://247sports.com/player/jayden-ballard-46055932/
202100100,2021,100,Tyreak Sapp,DL,"6' 2.5""",255 lbs,0.9578,St. Thomas Aquinas,Fort Lauderdale,FL,Florida,https://247sports.com/player/tyreak-sapp-46048308/
202100101,2021,101,Kendal Daniels,S,"6' 4""",190 lbs,0.9578,Beggs,Beggs,OK,Oklahoma State,https://247sports.com/player/kendal-daniels-46080278/
202100102,2021,102,Deion Colzie,WR,"6' 4""",193 lbs,0.9570,Athens Academy,Athens,GA,Notre Dame,https://247sports.com/player/deion-colzie-46052905/
202100103,2021,103,RaRa Dillworth,LB,"6' 2""",193 lbs,0.9561,Glenn,Kernersville,NC,North Carolina,https://247sports.com/player/rara-dillworth-46081550/
202100104,2021,104,Cade Denhoff,DL,"6' 4.5""",235 lbs,0.9536,Lakeland Christian School,Lakeland,FL,Clemson,https://247sports.com/player/cade-denhoff-46082006/
202100105,2021,105,Brock Bowers,TE,"6' 3""",225 lbs,0.9531,Napa,Napa,CA,Georgia,https://247sports.com/player/brock-bowers-46082532/
202100106,2021,106,Corey Collier,S,"6' 2""",170 lbs,0.9525,Miami Palmetto,Miami,FL,Florida,https://247sports.com/player/corey-collier-46038368/
202100107,2021,107,Kelvin Gilliam Jr.,Edge,"6' 3""",250 lbs,0.9520,Highland Springs,Highland Springs,VA,Oklahoma,https://247sports.com/player/kelvin-gilliam-jr-46076864/
202100108,2021,108,Branden Jennings,LB,"6' 3.5""",225 lbs,0.9509,Sandalwood,Jacksonville,FL,Maryland,https://247sports.com/player/branden-jennings-46049721/
202100109,2021,109,Wyatt Milum,OT,"6' 6""",273 lbs,0.9507,Spring Valley,Huntington,WV,West Virginia,https://247sports.com/player/wyatt-milum-46058323/
202100110,2021,110,Cody Jackson,WR,"6' 0""",175 lbs,0.9505,Foster,Richmond,TX,Oklahoma,https://247sports.com/player/cody-jackson-46056675/
202100111,2021,111,Preston Stone,QB,"6' 2""",205 lbs,0.9497,Parish Episcopal School,Dallas,TX,SMU,https://247sports.com/player/preston-stone-46039887/
202100112,2021,112,Shad Banks Jr.,WR,"6' 0""",220 lbs,0.9492,North Shore,Houston,TX,Texas A&M,https://247sports.com/player/shad-banks-jr-46052770/
202100113,2021,113,Destyn Hill,WR,"6' 0""",200 lbs,0.9482,Edna Karr,New Orleans,LA,Florida State,https://247sports.com/player/destyn-hill-46082849/
202100114,2021,114,Keith Brown,LB,"6' 1""",220 lbs,0.9479,Lebanon,Lebanon,OR,Oregon,https://247sports.com/player/keith-brown-46077002/
202100115,2021,115,Lorenzo Styles Jr.,WR,"6' 1""",185 lbs,0.9477,Pickerington Central,Pickerington,OH,Notre Dame,https://247sports.com/player/lorenzo-styles-jr-46056934/
202100116,2021,116,Lovasea Carroll,RB,"6' 0.5""",189 lbs,0.9474,IMG Academy,Bradenton,FL,Georgia,https://247sports.com/player/lovasea-carroll-46083162/
202100117,2021,117,Gabriel Rubio,DL,"6' 5.5""",305 lbs,0.9472,Lutheran of St. Charles,St. Peters,MO,Notre Dame,https://247sports.com/player/gabriel-rubio-46058989/
202100118,2021,118,Nate Wiggins,CB,"6' 2""",170 lbs,0.9451,Westlake,Atlanta,GA,Clemson,https://247sports.com/player/nate-wiggins-46085831/
202100119,2021,119,Elliot Donald,DL,"6' 2""",250 lbs,0.9449,Central Catholic,Pittsburgh,PA,Pittsburgh,https://247sports.com/player/elliot-donald-46076936/
202100120,2021,120,Julien Simon,LB,"6' 2""",221 lbs,0.9445,Lincoln,Tacoma,WA,USC,https://247sports.com/player/julien-simon-46048439/
202100121,2021,121,Bryce Carter,DL,"6' 3""",250 lbs,0.9442,Life Christian Academy,Chester,VA,Virginia,https://247sports.com/player/bryce-carter-46056744/
202100122,2021,122,Avante Dickerson,CB,"6' 0""",170 lbs,0.9442,Omaha Westside,Omaha,NE,Oregon,https://247sports.com/player/avante-dickerson-46059311/
202100123,2021,123,Jalil Farooq,WR,"6' 1""",200 lbs,0.9441,Dr. Henry Wise,Upper Marlboro,MD,Oklahoma,https://247sports.com/player/jalil-farooq-46043168/
202100124,2021,124,Ben Christman,IOL,"6' 6""",299 lbs,0.9437,Revere,Richfield,OH,Ohio State,https://247sports.com/player/ben-christman-46049924/
202100125,2021,125,Landon Jackson,Edge,"6' 6""",240 lbs,0.9435,Pleasant Grove,Texarkana,TX,LSU,https://247sports.com/player/landon-jackson-46049327/
202100126,2021,126,Kyron Hudson,WR,"6' 1""",200 lbs,0.9421,Mater Dei,Santa Ana,CA,USC,https://247sports.com/player/kyron-hudson-46056903/
202100127,2021,127,Marcus Tate,IOL,"6' 4.5""",318 lbs,0.9410,TRU Prep Academy,Miami Gardens,FL,Clemson,https://247sports.com/player/marcus-tate-46049753/
202100128,2021,128,Power Echols,LB,"6' 1""",206 lbs,0.9408,Chambers,Charlotte,NC,North Carolina,https://247sports.com/player/power-echols-46055156/
202100129,2021,129,Jonathan Jefferson,DL,"6' 4""",255 lbs,0.9407,Douglas County,Douglasville,GA,Georgia,https://247sports.com/player/jonathan-jefferson-46049874/
202100130,2021,130,Michael Trigg,TE,"6' 3""",230 lbs,0.9402,Carrollwood Day,Tampa,FL,USC,https://247sports.com/player/michael-trigg-46086154/
202100131,2021,131,JP Benzschawel,OT,"6' 7""",285 lbs,0.9397,Grafton,Grafton,WI,Wisconsin,https://247sports.com/player/jp-benzschawel-46080801/
202100132,2021,132,Marcus Burris Jr.,DL,"6' 4""",280 lbs,0.9396,Pleasant Grove,Texarkana,TX,Texas A&M,https://247sports.com/player/marcus-burris-jr-46050583/
202100133,2021,133,Jahvaree Ritzie,DL,"6' 5""",274 lbs,0.9394,Glenn,Kernersville,NC,North Carolina,https://247sports.com/player/jahvaree-ritzie-46077151/
202100134,2021,134,Sawyer Robertson,QB,"6' 3.5""",200 lbs,0.9392,Lubbock Coronado,Lubbock,TX,Mississippi State,https://247sports.com/player/sawyer-robertson-46059515/
202100135,2021,135,Kadarius Calloway,ATH,"6' 0""",210 lbs,0.9392,Philadelphia,Philadelphia,MS,Alabama,https://247sports.com/player/kadarius-calloway-46085605/
202100136,2021,136,Drew Kendall,IOL,"6' 4""",260 lbs,0.9392,Noble And Greenough School,Dedham,MA,Boston College,https://247sports.com/player/drew-kendall-46051784/
202100137,2021,137,Aaron Willis,LB,"5' 11""",207 lbs,0.9392,Life Christian Academy,Colonial Heights,VA,Tennessee,https://247sports.com/player/aaron-willis-46052557/
202100138,2021,138,Reuben Fatheree II,OT,"6' 8""",305 lbs,0.9391,Foster,Richmond,TX,Texas A&M,https://247sports.com/player/reuben-fatheree-ii-46042885/
202100139,2021,139,Jager Burton,IOL,"6' 4""",271 lbs,0.9387,Frederick Douglass,Lexington,KY,Kentucky,https://247sports.com/player/jager-burton-46076924/
202100140,2021,140,Isaiah Johnson,CB,"6' 2""",180 lbs,0.9381,St. Bernard,Playa Del Rey,CA,Arizona State,https://247sports.com/player/isaiah-johnson-46050757/
202100141,2021,141,Trevin Wallace,LB,"6' 2""",209 lbs,0.9380,Wayne County,Jesup,GA,Kentucky,https://247sports.com/player/trevin-wallace-46101045/
202100142,2021,142,Riley Mahlman,OT,"6' 7""",290 lbs,0.9379,Lakeville South,Lakeville,MN,Wisconsin,https://247sports.com/player/riley-mahlman-46053457/
202100143,2021,143,Kaidon Salter,QB,"6' 1.5""",185 lbs,0.9375,Cedar Hill,Cedar Hill,TX,Tennessee,https://247sports.com/player/kaidon-salter-46055521/
202100144,2021,144,Quay Davis,WR,"6' 0""",193 lbs,0.9372,Dallas Skyline,Dallas,TX,Jackson State,https://247sports.com/player/quay-davis-46055970/
202100145,2021,145,J. Michael Sturdivant,WR,"6' 3.5""",185 lbs,0.9369,Marcus,Flower Mound,TX,California,https://247sports.com/player/j-michael-sturdivant-46083117/
202100146,2021,146,Romello Brinson,WR,"6' 2""",180 lbs,0.9368,Miami Northwestern,Miami,FL,Miami,https://247sports.com/player/romello-brinson-46056595/
202100147,2021,147,Prince Kollie,LB,"6' 1""",210 lbs,0.9366,David Crockett,Jonesborough,TN,Notre Dame,https://247sports.com/player/prince-kollie-46083303/
202100148,2021,148,Carlos Del Rio-Wilson,QB,"6' 3""",215 lbs,0.9357,Cartersville,Cartersville,GA,Florida,https://247sports.com/player/carlos-del-rio-wilson-46049917/
202100149,2021,149,Behren Morton,QB,"6' 2""",185 lbs,0.9356,Eastland,Eastland,TX,Texas Tech,https://247sports.com/player/behren-morton-46058681/
202100150,2021,150,Tyrion Ingram-Dawkins,DL,"6' 5""",298 lbs,0.9356,Gaffney,Gaffney,SC,Georgia,https://247sports.com/player/tyrion-ingram-dawkins-46084137/
202100151,2021,151,Seven McGee,RB,"5' 8""",185 lbs,0.9350,East,Rochester,NY,Oregon,https://247sports.com/player/seven-mcgee-46054004/
202100152,2021,152,Jaylin Davies,CB,"6' 1""",165 lbs,0.9350,Mater Dei,Santa Ana,CA,Oregon,https://247sports.com/player/jaylin-davies-46056063/
202100153,2021,153,David Davidkov,OT,"6' 6""",295 lbs,0.9349,New Trier,Winnetka,IL,Iowa,https://247sports.com/player/david-davidkov-46077152/
202100154,2021,154,Wilfredo Aybar,Edge,"6' 2""",240 lbs,0.9347,Cheshire Academy,Cheshire,CT,Stanford,https://247sports.com/player/wilfredo-aybar-46080027/
202100155,2021,155,Kaemen Marley,ATH,"6' 2""",206 lbs,0.9337,Eastern Randolph,Ramseur,NC,Tennessee,https://247sports.com/player/kaemen-marley-46057189/
202100156,2021,156,Wynden Ho'ohuli,LB,"6' 3""",220 lbs,0.9335,Mililani,Mililani,HI,Nebraska,https://247sports.com/player/wynden-hoohuli-46081983/
202100157,2021,157,Sai'vion Jones,Edge,"6' 5""",240 lbs,0.9333,St. James,Saint James,LA,LSU,https://247sports.com/player/saivion-jones-46081346/
202100158,2021,158,Prophet Brown,CB,"5' 10""",180 lbs,0.9332,Monterey Trail,Elk Grove,CA,USC,https://247sports.com/player/prophet-brown-46093816/
202100159,2021,159,T.J. Bollers,Edge,"6' 3""",250 lbs,0.9325,Clear Creek Amana,Tiffin,IA,Wisconsin,https://247sports.com/player/tj-bollers-46051469/
202100160,2021,160,Moliki Matavao,TE,"6' 6""",240 lbs,0.9324,Liberty,Henderson,NV,Oregon,https://247sports.com/player/moliki-matavao-46058528/
202100161,2021,161,JD Coffey,S,"6' 0.5""",180 lbs,0.9318,Kennedale,Kennedale,TX,Texas,https://247sports.com/player/jd-coffey-46050809/
202100162,2021,162,Corey Kiner,RB,"5' 10""",210 lbs,0.9317,Roger Bacon,Cincinnati,OH,LSU,https://247sports.com/player/corey-kiner-46050095/
202100163,2021,163,Ma'a Gaoteote,LB,"6' 2""",220 lbs,0.9316,Bishop Gorman,Las Vegas,NV,Michigan State,https://247sports.com/player/maa-gaoteote-46036832/
202100164,2021,164,Bryce Langston,DL,"6' 2.5""",250 lbs,0.9316,Vanguard,Ocala,FL,LSU,https://247sports.com/player/bryce-langston-46050326/
202100165,2021,165,Ketron Jackson,WR,"6' 2""",186 lbs,0.9290,Royse City,Royse City,TX,Arkansas,https://247sports.com/player/ketron-jackson-46041149/
