player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
201600001,2016,1,Rashan Gary,DT,"6' 5""",293 lbs,1.0000,Paramus Catholic,Paramus,NJ,Michigan,https://247sports.com/player/rashan-gary-31787/
201600002,2016,2,Dexter Lawrence,DT,"6' 4""",327 lbs,0.9992,Wake Forest,Wake Forest,NC,Clemson,https://247sports.com/player/dexter-lawrence-34818/
201600003,2016,3,Greg Little,OT,"6' 5.5""",305 lbs,0.9991,Allen,Allen,TX,Ole Miss,https://247sports.com/player/greg-little-35283/
201600004,2016,4,Shea Patterson,PRO,"6' 1.5""",192 lbs,0.9981,IMG Academy,Bradenton,FL,Ole Miss,https://247sports.com/player/shea-patterson-27311/
201600005,2016,5,Jacob Eason,PRO,"6' 5.5""",208 lbs,0.9975,Lake Stevens,Lake Stevens,WA,Georgia,https://247sports.com/player/jacob-eason-47621/
201600006,2016,6,Ed Oliver,DT,"6' 2""",277 lbs,0.9968,Westfield,Houston,TX,Houston,https://247sports.com/player/ed-oliver-30459/
201600007,2016,7,Levonta Taylor,CB,"5' 11""",182 lbs,0.9967,Ocean Lakes,Virginia Beach,VA,Florida State,https://247sports.com/player/levonta-taylor-34178/
201600008,2016,8,Nick Bosa,SDE,"6' 4""",265 lbs,0.9965,St. Thomas Aquinas,Fort Lauderdale,FL,Ohio State,https://247sports.com/player/nick-bosa-26393/
201600009,2016,9,Derrick Brown,DT,"6' 3.75""",317 lbs,0.9964,Lanier,Buford,GA,Auburn,https://247sports.com/player/derrick-brown-36984/
201600010,2016,10,Ben Davis,ILB,"6' 3""",240 lbs,0.9955,Gordo,Gordo,AL,Alabama,https://247sports.com/player/ben-davis-64419/
201600011,2016,11,Mique Juarez,OLB,"6' 1.5""",231 lbs,0.9924,North High School,Torrance,CA,UCLA,https://247sports.com/player/mique-juarez-49705/
