player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202300001,2023,1,Arch Manning,QB,"6' 4""",215 lbs,0.9995,Isidore Newman,New Orleans,LA,Texas,https://247sports.com/player/arch-manning-46080533/
202300002,2023,2,Keon Keeley,Edge,"6' 5""",242 lbs,0.9986,Berkeley Prep,Tampa,FL,Alabama,https://247sports.com/player/keon-keeley-46113382/
202300003,2023,3,Nico Iamaleava,QB,"6' 5""",195 lbs,0.9981,Warren,Downey,CA,Tennessee,https://247sports.com/player/nico-iamaleava-46101236/
202300004,2023,4,Dante Moore,QB,"6' 2.5""",210 lbs,0.9980,Martin Luther King,Detroit,MI,UCLA,https://247sports.com/player/dante-moore-46084709/
202300005,2023,5,Zachariah Branch,WR,"5' 10""",172 lbs,0.9961,Bishop Gorman,Las Vegas,NV,USC,https://247sports.com/player/zachariah-branch-46081171/
202300006,2023,6,DJ Hicks,DL,"6' 4""",290 lbs,0.9955,Katy Paetow,Katy,TX,Texas A&M,https://247sports.com/player/dj-hicks-46085587/
202300007,2023,7,Caleb Downs,S,"5' 11""",197 lbs,0.9953,Mill Creek,Hoschton,GA,Alabama,https://247sports.com/player/caleb-downs-46097147/
202300008,2023,8,Jackson Arnold,QB,"6' 1""",205 lbs,0.9947,Denton Guyer,Denton,TX,Oklahoma,https://247sports.com/player/jackson-arnold-46115051/
202300009,2023,9,Francis Mauigoa,OT,"6' 5.5""",330 lbs,0.9940,IMG Academy,Bradenton,FL,Miami,https://247sports.com/player/francis-mauigoa-46098908/
202300010,2023,10,Kadyn Proctor,OT,"6' 7""",330 lbs,0.9939,Southeast Polk,Des Moines,IA,Alabama,https://247sports.com/player/kadyn-proctor-46099829/
202300011,2023,11,Malachi Nelson,QB,"6' 3""",182 lbs,0.9938,Los Alamitos,Los Alamitos,CA,USC,https://247sports.com/player/malachi-nelson-46086657/
202300012,2023,12,Adepoju Adebawore,Edge,"6' 4""",240 lbs,0.9937,North Kansas City,Kansas City,MO,Oklahoma,https://247sports.com/player/adepoju-adebawore-46118519/
202300013,2023,13,Suntarine Perkins,LB,"6' 3""",205 lbs,0.9888,Raleigh,Raleigh,MS,Ole Miss,https://247sports.com/player/suntarine-perkins-46103569/
202300014,2023,14,Cormani McClain,CB,"6' 2""",165 lbs,0.9884,Lakeland,Lakeland,FL,Colorado,https://247sports.com/player/cormani-mcclain-46109958/
202300015,2023,15,Duce Robinson,TE,"6' 6""",225 lbs,0.9875,Pinnacle,Phoenix,AZ,USC,https://247sports.com/player/duce-robinson-46086662/
202300016,2023,16,Lance Heard,OT,"6' 5.5""",310 lbs,0.9874,Neville,Monroe,LA,LSU,https://247sports.com/player/lance-heard-46116355/
202300017,2023,17,Damon Wilson II,Edge,"6' 3.5""",225 lbs,0.9869,Venice,Venice,FL,Georgia,https://247sports.com/player/damon-wilson-ii-46114588/
202300018,2023,18,CJ Baxter,RB,"6' 1""",215 lbs,0.9868,Edgewater,Orlando,FL,Texas,https://247sports.com/player/cj-baxter-46098809/
202300019,2023,19,Anthony Hill Jr.,LB,"6' 2""",225 lbs,0.9868,Denton Ryan,Denton,TX,Texas,https://247sports.com/player/anthony-hill-jr-46097274/
202300020,2023,20,Nyck Harbor,ATH,"6' 5""",225 lbs,0.9865,Archbishop Carroll,Washington,DC,South Carolina,https://247sports.com/player/nyck-harbor-46114050/
202300021,2023,21,Peyton Bowen,S,"6' 0""",185 lbs,0.9864,Denton Guyer,Denton,TX,Oklahoma,https://247sports.com/player/peyton-bowen-46113794/
202300022,2023,22,Jurrion Dickey,WR,"6' 3""",210 lbs,0.9857,Menlo-Atherton,East Palo Alto,CA,Oregon,https://247sports.com/player/jurrion-dickey-46094594/
202300023,2023,23,Samson Okunlola,OT,"6' 5""",305 lbs,0.9855,Thayer Academy,Brockton,MA,Miami,https://247sports.com/player/samson-okunlola-46102278/
202300024,2023,24,Rueben Owens II,RB,"5' 11""",190 lbs,0.9853,El Campo,El Campo,TX,Texas A&M,https://247sports.com/player/rueben-owens-ii-46086843/
202300025,2023,25,Yhonzae Pierre,Edge,"6' 3""",223 lbs,0.9847,Eufaula,Eufaula,AL,Alabama,https://247sports.com/player/yhonzae-pierre-46114734/
202300026,2023,26,Raylen Wilson,LB,"6' 2""",213 lbs,0.9846,Lincoln,Tallahassee,FL,Georgia,https://247sports.com/player/raylen-wilson-46102685/
202300027,2023,27,Dezz Ricks,CB,"6' 1""",170 lbs,0.9846,IMG Academy,Norfolk,VA,Alabama,https://247sports.com/player/dezz-ricks-46103455/
202300028,2023,28,James Smith,DL,"6' 3""",310 lbs,0.9842,Carver,Montgomery,AL,Alabama,https://247sports.com/player/james-smith-46099271/
202300029,2023,29,Justice Haynes,RB,"5' 11""",200 lbs,0.9842,Buford,Buford,GA,Alabama,https://247sports.com/player/justice-haynes-46094657/
202300030,2023,30,Hykeem Williams,WR,"6' 3""",200 lbs,0.9838,Stranahan,Fort Lauderdale,FL,Florida State,https://247sports.com/player/hykeem-williams-46111494/
202300031,2023,31,Johntay Cook,WR,"6' 0""",175 lbs,0.9834,DeSoto,DeSoto,TX,Texas,https://247sports.com/player/johntay-cook-46086827/
202300032,2023,32,Da'Shawn Womack,Edge,"6' 4""",240 lbs,0.9826,St. Frances Academy,Baltimore,MD,LSU,https://247sports.com/player/dashawn-womack-46114478/
202300033,2023,33,Qua Russaw,Edge,"6' 2""",230 lbs,0.9824,Carver,Montgomery,AL,Alabama,https://247sports.com/player/qua-russaw-46102639/
202300034,2023,34,Jordan Hall,DL,"6' 3.5""",317 lbs,0.9824,Westside,Jacksonville,FL,Georgia,https://247sports.com/player/jordan-hall-46113691/
202300035,2023,35,Monroe Freeling,OT,"6' 6""",294 lbs,0.9822,Oceanside Collegiate Academy,Mount Pleasant,SC,Georgia,https://247sports.com/player/monroe-freeling-46097421/
202300036,2023,36,Peter Woods,DL,"6' 3""",270 lbs,0.9822,Thompson,Alabaster,AL,Clemson,https://247sports.com/player/peter-woods-46084831/
202300037,2023,37,Joenel Aguero,S,"6' 0""",195 lbs,0.9820,St. John's Prep,Lynn,MA,Georgia,https://247sports.com/player/joenel-aguero-46099462/
202300038,2023,38,Brandon Inniss,WR,"5' 11.5""",198 lbs,0.9815,American Heritage,Fort Lauderdale,FL,Ohio State,https://247sports.com/player/brandon-inniss-46058554/
202300039,2023,39,A.J. Harris,CB,"6' 1""",180 lbs,0.9808,Central Phenix City,Phenix City,AL,Georgia,https://247sports.com/player/aj-harris-46112778/
202300040,2023,40,J'ven Williams,OT,"6' 4""",285 lbs,0.9806,Wyomissing,Reading,PA,Penn State,https://247sports.com/player/jven-williams-46110336/
202300041,2023,41,Jalen Hale,WR,"6' 1""",185 lbs,0.9802,Longview,Longview,TX,Alabama,https://247sports.com/player/jalen-hale-46097269/
202300042,2023,42,Makai Lemon,WR,"6' 0""",180 lbs,0.9773,Los Alamitos,Los Alamitos,CA,USC,https://247sports.com/player/makai-lemon-46094259/
202300043,2023,43,Malik Muhammad,CB,"5' 11.5""",175 lbs,0.9770,South Oak Cliff,Dallas,TX,Texas,https://247sports.com/player/malik-muhammad-46086675/
202300044,2023,44,Matayo Uiagalelei,Edge,"6' 5""",265 lbs,0.9770,St. John Bosco,Bellflower,CA,Oregon,https://247sports.com/player/matayo-uiagalelei-46086656/
202300045,2023,45,Kelby Collins,DL,"6' 4""",265 lbs,0.9764,Gardendale,Gardendale,AL,Florida,https://247sports.com/player/kelby-collins-46099555/
202300046,2023,46,Chase Bisontis,IOL,"6' 5""",290 lbs,0.9760,Don Bosco Prep,Ramsey,NJ,Texas A&M,https://247sports.com/player/chase-bisontis-46094695/
