Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Mark Thompson,mark-thompson-2,/cfb/players/mark-thompson-2.html,Florida,SEC,11,58,297,5.1,3,27.0,12,79,6.6,0,7.2,70,376,5.4,3,,2017
Thomas Tyner,thomas-tyner-1,/cfb/players/thomas-tyner-1.html,Oregon State,Pac-12,10,64,297,4.6,3,29.7,5,42,8.4,0,4.2,69,339,4.9,3,,2017
Daetrich Harrington,daetrich-harrington-1,/cfb/players/daetrich-harrington-1.html,Appalachian State,Sun Belt,9,59,296,5.0,2,32.9,3,19,6.3,0,2.1,62,315,5.1,2,,2017
Jaxson Kincaide,jaxson-kincaide-1,/cfb/players/jaxson-kincaide-1.html,Nevada,MWC,9,63,295,4.7,0,32.8,13,56,4.3,1,6.2,76,351,4.6,1,,2017
Thaddius Smith,thaddius-smith-1,/cfb/players/thaddius-smith-1.html,Boston College,ACC,13,37,295,8.0,2,22.7,1,42,42.0,1,3.2,38,337,8.9,3,,2017
Elijah Holyfield,elijah-holyfield-1,/cfb/players/elijah-holyfield-1.html,Georgia,SEC,13,50,293,5.9,2,22.5,1,4,4.0,0,0.3,51,297,5.8,2,,2017
Kent Myers,kent-myers-1,/cfb/players/kent-myers-1.html,Utah State,MWC,10,80,291,3.6,5,29.1,0,-5,,0,-0.5,80,286,3.6,5,,2017
Antonio Williams,antonio-williams-1,/cfb/players/antonio-williams-1.html,Ohio State,Big Ten,12,57,290,5.1,3,24.2,5,25,5.0,0,2.1,62,315,5.1,3,,2017
DeJon Packer,dejon-packer-1,/cfb/players/dejon-packer-1.html,San Jose State,MWC,11,59,290,4.9,2,26.4,2,12,6.0,0,1.1,61,302,5.0,2,,2017
Tre Harbison,tre-harbison-1,/cfb/players/tre-harbison-1.html,Northern Illinois,MAC,10,55,290,5.3,3,29.0,3,57,19.0,0,5.7,58,347,6.0,3,,2017
David Pindell,david-pindell-1,/cfb/players/david-pindell-1.html,Connecticut,American,9,72,289,4.0,3,32.1,0,0,,0,0.0,72,289,4.0,3,,2017
Gerald Holmes,gerald-holmes-1,/cfb/players/gerald-holmes-1.html,Michigan State,Big Ten,11,79,287,3.6,1,26.1,8,80,10.0,1,7.3,87,367,4.2,2,,2017
Taylor Martin,taylor-martin-1,/cfb/players/taylor-martin-1.html,Kansas,Big 12,10,90,286,3.2,3,28.6,9,21,2.3,0,2.1,99,307,3.1,3,,2017
Eltoro Allen,eltoro-allen-1,/cfb/players/eltoro-allen-1.html,Utah State,MWC,9,68,284,4.2,1,31.6,8,61,7.6,0,6.8,76,345,4.5,1,,2017
Joshua Jacobs,joshua-jacobs-1,/cfb/players/joshua-jacobs-1.html,Alabama,SEC,12,46,284,6.2,1,23.7,14,168,12.0,2,14.0,60,452,7.5,3,,2017
Manny Wilkins,manny-wilkins-1,/cfb/players/manny-wilkins-1.html,Arizona State,Pac-12,13,138,282,2.0,7,21.7,1,-3,-3.0,0,-0.2,139,279,2.0,7,,2017
Devonta'e Henry-Cole,devontae-henry-cole-1,/cfb/players/devontae-henry-cole-1.html,Utah,Pac-12,12,55,279,5.1,2,23.3,0,0,,0,0.0,55,279,5.1,2,,2017
Marcus Outlow,marcus-outlow-1,/cfb/players/marcus-outlow-1.html,Coastal Carolina,Sun Belt,10,61,279,4.6,1,27.9,9,78,8.7,0,7.8,70,357,5.1,1,,2017
Quadraiz Wadley,quadraiz-wadley-1,/cfb/players/quadraiz-wadley-1.html,UTEP,CUSA,4,58,277,4.8,1,69.3,1,15,15.0,0,3.8,59,292,4.9,1,,2017
Alex James,alex-james-2,/cfb/players/alex-james-2.html,Coastal Carolina,Sun Belt,12,55,274,5.0,4,22.8,11,61,5.5,0,5.1,66,335,5.1,4,,2017
Desmond Nisby,desmond-nisby-1,/cfb/players/desmond-nisby-1.html,Texas Tech,Big 12,12,62,273,4.4,7,22.8,0,0,,0,0.0,62,273,4.4,7,,2017
Tez Parks,tez-parks-1,/cfb/players/tez-parks-1.html,Southern Mississippi,CUSA,10,53,272,5.1,1,27.2,11,83,7.5,0,8.3,64,355,5.5,1,,2017
Nate Cottrell,nate-cottrell-1,/cfb/players/nate-cottrell-1.html,Georgia Tech,ACC,11,33,271,8.2,0,24.6,0,0,,0,0.0,33,271,8.2,0,,2017
Kwadra Griggs,kwadra-griggs-1,/cfb/players/kwadra-griggs-1.html,Southern Mississippi,CUSA,10,83,270,3.3,3,27.0,1,18,18.0,0,1.8,84,288,3.4,3,,2017
Jakairi Moses,jakairi-moses-1,/cfb/players/jakairi-moses-1.html,Western Kentucky,CUSA,11,67,268,4.0,2,24.4,20,158,7.9,0,14.4,87,426,4.9,2,,2017
Romell Jordan,romell-jordan-1,/cfb/players/romell-jordan-1.html,New Mexico,MWC,12,56,267,4.8,2,22.3,8,48,6.0,0,4.0,64,315,4.9,2,,2017
Skylar Thompson,skylar-thompson-1,/cfb/players/skylar-thompson-1.html,Kansas State,Big 12,8,69,267,3.9,3,33.4,0,0,,0,0.0,69,267,3.9,3,,2017
Steven Peoples,steven-peoples-1,/cfb/players/steven-peoples-1.html,Virginia Tech,ACC,7,70,267,3.8,2,38.1,4,79,19.8,2,11.3,74,346,4.7,4,,2017
Kendrick Foster,kendrick-foster-1,/cfb/players/kendrick-foster-1.html,Illinois,Big Ten,12,73,266,3.6,1,22.2,6,67,11.2,0,5.6,79,333,4.2,1,,2017
Brian Herrien,brian-herrien-1,/cfb/players/brian-herrien-1.html,Georgia,SEC,14,61,265,4.3,1,18.9,2,1,0.5,0,0.1,63,266,4.2,1,,2017
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,Old Dominion,CUSA,10,92,263,2.9,3,26.3,0,0,,0,0.0,92,263,2.9,3,,2017
Jaquis Dancy,jaquis-dancy-1,/cfb/players/jaquis-dancy-1.html,Louisiana Tech,CUSA,8,39,262,6.7,2,32.8,3,26,8.7,0,3.3,42,288,6.9,2,,2017
T.J. Hammonds,tj-hammonds-1,/cfb/players/tj-hammonds-1.html,Arkansas,SEC,12,32,262,8.2,1,21.8,2,64,32.0,1,5.3,34,326,9.6,2,,2017
Arkeel Newsome,arkeel-newsome-1,/cfb/players/arkeel-newsome-1.html,Connecticut,American,10,67,261,3.9,3,26.1,25,541,21.6,2,54.1,92,802,8.7,5,,2017
Emmanuel Esukpa,emmanuel-esukpa-1,/cfb/players/emmanuel-esukpa-1.html,Rice,CUSA,10,57,261,4.6,1,26.1,3,37,12.3,0,3.7,60,298,5.0,1,,2017
Kyle Porter,kyle-porter-1,/cfb/players/kyle-porter-1.html,Texas,Big 12,12,83,261,3.1,4,21.8,6,43,7.2,1,3.6,89,304,3.4,5,,2017
Tario Fuller,tario-fuller-1,/cfb/players/tario-fuller-1.html,Purdue,Big Ten,3,43,261,6.1,2,87.0,5,37,7.4,0,12.3,48,298,6.2,2,,2017
Vavae Malepeai,vavae-malepeai-1,/cfb/players/vavae-malepeai-1.html,USC,Pac-12,13,49,261,5.3,0,20.1,3,5,1.7,0,0.4,52,266,5.1,0,,2017
Elijah Mitchell,elijah-mitchell-2,/cfb/players/elijah-mitchell-2.html,Louisiana,Sun Belt,5,42,257,6.1,4,51.4,3,25,8.3,1,5.0,45,282,6.3,5,,2017
Richie Worship,richie-worship-1,/cfb/players/richie-worship-1.html,Purdue,Big Ten,10,53,257,4.8,3,25.7,10,73,7.3,2,7.3,63,330,5.2,5,,2017
Terence Williams,terence-williams-2,/cfb/players/terence-williams-2.html,Baylor,Big 12,8,73,255,3.5,1,31.9,6,40,6.7,0,5.0,79,295,3.7,1,,2017
Rashaad Boddie,rashaad-boddie-1,/cfb/players/rashaad-boddie-1.html,Colorado State,MWC,12,44,254,5.8,4,21.2,1,8,8.0,0,0.7,45,262,5.8,4,,2017
Dalvin Warmack,dalvin-warmack-1,/cfb/players/dalvin-warmack-1.html,Kansas State,Big 12,9,48,252,5.3,3,28.0,2,33,16.5,0,3.7,50,285,5.7,3,,2017
Toneil Carter,toneil-carter-1,/cfb/players/toneil-carter-1.html,Texas,Big 12,9,53,252,4.8,3,28.0,6,31,5.2,1,3.4,59,283,4.8,4,,2017
Quadree Henderson,quadree-henderson-1,/cfb/players/quadree-henderson-1.html,Pitt,ACC,12,36,251,7.0,0,20.9,17,186,10.9,0,15.5,53,437,8.2,0,,2017
Rico Dowdle,rico-dowdle-1,/cfb/players/rico-dowdle-1.html,South Carolina,SEC,8,66,251,3.8,2,31.4,11,128,11.6,1,16.0,77,379,4.9,3,,2017
Julian Ross,julian-ross-1,/cfb/players/julian-ross-1.html,Ohio,MAC,8,60,250,4.2,3,31.3,2,13,6.5,0,1.6,62,263,4.2,3,,2017
Gerold Bright,gerold-bright-1,/cfb/players/gerold-bright-1.html,Utah State,MWC,12,29,249,8.6,2,20.8,10,186,18.6,2,15.5,39,435,11.2,4,,2017
Aca'Cedric Ware,acacedric-ware-1,/cfb/players/acacedric-ware-1.html,USC,Pac-12,14,49,247,5.0,1,17.6,6,62,10.3,0,4.4,55,309,5.6,1,,2017
Kevin Dove,kevin-dove-1,/cfb/players/kevin-dove-1.html,UTEP,CUSA,12,70,244,3.5,0,20.3,4,16,4.0,0,1.3,74,260,3.5,0,,2017
Monteo Garrett,monteo-garrett-1,/cfb/players/monteo-garrett-1.html,Georgia Southern,Sun Belt,12,33,243,7.4,2,20.3,1,6,6.0,0,0.5,34,249,7.3,2,,2017
Evan Johnson,evan-johnson-1,/cfb/players/evan-johnson-1.html,North Texas,CUSA,14,43,239,5.6,3,17.1,7,46,6.6,0,3.3,50,285,5.7,3,,2017
Kendall Bussey,kendall-bussey-3,/cfb/players/kendall-bussey-3.html,Texas A&M,SEC,13,47,239,5.1,1,18.4,5,62,12.4,0,4.8,52,301,5.8,1,,2017
Nick Gibson,nick-gibson-1,/cfb/players/nick-gibson-1.html,Mississippi State,SEC,13,45,239,5.3,1,18.4,3,25,8.3,0,1.9,48,264,5.5,1,,2017
George Bollas,george-bollas-1,/cfb/players/george-bollas-1.html,Kent State,MAC,11,103,238,2.3,1,21.6,0,0,,0,0.0,103,238,2.3,1,,2017
Raheem Blackshear,raheem-blackshear-1,/cfb/players/raheem-blackshear-1.html,Rutgers,Big Ten,11,39,238,6.1,3,21.6,7,133,19.0,2,12.1,46,371,8.1,5,,2017
Dae Williams,dae-williams-1,/cfb/players/dae-williams-1.html,Louisville,ACC,6,38,235,6.2,3,39.2,2,17,8.5,0,2.8,40,252,6.3,3,,2017
Taj McGowan,taj-mcgowan-1,/cfb/players/taj-mcgowan-1.html,UCF,American,13,69,235,3.4,8,18.1,7,36,5.1,0,2.8,76,271,3.6,8,,2017
Cam Thomas,cam-thomas-4,/cfb/players/cam-thomas-4.html,Illinois,Big Ten,4,52,233,4.5,1,58.3,0,0,,0,0.0,52,233,4.5,1,,2017
Chris James,chris-james-9,/cfb/players/chris-james-9.html,Wisconsin,Big Ten,9,51,233,4.6,1,25.9,5,36,7.2,0,4.0,56,269,4.8,1,,2017
Quinton Baker,quinton-baker-1,/cfb/players/quinton-baker-1.html,Western Kentucky,CUSA,7,65,233,3.6,1,33.3,9,91,10.1,1,13.0,74,324,4.4,2,,2017
Cade Carney,cade-carney-1,/cfb/players/cade-carney-1.html,Wake Forest,ACC,8,63,232,3.7,2,29.0,3,31,10.3,0,3.9,66,263,4.0,2,,2017
Russell Gage,russell-gage-1,/cfb/players/russell-gage-1.html,LSU,SEC,13,28,232,8.3,1,17.8,21,285,13.6,3,21.9,49,517,10.6,4,,2017
Tony Jones Jr.,tony-jones-jr-1,/cfb/players/tony-jones-jr-1.html,Notre Dame,Ind,12,44,232,5.3,3,19.3,6,12,2.0,0,1.0,50,244,4.9,3,,2017
Alex McGough,alex-mcgough-1,/cfb/players/alex-mcgough-1.html,Florida International,CUSA,13,78,231,3.0,5,17.8,0,0,,0,0.0,78,231,3.0,5,,2017
Samuel Stewart,samuel-stewart-1,/cfb/players/samuel-stewart-1.html,Rice,CUSA,9,58,230,4.0,0,25.6,12,138,11.5,0,15.3,70,368,5.3,0,,2017
Tony Pollard,tony-pollard-1,/cfb/players/tony-pollard-1.html,Memphis,American,13,30,230,7.7,2,17.7,36,536,14.9,4,41.2,66,766,11.6,6,,2017
Darius Pinnix,darius-pinnix-1,/cfb/players/darius-pinnix-1.html,East Carolina,American,12,74,229,3.1,2,19.1,9,49,5.4,0,4.1,83,278,3.3,2,,2017
John Franklin III,john-franklin-iii-1,/cfb/players/john-franklin-iii-1.html,Florida Atlantic,CUSA,13,16,229,14.3,2,17.6,7,95,13.6,1,7.3,23,324,14.1,3,,2017
Nolan Eriksen,nolan-eriksen-1,/cfb/players/nolan-eriksen-1.html,Air Force,MWC,10,40,228,5.7,1,22.8,4,23,5.8,0,2.3,44,251,5.7,1,,2017
Austin Kafentzis,austin-kafentzis-1,/cfb/players/austin-kafentzis-1.html,BYU,Ind,10,41,227,5.5,1,22.7,1,8,8.0,0,0.8,42,235,5.6,1,,2017
Jalen Holston,jalen-holston-1,/cfb/players/jalen-holston-1.html,Virginia Tech,ACC,12,70,226,3.2,3,18.8,1,-1,-1.0,0,-0.1,71,225,3.2,3,,2017
Peyton Ramsey,peyton-ramsey-1,/cfb/players/peyton-ramsey-1.html,Indiana,Big Ten,9,92,226,2.5,2,25.1,0,0,,0,0.0,92,226,2.5,2,,2017
Justin Silmon,justin-silmon-1,/cfb/players/justin-silmon-1.html,Kansas State,Big 12,11,43,225,5.2,0,20.5,2,9,4.5,0,0.8,45,234,5.2,0,,2017
Coleman Fox,coleman-fox-1,/cfb/players/coleman-fox-1.html,Virginia Tech,ACC,10,39,223,5.7,1,22.3,5,33,6.6,0,3.3,44,256,5.8,1,,2017
LD Brown,ld-brown-1,/cfb/players/ld-brown-1.html,Oklahoma State,Big 12,9,34,223,6.6,3,24.8,1,-2,-2.0,0,-0.2,35,221,6.3,3,,2017
LD Brown,ld-brown-2,/cfb/players/ld-brown-2.html,Oklahoma State,Big 12,11,34,223,6.6,3,20.3,1,-2,-2.0,0,-0.2,35,221,6.3,3,,2017
Malik Willis,malik-willis-1,/cfb/players/malik-willis-1.html,Auburn,SEC,7,16,221,13.8,1,31.6,0,0,,0,0.0,16,221,13.8,1,,2017
Coltin Gerhart,coltin-gerhart-1,/cfb/players/coltin-gerhart-1.html,New Mexico,MWC,10,35,218,6.2,1,21.8,0,0,,0,0.0,35,218,6.2,1,,2017
Isaiah Sanders,isaiah-sanders-1,/cfb/players/isaiah-sanders-1.html,Air Force,MWC,3,50,218,4.4,3,72.7,0,0,,0,0.0,50,218,4.4,3,,2017
C.J. Fuller,cj-fuller-1,/cfb/players/cj-fuller-1.html,Clemson,ACC,14,58,217,3.7,3,15.5,7,49,7.0,0,3.5,65,266,4.1,3,,2017
Deejay Dallas,deejay-dallas-1,/cfb/players/deejay-dallas-1.html,Miami (FL),ACC,12,41,217,5.3,3,18.1,4,92,23.0,0,7.7,45,309,6.9,3,,2017
D'Vaughn Pennamon,dvaughn-pennamon-1,/cfb/players/dvaughn-pennamon-1.html,Ole Miss,SEC,11,53,217,4.1,2,19.7,10,84,8.4,0,7.6,63,301,4.8,2,,2017
Qua Searcy,qua-searcy-1,/cfb/players/qua-searcy-1.html,Georgia Tech,ACC,11,36,217,6.0,1,19.7,4,130,32.5,1,11.8,40,347,8.7,2,,2017
Tyshon Dye,tyshon-dye-1,/cfb/players/tyshon-dye-1.html,East Carolina,American,8,50,217,4.3,0,27.1,6,56,9.3,0,7.0,56,273,4.9,0,,2017
Connor Slomka,connor-slomka-1,/cfb/players/connor-slomka-1.html,Army,Ind,13,49,216,4.4,4,16.6,0,0,,0,0.0,49,216,4.4,4,,2017
Carlin Fils-Aime,carlin-fils-aime-1,/cfb/players/carlin-fils-aime-1.html,Tennessee,SEC,11,31,215,6.9,2,19.5,2,18,9.0,0,1.6,33,233,7.1,2,,2017
Calen Holt,calen-holt-1,/cfb/players/calen-holt-1.html,Army,Ind,13,42,214,5.1,1,16.5,2,19,9.5,0,1.5,44,233,5.3,1,,2017
Kyle Postma,kyle-postma-1,/cfb/players/kyle-postma-1.html,Houston,American,7,47,212,4.5,1,30.3,1,22,22.0,1,3.1,48,234,4.9,2,,2017
Anthony Brown,anthony-brown-11,/cfb/players/anthony-brown-11.html,Boston College,ACC,10,42,210,5.0,1,21.0,1,25,25.0,1,2.5,43,235,5.5,2,,2017
Chazz Surratt,chazz-surratt-1,/cfb/players/chazz-surratt-1.html,North Carolina,ACC,9,85,210,2.5,5,23.3,0,0,,0,0.0,85,210,2.5,5,,2017
Clinton Lynch,clinton-lynch-2,/cfb/players/clinton-lynch-2.html,Georgia Tech,ACC,10,28,209,7.5,0,20.9,3,43,14.3,0,4.3,31,252,8.1,0,,2017
Ian Book,ian-book-1,/cfb/players/ian-book-1.html,Notre Dame,Ind,10,37,207,5.6,0,20.7,0,0,,0,0.0,37,207,5.6,0,,2017
James Gilbert,james-gilbert-2,/cfb/players/james-gilbert-2.html,Ball State,MAC,3,48,207,4.3,3,69.0,2,24,12.0,1,8.0,50,231,4.6,4,,2017
Nick Holley,nick-holley-1,/cfb/players/nick-holley-1.html,Kent State,MAC,3,35,207,5.9,1,69.0,0,0,,0,0.0,35,207,5.9,1,,2017
Jocquez Bruce,jocquez-bruce-1,/cfb/players/jocquez-bruce-1.html,Middle Tennessee State,CUSA,12,42,206,4.9,1,17.2,9,59,6.6,1,4.9,51,265,5.2,2,,2017
KJ Hall,kj-hall-1,/cfb/players/kj-hall-1.html,BYU,Ind,5,30,206,6.9,1,41.2,10,111,11.1,0,22.2,40,317,7.9,1,,2017
Josh Allen,josh-allen-7,/cfb/players/josh-allen-7.html,Wyoming,MWC,11,92,204,2.2,5,18.5,1,2,2.0,0,0.2,93,206,2.2,5,,2017
Kumehnnu Gwilly,kumehnnu-gwilly-1,/cfb/players/kumehnnu-gwilly-1.html,Central Michigan,MAC,13,53,204,3.8,2,15.7,6,37,6.2,0,2.8,59,241,4.1,2,,2017
Josh Brown,josh-brown-6,/cfb/players/josh-brown-6.html,Navy,American,11,22,203,9.2,2,18.5,1,8,8.0,0,0.7,23,211,9.2,2,,2017
Romello Ross,romello-ross-1,/cfb/players/romello-ross-1.html,Central Michigan,MAC,11,54,203,3.8,1,18.5,1,9,9.0,0,0.8,55,212,3.9,1,,2017
Ra'Von Bonner,ravon-bonner-1,/cfb/players/ravon-bonner-1.html,Illinois,Big Ten,6,67,202,3.0,4,33.7,2,5,2.5,0,0.8,69,207,3.0,4,,2017
Doroland Dorceus,doroland-dorceus-1,/cfb/players/doroland-dorceus-1.html,Memphis,American,8,39,201,5.2,3,25.1,4,36,9.0,0,4.5,43,237,5.5,3,,2017
Bryant Shirreffs,bryant-shirreffs-1,/cfb/players/bryant-shirreffs-1.html,Connecticut,American,9,90,200,2.2,0,22.2,1,6,6.0,0,0.7,91,206,2.3,0,,2017
Parker Wilson,parker-wilson-1,/cfb/players/parker-wilson-1.html,Air Force,MWC,7,44,200,4.5,0,28.6,0,0,,0,0.0,44,200,4.5,0,,2017
Jordan Myers,jordan-myers-1,/cfb/players/jordan-myers-1.html,Rice,CUSA,10,42,199,4.7,1,19.9,11,119,10.8,0,11.9,53,318,6.0,1,,2017
Kato Nelson,kato-nelson-1,/cfb/players/kato-nelson-1.html,Akron,MAC,10,95,198,2.1,1,19.8,0,0,,0,0.0,95,198,2.1,1,,2017
Jamal Jones,jamal-jones-4,/cfb/players/jamal-jones-4.html,Arkansas State,Sun Belt,9,43,197,4.6,0,21.9,5,9,1.8,0,1.0,48,206,4.3,0,,2017
Tyree Jackson,tyree-jackson-1,/cfb/players/tyree-jackson-1.html,Buffalo,MAC,9,47,197,4.2,4,21.9,0,0,,0,0.0,47,197,4.2,4,,2017
Eric Swinney,eric-swinney-1,/cfb/players/eric-swinney-1.html,Ole Miss,SEC,11,41,195,4.8,3,17.7,6,23,3.8,0,2.1,47,218,4.6,3,,2017
Ryan Finley,ryan-finley-1,/cfb/players/ryan-finley-1.html,North Carolina State,ACC,13,69,194,2.8,3,14.9,2,18,9.0,0,1.4,71,212,3.0,3,,2017
Johnathan Brantley,johnathan-brantley-1,/cfb/players/johnathan-brantley-1.html,Tulane,American,6,34,193,5.7,3,32.2,0,0,,0,0.0,34,193,5.7,3,,2017
Toren Young,toren-young-1,/cfb/players/toren-young-1.html,Iowa,Big Ten,7,45,193,4.3,2,27.6,1,23,23.0,0,3.3,46,216,4.7,2,,2017
Miles Sanders,miles-sanders-1,/cfb/players/miles-sanders-1.html,Penn State,Big Ten,12,31,191,6.2,2,15.9,6,30,5.0,0,2.5,37,221,6.0,2,,2017
Kendall Hinton,kendall-hinton-1,/cfb/players/kendall-hinton-1.html,Wake Forest,ACC,5,46,190,4.1,1,38.0,0,0,,0,0.0,46,190,4.1,1,,2017
Tommy Stevens,tommy-stevens-1,/cfb/players/tommy-stevens-1.html,Penn State,Big Ten,9,27,190,7.0,4,21.1,12,60,5.0,2,6.7,39,250,6.4,6,,2017
Isaiah Wright,isaiah-wright-1,/cfb/players/isaiah-wright-1.html,Temple,American,13,25,188,7.5,1,14.5,46,668,14.5,4,51.4,71,856,12.1,5,,2017
Will Matthews,will-mathews-1,/cfb/players/will-mathews-1.html,Kent State,MAC,9,54,188,3.5,1,20.9,5,71,14.2,0,7.9,59,259,4.4,1,,2017
Ivory Kelly-Martin,ivory-kelly-martin-1,/cfb/players/ivory-kelly-martin-1.html,Iowa,Big Ten,13,20,184,9.2,3,14.2,4,25,6.3,1,1.9,24,209,8.7,4,,2017
Kyler Neal,kyler-neal-1,/cfb/players/kyler-neal-1.html,Georgia State,Sun Belt,11,66,184,2.8,5,16.7,11,120,10.9,0,10.9,77,304,3.9,5,,2017
Justin Herbert,justin-herbert-1,/cfb/players/justin-herbert-1.html,Oregon,Pac-12,8,44,183,4.2,5,22.9,0,0,,0,0.0,44,183,4.2,5,,2017
Brandon Stephens,brandon-stephens-2,/cfb/players/brandon-stephens-2.html,UCLA,Pac-12,12,46,182,4.0,1,15.2,8,69,8.6,0,5.8,54,251,4.6,1,,2017
Darrian Felix,darrian-felix-1,/cfb/players/darrian-felix-1.html,Oregon,Pac-12,9,30,182,6.1,1,20.2,3,15,5.0,0,1.7,33,197,6.0,1,,2017
Olamide Zaccheaus,olamide-zaccheaus-1,/cfb/players/olamide-zaccheaus-1.html,Virginia,ACC,13,27,182,6.7,1,14.0,85,895,10.5,5,68.8,112,1077,9.6,6,,2017
Kaleb Barker,kaleb-barker-1,/cfb/players/kaleb-barker-1.html,Troy,Sun Belt,13,21,181,8.6,2,13.9,0,0,,0,0.0,21,181,8.6,2,,2017
Keon Howard,keon-howard-1,/cfb/players/keon-howard-1.html,Southern Mississippi,CUSA,9,54,181,3.4,0,20.1,0,0,,0,0.0,54,181,3.4,0,,2017
Ty Gangi,ty-gangi-1,/cfb/players/ty-gangi-1.html,Nevada,MWC,10,53,180,3.4,4,18.0,0,0,,0,0.0,53,180,3.4,4,,2017
Corey Taylor II,corey-taylor-ii-1,/cfb/players/corey-taylor-ii-1.html,Tulsa,American,3,34,179,5.3,4,59.7,1,-1,-1.0,0,-0.3,35,178,5.1,4,,2017
Darryl Bonner,darryl-bonner-1,/cfb/players/darryl-bonner-1.html,Navy,American,11,33,178,5.4,1,16.2,7,182,26.0,1,16.5,40,360,9.0,2,,2017
Rob Ritrovato,rob-ritrovato-1,/cfb/players/rob-ritrovato-1.html,Temple,American,13,37,178,4.8,1,13.7,0,0,,0,0.0,37,178,4.8,1,,2017
Dom Williams,dom-williams-2,/cfb/players/dom-williams-2.html,Kansas,Big 12,9,51,176,3.5,3,19.6,7,49,7.0,0,5.4,58,225,3.9,3,,2017
Donovan Wilson,donovan-wilson-1,/cfb/players/donovan-wilson-1.html,Bowling Green,MAC,12,48,176,3.7,0,14.7,5,24,4.8,0,2.0,53,200,3.8,0,,2017
Taz Bateman,taz-bateman-1,/cfb/players/taz-bateman-1.html,Georgia State,Sun Belt,4,53,176,3.3,0,44.0,13,148,11.4,1,37.0,66,324,4.9,1,,2017
Jerry Howard,jerry-howard-2,/cfb/players/jerry-howard-2.html,Georgia Tech,ACC,9,23,175,7.6,2,19.4,1,15,15.0,0,1.7,24,190,7.9,2,,2017
Levi Lewis,levi-lewis-1,/cfb/players/levi-lewis-1.html,Louisiana,Sun Belt,4,37,175,4.7,1,43.8,0,0,,0,0.0,37,175,4.7,1,,2017
Marcus Green,marcus-green-6,/cfb/players/marcus-green-6.html,Louisiana-Monroe,Sun Belt,12,14,175,12.5,0,14.6,54,829,15.4,5,69.1,68,1004,14.8,5,,2017
Deltron Sands,deltron-sands-1,/cfb/players/deltron-sands-1.html,Akron,MAC,10,25,173,6.9,2,17.3,3,2,0.7,0,0.2,28,175,6.3,2,,2017
Sam Glaesmann,sam-glaesmann-1,/cfb/players/sam-glaesmann-1.html,Rice,CUSA,6,42,172,4.1,3,28.7,0,0,,0,0.0,42,172,4.1,3,,2017
Kesean Gamble,kesean-gamble-1,/cfb/players/kesean-gamble-1.html,Kent State,MAC,12,53,170,3.2,2,14.2,0,0,,0,0.0,53,170,3.2,2,,2017
David Burroughs,david-burroughs-1,/cfb/players/david-burroughs-1.html,Ohio,MAC,10,19,169,8.9,0,16.9,2,11,5.5,0,1.1,21,180,8.6,0,,2017
Willie Jones III,willie-jones-iii-1,/cfb/players/willie-jones-iii-1.html,Texas State,Sun Belt,10,43,168,3.9,0,16.8,1,2,2.0,0,0.2,44,170,3.9,0,,2017
Marquez Trigg,marquez-trigg-1,/cfb/players/marquez-trigg-1.html,Western Kentucky,CUSA,10,51,167,3.3,2,16.7,11,59,5.4,0,5.9,62,226,3.6,2,,2017
Tommy Mister,tommy-mister-1,/cfb/players/tommy-mister-1.html,Northern Illinois,MAC,10,35,167,4.8,1,16.7,3,11,3.7,0,1.1,38,178,4.7,1,,2017
Charlie Brewer,charlie-brewer-1,/cfb/players/charlie-brewer-1.html,Baylor,Big 12,8,65,166,2.6,0,20.8,1,20,20.0,0,2.5,66,186,2.8,0,,2017
Brian Robinson Jr.,brian-robinson-jr-1,/cfb/players/brian-robinson-jr-1.html,Alabama,SEC,11,24,165,6.9,2,15.0,0,0,,0,0.0,24,165,6.9,2,,2017
Jordan Love,jordan-love-2,/cfb/players/jordan-love-2.html,Utah State,MWC,12,46,165,3.6,2,13.8,0,0,,0,0.0,46,165,3.6,2,,2017
Jordan Ta'amu,jordan-taamu-1,/cfb/players/jordan-taamu-1.html,Ole Miss,SEC,8,57,165,2.9,4,20.6,0,0,,0,0.0,57,165,2.9,4,,2017
Thomas Sirk,thomas-sirk-1,/cfb/players/thomas-sirk-1.html,East Carolina,American,11,64,165,2.6,3,15.0,3,28,9.3,0,2.5,67,193,2.9,3,,2017
Denzel Foster,denzel-foster-1,/cfb/players/denzel-foster-1.html,South Alabama,Sun Belt,9,28,162,5.8,0,18.0,4,21,5.3,0,2.3,32,183,5.7,0,,2017
Kayin White,kayin-white-1,/cfb/players/kayin-white-1.html,Louisiana-Monroe,Sun Belt,8,38,162,4.3,2,20.3,4,25,6.3,0,3.1,42,187,4.5,2,,2017
Cordarrian Richardson,cordarrian-richardson-1,/cfb/players/cordarrian-richardson-1.html,UCF,American,8,45,161,3.6,2,20.1,1,3,3.0,0,0.4,46,164,3.6,2,,2017
T'Rod Daniels,trod-daniels-1,/cfb/players/trod-daniels-1.html,Southern Mississippi,CUSA,11,21,160,7.6,2,14.5,2,12,6.0,0,1.1,23,172,7.5,2,,2017
