Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Ricky Slade,ricky-slade-1,/cfb/players/ricky-slade-1.html,Penn State,Big Ten,9,45,257,5.7,6,28.6,1,12,12.0,0,1.3,46,269,5.8,6,,2018
Brandon Wimbush,brandon-wimbush-1,/cfb/players/brandon-wimbush-1.html,Notre Dame,Ind,6,68,256,3.8,1,42.7,0,0,,0,0.0,68,256,3.8,1,,2018
Marvin Kinsey,marvin-kinsey-1,/cfb/players/marvin-kinsey-1.html,Colorado State,MWC,9,63,256,4.1,2,28.4,22,204,9.3,1,22.7,85,460,5.4,3,,2018
Taven Birdow,taven-birdow-1,/cfb/players/taven-birdow-1.html,Air Force,MWC,11,50,256,5.1,1,23.3,1,9,9.0,0,0.8,51,265,5.2,1,,2018
La'darius Jefferson,ladarius-jefferson-1,/cfb/players/ladarius-jefferson-1.html,Michigan State,Big Ten,11,78,255,3.3,2,23.2,7,29,4.1,0,2.6,85,284,3.3,2,,2018
Ross Comis,ross-comis-1,/cfb/players/ross-comis-1.html,Massachusetts,Ind,11,86,255,3.0,6,23.2,0,0,,0,0.0,86,255,3.0,6,,2018
Aston Walter,aston-walter-1,/cfb/players/aston-walter-1.html,Rice,CUSA,13,64,254,4.0,0,19.5,2,52,26.0,0,4.0,66,306,4.6,0,,2018
David Bailey,david-bailey-4,/cfb/players/david-bailey-4.html,Boston College,ACC,5,57,253,4.4,2,50.6,0,0,,0,0.0,57,253,4.4,2,,2018
Jager Gardner,jager-gardner-1,/cfb/players/jager-gardner-1.html,Temple,American,10,65,253,3.9,1,25.3,9,92,10.2,0,9.2,74,345,4.7,1,,2018
Willie Parker,willie-parker-2,/cfb/players/willie-parker-2.html,Eastern Michigan,MAC,11,51,252,4.9,1,22.9,2,16,8.0,0,1.5,53,268,5.1,1,,2018
Chase Hayden,chase-hayden-1,/cfb/players/chase-hayden-1.html,Arkansas,SEC,12,57,251,4.4,1,20.9,11,61,5.5,0,5.1,68,312,4.6,1,,2018
Kawaan Baker,kawaan-baker-1,/cfb/players/kawaan-baker-1.html,South Alabama,Sun Belt,12,59,251,4.3,9,20.9,33,494,15.0,4,41.2,92,745,8.1,13,,2018
Kilton Anderson,kilton-anderson-1,/cfb/players/kilton-anderson-1.html,Coastal Carolina,Sun Belt,9,56,251,4.5,1,27.9,0,0,,0,0.0,56,251,4.5,1,,2018
Deonta Moore,deonta-moore-1,/cfb/players/deonta-moore-1.html,South Alabama,Sun Belt,11,63,250,4.0,0,22.7,12,53,4.4,0,4.8,75,303,4.0,0,,2018
Jamie Newman,jamie-newman-1,/cfb/players/jamie-newman-1.html,Wake Forest,ACC,6,64,247,3.9,4,41.2,0,0,,0,0.0,64,247,3.9,4,,2018
Tavares Thomas,tavares-thomas-1,/cfb/players/tavares-thomas-1.html,Middle Tennessee State,CUSA,12,81,246,3.0,5,20.5,38,283,7.4,4,23.6,119,529,4.4,9,,2018
Armond Weh-Weh,armond-weh-weh-1,/cfb/players/armond-weh-weh-1.html,Arkansas State,Sun Belt,12,55,245,4.5,0,20.4,3,37,12.3,0,3.1,58,282,4.9,0,,2018
Terence Williams,terence-williams-2,/cfb/players/terence-williams-2.html,Houston,American,8,52,244,4.7,1,30.5,3,25,8.3,0,3.1,55,269,4.9,1,,2018
Kadarius Toney,kadarius-toney-1,/cfb/players/kadarius-toney-1.html,Florida,SEC,12,21,240,11.4,0,20.0,25,260,10.4,1,21.7,46,500,10.9,1,,2018
Justin McMillan,justin-mcmillan-1,/cfb/players/justin-mcmillan-1.html,Tulane,American,9,59,238,4.0,5,26.4,0,0,,0,0.0,59,238,4.0,5,,2018
Steven Montez,steven-montez-1,/cfb/players/steven-montez-1.html,Colorado,Pac-12,12,94,238,2.5,4,19.8,0,0,,0,0.0,94,238,2.5,4,,2018
Tyler Vitt,tyler-vitt-1,/cfb/players/tyler-vitt-1.html,Texas State,Sun Belt,9,81,237,2.9,2,26.3,2,31,15.5,1,3.4,83,268,3.2,3,,2018
Hussein Howe,hussein-howe-1,/cfb/players/hussein-howe-1.html,East Carolina,American,12,70,236,3.4,0,19.7,12,53,4.4,0,4.4,82,289,3.5,0,,2018
Alex Delton,alex-delton-1,/cfb/players/alex-delton-1.html,Kansas State,Big 12,7,85,234,2.8,2,33.4,0,0,,0,0.0,85,234,2.8,2,,2018
Maurice Thomas,maurice-thomas-2,/cfb/players/maurice-thomas-2.html,Miami (OH),MAC,12,61,233,3.8,1,19.4,13,34,2.6,0,2.8,74,267,3.6,1,,2018
Austin Vaughn,austin-vaughn-1,/cfb/players/austin-vaughn-1.html,Louisiana-Monroe,Sun Belt,12,46,232,5.0,2,19.3,8,76,9.5,1,6.3,54,308,5.7,3,,2018
Christian Beal,christian-beal-1,/cfb/players/christian-beal-1.html,Wake Forest,ACC,11,47,231,4.9,0,21.0,1,6,6.0,0,0.5,48,237,4.9,0,,2018
Christian Beal-Smith,christian-beal-smith-1,/cfb/players/christian-beal-smith-1.html,Wake Forest,ACC,13,47,231,4.9,0,17.8,1,6,6.0,0,0.5,48,237,4.9,0,,2018
Dom Williams,dom-williams-2,/cfb/players/dom-williams-2.html,Kansas,Big 12,11,55,231,4.2,0,21.0,1,4,4.0,0,0.4,56,235,4.2,0,,2018
Shawn Robinson,shawn-robinson-2,/cfb/players/shawn-robinson-2.html,Texas Christian,Big 12,7,49,230,4.7,3,32.9,0,0,,0,0.0,49,230,4.7,3,,2018
Jeremy Smith,jeremy-smith-4,/cfb/players/jeremy-smith-4.html,Louisville,ACC,9,45,229,5.1,0,25.4,4,15,3.8,0,1.7,49,244,5.0,0,,2018
Frank Boyd,frank-boyd-1,/cfb/players/frank-boyd-1.html,Liberty,Ind,8,42,228,5.4,3,28.5,0,0,,0,0.0,42,228,5.4,3,,2018
Zahneer Shuler,zahneer-shuler-1,/cfb/players/zahneer-shuler-1.html,New Mexico,MWC,12,51,228,4.5,3,19.0,3,5,1.7,0,0.4,54,233,4.3,3,,2018
Keytaon Thompson,keytaon-thompson-1,/cfb/players/keytaon-thompson-1.html,Mississippi State,SEC,9,24,226,9.4,4,25.1,0,0,,0,0.0,24,226,9.4,4,,2018
Sean McGrew,sean-mcgrew-1,/cfb/players/sean-mcgrew-1.html,Washington,Pac-12,13,50,226,4.5,1,17.4,6,110,18.3,0,8.5,56,336,6.0,1,,2018
Bryson Denley,bryson-denley-1,/cfb/players/bryson-denley-1.html,Bowling Green,MAC,12,67,224,3.3,0,18.7,15,72,4.8,0,6.0,82,296,3.6,0,,2018
Emari Demercado,emari-demercado-1,/cfb/players/emari-demercado-1.html,Texas Christian,Big 12,13,57,224,3.9,0,17.2,5,8,1.6,0,0.6,62,232,3.7,0,,2018
Javonte Williams,javonte-williams-1,/cfb/players/javonte-williams-1.html,North Carolina,ACC,11,43,224,5.2,5,20.4,8,58,7.3,0,5.3,51,282,5.5,5,,2018
Khalil Tate,khalil-tate-1,/cfb/players/khalil-tate-1.html,Arizona,Pac-12,11,74,224,3.0,2,20.4,0,0,,0,0.0,74,224,3.0,2,,2018
Darius Pinnix,darius-pinnix-1,/cfb/players/darius-pinnix-1.html,East Carolina,American,10,56,222,4.0,3,22.2,12,168,14.0,0,16.8,68,390,5.7,3,,2018
Jordan Asberry,jordan-asberry-1,/cfb/players/jordan-asberry-1.html,Army,Ind,12,36,222,6.2,1,18.5,11,219,19.9,4,18.3,47,441,9.4,5,,2018
Brenden Brady,brenden-brady-1,/cfb/players/brenden-brady-1.html,UTSA,CUSA,12,49,221,4.5,1,18.4,8,44,5.5,0,3.7,57,265,4.6,1,,2018
Trevor Speights,trevor-speights-1,/cfb/players/trevor-speights-1.html,Stanford,Pac-12,9,59,221,3.7,1,24.6,6,52,8.7,0,5.8,65,273,4.2,1,,2018
Zach Wilson,zach-wilson-3,/cfb/players/zach-wilson-3.html,BYU,Ind,9,75,221,2.9,2,24.6,0,0,,0,0.0,75,221,2.9,2,,2018
Kenny Pickett,kenny-pickett-1,/cfb/players/kenny-pickett-1.html,Pitt,ACC,14,117,220,1.9,3,15.7,1,-12,-12.0,0,-0.9,118,208,1.8,3,,2018
Marcus McElroy,marcus-mcelroy-1,/cfb/players/marcus-mcelroy-1.html,Colorado State,MWC,12,52,219,4.2,0,18.3,4,56,14.0,0,4.7,56,275,4.9,0,,2018
Jordan Nettles,jordan-nettles-1,/cfb/players/jordan-nettles-1.html,Northern Illinois,MAC,13,61,217,3.6,0,16.7,5,10,2.0,0,0.8,66,227,3.4,0,,2018
Amare Jones,amare-jones-1,/cfb/players/amare-jones-1.html,Tulane,American,13,47,216,4.6,4,16.6,6,52,8.7,0,4.0,53,268,5.1,4,,2018
Travis Levy,travis-levy-1,/cfb/players/travis-levy-1.html,Boston College,ACC,12,49,215,4.4,2,17.9,19,160,8.4,0,13.3,68,375,5.5,2,,2018
Gus Ragland,gus-ragland-1,/cfb/players/gus-ragland-1.html,Miami (OH),MAC,12,92,214,2.3,7,17.8,0,0,,0,0.0,92,214,2.3,7,,2018
Kamari Pleasant,kamari-pleasant-1,/cfb/players/kamari-pleasant-1.html,Washington,Pac-12,11,42,214,5.1,2,19.5,3,18,6.0,0,1.6,45,232,5.2,2,,2018
Zack Dobson,zack-dobson-1,/cfb/players/zack-dobson-1.html,Middle Tennessee State,CUSA,8,16,214,13.4,1,26.8,15,171,11.4,4,21.4,31,385,12.4,5,,2018
Rondale Moore,rondale-moore-1,/cfb/players/rondale-moore-1.html,Purdue,Big Ten,13,21,213,10.1,2,16.4,114,1258,11.0,12,96.8,135,1471,10.9,14,AA,2018
Jonathan Ward,jonathan-ward-3,/cfb/players/jonathan-ward-3.html,Central Michigan,MAC,9,76,212,2.8,1,23.6,8,41,5.1,0,4.6,84,253,3.0,1,,2018
Matt Geiger,matt-geiger-1,/cfb/players/matt-geiger-1.html,Old Dominion,CUSA,5,39,212,5.4,3,42.4,1,3,3.0,0,0.6,40,215,5.4,3,,2018
Anthony Schwartz,anthony-schwartz-1,/cfb/players/anthony-schwartz-1.html,Auburn,SEC,13,27,211,7.8,5,16.2,22,357,16.2,2,27.5,49,568,11.6,7,,2018
Chris Robison,chris-robison-1,/cfb/players/chris-robison-1.html,Florida Atlantic,CUSA,12,73,211,2.9,3,17.6,0,0,,0,0.0,73,211,2.9,3,,2018
Mike Martin,mike-martin-9,/cfb/players/mike-martin-9.html,Navy,American,12,38,211,5.6,2,17.6,1,9,9.0,0,0.8,39,220,5.6,2,,2018
Zavier Scott,zavier-scott-1,/cfb/players/zavier-scott-1.html,Connecticut,American,10,34,210,6.2,0,21.0,33,228,6.9,1,22.8,67,438,6.5,1,,2018
Isaiah Floyd,isaiah-floyd-1,/cfb/players/isaiah-floyd-1.html,Arizona State,Pac-12,13,45,209,4.6,1,16.1,4,31,7.8,0,2.4,49,240,4.9,1,,2018
Jalen Hurd,jalen-hurd-1,/cfb/players/jalen-hurd-1.html,Baylor,Big 12,12,48,209,4.4,3,17.4,69,946,13.7,4,78.8,117,1155,9.9,7,,2018
Colin Wilson,colin-wilson-2,/cfb/players/colin-wilson-2.html,Louisville,ACC,8,39,208,5.3,1,26.0,4,22,5.5,0,2.8,43,230,5.3,1,,2018
Clinton Lynch,clinton-lynch-2,/cfb/players/clinton-lynch-2.html,Georgia Tech,ACC,13,41,206,5.0,2,15.8,7,209,29.9,2,16.1,48,415,8.6,4,,2018
Madre London,madre-london-1,/cfb/players/madre-london-1.html,Tennessee,SEC,12,42,206,4.9,3,17.2,2,5,2.5,0,0.4,44,211,4.8,3,,2018
Nick Gibson,nick-gibson-1,/cfb/players/nick-gibson-1.html,Mississippi State,SEC,9,27,205,7.6,1,22.8,5,36,7.2,0,4.0,32,241,7.5,1,,2018
Hasaan Klugh,hasaan-klugh-1,/cfb/players/hasaan-klugh-1.html,Charlotte,CUSA,11,56,204,3.6,2,18.5,0,0,,0,0.0,56,204,3.6,2,,2018
John Moten IV,john-moten-iv-1,/cfb/players/john-moten-iv-1.html,Northwestern,Big Ten,9,46,204,4.4,3,22.7,9,62,6.9,0,6.9,55,266,4.8,3,,2018
V'Lique Carter,vlique-carter-1,/cfb/players/vlique-carter-1.html,Pitt,ACC,7,25,202,8.1,2,28.9,3,9,3.0,0,1.3,28,211,7.5,2,,2018
Alex James,alex-james-2,/cfb/players/alex-james-2.html,Coastal Carolina,Sun Belt,12,59,201,3.4,3,16.8,5,26,5.2,1,2.2,64,227,3.5,4,,2018
Kyle Evans,kyle-evans-1,/cfb/players/kyle-evans-1.html,Colorado,Pac-12,12,69,201,2.9,3,16.8,5,63,12.6,1,5.3,74,264,3.6,4,,2018
Malik Roberson,malik-roberson-1,/cfb/players/malik-roberson-1.html,San Jose State,MWC,11,66,199,3.0,3,18.1,21,219,10.4,2,19.9,87,418,4.8,5,,2018
Gino Appleberry Jr.,gino-appleberry-jr-1,/cfb/players/gino-appleberry-jr-1.html,Western Kentucky,CUSA,12,56,196,3.5,3,16.3,3,25,8.3,0,2.1,59,221,3.7,3,,2018
Quentin Harris,quentin-harris-2,/cfb/players/quentin-harris-2.html,Duke,ACC,12,46,195,4.2,5,16.3,1,24,24.0,0,2.0,47,219,4.7,5,,2018
Bryce Carpenter,bryce-carpenter-1,/cfb/players/bryce-carpenter-1.html,Coastal Carolina,Sun Belt,7,57,194,3.4,0,27.7,0,0,,0,0.0,57,194,3.4,0,,2018
Devonte Lee,devonte-lee-1,/cfb/players/devonte-lee-1.html,Nevada,MWC,11,45,193,4.3,7,17.5,3,3,1.0,0,0.3,48,196,4.1,7,,2018
Marcus Green,marcus-green-6,/cfb/players/marcus-green-6.html,Louisiana-Monroe,Sun Belt,12,20,193,9.7,1,16.1,50,855,17.1,8,71.3,70,1048,15.0,9,,2018
Zack Dobson,zack-dobson-2,/cfb/players/zack-dobson-2.html,Middle Tennessee State,CUSA,9,19,193,10.2,1,21.4,13,125,9.6,4,13.9,32,318,9.9,5,,2018
Jason Shelley,jason-shelley-2,/cfb/players/jason-shelley-2.html,Utah,Pac-12,9,63,192,3.0,3,21.3,0,0,,0,0.0,63,192,3.0,3,,2018
Steven Duncan,steven-duncan-1,/cfb/players/steven-duncan-1.html,Western Kentucky,CUSA,9,74,192,2.6,2,21.3,0,0,,0,0.0,74,192,2.6,2,,2018
Sawyer Smith,sawyer-smith-1,/cfb/players/sawyer-smith-1.html,Troy,Sun Belt,13,74,191,2.6,1,14.7,1,11,11.0,0,0.8,75,202,2.7,1,,2018
TJ Green,tj-green-4,/cfb/players/tj-green-4.html,Utah,Pac-12,12,36,190,5.3,0,15.8,4,15,3.8,0,1.3,40,205,5.1,0,,2018
Tua Tagovailoa,tua-tagovailoa-1,/cfb/players/tua-tagovailoa-1.html,Alabama,SEC,15,57,190,3.3,5,12.7,0,0,,0,0.0,57,190,3.3,5,"H-2,Maxwell,AA,Camp",2018
Chance Bell,chance-bell-1,/cfb/players/chance-bell-1.html,San Diego State,MWC,5,40,189,4.7,0,37.8,3,34,11.3,0,6.8,43,223,5.2,0,,2018
Calen Holt,calen-holt-1,/cfb/players/calen-holt-1.html,Army,Ind,11,30,188,6.3,3,17.1,3,117,39.0,0,10.6,33,305,9.2,3,,2018
Kazmeir Allen,kazmeir-allen-1,/cfb/players/kazmeir-allen-1.html,UCLA,Pac-12,9,30,188,6.3,1,20.9,7,35,5.0,1,3.9,37,223,6.0,2,,2018
Caleb Huntley,caleb-huntley-1,/cfb/players/caleb-huntley-1.html,Ball State,MAC,6,38,187,4.9,0,31.2,5,17,3.4,0,2.8,43,204,4.7,0,,2018
Martell Irby,martell-irby-1,/cfb/players/martell-irby-1.html,UCLA,Pac-12,12,45,187,4.2,1,15.6,8,60,7.5,0,5.0,53,247,4.7,1,,2018
Ahmari Davis,ahmari-davis-1,/cfb/players/ahmari-davis-1.html,New Mexico,MWC,8,51,185,3.6,4,23.1,2,0,0.0,0,0.0,53,185,3.5,4,,2018
Daevon Vigilant,daevon-vigilant-1,/cfb/players/daevon-vigilant-1.html,New Mexico,MWC,10,43,185,4.3,2,18.5,3,31,10.3,0,3.1,46,216,4.7,2,,2018
D'Andre Hicks,dandre-hicks-1,/cfb/players/dandre-hicks-1.html,Appalachian State,Sun Belt,6,24,185,7.7,1,30.8,1,0,0.0,0,0.0,25,185,7.4,1,,2018
Jaylon Bester,jaylon-bester-1,/cfb/players/jaylon-bester-1.html,Miami (OH),MAC,12,34,185,5.4,1,15.4,13,103,7.9,0,8.6,47,288,6.1,1,,2018
Jeremy Banks,jeremy-banks-2,/cfb/players/jeremy-banks-2.html,Tennessee,SEC,11,52,185,3.6,3,16.8,1,10,10.0,0,0.9,53,195,3.7,3,,2018
Brian Lewerke,brian-lewerke-1,/cfb/players/brian-lewerke-1.html,Michigan State,Big Ten,11,90,184,2.0,2,16.7,2,10,5.0,1,0.9,92,194,2.1,3,,2018
CJ Williams,cj-williams-2,/cfb/players/cj-williams-2.html,Navy,American,11,22,183,8.3,1,16.6,9,187,20.8,0,17.0,31,370,11.9,1,,2018
Christian Alexander,christian-alexander-1,/cfb/players/christian-alexander-1.html,Florida International,CUSA,10,25,181,7.2,2,18.1,0,0,,0,0.0,25,181,7.2,2,,2018
Dre Brown,dre-brown-1,/cfb/players/dre-brown-1.html,Illinois,Big Ten,7,18,180,10.0,2,25.7,0,0,,0,0.0,18,180,10.0,2,,2018
Tazh Maloy,tazh-maloy-1,/cfb/players/tazh-maloy-1.html,Navy,American,13,32,179,5.6,2,13.8,3,5,1.7,0,0.4,35,184,5.3,2,,2018
T.J. Pledger,tj-pledger-1,/cfb/players/tj-pledger-1.html,Oklahoma,Big 12,11,30,179,6.0,0,16.3,1,12,12.0,0,1.1,31,191,6.2,0,,2018
Deandre Johnson,deandre-johnson-4,/cfb/players/deandre-johnson-4.html,Florida Atlantic,CUSA,8,35,178,5.1,1,22.3,0,0,,0,0.0,35,178,5.1,1,,2018
Trevor Lawrence,trevor-lawrence-1,/cfb/players/trevor-lawrence-1.html,Clemson,ACC,15,60,177,3.0,1,11.8,1,-12,-12.0,0,-0.8,61,165,2.7,1,,2018
Drew Lock,drew-lock-1,/cfb/players/drew-lock-1.html,Missouri,SEC,13,55,175,3.2,6,13.5,0,0,,0,0.0,55,175,3.2,6,,2018
Javon Thomas,javon-thomas-1,/cfb/players/javon-thomas-1.html,Tulsa,American,12,29,174,6.0,0,14.5,1,5,5.0,0,0.4,30,179,6.0,0,,2018
Evan Orth,evan-orth-1,/cfb/players/evan-orth-1.html,South Alabama,Sun Belt,10,56,173,3.1,1,17.3,0,0,,0,0.0,56,173,3.1,1,,2018
Greg Bell,greg-bell-5,/cfb/players/greg-bell-5.html,Nebraska,Big Ten,6,35,173,4.9,0,28.8,4,14,3.5,0,2.3,39,187,4.8,0,,2018
Jeshaun Jones,jeshaun-jones-1,/cfb/players/jeshaun-jones-1.html,Maryland,Big Ten,12,18,173,9.6,2,14.4,22,288,13.1,5,24.0,40,461,11.5,7,,2018
J'mar Smith,jmar-smith-1,/cfb/players/jmar-smith-1.html,Louisiana Tech,CUSA,13,90,173,1.9,3,13.3,0,0,,0,0.0,90,173,1.9,3,,2018
Britain Covey,britain-covey-1,/cfb/players/britain-covey-1.html,Utah,Pac-12,13,21,172,8.2,0,13.2,60,637,10.6,1,49.0,81,809,10.0,1,,2018
Rona Cleveland,rona-cleveland-1,/cfb/players/rona-cleveland-1.html,Air Force,MWC,7,39,171,4.4,2,24.4,15,241,16.1,2,34.4,54,412,7.6,4,,2018
Jalen Reagor,jalen-reagor-1,/cfb/players/jalen-reagor-1.html,Texas Christian,Big 12,13,13,170,13.1,2,13.1,72,1061,14.7,9,81.6,85,1231,14.5,11,,2018
Breck Turner,breck-turner-1,/cfb/players/breck-turner-1.html,Eastern Michigan,MAC,12,45,169,3.8,2,14.1,9,72,8.0,0,6.0,54,241,4.5,2,,2018
N'Kosi Perry,nkosi-perry-1,/cfb/players/nkosi-perry-1.html,Miami (FL),ACC,11,61,169,2.8,1,15.4,1,-15,-15.0,0,-1.4,62,154,2.5,1,,2018
Cordale Grundy,cordale-grundy-1,/cfb/players/cordale-grundy-1.html,UTSA,CUSA,9,64,167,2.6,1,18.6,0,0,,0,0.0,64,167,2.6,1,,2018
Jalen Hurts,jalen-hurts-1,/cfb/players/jalen-hurts-1.html,Alabama,SEC,13,36,167,4.6,2,12.8,2,16,8.0,0,1.2,38,183,4.8,2,,2018
Kendall Hinton,kendall-hinton-1,/cfb/players/kendall-hinton-1.html,Wake Forest,ACC,5,22,167,7.6,2,33.4,6,61,10.2,0,12.2,28,228,8.1,2,,2018
Cam'ron Davis,camron-davis-1,/cfb/players/camron-davis-1.html,Miami (FL),ACC,6,28,166,5.9,2,27.7,3,25,8.3,1,4.2,31,191,6.2,3,,2018
Cam'ron Harris,camron-harris-1,/cfb/players/camron-harris-1.html,Miami (FL),ACC,7,28,166,5.9,2,23.7,3,25,8.3,1,3.6,31,191,6.2,3,,2018
Justin Herbert,justin-herbert-1,/cfb/players/justin-herbert-1.html,Oregon,Pac-12,13,71,166,2.3,2,12.8,0,0,,0,0.0,71,166,2.3,2,,2018
Camerun Peoples,camerun-peoples-1,/cfb/players/camerun-peoples-1.html,Appalachian State,Sun Belt,3,17,164,9.6,2,54.7,0,0,,0,0.0,17,164,9.6,2,,2018
Davion Johnson,davion-johnson-2,/cfb/players/davion-johnson-2.html,Miami (OH),MAC,6,33,164,5.0,1,27.3,2,9,4.5,0,1.5,35,173,4.9,1,,2018
Maurice Ffrench,maurice-ffrench-1,/cfb/players/maurice-ffrench-1.html,Pitt,ACC,14,19,164,8.6,2,11.7,35,515,14.7,6,36.8,54,679,12.6,8,,2018
Andrew Van Buren,andrew-van-buren-1,/cfb/players/andrew-van-buren-1.html,Boise State,MWC,12,34,163,4.8,2,13.6,0,0,,0,0.0,34,163,4.8,2,,2018
John Hightower,john-hightower-1,/cfb/players/john-hightower-1.html,Boise State,MWC,10,8,163,20.4,2,16.3,31,504,16.3,6,50.4,39,667,17.1,8,,2018
LD Brown,ld-brown-2,/cfb/players/ld-brown-2.html,Oklahoma State,Big 12,10,27,163,6.0,1,16.3,1,5,5.0,0,0.5,28,168,6.0,1,,2018
Jon Wassink,jon-wassink-1,/cfb/players/jon-wassink-1.html,Western Michigan,MAC,9,46,162,3.5,6,18.0,0,0,,0,0.0,46,162,3.5,6,,2018
Tate Whatley,tate-whatley-1,/cfb/players/tate-whatley-1.html,Southern Mississippi,CUSA,6,66,162,2.5,3,27.0,0,0,,0,0.0,66,162,2.5,3,,2018
Trace Christian,trace-christian-1,/cfb/players/trace-christian-1.html,East Carolina,American,10,38,162,4.3,1,16.2,2,18,9.0,0,1.8,40,180,4.5,1,,2018
Tyree Jackson,tyree-jackson-1,/cfb/players/tyree-jackson-1.html,Buffalo,MAC,14,55,161,2.9,7,11.5,0,0,,0,0.0,55,161,2.9,7,,2018
Grant Loy,grant-loy-1,/cfb/players/grant-loy-1.html,Bowling Green,MAC,10,29,160,5.5,0,16.0,0,0,,0,0.0,29,160,5.5,0,,2018
Tre King,tre-king-1,/cfb/players/tre-king-1.html,Texas Tech,Big 12,6,40,160,4.0,1,26.7,8,48,6.0,0,8.0,48,208,4.3,1,,2018
Tyrrell Pigrome,tyrrell-pigrome-1,/cfb/players/tyrrell-pigrome-1.html,Maryland,Big Ten,11,58,159,2.7,1,14.5,0,0,,0,0.0,58,159,2.7,1,,2018
Garland LaFrance,garland-lafrance-1,/cfb/players/garland-lafrance-1.html,Western Kentucky,CUSA,12,33,158,4.8,0,13.2,20,148,7.4,1,12.3,53,306,5.8,1,,2018
Kene Nwangwu,kene-nwangwu-1,/cfb/players/kene-nwangwu-1.html,Iowa State,Big 12,13,39,157,4.0,0,12.1,2,11,5.5,0,0.8,41,168,4.1,0,,2018
Rodney Smith,rodney-smith-5,/cfb/players/rodney-smith-5.html,Minnesota,Big Ten,2,25,154,6.2,0,77.0,2,32,16.0,0,16.0,27,186,6.9,0,,2018
Shannon Brooks,shannon-brooks-1,/cfb/players/shannon-brooks-1.html,Minnesota,Big Ten,1,22,154,7.0,1,154.0,2,11,5.5,0,11.0,24,165,6.9,1,,2018
Will Jones,will-jones-3,/cfb/players/will-jones-3.html,Ball State,MAC,10,21,154,7.3,1,15.4,1,8,8.0,0,0.8,22,162,7.4,1,,2018
Daniel Young,daniel-young-1,/cfb/players/daniel-young-1.html,Texas,Big 12,14,42,153,3.6,0,10.9,1,-1,-1.0,0,-0.1,43,152,3.5,0,,2018
J.D. King,jd-king-1,/cfb/players/jd-king-1.html,Oklahoma State,Big 12,10,43,153,3.6,0,15.3,6,92,15.3,2,9.2,49,245,5.0,2,,2018
Luke Skipper,luke-skipper-1,/cfb/players/luke-skipper-1.html,Tulsa,American,4,50,153,3.1,1,38.3,0,0,,0,0.0,50,153,3.1,1,,2018
Marcelias Sutton,marcelias-sutton-1,/cfb/players/marcelias-sutton-1.html,Oklahoma,Big 12,6,29,152,5.2,2,25.3,2,14,7.0,0,2.3,31,166,5.4,2,,2018
Bentavious Thompson,bentavious-thompson-1,/cfb/players/bentavious-thompson-1.html,UCF,American,9,29,150,5.2,0,16.7,0,0,,0,0.0,29,150,5.2,0,,2018
Bentavious Thompson,bentavious-thompson-2,/cfb/players/bentavious-thompson-2.html,UCF,American,13,29,150,5.2,0,11.5,0,0,,0,0.0,29,150,5.2,0,,2018
Kevrin Justice,kevrin-justice-1,/cfb/players/kevrin-justice-1.html,Houston,American,13,24,149,6.2,1,11.5,1,1,1.0,0,0.1,25,150,6.0,1,,2018
Christopher Brooks,christopher-brooks-1,/cfb/players/christopher-brooks-1.html,California,Pac-12,13,37,148,4.0,1,11.4,5,31,6.2,0,2.4,42,179,4.3,1,,2018
DK Billingsley,dk-billingsley-1,/cfb/players/dk-billingsley-1.html,Troy,Sun Belt,7,35,148,4.2,0,21.1,2,4,2.0,0,0.6,37,152,4.1,0,,2018
Duron Bell Jr.,duron-bell-jr-1,/cfb/players/duron-bell-jr-1.html,South Florida,American,4,28,148,5.3,1,37.0,2,4,2.0,0,1.0,30,152,5.1,1,,2018
Kayin White,kayin-white-1,/cfb/players/kayin-white-1.html,Louisiana-Monroe,Sun Belt,12,26,147,5.7,2,12.3,9,57,6.3,0,4.8,35,204,5.8,2,,2018
Ty Gangi,ty-gangi-1,/cfb/players/ty-gangi-1.html,Nevada,MWC,12,51,146,2.9,3,12.2,0,0,,0,0.0,51,146,2.9,3,,2018
Ty Storey,ty-storey-1,/cfb/players/ty-storey-1.html,Arkansas,SEC,10,67,146,2.2,1,14.6,1,-5,-5.0,0,-0.5,68,141,2.1,1,,2018
Brent Stockstill,brent-stockstill-1,/cfb/players/brent-stockstill-1.html,Middle Tennessee State,CUSA,14,128,145,1.1,2,10.4,1,-8,-8.0,0,-0.6,129,137,1.1,2,,2018
Dalvin Warmack,dalvin-warmack-1,/cfb/players/dalvin-warmack-1.html,Kansas State,Big 12,12,36,144,4.0,0,12.0,7,86,12.3,1,7.2,43,230,5.3,1,,2018
James Noble III,james-noble-iii-2,/cfb/players/james-noble-iii-2.html,UAB,CUSA,14,23,144,6.3,1,10.3,0,0,,0,0.0,23,144,6.3,1,,2018
Maleek Williams,maleek-williams-1,/cfb/players/maleek-williams-1.html,Arkansas,SEC,7,27,144,5.3,2,20.6,0,0,,0,0.0,27,144,5.3,2,,2018
Ronnie Jones,ronnie-jones-2,/cfb/players/ronnie-jones-2.html,Toledo,MAC,13,29,144,5.0,0,11.1,0,0,,0,0.0,29,144,5.0,0,,2018
