player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202400001,2024,1,Jeremiah Smith,WR,"6' 3""",214 lbs,0.9997,Chaminade-Madonna,Opa Locka,FL,Ohio State,https://247sports.com/player/jeremiah-smith-46114094/
202400002,2024,2,Ellis Robinson IV,CB,"6' 1""",185 lbs,0.9994,IMG Academy,Bradenton,FL,Georgia,https://247sports.com/player/ellis-robinson-iv-46111860/
202400003,2024,3,Cam Coleman,WR,"6' 3""",180 lbs,0.9985,Central Phenix City,Phenix City,AL,Auburn,https://247sports.com/player/cam-coleman-46115877/
202400004,2024,4,Ryan Williams,WR,"6' 0.5""",165 lbs,0.9982,Saraland,Saraland,AL,Alabama,https://247sports.com/player/ryan-williams-46127941/
202400005,2024,5,Justin Williams,LB,"6' 2""",205 lbs,0.9969,Oak Ridge,Conroe,TX,Georgia,https://247sports.com/player/justin-williams-46113777/
202400006,2024,6,Julian Sayin,QB,"6' 1""",195 lbs,0.9966,Carlsbad,Carlsbad,CA,Alabama,https://247sports.com/player/julian-sayin-46102486/
202400007,2024,7,DJ Lagway,QB,"6' 2""",225 lbs,0.9964,Willis,Willis,TX,Florida,https://247sports.com/player/dj-lagway-46111820/
202400008,2024,8,Williams Nwaneri,DL,"6' 6.5""",260 lbs,0.9960,Lee's Summit North,Lee's Summit,MO,Missouri,https://247sports.com/player/williams-nwaneri-46125725/
202400009,2024,9,David Stone,DL,"6' 4""",275 lbs,0.9952,IMG Academy,Oklahoma City,OK,Oklahoma,https://247sports.com/player/david-stone-46113378/
202400010,2024,10,Justin Scott,DL,"6' 4""",310 lbs,0.9945,St. Ignatius,Chicago,IL,Miami,https://247sports.com/player/justin-scott-46125615/
202400011,2024,11,Terry Bussey,ATH,"5' 10.5""",180 lbs,0.9945,Timpson,Timpson,TX,Texas A&M,https://247sports.com/player/terry-bussey-46117029/
202400012,2024,12,Jaylen Mbakwe,CB,"5' 11""",170 lbs,0.9943,Clay-Chalkville,Pinson,AL,Alabama,https://247sports.com/player/jaylen-mbakwe-46111973/
202400013,2024,13,KJ Bolden,S,"6' 0.5""",187 lbs,0.9940,Buford,Buford,GA,Georgia,https://247sports.com/player/kj-bolden-46102992/
202400014,2024,14,Dominick McKinley,DL,"6' 5.5""",280 lbs,0.9939,Acadiana,Lafayette,LA,LSU,https://247sports.com/player/dominick-mckinley-46136918/
202400015,2024,15,Dylan Stewart,Edge,"6' 5""",250 lbs,0.9939,Friendship Collegiate Academy,Washington,DC,South Carolina,https://247sports.com/player/dylan-stewart-46116287/
202400016,2024,16,Micah Hudson,WR,"6' 0""",190 lbs,0.9934,Lake Belton,Temple,TX,Texas Tech,https://247sports.com/player/micah-hudson-46114316/
202400017,2024,17,Jordan Seaton,OT,"6' 5""",287 lbs,0.9934,IMG Academy,Bradenton,FL,Colorado,https://247sports.com/player/jordan-seaton-46111847/
202400018,2024,18,Colin Simmons,Edge,"6' 2""",230 lbs,0.9932,Duncanville,Duncanville,TX,Texas,https://247sports.com/player/colin-simmons-46113991/
202400019,2024,19,Sammy Brown,LB,"6' 2""",230 lbs,0.9929,Jefferson,Jefferson,GA,Clemson,https://247sports.com/player/sammy-brown-46113376/
202400020,2024,20,LJ McCray,DL,"6' 4.5""",279 lbs,0.9928,Mainland,Daytona Beach,FL,Florida,https://247sports.com/player/lj-mccray-46129669/
202400021,2024,21,Dylan Raiola,QB,"6' 3""",230 lbs,0.9926,Buford,Buford,GA,Nebraska,https://247sports.com/player/dylan-raiola-46116332/
202400022,2024,22,Jordan Ross,Edge,"6' 4.5""",233 lbs,0.9924,Vestavia Hills,Birmingham,AL,Tennessee,https://247sports.com/player/jordan-ross-46135102/
202400023,2024,23,T.J. Moore,WR,"6' 3""",195 lbs,0.9887,Tampa Catholic,Tampa,FL,Clemson,https://247sports.com/player/tj-moore-46135215/
202400024,2024,24,Mike Matthews,WR,"6' 1""",180 lbs,0.9882,Parkview,Lilburn,GA,Tennessee,https://247sports.com/player/mike-matthews-46117445/
202400025,2024,25,Joseph Jonah-Ajonye,DL,"6' 4""",275 lbs,0.9881,Oak Ridge,Conroe,TX,Georgia,https://247sports.com/player/joseph-jonah-ajonye-46129735/
202400026,2024,26,Eddrick Houston,DL,"6' 3""",269 lbs,0.9879,Buford,Buford,GA,Ohio State,https://247sports.com/player/eddrick-houston-46113344/
202400027,2024,27,Zavier Mincey,CB,"6' 1.5""",187 lbs,0.9876,Mainland,Daytona Beach,FL,Alabama,https://247sports.com/player/zavier-mincey-46130479/
202400028,2024,28,Armondo Blount,DL,"6' 3.5""",250 lbs,0.9875,Miami Central,Miami,FL,Miami,https://247sports.com/player/armondo-blount-46114562/
202400029,2024,29,Chris Cole,LB,"6' 3""",210 lbs,0.9866,Salem,Salem,VA,Georgia,https://247sports.com/player/chris-cole-46134437/
202400030,2024,30,Zabien Brown,CB,"6' 0""",182 lbs,0.9864,Mater Dei,Santa Ana,CA,Alabama,https://247sports.com/player/zabien-brown-46115706/
202400031,2024,31,Marquise Lightfoot,Edge,"6' 4""",212 lbs,0.9855,Kenwood Academy,Chicago,IL,Miami,https://247sports.com/player/marquise-lightfoot-46128001/
202400032,2024,32,Brandon Baker,OT,"6' 5""",285 lbs,0.9850,Mater Dei,Santa Ana,CA,Texas,https://247sports.com/player/brandon-baker-46125803/
202400033,2024,33,Mylan Graham,WR,"6' 1""",170 lbs,0.9845,New Haven,New Haven,IN,Ohio State,https://247sports.com/player/mylan-graham-46128507/
202400034,2024,34,Kobe Black,CB,"6' 0""",190 lbs,0.9841,Waco Connally,Waco,TX,Texas,https://247sports.com/player/kobe-black-46097514/
202400035,2024,35,Josiah Thompson,OT,"6' 6""",264 lbs,0.9839,Dillon,Dillon,SC,South Carolina,https://247sports.com/player/josiah-thompson-46114460/
202400036,2024,36,Aaron Scott Jr.,CB,"6' 2""",190 lbs,0.9835,Springfield,Springfield,OH,Ohio State,https://247sports.com/player/aaron-scott-jr-46129065/
202400037,2024,37,Xavier Filsaime,S,"6' 1""",180 lbs,0.9835,McKinney,McKinney,TX,Texas,https://247sports.com/player/xavier-filsaime-46103308/
202400038,2024,38,Taylor Tatum,RB,"5' 10.5""",205 lbs,0.9823,Longview,Longview,TX,Oklahoma,https://247sports.com/player/taylor-tatum-46109368/
202400039,2024,39,Ryan Wingo,WR,"6' 1.5""",210 lbs,0.9819,St. Louis University,St. Louis,MO,Texas,https://247sports.com/player/ryan-wingo-46101905/
202400040,2024,40,Trey'Dez Green,TE,"6' 6.5""",225 lbs,0.9814,Zachary,Zachary,LA,LSU,https://247sports.com/player/treydez-green-46116193/
202400041,2024,41,Kyngstonn Viliamu-Asa,LB,"6' 2""",233 lbs,0.9810,St. John Bosco,Bellflower,CA,Notre Dame,https://247sports.com/player/kyngstonn-viliamu-asa-46110504/
202400042,2024,42,Joshisa Trader,WR,"6' 1""",175 lbs,0.9803,Chaminade-Madonna,Hollywood,FL,Miami,https://247sports.com/player/joshisa-trader-46114147/
202400043,2024,43,Gatlin Bair,WR,"6' 1""",194 lbs,0.9800,Burley,Burley,ID,Oregon,https://247sports.com/player/gatlin-bair-46118503/
202400044,2024,44,Perry Thompson,WR,"6' 3""",205 lbs,0.9799,Foley,Foley,AL,Auburn,https://247sports.com/player/perry-thompson-46118293/
202400045,2024,45,Elijah Rushing,Edge,"6' 6""",251 lbs,0.9792,Salpointe Catholic,Tucson,AZ,Oregon,https://247sports.com/player/elijah-rushing-46115102/
202400046,2024,46,Guerby Lambert,OT,"6' 6""",280 lbs,0.9785,Catholic Memorial,West Roxbury,MA,Notre Dame,https://247sports.com/player/guerby-lambert-46130441/
202400047,2024,47,Cam Williams,WR,"6' 2""",188 lbs,0.9783,Glenbard South,Glen Ellyn,IL,Notre Dame,https://247sports.com/player/cam-williams-46117320/
202400048,2024,48,Bryant Wesco Jr.,WR,"6' 2""",170 lbs,0.9782,Midlothian,Midlothian,TX,Clemson,https://247sports.com/player/bryant-wesco-jr-46130377/
202400049,2024,49,Nate Frazier,RB,"5' 9.5""",206 lbs,0.9777,Mater Dei,Santa Ana,CA,Georgia,https://247sports.com/player/nate-frazier-46118694/
202400050,2024,50,Demello Jones,S,"6' 1""",176 lbs,0.9763,Swainsboro,Swainsboro,GA,Georgia,https://247sports.com/player/demello-jones-46137795/
202400051,2024,51,Myles Graham,LB,"6' 1""",212 lbs,0.9754,Buchholz,Gainesville,FL,Florida,https://247sports.com/player/myles-graham-46128480/
202400052,2024,52,Ify Obidegwu,CB,"6' 1.5""",190 lbs,0.9753,St. Frances Academy,Baltimore,MD,Oregon,https://247sports.com/player/ify-obidegwu-46101995/
202400053,2024,53,Caleb Odom,TE,"6' 5""",215 lbs,0.9753,Carrollton,Carrollton,GA,Alabama,https://247sports.com/player/caleb-odom-46128204/
202400054,2024,54,Charles Lester III,CB,"6' 1""",171 lbs,0.9748,Venice,Venice,FL,Florida State,https://247sports.com/player/charles-lester-iii-46111835/
202400055,2024,55,Carter Nelson,TE,"6' 4""",216 lbs,0.9745,Ainsworth,Ainsworth,NE,Nebraska,https://247sports.com/player/carter-nelson-46132798/
202400056,2024,56,Air Noland,QB,"6' 2""",195 lbs,0.9743,Langston Hughes,Fairburn,GA,Ohio State,https://247sports.com/player/air-noland-46102927/
202400057,2024,57,Cooper Cousins,IOL,"6' 6""",323 lbs,0.9731,McDowell,Erie,PA,Penn State,https://247sports.com/player/cooper-cousins-46127901/
202400058,2024,58,Aydin Breland,DL,"6' 5""",290 lbs,0.9719,Mater Dei,Santa Ana,CA,Oregon,https://247sports.com/player/aydin-breland-46109373/
202400059,2024,59,Luke Kromenhoek,QB,"6' 4""",185 lbs,0.9718,Benedictine Military School,Savannah,GA,Florida State,https://247sports.com/player/luke-kromenhoek-46116580/
202400060,2024,60,Aaron Flowers,S,"6' 0""",202 lbs,0.9717,Forney,Forney,TX,Oregon,https://247sports.com/player/aaron-flowers-46129959/
202400061,2024,61,Aaron Chiles,LB,"6' 3""",220 lbs,0.9710,Our Lady of Good Counsel,Olney,MD,Florida,https://247sports.com/player/aaron-chiles-46128751/
202400062,2024,62,Amaris Williams,Edge,"6' 2""",257 lbs,0.9706,Clinton,Clinton,NC,Auburn,https://247sports.com/player/amaris-williams-46136993/
202400063,2024,63,Demarcus Riddick,LB,"6' 2""",216 lbs,0.9699,Chilton County,Clanton,AL,Auburn,https://247sports.com/player/demarcus-riddick-46116110/
202400064,2024,64,Bryce West,CB,"5' 11""",177 lbs,0.9690,Glenville,Cleveland,OH,Ohio State,https://247sports.com/player/bryce-west-46117234/
202400065,2024,65,Jeremiah McClellan,WR,"6' 0""",190 lbs,0.9687,Christian Brothers College,St. Louis,MO,Oregon,https://247sports.com/player/jeremiah-mcclellan-46117011/
202400066,2024,66,Kameryn Crawford,DL,"6' 6""",241 lbs,0.9687,Booker T. Washington,Atlanta,GA,USC,https://247sports.com/player/kameryn-crawford-46137518/
202400067,2024,67,Ny Carr,WR,"5' 11""",169 lbs,0.9686,Colquitt County,Moultrie,GA,Miami,https://247sports.com/player/ny-carr-46131259/
202400068,2024,68,CJ Carr,QB,"6' 2.5""",195 lbs,0.9685,Saline,Saline,MI,Notre Dame,https://247sports.com/player/cj-carr-46103482/
202400069,2024,69,Jaden Reddell,TE,"6' 4""",233 lbs,0.9678,Raymore-Peculiar,Peculiar,MO,Georgia,https://247sports.com/player/jaden-reddell-46132456/
202400070,2024,70,Koi Perich,S,"6' 0.5""",199 lbs,0.9673,Esko,Esko,MN,Minnesota,https://247sports.com/player/koi-perich-46135727/
202400071,2024,71,Luke Reynolds,TE,"6' 4""",220 lbs,0.9659,Cheshire Academy,Cheshire,CT,Penn State,https://247sports.com/player/luke-reynolds-46134999/
202400072,2024,72,Booker Pickett Jr.,Edge,"6' 3""",205 lbs,0.9657,Wharton,Tampa,FL,Miami,https://247sports.com/player/booker-pickett-jr-46117567/
202400073,2024,73,Bryce Young,DL,"6' 5.5""",244 lbs,0.9646,Charlotte Christian,Charlotte,NC,Notre Dame,https://247sports.com/player/bryce-young-46130942/
202400074,2024,74,Christian Bentancur,TE,"6' 3.5""",236 lbs,0.9640,Marian Central Catholic,Woodstock,IL,Clemson,https://247sports.com/player/christian-bentancur-46132196/
202400075,2024,75,Kevin Riley,RB,"5' 11""",195 lbs,0.9617,Tuscaloosa County,Northport,AL,Alabama,https://247sports.com/player/kevin-riley-46137080/
202400076,2024,76,Casey Poe,IOL,"6' 4.5""",290 lbs,0.9617,Lindale,Lindale,TX,Alabama,https://247sports.com/player/casey-poe-46128724/
202400077,2024,77,Tarrion Grant,CB,"6' 3""",175 lbs,0.9612,Siegel,Murfreesboro,TN,Purdue,https://247sports.com/player/tarrion-grant-46131915/
202400078,2024,78,Jordan Marshall,RB,"5' 10.5""",193 lbs,0.9606,Archbishop Moeller,Cincinnati,OH,Michigan,https://247sports.com/player/jordan-marshall-46128683/
202400079,2024,79,Kam Franklin,DL,"6' 5""",265 lbs,0.9602,Lake Cormorant,Lake Cormorant,MS,Ole Miss,https://247sports.com/player/kam-franklin-46128626/
202400080,2024,80,Corian Gipson,CB,"6' 0""",170 lbs,0.9596,Lancaster,Lancaster,TX,Clemson,https://247sports.com/player/corian-gipson-46103991/
202400081,2024,81,Jeremiah Beaman,DL,"6' 3""",259 lbs,0.9592,Parker,Birmingham,AL,Alabama,https://247sports.com/player/jeremiah-beaman-46131686/
202400082,2024,82,Charlie Collins,DL,"6' 4""",265 lbs,0.9582,Wilbur D. Mills,Little Rock,AR,Arkansas,https://247sports.com/player/charlie-collins-46129124/
202400083,2024,83,Grant Brix,OT,"6' 5""",278 lbs,0.9577,Logan-Magnolia,Logan,IA,Nebraska,https://247sports.com/player/grant-brix-46135732/
202400084,2024,84,DJ Jordan,WR,"6' 1""",165 lbs,0.9573,Sierra Canyon,Chatsworth,CA,USC,https://247sports.com/player/dj-jordan-46131723/
202400085,2024,85,Ondre Evans,CB,"6' 0.5""",183 lbs,0.9566,Christ Presbyterian Academy,Nashville,TN,Georgia,https://247sports.com/player/ondre-evans-46117403/
202400086,2024,86,Kevin Heywood,OT,"6' 6.5""",299 lbs,0.9558,Pope John Paul II,Royersford,PA,Wisconsin,https://247sports.com/player/kevin-heywood-46134404/
202400087,2024,87,Amir Jackson,TE,"6' 4""",223 lbs,0.9556,Portal,Portal,GA,Florida,https://247sports.com/player/amir-jackson-46137246/
202400088,2024,88,Caden Durham,RB,"5' 9""",195 lbs,0.9555,Duncanville,Duncanville,TX,LSU,https://247sports.com/player/caden-durham-46128016/
202400089,2024,89,Quinton Martin Jr.,RB,"6' 2""",200 lbs,0.9550,Belle Vernon,Belle Vernon,PA,Penn State,https://247sports.com/player/quinton-martin-jr-46115053/
202400090,2024,90,Dakoda Fields,CB,"6' 2""",185 lbs,0.9549,Junipero Serra,Gardena,CA,Oregon,https://247sports.com/player/dakoda-fields-46115997/
202400091,2024,91,Zion Kearney,WR,"6' 2""",210 lbs,0.9548,Fort Bend Hightower,Missouri City,TX,Oklahoma,https://247sports.com/player/zion-kearney-46127652/
202400092,2024,92,Cai Bates,CB,"6' 1.5""",180 lbs,0.9547,Edgewater,Orlando,FL,Florida State,https://247sports.com/player/cai-bates-46132245/
202400093,2024,93,Zaquan Patterson,S,"6' 0""",185 lbs,0.9540,Chaminade-Madonna,Hollywood,FL,Miami,https://247sports.com/player/zaquan-patterson-46111853/
202400094,2024,94,Michael Uini,OT,"6' 7""",335 lbs,0.9534,Copperas Cove,Copperas Cove,TX,Georgia,https://247sports.com/player/michael-uini-46131240/
