player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202200001,2022,1,Travis Hunter,CB,"6' 1""",165 lbs,0.9999,Collins Hill,Suwanee,GA,Jackson State,https://247sports.com/player/travis-hunter-46084728/
202200002,2022,2,Walter Nolen,DL,"6' 4""",325 lbs,0.9997,Powell,Powell,TN,Texas A&M,https://247sports.com/player/walter-nolen-46083769/
202200003,2022,3,Luther Burden III,WR,"6' 0""",200 lbs,0.9974,East St. Louis,East St. Louis,IL,Missouri,https://247sports.com/player/luther-burden-iii-46058915/
202200004,2022,4,Mykel Williams,DL,"6' 5""",265 lbs,0.9958,Hardaway,Columbus,GA,Georgia,https://247sports.com/player/mykel-williams-46097211/
202200005,2022,5,Domani Jackson,CB,"6' 1""",185 lbs,0.9952,Mater Dei,Santa Ana,CA,USC,https://247sports.com/player/domani-jackson-46057101/
202200006,2022,6,Cade Klubnik,QB,"6' 2.5""",186 lbs,0.9951,Austin Westlake,Austin,TX,Clemson,https://247sports.com/player/cade-klubnik-46056879/
202200007,2022,7,C.J. Hicks,LB,"6' 3""",215 lbs,0.9948,Archbishop Alter,Dayton,OH,Ohio State,https://247sports.com/player/cj-hicks-46085252/
202200008,2022,8,Harold Perkins Jr.,LB,"6' 2.5""",210 lbs,0.9948,Cy Park,Cypress,TX,LSU,https://247sports.com/player/harold-perkins-jr-46097726/
202200009,2022,9,Shemar Stewart,DL,"6' 6""",272 lbs,0.9945,Monsignor Pace,Opa Locka,FL,Texas A&M,https://247sports.com/player/shemar-stewart-46080267/
202200010,2022,10,DJ Campbell,IOL,"6' 3""",310 lbs,0.9944,Arlington Bowie,Arlington,TX,Texas,https://247sports.com/player/dj-campbell-46093947/
202200011,2022,11,Evan Stewart,WR,"6' 0""",175 lbs,0.9940,Frisco Liberty,Frisco,TX,Texas A&M,https://247sports.com/player/evan-stewart-46096676/
202200012,2022,12,Sonny Styles,S,"6' 4""",215 lbs,0.9937,Pickerington Central,Pickerington,OH,Ohio State,https://247sports.com/player/sonny-styles-46103419/
202200013,2022,13,Zach Rice,OT,"6' 6""",282 lbs,0.9937,Liberty Christian Academy,Lynchburg,VA,North Carolina,https://247sports.com/player/zach-rice-46086346/
202200014,2022,14,LT Overton,DL,"6' 4.5""",265 lbs,0.9932,Milton,Alpharetta,GA,Texas A&M,https://247sports.com/player/lt-overton-46103456/
202200015,2022,15,Will Johnson,CB,"6' 3""",190 lbs,0.9924,Grosse Pointe South,Grosse Pointe,MI,Michigan,https://247sports.com/player/will-johnson-46058580/
