player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202600140,2026,140,Tradon Bessinger,QB,"6' 4.5""",210 lbs,0.9406,Davis,Kaysville,UT,Iowa,https://247sports.com/player/tradon-bessinger-46149179/
202600141,2026,141,Zyon Guiles,IOL,"6' 4.5""",290 lbs,0.9405,Carvers Bay,Hemingway,SC,South Carolina,https://247sports.com/player/zyon-guiles-46148277/
202600142,2026,142,Jakob Weatherspoon,S,"5' 10""",175 lbs,0.9405,Avon,Avon,OH,North Carolina,https://247sports.com/player/jakob-weatherspoon-46144145/
202600143,2026,143,KJ Ford,Edge,"6' 3.5""",245 lbs,0.9401,Duncanville,Duncanville,TX,Florida,https://247sports.com/player/kj-ford-46138582/
202600144,2026,144,Malakai Lee,OT,"6' 7""",349 lbs,0.9395,Kamehameha,Honolulu,HI,Michigan,https://247sports.com/player/malakai-lee-46134156/
202600145,2026,145,Jaelen Waters,CB,"6' 1""",180 lbs,0.9393,Armwood,Seffner,FL,Miami,https://247sports.com/player/jaelen-waters-46144565/
202600146,2026,146,Samuel Roseborough,IOL,"6' 4""",285 lbs,0.9393,Clearwater,Clearwater,FL,Texas A&M,https://247sports.com/player/samuel-roseborough-46145497/
202600147,2026,147,Carter Gooden,Edge,"6' 3.5""",252 lbs,0.9383,Tabor Academy,Marion,MA,Tennessee,https://247sports.com/player/carter-gooden-46149772/
202600148,2026,148,Derek Colman-Brusa,Edge,"6' 5""",267 lbs,0.9376,Kennedy Catholic,Burien,WA,Washington,https://247sports.com/player/derek-colman-brusa-46134921/
202600149,2026,149,JJ Dunnigan,S,"6' 2""",185 lbs,0.9375,Manhattan,Manhattan,KS,Miami,https://247sports.com/player/jj-dunnigan-46150162/
202600150,2026,150,Gavin Mueller,TE,"6' 5""",255 lbs,0.9374,South Elgin,South Elgin,IL,Miami,https://247sports.com/player/gavin-mueller-46149364/
202600151,2026,151,Asharri Charles,Edge,"6' 2""",229 lbs,0.9370,Venice,Venice,FL,Miami,https://247sports.com/player/asharri-charles-46138801/
202600152,2026,152,Kamari Blair,OT,"6' 5.5""",281 lbs,0.9369,Kirkwood,Clarksville,TN,Tennessee,https://247sports.com/player/kamari-blair-46148449/
202600153,2026,153,Claude Mpouma,OT,"6' 5""",338 lbs,0.9368,Mount Carmel,Chicago,IL,Nebraska,https://247sports.com/player/claude-mpouma-46149533/
202600154,2026,154,Elijah Golden,DL,"6' 4""",275 lbs,0.9364,Cardinal Mooney,Sarasota,FL,Notre Dame,https://247sports.com/player/elijah-golden-46135357/
202600155,2026,155,Lasiah Jackson,S,"6' 3""",175 lbs,0.9358,Lee County,Leesburg,GA,Stanford,https://247sports.com/player/lasiah-jackson-46144580/
202600156,2026,156,Vlad Dyakonov,OT,"6' 5.5""",274 lbs,0.9343,Folsom,Folsom,CA,USC,https://247sports.com/player/vlad-dyakonov-46149767/
202600157,2026,157,Justin Williams,ATH,"5' 11""",190 lbs,0.9339,Buchholz,Gainesville,FL,Florida,https://247sports.com/player/justin-williams-46150297/
202600158,2026,158,Khamari Brooks,Edge,"6' 4""",220 lbs,0.9331,North Oconee,Bogart,GA,Georgia,https://247sports.com/player/khamari-brooks-46149663/
202600159,2026,159,Rahsjon Duncan,CB,"6' 1""",186 lbs,0.9326,McClymonds,Oakland,CA,Washington,https://247sports.com/player/rahsjon-duncan-46149622/
202600160,2026,160,Danny Beale,DL,"6' 4.5""",320 lbs,0.9323,Cross County,Cherry Valley,AR,Arkansas,https://247sports.com/player/danny-beale-46142554/
202600161,2026,161,Earnest Rankins,DL,"6' 4""",265 lbs,0.9322,Southwest DeKalb,Decatur,GA,Florida State,https://247sports.com/player/earnest-rankins-46152137/
202600162,2026,162,CJ Sadler,ATH,"5' 9.5""",185 lbs,0.9321,Cass Technical,Detroit,MI,North Carolina,https://247sports.com/player/cj-sadler-46136092/
202600163,2026,163,Tyriq Green,ATH,"5' 11.5""",195 lbs,0.9321,Buford,Buford,GA,Georgia,https://247sports.com/player/tyriq-green-46138899/
202600164,2026,164,Simote Katoanga,DL,"6' 4.5""",255 lbs,0.9319,Santa Margarita Catholic,Rancho Santa Margarita,CA,USC,https://247sports.com/player/simote-katoanga-46146821/
202600165,2026,165,Hezekiah Harris,Edge,"6' 5.5""",235 lbs,0.9318,Jemison,Huntsville,AL,Tennessee,https://247sports.com/player/hezekiah-harris-46138713/
202600166,2026,166,Gordon Sellars,WR,"6' 2""",180 lbs,0.9314,Providence Day School,Charlotte,NC,Clemson,https://247sports.com/player/gordon-sellars-46142814/
202600167,2026,167,Jayden Petit,WR,"6' 4""",195 lbs,0.9313,St. John Neumann,Naples,FL,Oklahoma,https://247sports.com/player/jayden-petit-46138003/
