player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
201700001,2017,1,Jaelan Phillips,WDE,"6' 5.5""",253 lbs,0.9988,Redlands East Valley,Redlands,CA,UCLA,https://247sports.com/player/jaelan-phillips-84837/
201700002,2017,2,Najee Harris,RB,"6' 3""",226 lbs,0.9984,Antioch,Antioch,CA,Alabama,https://247sports.com/player/najee-harris-62925/
201700003,2017,3,Cam Akers,RB,"5' 11""",213 lbs,0.9983,Clinton,Clinton,MS,Florida State,https://247sports.com/player/cam-akers-57281/
201700004,2017,4,Alex Leatherwood,OT,"6' 6""",327 lbs,0.9981,Booker T. Washington,Pensacola,FL,Alabama,https://247sports.com/player/alex-leatherwood-80818/
201700005,2017,5,Foster Sarell,OT,"6' 6.5""",311 lbs,0.9968,Graham-Kapowsin,Graham,WA,Stanford,https://247sports.com/player/foster-sarell-75933/
201700006,2017,6,Marvin Wilson,DT,"6' 4""",329 lbs,0.9957,Episcopal,Bellaire,TX,Florida State,https://247sports.com/player/marvin-wilson-39194/
201700007,2017,7,Chase Young,WDE,"6' 5""",251 lbs,0.9957,DeMatha Catholic,Hyattsville,MD,Ohio State,https://247sports.com/player/chase-young-83154/
201700008,2017,8,Jeff Okudah,CB,"6' 1.5""",190 lbs,0.9955,South Grand Prairie,Grand Prairie,TX,Ohio State,https://247sports.com/player/jeff-okudah-40722/
201700009,2017,9,Walker Little,OT,"6' 7""",315 lbs,0.9952,Episcopal,Bellaire,TX,Stanford,https://247sports.com/player/walker-little-75365/
201700010,2017,10,Joshua Kaindoh,WDE,"6' 6""",250 lbs,0.9948,IMG Academy,Bradenton,FL,Florida State,https://247sports.com/player/joshua-kaindoh-79468/
201700011,2017,11,Baron Browning,OLB,"6' 2""",229 lbs,0.9940,Kennedale,Kennedale,TX,Ohio State,https://247sports.com/player/baron-browning-68811/
201700012,2017,12,Donovan Peoples-Jones,WR,"6' 2""",193 lbs,0.9925,Cass Technical,Detroit,MI,Michigan,https://247sports.com/player/donovan-peoples-jones-37087/
201700013,2017,13,Dylan Moses,OLB,"6' 2.5""",235 lbs,0.9921,IMG Academy,Bradenton,FL,Alabama,https://247sports.com/player/dylan-moses-22587/
201700014,2017,14,Trey Smith,OT,"6' 5""",310 lbs,0.9920,University School of Jackson,Jackson,TN,Tennessee,https://247sports.com/player/trey-smith-75463/
201700015,2017,15,Davis Mills,PRO,"6' 3""",192 lbs,0.9918,Greater Atlanta Christian School,Norcross,GA,Stanford,https://247sports.com/player/davis-mills-56653/
201700016,2017,16,Isaiah Wilson,OT,"6' 7""",350 lbs,0.9904,Poly Prep,Brooklyn,NY,Georgia,https://247sports.com/player/isaiah-wilson-80321/
201700017,2017,17,Shaun Wade,CB,"6' 1""",177 lbs,0.9903,Trinity Christian Academy,Jacksonville,FL,Ohio State,https://247sports.com/player/shaun-wade-59818/
201700018,2017,18,JaCoby Stevens,S,"6' 1""",200 lbs,0.9901,Oakland,Murfreesboro,TN,LSU,https://247sports.com/player/jacoby-stevens-32398/
201700019,2017,19,Tee Higgins,WR,"6' 4.5""",188 lbs,0.9899,Oak Ridge,Oak Ridge,TN,Clemson,https://247sports.com/player/tee-higgins-77318/
201700020,2017,20,Stephen Carr,RB,"6' 0""",202 lbs,0.9888,Summit,Fontana,CA,USC,https://247sports.com/player/stephen-carr-80172/
201700021,2017,21,Jerry Jeudy,WR,"6' 1""",177 lbs,0.9881,Deerfield Beach,Pompano Beach,FL,Alabama,https://247sports.com/player/jerry-jeudy-70724/
201700022,2017,22,Darnay Holmes,CB,"5' 10""",190 lbs,0.9879,Calabasas,Calabasas,CA,UCLA,https://247sports.com/player/darnay-holmes-55091/
201700023,2017,23,Aubrey Solomon,DT,"6' 3.25""",288 lbs,0.9879,Lee County,Leesburg,GA,Michigan,https://247sports.com/player/aubrey-solomon-41790/
201700024,2017,24,Wyatt Davis,OG,"6' 5""",310 lbs,0.9876,St. John Bosco,Bellflower,CA,Ohio State,https://247sports.com/player/wyatt-davis-77601/
201700025,2017,25,Richard LeCounte III,S,"5' 10.5""",174 lbs,0.9875,Liberty County,Riceboro,GA,Georgia,https://247sports.com/player/richard-lecounte-iii-35122/
201700026,2017,26,Calvin Ashley,OT,"6' 6""",310 lbs,0.9870,St. John's College,Washington,DC,Auburn,https://247sports.com/player/calvin-ashley-35824/
201700027,2017,27,A.J. Epenesa,SDE,"6' 5""",260 lbs,0.9868,Edwardsville,Edwardsville,IL,Iowa,https://247sports.com/player/aj-epenesa-36208/
201700028,2017,28,LaBryan Ray,SDE,"6' 4""",260 lbs,0.9867,James Clemens,Madison,AL,Alabama,https://247sports.com/player/labryan-ray-83597/
201700029,2017,29,Khalan Laborn,APB,"5' 10""",199 lbs,0.9866,Catholic,Virginia Beach,VA,Florida State,https://247sports.com/player/khalan-laborn-72202/
201700030,2017,30,Hunter Johnson,PRO,"6' 2""",201 lbs,0.9854,Brownsburg,Brownsburg,IN,Clemson,https://247sports.com/player/hunter-johnson-32003/
201700031,2017,31,Joseph Lewis,WR,"6' 1.5""",204 lbs,0.9843,Hawkins,Los Angeles,CA,USC,https://247sports.com/player/joseph-lewis-75937/
201700032,2017,32,Tua Tagovailoa,DUAL,"6' 1""",212 lbs,0.9843,St. Louis,Honolulu,HI,Alabama,https://247sports.com/player/tua-tagovailoa-77451/
201700033,2017,33,D'Andre Swift,RB,"5' 8.75""",222 lbs,0.9838,St. Joseph's Prep,Philadelphia,PA,Georgia,https://247sports.com/player/dandre-swift-36721/
201700034,2017,34,Jedrick Wills,OT,"6' 5""",318 lbs,0.9831,Lafayette,Lexington,KY,Alabama,https://247sports.com/player/jedrick-wills-77949/
201700035,2017,35,Austin Jackson,OT,"6' 6""",280 lbs,0.9830,North Canyon,Phoenix,AZ,USC,https://247sports.com/player/austin-jackson-81332/
201700036,2017,36,Colby Parkinson,TE,"6' 7""",228 lbs,0.9826,Oaks Christian,Thousand Oaks,CA,Stanford,https://247sports.com/player/colby-parkinson-79791/
201700037,2017,37,K'Lavon Chaisson,WDE,"6' 4""",220 lbs,0.9821,North Shore,Houston,TX,LSU,https://247sports.com/player/klavon-chaisson-83858/
201700038,2017,38,Stanford Samuels,CB,"6' 2""",175 lbs,0.9820,Flanagan,Hollywood,FL,Florida State,https://247sports.com/player/stanford-samuels-54830/
201700039,2017,39,Jay Tufele,DT,"6' 3""",297 lbs,0.9817,Bingham,South Jordan,UT,USC,https://247sports.com/player/jay-tufele-77220/
201700040,2017,40,Jeff Thomas,WR,"5' 10""",175 lbs,0.9807,East St. Louis,East St. Louis,IL,Miami,https://247sports.com/player/jeff-thomas-35335/
201700041,2017,41,Trevon Grimes,WR,"6' 3""",202 lbs,0.9806,St. Thomas Aquinas,Fort Lauderdale,FL,Ohio State,https://247sports.com/player/trevon-grimes-63309/
201700042,2017,42,Devon Hunter,S,"6' 1""",205 lbs,0.9799,Indian River,Chesapeake,VA,Virginia Tech,https://247sports.com/player/devon-hunter-54140/
201700043,2017,43,Lamont Wade,CB,"5' 9""",190 lbs,0.9797,Clairton,Clairton,PA,Penn State,https://247sports.com/player/lamont-wade-61710/
201700044,2017,44,Jake Fromm,PRO,"6' 1.25""",229 lbs,0.9794,Houston County,Warner Robins,GA,Georgia,https://247sports.com/player/jake-fromm-64794/
201700045,2017,45,Andrew Thomas,OT,"6' 4.63""",335 lbs,0.9791,Pace Academy,Atlanta,GA,Georgia,https://247sports.com/player/andrew-thomas-79838/
201700046,2017,46,J.K. Dobbins,APB,"5' 9.5""",199 lbs,0.9790,La Grange,La Grange,TX,Ohio State,https://247sports.com/player/jk-dobbins-37847/
201700047,2017,47,Cesar Ruiz,OC,"6' 3""",315 lbs,0.9786,IMG Academy,Bradenton,FL,Michigan,https://247sports.com/player/cesar-ruiz-77232/
201700048,2017,48,Austin Deculus,OT,"6' 6""",331 lbs,0.9772,Cy-Fair,Cypress,TX,LSU,https://247sports.com/player/austin-deculus-78113/
201700049,2017,49,Deangelo Gibbs,S,"6' 2""",204 lbs,0.9770,Grayson,Loganville,GA,Georgia,https://247sports.com/player/deangelo-gibbs-34966/
201700050,2017,50,Tyjon Lindsey,WR,"5' 9""",161 lbs,0.9769,Bishop Gorman,Las Vegas,NV,Nebraska,https://247sports.com/player/tyjon-lindsey-71357/
201700051,2017,51,D.J. Matthews Jr.,WR,"5' 11""",160 lbs,0.9763,Trinity Christian Academy,Jacksonville,FL,Florida State,https://247sports.com/player/dj-matthews-jr-36789/
201700052,2017,52,Paris Ford,S,"6' 1""",180 lbs,0.9760,Steel Valley,Pittsburgh,PA,Pittsburgh,https://247sports.com/player/paris-ford-77009/
201700053,2017,53,Josh Myers,OG,"6' 6""",306 lbs,0.9757,Miamisburg,Miamisburg,OH,Ohio State,https://247sports.com/player/josh-myers-36644/
201700054,2017,54,Tyler Shelvin,DT,"6' 2.5""",376 lbs,0.9754,Notre Dame,Lafayette,LA,LSU,https://247sports.com/player/tyler-shelvin-75562/
201700055,2017,55,A.J. Terrell,CB,"6' 2""",180 lbs,0.9745,Westlake,Atlanta,GA,Clemson,https://247sports.com/player/aj-terrell-77377/
201700056,2017,56,Tate Martell,DUAL,"5' 10.5""",203 lbs,0.9739,Bishop Gorman,Las Vegas,NV,Ohio State,https://247sports.com/player/tate-martell-30208/
201700057,2017,57,Luiji Vilain,WDE,"6' 4""",242 lbs,0.9733,Episcopal,Alexandria,VA,Michigan,https://247sports.com/player/luiji-vilain-43888/
201700058,2017,58,Xavier McKinney,S,"6' 1""",192 lbs,0.9723,Roswell,Roswell,GA,Alabama,https://247sports.com/player/xavier-mckinney-81845/
201700059,2017,59,Bubba Bolden,S,"6' 2""",192 lbs,0.9720,Bishop Gorman,Las Vegas,NV,USC,https://247sports.com/player/bubba-bolden-71368/
201700060,2017,60,Marlon Tuipulotu,DT,"6' 2""",295 lbs,0.9720,Central,Independence,OR,USC,https://247sports.com/player/marlon-tuipulotu-81348/
