player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
202700001,2027,1,John Meredith III,CB,"6' 2""",175 lbs,0.9988,North Crowley,Fort Worth,TX,Uncommitted,https://247sports.com/player/john-meredith-iii-46150593/
202700002,2027,2,Mark Matthews,OT,"6' 6""",300 lbs,0.9986,St. Thomas Aquinas,Fort Lauderdale,FL,Uncommitted,https://247sports.com/player/mark-matthews-46145576/
202700003,2027,3,Joshua Dobson,CB,"6' 1""",175 lbs,0.9979,Hough,Cornelius,NC,Uncommitted,https://247sports.com/player/joshua-dobson-46149434/
202700004,2027,4,Kennedy Brown,OT,"6' 4""",285 lbs,0.9973,Kingwood,Humble,TX,Uncommitted,https://247sports.com/player/kennedy-brown-46152521/
202700005,2027,5,Jalen Brewster,DL,"6' 3""",302 lbs,0.9973,Cedar Hill,Cedar Hill,TX,Texas Tech,https://247sports.com/player/jalen-brewster-46145095/
202700006,2027,6,Jamier Brown,WR,"5' 11""",170 lbs,0.9972,Big Walnut,Sunbury,OH,Ohio State,https://247sports.com/player/jamier-brown-46144180/
202700007,2027,7,Kemon Spell,RB,"5' 9""",205 lbs,0.9970,McKeesport,McKeesport,PA,Notre Dame,https://247sports.com/player/kemon-spell-46144644/
202700008,2027,8,DJ Jacobs,Edge,"6' 5""",225 lbs,0.9969,Blessed Trinity Catholic,Roswell,GA,Ohio State,https://247sports.com/player/dj-jacobs-46150239/
202700009,2027,9,Monshun Sales,WR,"6' 5""",195 lbs,0.9968,Lawrence North,Indianapolis,IN,Uncommitted,https://247sports.com/player/monshun-sales-46147925/
202700010,2027,10,Maxwell Hiller,IOL,"6' 5""",300 lbs,0.9964,Coatesville Area,Coatesville,PA,Uncommitted,https://247sports.com/player/maxwell-hiller-46148811/
202700011,2027,11,Zyron Forstall,Edge,"6' 3.5""",235 lbs,0.9959,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/zyron-forstall-46151892/
202700012,2027,12,Easton Royal,WR,"5' 11""",185 lbs,0.9948,Brother Martin,New Orleans,LA,Texas,https://247sports.com/player/easton-royal-46154901/
202700013,2027,13,David Gabriel Georges,RB,"6' 0""",205 lbs,0.9936,Baylor School,Chattanooga,TN,Uncommitted,https://247sports.com/player/david-gabriel-georges-46152057/
202700014,2027,14,Cooper Hackett,OT,"6' 6.5""",250 lbs,0.9935,Fort Gibson,Fort Gibson,OK,Oklahoma,https://247sports.com/player/cooper-hackett-46156728/
202700015,2027,15,Caden Moss,OT,"6' 5""",311 lbs,0.9928,Jackson Academy,Jackson,MS,Uncommitted,https://247sports.com/player/caden-moss-46144044/
202700016,2027,16,Honor Fa'alave-Johnson,S,"6' 1""",190 lbs,0.9926,Cathedral Catholic,San Diego,CA,Uncommitted,https://247sports.com/player/honor-faalave-johnson-46150112/
202700017,2027,17,Nick Lennear,WR,"5' 11.5""",165 lbs,0.9917,Miami Carol City,Opa Locka,FL,Uncommitted,https://247sports.com/player/nick-lennear-46147407/
202700018,2027,18,Anthony Sweeney,Edge,"6' 4""",230 lbs,0.9913,Our Lady of Good Counsel,Olney,MD,Uncommitted,https://247sports.com/player/anthony-sweeney-46149177/
202700019,2027,19,Ahmad Hudson,TE,"6' 6.5""",239 lbs,0.9908,Ruston,Ruston,LA,Uncommitted,https://247sports.com/player/ahmad-hudson-46143677/
202700020,2027,20,Chris Whitehead,Edge,"6' 5""",230 lbs,0.9906,Lloyd C. Bird,Chesterfield,VA,Uncommitted,https://247sports.com/player/chris-whitehead-46147078/
202700021,2027,21,Cooper Witten,LB,"6' 1.5""",220 lbs,0.9905,Liberty Christian,Argyle,TX,Oklahoma,https://247sports.com/player/cooper-witten-46150577/
202700022,2027,22,Albert Simien,IOL,"6' 4""",280 lbs,0.9897,Sam Houston,Lake Charles,LA,Uncommitted,https://247sports.com/player/albert-simien-46152826/
202700023,2027,23,Eric McFarland III,WR,"5' 9""",175 lbs,0.9896,IMG Academy,Bradenton,FL,Uncommitted,https://247sports.com/player/eric-mcfarland-iii-46148083/
202700024,2027,24,Xavier Sabb,ATH,"6' 1""",180 lbs,0.9893,Glassboro,Glassboro,NJ,Uncommitted,https://247sports.com/player/xavier-sabb-46142626/
202700025,2027,25,Kaden Henderson,LB,"6' 1.5""",213 lbs,0.9893,Jesuit,Tampa,FL,Uncommitted,https://247sports.com/player/kaden-henderson-46146778/
202700026,2027,26,Kavian Bryant,QB,"6' 2.5""",180 lbs,0.9886,Westwood,Palestine,TX,Texas Tech,https://247sports.com/player/kavian-bryant-46145096/
202700027,2027,27,Elijah Haven,QB,"6' 5""",215 lbs,0.9883,Dunham School,Baton Rouge,LA,Alabama,https://247sports.com/player/elijah-haven-46144331/
202700028,2027,28,Kaeden Penny,IOL,"6' 4""",280 lbs,0.9882,Bixby,Bixby,OK,Oklahoma,https://247sports.com/player/kaeden-penny-46151261/
202700029,2027,29,Ismael Camara,IOL,"6' 6""",340 lbs,0.9880,Gilmer,Gilmer,TX,Uncommitted,https://247sports.com/player/ismael-camara-46152366/
202700030,2027,30,Tory Pittman III,S,"6' 0""",189 lbs,0.9875,Omaha Central,Omaha,NE,Nebraska,https://247sports.com/player/tory-pittman-iii-46139694/
202700031,2027,31,Donte Wright,CB,"6' 1""",170 lbs,0.9852,Long Beach Poly,Long Beach,CA,Georgia,https://247sports.com/player/donte-wright-46147050/
202700032,2027,32,Kesean Bowman,WR,"6' 1""",174 lbs,0.9849,Brentwood Academy,Brentwood,TN,Uncommitted,https://247sports.com/player/kesean-bowman-46147214/
202700033,2027,33,Chance Gilbert,S,"5' 11.5""",170 lbs,0.9844,East Coweta,Sharpsburg,GA,Uncommitted,https://247sports.com/player/chance-gilbert-46154722/
202700034,2027,34,Jaiden Bryant,Edge,"6' 3.5""",245 lbs,0.9843,Irmo,Columbia,SC,LSU,https://247sports.com/player/jaiden-bryant-46149624/
202700035,2027,35,Marcus Fakatou,DL,"6' 6""",275 lbs,0.9842,Orange Lutheran,Orange,CA,Notre Dame,https://247sports.com/player/marcus-fakatou-46149091/
202700036,2027,36,Landen Williams-Callis,RB,"5' 7.5""",190 lbs,0.9840,Randle,Richmond,TX,Uncommitted,https://247sports.com/player/landen-williams-callis-46138250/
202700037,2027,37,JayQuan Snell,S,"6' 3""",198 lbs,0.9837,Waxahachie,Waxahachie,TX,Texas A&M,https://247sports.com/player/jayquan-snell-46136314/
202700038,2027,38,Layton Von Brandt,OT,"6' 6""",270 lbs,0.9829,Appoquinimink,Middletown,DE,Notre Dame,https://247sports.com/player/layton-von-brandt-46141884/
202700039,2027,39,Xavier Hasan,CB,"5' 11""",195 lbs,0.9829,Cardinal Gibbons,Raleigh,NC,Notre Dame,https://247sports.com/player/xavier-hasan-46151335/
202700040,2027,40,Myson Johnson-Cook,ATH,"6' 2""",220 lbs,0.9828,East St. Louis,East St. Louis,IL,Uncommitted,https://247sports.com/player/myson-johnson-cook-46143247/
202700041,2027,41,Duvay Williams,CB,"5' 10.5""",148 lbs,0.9818,Junipero Serra,Gardena,CA,USC,https://247sports.com/player/duvay-williams-46142570/
202700042,2027,42,Kamarui Dorsey,S,"6' 3""",200 lbs,0.9811,Hampton,Hampton,GA,Texas A&M,https://247sports.com/player/kamarui-dorsey-46153198/
202700043,2027,43,Kasi Currie,DL,"6' 5""",315 lbs,0.9810,Sierra Canyon,Chatsworth,CA,Uncommitted,https://247sports.com/player/kasi-currie-46149610/
