player_id,year,rank,name,position,height,weight,rating,high_school,city,state,committed_to,url
201800001,2018,1,Trevor Lawrence,PRO,"6' 6""",208 lbs,0.9999,Cartersville,Cartersville,GA,Clemson,https://247sports.com/player/trevor-lawrence-61350/
201800002,2018,2,Justin Fields,DUAL,"6' 3""",221 lbs,0.9998,Harrison,Kennesaw,GA,Georgia,https://247sports.com/player/justin-fields-91048/
201800003,2018,3,Xavier Thomas,SDE,"6' 3""",260 lbs,0.9988,IMG Academy,Bradenton,FL,Clemson,https://247sports.com/player/xavier-thomas-81258/
201800004,2018,4,Eyabi Okie-Anoma,WDE,"6' 5""",235 lbs,0.9987,St. Frances Academy,Baltimore,MD,Alabama,https://247sports.com/player/eyabi-okie-anoma-46037175/
201800005,2018,5,Micah Parsons,WDE,"6' 3""",235 lbs,0.9982,Harrisburg,Harrisburg,PA,Penn State,https://247sports.com/player/micah-parsons-77264/
201800006,2018,6,Patrick Surtain II,CB,"6' 1.25""",199 lbs,0.9973,American Heritage,Fort Lauderdale,FL,Alabama,https://247sports.com/player/patrick-surtain-ii-76862/
201800007,2018,7,Nicholas Petit-Frere,OT,"6' 6""",272 lbs,0.9963,Berkeley Prep,Tampa,FL,Ohio State,https://247sports.com/player/nicholas-petit-frere-86950/
201800008,2018,8,Justin Shorter,WR,"6' 4""",213 lbs,0.9962,South Brunswick,Monmouth Junction,NJ,Penn State,https://247sports.com/player/justin-shorter-84829/
201800009,2018,9,Zamir White,RB,"6' 1""",210 lbs,0.9957,Scotland County,Laurinburg,NC,Georgia,https://247sports.com/player/zamir-white-76780/
201800010,2018,10,Jamaree Salyer,OG,"6' 4""",342 lbs,0.9956,Pace Academy,Atlanta,GA,Georgia,https://247sports.com/player/jamaree-salyer-79840/
201800011,2018,11,Amon-Ra St. Brown,WR,"5' 11.5""",191 lbs,0.9948,Mater Dei,Anaheim,CA,USC,https://247sports.com/player/amon-ra-st-brown-77160/
201800012,2018,12,Tyson Campbell,CB,"6' 2.5""",180 lbs,0.9944,American Heritage,Fort Lauderdale,FL,Georgia,https://247sports.com/player/tyson-campbell-87014/
201800013,2018,13,Terrace Marshall,WR,"6' 2.5""",192 lbs,0.9930,Parkway,Bossier City,LA,LSU,https://247sports.com/player/terrace-marshall-82357/
201800014,2018,14,KJ Henry,WDE,"6' 5.5""",235 lbs,0.9928,West Forsyth,Clemmons,NC,Clemson,https://247sports.com/player/kj-henry-83951/
201800015,2018,15,Palaie Gaoteote IV,ILB,"6' 2""",235 lbs,0.9926,Bishop Gorman,Las Vegas,NV,USC,https://247sports.com/player/palaie-gaoteote-iv-85911/
201800016,2018,16,JT Daniels,PRO,"6' 2""",205 lbs,0.9919,Mater Dei,Santa Ana,CA,USC,https://247sports.com/player/jt-daniels-86433/
201800017,2018,17,Jackson Carman,OT,"6' 6""",330 lbs,0.9894,Fairfield,Fairfield,OH,Clemson,https://247sports.com/player/jackson-carman-86491/
201800018,2018,18,Adam Anderson,OLB,"6' 4""",214 lbs,0.9889,Rome,Rome,GA,Georgia,https://247sports.com/player/adam-anderson-89276/
201800019,2018,19,Caden Sterns,S,"6' 1""",192 lbs,0.9886,Cibolo Steele,Cibolo,TX,Texas,https://247sports.com/player/caden-sterns-81643/
201800020,2018,20,Taron Vincent,DT,"6' 2""",285 lbs,0.9884,IMG Academy,Bradenton,FL,Ohio State,https://247sports.com/player/taron-vincent-81413/
201800021,2018,21,Tyreke Johnson,S,"6' 1""",191 lbs,0.9876,Trinity Christian Academy,Jacksonville,FL,Ohio State,https://247sports.com/player/tyreke-johnson-32096/
201800022,2018,22,Cade Mays,OT,"6' 6""",318 lbs,0.9869,Knoxville Catholic,Knoxville,TN,Georgia,https://247sports.com/player/cade-mays-69952/
201800023,2018,23,Brenton Cox,SDE,"6' 4.5""",247 lbs,0.9867,Stockbridge,Stockbridge,GA,Georgia,https://247sports.com/player/brenton-cox-92547/
201800024,2018,24,B.J. Foster,S,"6' 1""",188 lbs,0.9865,Angleton,Angleton,TX,Texas,https://247sports.com/player/bj-foster-87617/
201800025,2018,25,Lorenzo Lingard,RB,"6' 0""",190 lbs,0.9861,University,Orange City,FL,Miami,https://247sports.com/player/lorenzo-lingard-80285/
201800026,2018,26,Derion Kendrick,WR,"6' 1""",184 lbs,0.9855,South Pointe,Rock Hill,SC,Clemson,https://247sports.com/player/derion-kendrick-81854/
201800027,2018,27,Ricky Slade,APB,"5' 9""",185 lbs,0.9853,C. D. Hylton,Woodbridge,VA,Penn State,https://247sports.com/player/ricky-slade-62537/
201800028,2018,28,Olaijah Griffin,CB,"6' 0""",170 lbs,0.9849,Mission Viejo,Mission Viejo,CA,USC,https://247sports.com/player/olaijah-griffin-87596/
201800029,2018,29,Brey Walker,OT,"6' 7""",320 lbs,0.9836,Westmoore,Moore,OK,Oklahoma,https://247sports.com/player/brey-walker-77489/
201800030,2018,30,Jaelen Gill,APB,"6' 1""",182 lbs,0.9831,Westerville South,Westerville,OH,Ohio State,https://247sports.com/player/jaelen-gill-75608/
201800031,2018,31,Quay Walker,OLB,"6' 4""",236 lbs,0.9830,Crisp County,Cordele,GA,Georgia,https://247sports.com/player/quay-walker-94039/
201800032,2018,32,Isaac Taylor-Stuart,CB,"6' 2""",187 lbs,0.9827,Helix,San Diego,CA,USC,https://247sports.com/player/isaac-taylor-stuart-87590/
201800033,2018,33,Brevin Jordan,TE,"6' 3""",250 lbs,0.9820,Bishop Gorman,Las Vegas,NV,Miami,https://247sports.com/player/brevin-jordan-85407/
201800034,2018,34,Tyreke Smith,WDE,"6' 3""",260 lbs,0.9816,Cleveland Heights,Cleveland,OH,Ohio State,https://247sports.com/player/tyreke-smith-94014/
201800035,2018,35,Jaiden Lars-Woodbey,S,"6' 2""",204 lbs,0.9814,St. John Bosco,Fontana,CA,Florida State,https://247sports.com/player/jaiden-lars-woodbey-84564/
201800036,2018,36,Dorian Thompson-Robinson,DUAL,"6' 1.5""",195 lbs,0.9813,Bishop Gorman,Las Vegas,NV,UCLA,https://247sports.com/player/dorian-thompson-robinson-84699/
201800037,2018,37,Jeremy Ruckert,TE,"6' 5.5""",238 lbs,0.9810,Lindenhurst,Lindenhurst,NY,Ohio State,https://247sports.com/player/jeremy-ruckert-91686/
201800038,2018,38,Brendan Radley-Hiles,CB,"5' 10""",183 lbs,0.9807,IMG Academy,Bradenton,FL,Oklahoma,https://247sports.com/player/brendan-radley-hiles-68479/
201800039,2018,39,Jaylen Waddle,WR,"5' 9.5""",175 lbs,0.9791,Episcopal,Bellaire,TX,Alabama,https://247sports.com/player/jaylen-waddle-85880/
201800040,2018,40,Devon Williams,WR,"6' 4""",200 lbs,0.9791,Antelope Valley,Lancaster,CA,USC,https://247sports.com/player/devon-williams-46038566/
201800041,2018,41,James Cook,APB,"5' 11.5""",181 lbs,0.9786,Miami Northwestern,Miami,FL,Georgia,https://247sports.com/player/james-cook-81155/
201800042,2018,42,Kelvin Joseph,S,"6' 1.5""",191 lbs,0.9784,Scotlandville Magnet,Baton Rouge,LA,LSU,https://247sports.com/player/kelvin-joseph-88322/
201800043,2018,43,Justin Rogers,DUAL,"6' 4""",210 lbs,0.9772,Parkway,Bossier City,LA,TCU,https://247sports.com/player/justin-rogers-83404/
201800044,2018,44,Teradja Mitchell,ILB,"6' 2""",232 lbs,0.9771,Catholic,Virginia Beach,VA,Ohio State,https://247sports.com/player/teradja-mitchell-76589/
201800045,2018,45,Justyn Ross,WR,"6' 4""",201 lbs,0.9765,Central Phenix City,Phenix City,AL,Clemson,https://247sports.com/player/justyn-ross-81988/
201800046,2018,46,Tanner McKee,PRO,"6' 6""",220 lbs,0.9764,Centennial,Corona,CA,Stanford,https://247sports.com/player/tanner-mckee-80173/
201800047,2018,47,Jalen Green,CB,"6' 0""",171 lbs,0.9762,Heights,Houston,TX,Texas,https://247sports.com/player/jalen-green-87937/
201800048,2018,48,J.J. Peterson,OLB,"6' 2.5""",231 lbs,0.9761,Colquitt County,Moultrie,GA,Tennessee,https://247sports.com/player/jj-peterson-88704/
201800049,2018,49,Joey Gatewood,ATH,"6' 4""",232 lbs,0.9759,Bartram Trail,Jacksonville,FL,Auburn,https://247sports.com/player/joey-gatewood-78014/
201800050,2018,50,A.J. Lytton,CB,"5' 10""",173 lbs,0.9757,Dr. Henry Wise,Upper Marlboro,MD,Florida State,https://247sports.com/player/aj-lytton-81986/
201800051,2018,51,Luke Ford,TE,"6' 6""",248 lbs,0.9753,Carterville,Carterville,IL,Georgia,https://247sports.com/player/luke-ford-46037882/
201800052,2018,52,DeMarvion Overshown,S,"6' 4""",200 lbs,0.9737,Arp,Arp,TX,Texas,https://247sports.com/player/demarvion-overshown-46036740/
201800053,2018,53,William Barnes,OT,"6' 4""",325 lbs,0.9732,Apopka,Apopka,FL,North Carolina,https://247sports.com/player/william-barnes-82370/
201800054,2018,54,Nesta Jade Silvera,DT,"6' 2""",308 lbs,0.9730,American Heritage,Fort Lauderdale,FL,Miami,https://247sports.com/player/nesta-jade-silvera-83919/
201800055,2018,55,Tommy Togiai,DT,"6' 3""",290 lbs,0.9721,Highland,Pocatello,ID,Ohio State,https://247sports.com/player/tommy-togiai-90830/
201800056,2018,56,Kyler McMichael,CB,"6' 1""",201 lbs,0.9720,Greater Atlanta Christian School,Norcross,GA,Clemson,https://247sports.com/player/kyler-mcmichael-88320/
201800057,2018,57,Penei Sewell,OG,"6' 5""",349 lbs,0.9709,Desert HIlls,St. George,UT,Oregon,https://247sports.com/player/penei-sewell-89959/
201800058,2018,58,Jordyn Adams,WR,"6' 2""",175 lbs,0.9707,Green Hope,Cary,NC,North Carolina,https://247sports.com/player/jordyn-adams-91462/
201800059,2018,59,Marquis Spiker,WR,"6' 3""",180 lbs,0.9703,Murrieta Valley,Murrieta,CA,Washington,https://247sports.com/player/marquis-spiker-87554/
201800060,2018,60,Asante Samuel Jr.,CB,"5' 9.5""",166 lbs,0.9702,St. Thomas Aquinas,Fort Lauderdale,FL,Florida State,https://247sports.com/player/asante-samuel-jr-78738/
201800061,2018,61,Brennan Eagles,WR,"6' 3.5""",214 lbs,0.9699,Alief Taylor,Houston,TX,Texas,https://247sports.com/player/brennan-eagles-80690/
201800062,2018,62,Trey Hill,OG,"6' 3.5""",346 lbs,0.9692,Houston County,Warner Robins,GA,Georgia,https://247sports.com/player/trey-hill-85408/
201800063,2018,63,Matt Corral,PRO,"6' 2""",202 lbs,0.9690,Long Beach Poly,Long Beach,CA,Ole Miss,https://247sports.com/player/matt-corral-68282/
201800064,2018,64,Anthony Cook,CB,"6' 0""",168 lbs,0.9682,Houston Lamar,Houston,TX,Texas,https://247sports.com/player/anthony-cook-87941/
201800065,2018,65,Rasheed Walker,OT,"6' 6""",290 lbs,0.9676,North Point,Waldorf,MD,Penn State,https://247sports.com/player/rasheed-walker-90159/
201800066,2018,66,Ronnie Perkins,WDE,"6' 2.5""",256 lbs,0.9666,Lutheran North,St. Louis,MO,Oklahoma,https://247sports.com/player/ronnie-perkins-88703/
201800067,2018,67,Mark Pope,WR,"6' 1""",175 lbs,0.9656,Miami Southridge,Hialeah,FL,Miami,https://247sports.com/player/mark-pope-75984/
201800068,2018,68,Matthew Jones,OC,"6' 4""",300 lbs,0.9652,Erasmus Hall,Brooklyn,NY,Ohio State,https://247sports.com/player/matthew-jones-75614/
201800069,2018,69,Jacob Copeland,WR,"6' 0""",192 lbs,0.9651,Escambia,Pensacola,FL,Florida,https://247sports.com/player/jacob-copeland-78979/
201800070,2018,70,Houston Griffith,CB,"6' 1""",192 lbs,0.9651,IMG Academy,Bradenton,FL,Notre Dame,https://247sports.com/player/houston-griffith-75881/
201800071,2018,71,Josh Proctor,S,"6' 2""",190 lbs,0.9640,Owasso,Owasso,OK,Ohio State,https://247sports.com/player/josh-proctor-87589/
201800072,2018,72,Michael Thompson,DT,"6' 3.5""",291 lbs,0.9638,Parkway North,St. Louis,MO,Oklahoma,https://247sports.com/player/michael-thompson-83923/
201800073,2018,73,Kamryn Babb,WR,"6' 1""",189 lbs,0.9629,Christian Brothers College,St. Louis,MO,Ohio State,https://247sports.com/player/kamryn-babb-87724/
201800074,2018,74,Stephon Wynn,SDE,"6' 4""",308 lbs,0.9624,IMG Academy,Bradenton,FL,Alabama,https://247sports.com/player/stephon-wynn-83952/
201800075,2018,75,Leon O'Neal Jr.,S,"6' 1""",190 lbs,0.9624,Cy Springs,Cypress,TX,Texas A&M,https://247sports.com/player/leon-oneal-jr-46036520/
201800076,2018,76,Odafe Oweh,SDE,"6' 5""",236 lbs,0.9617,Blair Academy,Blairstown,NJ,Penn State,https://247sports.com/player/odafe-oweh-46038807/
201800077,2018,77,Jarren Williams,PRO,"6' 2""",206 lbs,0.9614,Central Gwinnett,Lawrenceville,GA,Miami,https://247sports.com/player/jarren-williams-89426/
201800078,2018,78,PJ Mustipher,DT,"6' 4.5""",290 lbs,0.9613,McDonogh School,Owings Mills,MD,Penn State,https://247sports.com/player/pj-mustipher-80920/
201800079,2018,79,Payton Wilson,OLB,"6' 4""",225 lbs,0.9613,Orange,Hillsborough,NC,NC State,https://247sports.com/player/payton-wilson-94357/
201800080,2018,80,Brian Snead,RB,"5' 11""",200 lbs,0.9607,Armwood,Seffner,FL,Ohio State,https://247sports.com/player/brian-snead-81996/
201800081,2018,81,Richard Gouraige,OT,"6' 5""",271 lbs,0.9603,Cambridge Christian School,Tampa,FL,Florida,https://247sports.com/player/richard-gouraige-81993/
201800082,2018,82,Kevin Austin,WR,"6' 3""",198 lbs,0.9601,North Broward Prep,Pompano Beach,FL,Notre Dame,https://247sports.com/player/kevin-austin-83971/
201800083,2018,83,Phil Jurkovec,DUAL,"6' 5""",215 lbs,0.9593,Pine-Richland,Gibsonia,PA,Notre Dame,https://247sports.com/player/phil-jurkovec-86287/
201800084,2018,84,Ja'Marr Chase,WR,"6' 1""",195 lbs,0.9589,Archbishop Rummel,Metairie,LA,LSU,https://247sports.com/player/jamarr-chase-82059/
201800085,2018,85,Emory Jones,DUAL,"6' 2.5""",195 lbs,0.9587,Heard County,Franklin,GA,Florida,https://247sports.com/player/emory-jones-76882/
201800086,2018,86,Solomon Tuliaupupu,ILB,"6' 2""",220 lbs,0.9582,Mater Dei,Santa Ana,CA,USC,https://247sports.com/player/solomon-tuliaupupu-85423/
201800087,2018,87,Otis Reese,OLB,"6' 4""",206 lbs,0.9575,Lee County,Leesburg,GA,Georgia,https://247sports.com/player/otis-reese-80161/
201800088,2018,88,Talanoa Hufanga,ATH,"6' 0.5""",193 lbs,0.9571,Crescent Valley,Corvallis,OR,USC,https://247sports.com/player/talanoa-hufanga-89865/
201800089,2018,89,Justin Watkins,WR,"5' 11""",172 lbs,0.9567,East Ridge,Clermont,FL,Florida,https://247sports.com/player/justin-watkins-79476/
201800090,2018,90,Shayne Simon,OLB,"6' 3""",215 lbs,0.9567,St. Peter's Prep,Jersey City,NJ,Notre Dame,https://247sports.com/player/shayne-simon-87355/
201800091,2018,91,Colson Yankoff,DUAL,"6' 4""",204 lbs,0.9564,Coeur d'Alene,Coeur d'Alene,ID,Washington,https://247sports.com/player/colson-yankoff-78284/
201800092,2018,92,Matthew Hill,WR,"6' 2""",185 lbs,0.9562,Brookwood,Snellville,GA,Auburn,https://247sports.com/player/matthew-hill-89171/
201800093,2018,93,Tyler Friday,DT,"6' 3""",263 lbs,0.9560,Don Bosco Prep,Ramsey,NJ,Ohio State,https://247sports.com/player/tyler-friday-86311/
201800094,2018,94,Jacob Sirmon,PRO,"6' 4""",227 lbs,0.9559,Bothell,Bothell,WA,Washington,https://247sports.com/player/jacob-sirmon-83546/
201800095,2018,95,Jalen Preston,WR,"6' 2""",212 lbs,0.9557,Manvel,Manvel,TX,Texas A&M,https://247sports.com/player/jalen-preston-78886/
201800096,2018,96,Joshua Moore,WR,"6' 1""",170 lbs,0.9556,Yoakum,Yoakum,TX,Texas,https://247sports.com/player/joshua-moore-84998/
201800097,2018,97,Al Blades Jr.,CB,"6' 0""",170 lbs,0.9556,St. Thomas Aquinas,Fort Lauderdale,FL,Miami,https://247sports.com/player/al-blades-jr-79872/
201800098,2018,98,Bryan Addison,ATH,"6' 5""",180 lbs,0.9552,Junipero Serra,Gardena,CA,Oregon,https://247sports.com/player/bryan-addison-92931/
201800099,2018,99,Jack Lamb,ILB,"6' 4""",220 lbs,0.9547,Great Oak,Temecula,CA,Notre Dame,https://247sports.com/player/jack-lamb-46038110/
201800100,2018,100,T.J. Pledger,APB,"5' 8""",190 lbs,0.9543,IMG Academy,Bradenton,FL,Oklahoma,https://247sports.com/player/tj-pledger-81035/
201800101,2018,101,Ron Tatum,SDE,"6' 4.5""",269 lbs,0.9541,Putnam City,Oklahoma City,OK,Oklahoma,https://247sports.com/player/ron-tatum-46036746/
201800102,2018,102,Josh Belk,DT,"6' 3""",309 lbs,0.9529,Lewisville,Richburg,SC,Clemson,https://247sports.com/player/josh-belk-81100/
201800103,2018,103,Channing Tindall,ILB,"6' 2""",213 lbs,0.9526,Spring Valley,Columbia,SC,Georgia,https://247sports.com/player/channing-tindall-92060/
201800104,2018,104,Al'vonte Woodard,WR,"6' 1""",193 lbs,0.9518,Houston Lamar,Houston,TX,Texas,https://247sports.com/player/alvonte-woodard-80685/
201800105,2018,105,Tuli Letuligasenoa,DT,"6' 1""",338 lbs,0.9517,De La Salle,Concord,CA,Washington,https://247sports.com/player/tuli-letuligasenoa-94510/
201800106,2018,106,Derrik Allen,S,"6' 2""",211 lbs,0.9516,Lassiter,Marietta,GA,Notre Dame,https://247sports.com/player/derrik-allen-77242/
201800107,2018,107,Jalyn Armour-Davis,CB,"6' 1""",180 lbs,0.9513,St. Paul's Episcopal,Mobile,AL,Alabama,https://247sports.com/player/jalyn-armour-davis-84005/
201800108,2018,108,Jordan Davis,WDE,"6' 5""",238 lbs,0.9510,Southwind,Memphis,TN,Alabama,https://247sports.com/player/jordan-davis-91082/
201800109,2018,109,Josh Jobe,CB,"6' 1""",180 lbs,0.9509,Cheshire Academy,Cheshire,CT,Alabama,https://247sports.com/player/josh-jobe-84077/
201800110,2018,110,Justin Dedich,OC,"6' 2""",290 lbs,0.9507,Chaparral,Temecula,CA,USC,https://247sports.com/player/justin-dedich-90150/
