Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Heinrich Haarberg,heinrich-haarberg-1,/cfb/players/heinrich-haarberg-1.html,Nebraska,Big Ten,10,77,157,49.0,967,7,4.5,7,4.5,6.2,5.04,12.6,96.7,106.6,,2023
Kirk Francis,kirk-francis-1,/cfb/players/kirk-francis-1.html,Tulsa,American,4,68,121,56.2,967,6,5.0,3,2.5,8.0,7.87,14.2,241.8,134.7,,2023
Gavin Hardison,gavin-hardison-1,/cfb/players/gavin-hardison-1.html,UTEP,CUSA,5,73,129,56.6,947,5,3.9,7,5.4,7.3,5.67,13.0,189.4,120.2,,2023
Michael Alaimo,michael-alaimo-1,/cfb/players/michael-alaimo-1.html,Kent State,MAC,8,79,144,54.9,932,2,1.4,4,2.8,6.5,5.50,11.8,116.5,108.3,,2023
Tayven Jackson,tayven-jackson-1,/cfb/players/tayven-jackson-1.html,Indiana,Big Ten,6,78,128,60.9,914,2,1.6,5,3.9,7.1,5.70,11.7,152.3,118.3,,2023
Bryson Daily,bryson-daily-1,/cfb/players/bryson-daily-1.html,Army,Ind,11,60,120,50.0,913,7,5.8,6,5.0,7.6,6.53,15.2,83.0,123.2,,2023
Carlos Davis,carlos-davis-5,/cfb/players/carlos-davis-5.html,Massachusetts,Ind,4,62,101,61.4,886,6,5.9,3,3.0,8.8,8.62,14.3,221.5,148.7,,2023
Sawyer Robertson,sawyer-robertson-1,/cfb/players/sawyer-robertson-1.html,Baylor,Big 12,6,66,117,56.4,864,2,1.7,4,3.4,7.4,6.19,13.1,144.0,117.2,,2023
Phil Jurkovec,phil-jurkovec-1,/cfb/players/phil-jurkovec-1.html,Pitt,ACC,6,57,112,50.9,818,6,5.4,3,2.7,7.3,7.17,14.4,136.3,124.6,,2023
Zachar Larrier,zachar-larrier-1,/cfb/players/zachar-larrier-1.html,Air Force,MWC,11,40,67,59.7,789,7,10.4,2,3.0,11.8,12.52,19.7,71.7,187.1,,2023
Ethan Vasko,ethan-vasko-1,/cfb/players/ethan-vasko-1.html,Coastal Carolina,Sun Belt,8,76,122,62.3,779,7,5.7,1,0.8,6.4,7.16,10.3,97.4,133.2,,2023
Braedyn Locke,braedyn-locke-1,/cfb/players/braedyn-locke-1.html,Wisconsin,Big Ten,5,76,152,50.0,777,5,3.3,1,0.7,5.1,5.47,10.2,155.4,102.5,,2023
Tyler Shough,tyler-shough-1,/cfb/players/tyler-shough-1.html,Texas Tech,Big 12,4,67,111,60.4,746,7,6.3,4,3.6,6.7,6.36,11.1,186.5,130.4,,2023
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,Kent State,MAC,10,60,121,49.6,737,7,5.8,2,1.7,6.1,6.50,12.3,73.7,116.5,,2023
Logan Smothers,logan-smothers-1,/cfb/players/logan-smothers-1.html,Jacksonville State,CUSA,12,66,117,56.4,735,6,5.1,4,3.4,6.3,5.77,11.1,61.3,119.3,,2023
Demarcus Irons Jr.,demarcus-irons-jr-1,/cfb/players/demarcus-irons-jr-1.html,Akron,MAC,5,88,133,66.2,722,3,2.3,3,2.3,5.4,4.86,8.2,144.4,114.7,,2023
AJ Padgett,aj-padgett-1,/cfb/players/aj-padgett-1.html,Rice,American,6,71,117,60.7,721,8,6.8,6,5.1,6.2,5.22,10.2,120.2,124.8,,2023
Blake Murphy,blake-murphy-2,/cfb/players/blake-murphy-2.html,Louisiana-Monroe,Sun Belt,4,53,104,51.0,721,4,3.8,5,4.8,6.9,5.54,13.6,180.3,112.3,,2023
MJ Morris,mj-morris-1,/cfb/players/mj-morris-1.html,North Carolina State,ACC,4,63,113,55.8,719,7,6.2,5,4.4,6.4,5.61,11.4,179.8,120.8,,2023
Jaylen Henderson,jaylen-henderson-1,/cfb/players/jaylen-henderson-1.html,Texas A&M,SEC,5,53,78,67.9,715,6,7.7,2,2.6,9.2,9.55,13.5,143.0,165.2,,2023
Brendan Sullivan,brendan-sullivan-1,/cfb/players/brendan-sullivan-1.html,Northwestern,Big Ten,8,63,99,63.6,714,6,6.1,2,2.0,7.2,7.52,11.3,89.3,140.2,,2023
Treyson Bourguet,treyson-bourguet-1,/cfb/players/treyson-bourguet-1.html,Western Michigan,MAC,6,57,103,55.3,713,4,3.9,1,1.0,6.9,7.26,12.5,118.8,124.4,,2023
Jalon Daniels,jalon-daniels-1,/cfb/players/jalon-daniels-1.html,Kansas,Big 12,3,56,75,74.7,705,5,6.7,1,1.3,9.4,10.13,12.6,235.0,173.0,,2023
Tai Lavatai,tai-lavatai-1,/cfb/players/tai-lavatai-1.html,Navy,American,8,56,101,55.4,701,5,5.0,2,2.0,6.9,7.04,12.5,87.6,126.1,,2023
Jarrett Guest,jarrett-guest-1,/cfb/players/jarrett-guest-1.html,Coastal Carolina,Sun Belt,6,44,61,72.1,696,7,11.5,2,3.3,11.4,12.23,15.8,116.0,199.3,,2023
Cole Pennington,cole-pennington-1,/cfb/players/cole-pennington-1.html,Marshall,Sun Belt,4,64,112,57.1,695,0,0.0,6,5.4,6.2,3.79,10.9,173.8,98.6,,2023
Miller Moss,miller-moss-1,/cfb/players/miller-moss-1.html,USC,Pac-12,5,46,65,70.8,681,7,10.8,1,1.5,10.5,11.94,14.8,136.2,191.2,,2023
Jake Retzlaff,jake-retzlaff-1,/cfb/players/jake-retzlaff-1.html,BYU,Big 12,4,63,125,50.4,648,3,2.4,3,2.4,5.2,4.58,10.3,162.0,97.1,,2023
Michael Kern,michael-kern-1,/cfb/players/michael-kern-1.html,Wake Forest,ACC,4,57,92,62.0,647,4,4.3,2,2.2,7.0,6.92,11.4,161.8,131.0,,2023
Jalon Jones,jalon-jones-2,/cfb/players/jalon-jones-2.html,Charlotte,American,10,67,109,61.5,646,2,1.8,4,3.7,5.9,4.64,9.6,64.6,110.0,,2023
Logan Fife,logan-fife-1,/cfb/players/logan-fife-1.html,Fresno State,MWC,12,52,91,57.1,642,3,3.3,2,2.2,7.1,6.73,12.3,53.5,122.9,,2023
Aveon Smith,aveon-smith-1,/cfb/players/aveon-smith-1.html,Miami (OH),MAC,10,48,96,50.0,638,2,2.1,2,2.1,6.6,6.13,13.3,63.8,108.5,,2023
Kevin Jennings,kevin-jennings-2,/cfb/players/kevin-jennings-2.html,SMU,American,8,61,105,58.1,618,5,4.8,2,1.9,5.9,5.98,10.1,77.3,119.4,,2023
AJ Bianco,aj-bianco-1,/cfb/players/aj-bianco-1.html,Nevada,MWC,8,45,82,54.9,614,4,4.9,5,6.1,7.5,5.72,13.6,76.8,121.7,,2023
Kai Horton,kai-horton-1,/cfb/players/kai-horton-1.html,Tulane,American,5,44,82,53.7,604,3,3.7,2,2.4,7.4,7.00,13.7,120.8,122.7,,2023
Nate Yarnell,nate-yarnell-1,/cfb/players/nate-yarnell-1.html,Pitt,ACC,4,41,62,66.1,595,4,6.5,1,1.6,9.6,10.16,14.5,148.8,164.8,,2023
Garrett Nussmeier,garrett-nussmeier-1,/cfb/players/garrett-nussmeier-1.html,LSU,SEC,7,48,78,61.5,591,4,5.1,1,1.3,7.6,8.03,12.3,84.4,139.5,,2023
Layne Hatcher,layne-hatcher-1,/cfb/players/layne-hatcher-1.html,Ball State,MAC,7,64,98,65.3,582,4,4.1,1,1.0,5.9,6.30,9.1,83.1,126.6,,2023
Kiael Kelly,kiael-kelly-1,/cfb/players/kiael-kelly-1.html,Ball State,MAC,12,66,124,53.2,577,2,1.6,3,2.4,4.7,3.89,8.7,48.1,92.8,,2023
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,California,Pac-12,7,54,94,57.4,572,3,3.2,4,4.3,6.1,4.81,10.6,81.7,110.6,,2023
Jackson Arnold,jackson-arnold-1,/cfb/players/jackson-arnold-1.html,Oklahoma,Big 12,7,44,69,63.8,563,4,5.8,3,4.3,8.2,7.36,12.8,80.4,142.7,,2023
Sam Jackson,sam-jackson-3,/cfb/players/sam-jackson-3.html,California,Pac-12,5,51,97,52.6,556,5,5.2,2,2.1,5.7,5.84,10.9,111.2,113.6,,2023
Devon Dampier,devon-dampier-1,/cfb/players/devon-dampier-1.html,New Mexico,MWC,9,40,64,62.5,525,6,9.4,0,0.0,8.2,10.08,13.1,58.3,162.3,,2023
Grant Wells,grant-wells-1,/cfb/players/grant-wells-1.html,Virginia Tech,ACC,6,38,69,55.1,521,5,7.2,2,2.9,7.6,7.70,13.7,86.8,136.6,,2023
Tate Rodemaker,tate-rodemaker-1,/cfb/players/tate-rodemaker-1.html,Florida State,ACC,9,32,56,57.1,510,5,8.9,0,0.0,9.1,10.89,15.9,56.7,163.1,,2023
Casey Thompson,casey-thompson-1,/cfb/players/casey-thompson-1.html,Florida Atlantic,American,3,50,79,63.3,509,5,6.3,5,6.3,6.4,4.86,10.2,169.7,125.6,,2023
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Louisiana,Sun Belt,3,39,69,56.5,508,5,7.2,1,1.4,7.4,8.16,13.0,169.3,139.4,,2023
Cade McNamara,cade-mcnamara-1,/cfb/players/cade-mcnamara-1.html,Iowa,Big Ten,5,46,90,51.1,505,4,4.4,3,3.3,5.6,5.00,11.0,101.0,106.2,,2023
Justin Lamson,justin-lamson-1,/cfb/players/justin-lamson-1.html,Stanford,Pac-12,12,38,88,43.2,504,0,0.0,2,2.3,5.7,4.70,13.3,42.0,86.7,,2023
Steve Angeli,steve-angeli-1,/cfb/players/steve-angeli-1.html,Notre Dame,Ind,8,34,44,77.3,504,7,15.9,1,2.3,11.5,13.61,14.8,63.0,221.4,,2023
Nate Johnson,nate-johnson-3,/cfb/players/nate-johnson-3.html,Utah,Pac-12,8,39,72,54.2,499,3,4.2,0,0.0,6.9,7.76,12.8,62.4,126.1,,2023
Camden Orth,camden-orth-1,/cfb/players/camden-orth-1.html,Bowling Green,MAC,12,39,68,57.4,486,5,7.4,5,7.4,7.1,5.31,12.5,40.5,126.9,,2023
Jaden Rashada,jaden-rashada-1,/cfb/players/jaden-rashada-1.html,Arizona State,Pac-12,3,44,82,53.7,485,4,4.9,3,3.7,5.9,5.24,11.0,161.7,112.1,,2023
Kadin Semonza,kadin-semonza-1,/cfb/players/kadin-semonza-1.html,Ball State,MAC,4,50,82,61.0,480,3,3.7,5,6.1,5.9,3.84,9.6,120.0,110.0,,2023
Avery Johnson,avery-johnson-2,/cfb/players/avery-johnson-2.html,Kansas State,Big 12,8,37,66,56.1,479,5,7.6,0,0.0,7.3,8.77,12.9,59.9,142.0,,2023
Maalik Murphy,maalik-murphy-1,/cfb/players/maalik-murphy-1.html,Texas,Big 12,7,40,71,56.3,477,3,4.2,3,4.2,6.7,5.66,11.9,68.1,118.3,,2023
Gio Lopez,gio-lopez-1,/cfb/players/gio-lopez-1.html,South Alabama,Sun Belt,5,41,61,67.2,475,4,6.6,2,3.3,7.8,7.62,11.6,95.0,147.7,,2023
Emory Williams,emory-williams-1,/cfb/players/emory-williams-1.html,Miami (FL),ACC,5,44,71,62.0,470,3,4.2,1,1.4,6.6,6.83,10.7,94.0,128.7,,2023
Mike Wright,mike-wright-8,/cfb/players/mike-wright-8.html,Mississippi State,SEC,12,48,85,56.5,453,3,3.5,3,3.5,5.3,4.45,9.4,37.8,105.8,,2023
Owen McCown,owen-mccown-1,/cfb/players/owen-mccown-1.html,UTSA,American,7,43,58,74.1,442,4,6.9,3,5.2,7.6,6.67,10.3,63.1,150.6,,2023
Levi Williams,levi-williams-1,/cfb/players/levi-williams-1.html,Utah State,MWC,11,35,61,57.4,425,5,8.2,2,3.3,7.0,7.13,12.1,38.6,136.4,,2023
Jake Strong,jake-strong-1,/cfb/players/jake-strong-1.html,Texas Tech,Big 12,3,35,65,53.8,409,2,3.1,6,9.2,6.3,2.75,11.7,136.3,98.4,,2023
Mason Garcia,mason-garcia-1,/cfb/players/mason-garcia-1.html,East Carolina,American,8,48,95,50.5,408,1,1.1,2,2.1,4.3,3.56,8.5,51.0,85.9,,2023
Caden Veltkamp,caden-veltkamp-1,/cfb/players/caden-veltkamp-1.html,Western Kentucky,CUSA,3,41,54,75.9,387,5,9.3,1,1.9,7.2,8.19,9.4,129.0,163.0,,2023
Tucker Gleason,tucker-gleason-1,/cfb/players/tucker-gleason-1.html,Toledo,MAC,14,28,55,50.9,383,4,7.3,1,1.8,7.0,7.60,13.7,27.4,129.8,,2023
Chubba Purdy,chubba-purdy-1,/cfb/players/chubba-purdy-1.html,Nebraska,Big Ten,6,31,57,54.4,382,2,3.5,3,5.3,6.7,5.04,12.3,63.7,111.7,,2023
Marcel Reed,marcel-reed-1,/cfb/players/marcel-reed-1.html,Texas A&M,SEC,3,21,36,58.3,374,1,2.8,1,2.8,10.4,9.69,17.8,124.7,149.2,,2023
Jack Shields,jack-shields-3,/cfb/players/jack-shields-3.html,Old Dominion,Sun Belt,6,25,47,53.2,353,2,4.3,3,6.4,7.5,5.49,14.1,58.8,117.6,,2023
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,South Alabama,Sun Belt,5,29,41,70.7,351,5,12.2,2,4.9,8.6,8.80,12.1,70.2,173.1,,2023
Xavier Arline,xavier-arline-1,/cfb/players/xavier-arline-1.html,Navy,American,9,23,44,52.3,320,2,4.5,2,4.5,7.3,6.14,13.9,35.6,119.3,,2023
Jack Salopek,jack-salopek-1,/cfb/players/jack-salopek-1.html,Western Michigan,MAC,6,42,63,66.7,316,1,1.6,2,3.2,5.0,3.90,7.5,52.7,107.7,,2023
Nico Iamaleava,nico-iamaleava-1,/cfb/players/nico-iamaleava-1.html,Tennessee,SEC,5,28,45,62.2,314,2,4.4,0,0.0,7.0,7.87,11.2,62.8,135.5,,2023
Aidan Chiles,aidan-chiles-1,/cfb/players/aidan-chiles-1.html,Oregon State,Pac-12,9,24,35,68.6,309,4,11.4,0,0.0,8.8,11.11,12.9,34.3,180.4,,2023
Devin Kargman,devin-kargman-1,/cfb/players/devin-kargman-1.html,Kent State,MAC,3,21,40,52.5,305,2,5.0,0,0.0,7.6,8.63,14.5,101.7,133.1,,2023
Eddie Lee Marburger,eddie-lee-marburger-1,/cfb/players/eddie-lee-marburger-1.html,UTSA,American,3,29,47,61.7,300,3,6.4,1,2.1,6.4,6.70,10.3,100.0,132.1,,2023
Ty Thompson,ty-thompson-2,/cfb/players/ty-thompson-2.html,Oregon,Pac-12,7,24,31,77.4,297,4,12.9,1,3.2,9.6,10.71,12.4,42.4,194.0,,2023
Bert Emanuel Jr.,bert-emanuel-jr-1,/cfb/players/bert-emanuel-jr-1.html,Central Michigan,MAC,6,19,37,51.4,286,3,8.1,3,8.1,7.7,5.70,15.1,47.7,126.8,,2023
Cole Ballard,cole-ballard-1,/cfb/players/cole-ballard-1.html,Kansas,Big 12,4,20,36,55.6,286,1,2.8,3,8.3,7.9,4.75,14.3,71.5,114.8,,2023
Carlos Del Rio-Wilson,carlos-del-rio-wilson-1,/cfb/players/carlos-del-rio-wilson-1.html,Syracuse,ACC,7,26,51,51.0,282,3,5.9,6,11.8,5.5,1.41,10.8,40.3,93.3,,2023
Jeff Sims,jeff-sims-1,/cfb/players/jeff-sims-1.html,Nebraska,Big Ten,5,28,47,59.6,282,1,2.1,6,12.8,6.0,0.68,10.1,56.4,91.5,,2023
Conner Harrell,conner-harrell-1,/cfb/players/conner-harrell-1.html,North Carolina,ACC,5,22,33,66.7,278,2,6.1,2,6.1,8.4,6.91,12.6,55.6,145.3,,2023
Spencer Sanders,spencer-sanders-1,/cfb/players/spencer-sanders-1.html,Ole Miss,SEC,9,19,29,65.5,278,3,10.3,0,0.0,9.6,11.66,14.6,30.9,180.2,,2023
Stone Earle,stone-earle-1,/cfb/players/stone-earle-1.html,North Texas,American,4,22,40,55.0,274,4,10.0,4,10.0,6.9,4.35,12.5,68.5,125.5,,2023
Drew Pyne,drew-pyne-1,/cfb/players/drew-pyne-1.html,Arizona State,Pac-12,2,26,49,53.1,273,2,4.1,3,6.1,5.6,3.63,10.5,136.5,101.1,,2023
Tahj Bullock,tahj-bullock-1,/cfb/players/tahj-bullock-1.html,Akron,MAC,10,32,66,48.5,271,3,4.5,3,4.5,4.1,2.97,8.5,27.1,88.9,,2023
Champ Harris,champ-harris-1,/cfb/players/champ-harris-1.html,Army,Ind,6,19,35,54.3,260,0,0.0,4,11.4,7.4,2.29,13.7,43.3,93.8,,2023
Ryan Staub,ryan-staub-1,/cfb/players/ryan-staub-1.html,Colorado,Pac-12,3,23,40,57.5,254,1,2.5,0,0.0,6.4,6.85,11.0,84.7,119.1,,2023
Brady Lichtenberg,brady-lichtenberg-1,/cfb/players/brady-lichtenberg-1.html,Cincinnati,Big 12,7,19,34,55.9,252,2,5.9,1,2.9,7.4,7.26,13.3,36.0,131.7,,2023
Doug Brumfield,doug-brumfield-1,/cfb/players/doug-brumfield-1.html,Nevada-Las Vegas,MWC,8,26,50,52.0,252,0,0.0,2,4.0,5.0,3.24,9.7,31.5,86.3,,2023
CJ Harris,cj-harris-2,/cfb/players/cj-harris-2.html,Ohio,MAC,2,25,49,51.0,248,2,4.1,3,6.1,5.1,3.12,9.9,124.0,94.8,,2023
Nicco Marchiol,nicco-marchiol-1,/cfb/players/nicco-marchiol-1.html,West Virginia,Big 12,9,30,53,56.6,247,2,3.8,3,5.7,4.7,2.87,8.2,27.4,96.9,,2023
Ethan Crawford,ethan-crawford-2,/cfb/players/ethan-crawford-2.html,Southern Mississippi,Sun Belt,6,17,36,47.2,240,3,8.3,0,0.0,6.7,8.33,14.1,40.0,130.7,,2023
John Mateer,john-mateer-1,/cfb/players/john-mateer-1.html,Washington State,Pac-12,11,13,17,76.5,235,2,11.8,1,5.9,13.8,13.53,18.1,21.4,219.6,,2023
Henry Belvin IV,henry-belvin-iv-1,/cfb/players/henry-belvin-iv-1.html,Duke,ACC,4,13,26,50.0,232,3,11.5,1,3.8,8.9,9.50,17.8,58.0,155.3,,2023
Brock Glenn,brock-glenn-1,/cfb/players/brock-glenn-1.html,Florida State,ACC,5,19,51,37.3,229,0,0.0,2,3.9,4.5,2.73,12.1,45.8,67.1,,2023
JT Shrout,jt-shrout-1,/cfb/players/jt-shrout-1.html,Arkansas State,Sun Belt,2,24,51,47.1,227,0,0.0,2,3.9,4.5,2.69,9.5,113.5,76.6,,2023
Dylan Morris,dylan-morris-1,/cfb/players/dylan-morris-1.html,Washington,Pac-12,4,9,14,64.3,224,1,7.1,1,7.1,16.0,14.21,24.9,56.0,208.0,,2023
Grayson James,grayson-james-1,/cfb/players/grayson-james-1.html,Florida International,CUSA,3,19,37,51.4,218,1,2.7,1,2.7,5.9,5.22,11.5,72.7,104.4,,2023
Collin Schlee,collin-schlee-1,/cfb/players/collin-schlee-1.html,UCLA,Pac-12,7,25,47,53.2,217,2,4.3,2,4.3,4.6,3.55,8.7,31.0,97.5,,2023
Devin Brown,devin-brown-2,/cfb/players/devin-brown-2.html,Ohio State,Big Ten,6,16,28,57.1,217,2,7.1,1,3.6,7.8,7.57,13.6,36.2,138.7,,2023
Braylon Braxton,braylon-braxton-1,/cfb/players/braylon-braxton-1.html,Tulsa,American,6,22,50,44.0,212,2,4.0,6,12.0,4.2,-0.36,9.6,35.3,68.8,,2023
Gunnar Gundy,gunnar-gundy-1,/cfb/players/gunnar-gundy-1.html,Oklahoma State,Big 12,4,21,34,61.8,202,1,2.9,0,0.0,5.9,6.53,9.6,50.5,121.4,,2023
Evan Svoboda,evan-svoboda-1,/cfb/players/evan-svoboda-1.html,Wyoming,MWC,10,23,38,60.5,200,0,0.0,1,2.6,5.3,4.08,8.7,20.0,99.5,,2023
Kevin Hurley,kevin-hurley-1,/cfb/players/kevin-hurley-1.html,UTEP,CUSA,7,10,22,45.5,196,2,9.1,0,0.0,8.9,10.73,19.6,28.0,150.3,,2023
Max Brown,max-brown-1,/cfb/players/max-brown-1.html,Florida,SEC,6,19,28,67.9,192,0,0.0,1,3.6,6.9,5.25,10.1,32.0,118.3,,2023
Ben Gulbranson,ben-gulbranson-1,/cfb/players/ben-gulbranson-1.html,Oregon State,Pac-12,2,17,28,60.7,186,1,3.6,1,3.6,6.6,5.75,10.9,93.0,121.2,,2023
Parker Navarro,parker-navarro-1,/cfb/players/parker-navarro-1.html,Ohio,MAC,6,18,26,69.2,185,3,11.5,1,3.8,7.1,7.69,10.3,30.8,159.4,,2023
Quincy Patterson,quincy-patterson-1,/cfb/players/quincy-patterson-1.html,Temple,American,10,20,48,41.7,184,0,0.0,3,6.3,3.8,1.02,9.2,18.4,61.4,,2023
Jacurri Brown,jacurri-brown-1,/cfb/players/jacurri-brown-1.html,Miami (FL),ACC,1,20,31,64.5,181,1,3.2,1,3.2,5.8,5.03,9.1,181.0,117.8,,2023
Ty Simpson,ty-simpson-1,/cfb/players/ty-simpson-1.html,Alabama,SEC,6,11,20,55.0,179,0,0.0,0,0.0,9.0,8.95,16.3,29.8,130.2,,2023
Dan Villari,dan-villari-1,/cfb/players/dan-villari-1.html,Syracuse,ACC,13,23,33,69.7,177,1,3.0,2,6.1,5.4,3.24,7.7,13.6,112.6,,2023
Ahmad Haston,ahmad-haston-1,/cfb/players/ahmad-haston-1.html,Massachusetts,Ind,3,11,17,64.7,176,2,11.8,1,5.9,10.4,10.06,16.0,58.7,178.7,,2023
Shane Illingworth,shane-illingworth-1,/cfb/players/shane-illingworth-1.html,Nevada,MWC,1,15,27,55.6,175,0,0.0,1,3.7,6.5,4.81,11.7,175.0,102.6,,2023
Joe Fagnano,joe-fagnano-1,/cfb/players/joe-fagnano-1.html,Connecticut,Ind,2,18,35,51.4,173,0,0.0,1,2.9,4.9,3.66,9.6,86.5,87.2,,2023
Garret Rangel,garret-rangel-1,/cfb/players/garret-rangel-1.html,Oklahoma State,Big 12,5,17,32,53.1,172,2,6.3,1,3.1,5.4,5.22,10.1,34.4,112.7,,2023
Brock Vandagriff,brock-vandagriff-1,/cfb/players/brock-vandagriff-1.html,Georgia,SEC,8,12,18,66.7,165,2,11.1,0,0.0,9.2,11.39,13.8,20.6,180.3,,2023
Braxton Woodson,braxton-woodson-1,/cfb/players/braxton-woodson-1.html,Navy,American,4,17,40,42.5,163,1,2.5,1,2.5,4.1,3.45,9.6,40.8,80.0,,2023
Jensen Jones,jensen-jones-1,/cfb/players/jensen-jones-1.html,Air Force,MWC,10,5,15,33.3,160,0,0.0,1,6.7,10.7,7.67,32.0,16.0,109.6,,2023
John Busha,john-busha-1,/cfb/players/john-busha-1.html,Air Force,MWC,4,9,19,47.4,152,0,0.0,1,5.3,8.0,5.63,16.9,38.0,104.0,,2023
Santino Marucci,santino-marucci-1,/cfb/players/santino-marucci-1.html,Wake Forest,ACC,3,12,21,57.1,151,1,4.8,2,9.5,7.2,3.86,12.6,50.3,114.2,,2023
Beau Pribula,beau-pribula-1,/cfb/players/beau-pribula-1.html,Penn State,Big Ten,11,11,21,52.4,149,4,19.0,0,0.0,7.1,10.90,13.5,13.5,174.8,,2023
Sean Atkins,sean-atkins-1,/cfb/players/sean-atkins-1.html,South Florida,American,13,4,4,100.0,149,1,25.0,0,0.0,37.3,42.25,37.3,11.5,495.4,,2023
Gunner Stockton,gunner-stockton-1,/cfb/players/gunner-stockton-1.html,Georgia,SEC,4,12,19,63.2,148,2,10.5,1,5.3,7.8,7.53,12.3,37.0,152.8,,2023
Ethan Hampton,ethan-hampton-1,/cfb/players/ethan-hampton-1.html,Northern Illinois,MAC,4,19,33,57.6,147,2,6.1,2,6.1,4.5,2.94,7.7,36.8,102.9,,2023
Robby Ashford,robby-ashford-1,/cfb/players/robby-ashford-1.html,Auburn,SEC,10,14,27,51.9,145,2,7.4,2,7.4,5.4,3.52,10.4,14.5,106.6,,2023
Jacolby Criswell,jacolby-criswell-1,/cfb/players/jacolby-criswell-1.html,Arkansas,SEC,4,17,27,63.0,143,3,11.1,0,0.0,5.3,7.52,8.4,35.8,144.1,,2023
Sam Leavitt,sam-leavitt-1,/cfb/players/sam-leavitt-1.html,Michigan State,Big Ten,4,15,23,65.2,139,2,8.7,2,8.7,6.0,3.87,9.3,34.8,127.3,,2023
Jaxon Dailey,jaxon-dailey-1,/cfb/players/jaxon-dailey-1.html,Arkansas State,Sun Belt,5,17,33,51.5,137,0,0.0,0,0.0,4.2,4.15,8.1,27.4,86.4,,2023
Blaze Berlowitz,blaze-berlowitz-1,/cfb/players/blaze-berlowitz-1.html,New Mexico State,CUSA,1,10,19,52.6,134,1,5.3,1,5.3,7.1,5.74,13.4,134.0,118.7,,2023
Hank Brown,hank-brown-1,/cfb/players/hank-brown-1.html,Auburn,SEC,1,7,9,77.8,132,0,0.0,0,0.0,14.7,14.67,18.9,132.0,201.0,,2023
Cameron Skattebo,cameron-skattebo-1,/cfb/players/cameron-skattebo-1.html,Arizona State,Pac-12,12,6,15,40.0,130,1,6.7,1,6.7,8.7,7.00,21.7,10.8,121.5,,2023
Jack Tuttle,jack-tuttle-1,/cfb/players/jack-tuttle-1.html,Michigan,Big Ten,6,15,17,88.2,130,1,5.9,0,0.0,7.6,8.82,8.7,21.7,171.9,,2023
Jacob Conover,jacob-conover-1,/cfb/players/jacob-conover-1.html,Arizona State,Pac-12,3,11,38,28.9,130,0,0.0,3,7.9,3.4,-0.13,11.8,43.3,41.9,,2023
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Maryland,Big Ten,8,10,30,33.3,128,1,3.3,1,3.3,4.3,3.43,12.8,16.0,73.5,,2023
Emmett Morehead,emmett-morehead-1,/cfb/players/emmett-morehead-1.html,Boston College,ACC,4,15,30,50.0,124,0,0.0,0,0.0,4.1,4.13,8.3,31.0,84.7,,2023
JC French,jc-french-1,/cfb/players/jc-french-1.html,Georgia Southern,Sun Belt,10,13,16,81.3,122,1,6.3,1,6.3,7.6,6.06,9.4,12.2,153.4,,2023
Hunter Herring,hunter-herring-1,/cfb/players/hunter-herring-1.html,Louisiana-Monroe,Sun Belt,2,16,30,53.3,121,1,3.3,0,0.0,4.0,4.70,7.6,60.5,98.2,,2023
Landry Lyddy,landry-lyddy-1,/cfb/players/landry-lyddy-1.html,UAB,American,3,14,22,63.6,121,1,4.5,3,13.6,5.5,0.27,8.6,40.3,97.6,,2023
Roman Fuller,roman-fuller-1,/cfb/players/roman-fuller-1.html,Tulsa,American,4,20,30,66.7,121,2,6.7,3,10.0,4.0,0.87,6.1,30.3,102.5,,2023
Haden Carlson,haden-carlson-1,/cfb/players/haden-carlson-1.html,Florida International,CUSA,3,7,12,58.3,120,0,0.0,0,0.0,10.0,10.00,17.1,40.0,142.3,,2023
CJ Tiller,cj-tiller-1,/cfb/players/cj-tiller-1.html,Boise State,MWC,2,12,21,57.1,117,0,0.0,1,4.8,5.6,3.43,9.8,58.5,94.4,,2023
Lincoln Kienholz,lincoln-kienholz-1,/cfb/players/lincoln-kienholz-1.html,Ohio State,Big Ten,3,10,22,45.5,111,0,0.0,0,0.0,5.0,5.05,11.1,37.0,87.8,,2023
Clay Millen,clay-millen-1,/cfb/players/clay-millen-1.html,Colorado State,MWC,1,15,24,62.5,110,0,0.0,1,4.2,4.6,2.71,7.3,110.0,92.7,,2023
RJ Martinez,rj-martinez-1,/cfb/players/rj-martinez-1.html,Baylor,Big 12,3,12,24,50.0,110,0,0.0,0,0.0,4.6,4.58,9.2,36.7,88.5,,2023
Ryan Browne,ryan-browne-1,/cfb/players/ryan-browne-1.html,Purdue,Big Ten,1,12,16,75.0,104,0,0.0,2,12.5,6.5,0.88,8.7,104.0,104.6,,2023
