Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Dru Brown,dru-brown-1,/cfb/players/dru-brown-1.html,Hawaii,MWC,12,254,412,61.7,2785,18,4.4,8,1.9,6.8,6.76,11.0,232.1,129.0,,2017
Ty Gangi,ty-gangi-1,/cfb/players/ty-gangi-1.html,Nevada,MWC,10,228,374,61.0,2746,25,6.7,11,2.9,7.3,7.36,12.0,274.6,138.8,,2017
Taylor Lamb,taylor-lamb-1,/cfb/players/taylor-lamb-1.html,Appalachian State,Sun Belt,13,206,337,61.1,2737,27,8.0,6,1.8,8.1,8.92,13.3,210.5,152.2,,2017
Marcus McMaryion,marcus-mcmaryion-1,/cfb/players/marcus-mcmaryion-1.html,Fresno State,MWC,14,218,351,62.1,2726,14,4.0,5,1.4,7.8,7.92,12.5,194.7,137.7,,2017
Jake Browning,jake-browning-1,/cfb/players/jake-browning-1.html,Washington,Pac-12,13,230,336,68.5,2719,19,5.7,5,1.5,8.1,8.55,11.8,209.2,152.1,,2017
Daniel Jones,daniel-jones-4,/cfb/players/daniel-jones-4.html,Duke,ACC,13,257,453,56.7,2691,14,3.1,11,2.4,5.9,5.47,10.5,207.0,112.0,,2017
Alex Hornibrook,alex-hornibrook-1,/cfb/players/alex-hornibrook-1.html,Wisconsin,Big Ten,14,198,318,62.3,2644,25,7.9,15,4.7,8.3,7.76,13.4,188.9,148.6,,2017
Jake Fromm,jake-fromm-1,/cfb/players/jake-fromm-1.html,Georgia,SEC,15,181,291,62.2,2615,24,8.2,7,2.4,9.0,9.55,14.4,174.3,160.1,,2017
Hayden Moore,hayden-moore-1,/cfb/players/hayden-moore-1.html,Cincinnati,American,12,239,424,56.4,2562,20,4.7,9,2.1,6.0,6.03,10.7,213.5,118.4,,2017
Eric Dungey,eric-dungey-1,/cfb/players/eric-dungey-1.html,Syracuse,ACC,9,225,377,59.7,2495,14,3.7,9,2.4,6.6,6.29,11.1,277.2,122.8,,2017
Danny Etling,danny-etling-1,/cfb/players/danny-etling-1.html,LSU,SEC,13,165,275,60.0,2463,16,5.8,2,0.7,9.0,9.79,14.9,189.5,153.0,,2017
Nathan Stanley,nathan-stanley-2,/cfb/players/nathan-stanley-2.html,Iowa,Big Ten,13,196,351,55.8,2437,26,7.4,6,1.7,6.9,7.66,12.4,187.5,135.2,,2017
Tyler Huntley,tyler-huntley-1,/cfb/players/tyler-huntley-1.html,Utah,Pac-12,10,199,312,63.8,2411,15,4.8,10,3.2,7.7,7.25,12.1,241.1,138.1,,2017
A.J. Erdely,aj-erdely-1,/cfb/players/aj-erdely-1.html,UAB,CUSA,13,205,338,60.7,2331,16,4.7,4,1.2,6.9,7.31,11.4,179.3,131.8,,2017
Stephen Johnson,stephen-johnson-8,/cfb/players/stephen-johnson-8.html,Kentucky,SEC,13,189,316,59.8,2305,10,3.2,6,1.9,7.3,7.07,12.2,177.3,127.7,,2017
Bryant Shirreffs,bryant-shirreffs-1,/cfb/players/bryant-shirreffs-1.html,Connecticut,American,9,171,260,65.8,2287,14,5.4,5,1.9,8.8,9.01,13.4,254.1,153.6,,2017
Shea Patterson,shea-patterson-1,/cfb/players/shea-patterson-1.html,Ole Miss,SEC,7,166,260,63.8,2259,17,6.5,9,3.5,8.7,8.44,13.6,322.7,151.5,,2017
Jason Driskel,jason-driskel-1,/cfb/players/jason-driskel-1.html,Florida Atlantic,CUSA,13,185,278,66.5,2247,15,5.4,4,1.4,8.1,8.51,12.1,172.8,149.4,,2017
James Blackman,james-blackman-1,/cfb/players/james-blackman-1.html,Florida State,ACC,13,173,297,58.2,2230,19,6.4,11,3.7,7.5,7.12,12.9,171.5,135.0,,2017
Nathan Rourke,nathan-rourke-1,/cfb/players/nathan-rourke-1.html,Ohio,MAC,13,161,292,55.1,2203,17,5.8,7,2.4,7.5,7.63,13.7,169.5,132.9,,2017
Dalton Sturm,dalton-sturm-1,/cfb/players/dalton-sturm-1.html,UTSA,CUSA,11,185,297,62.3,2185,15,5.1,5,1.7,7.4,7.61,11.8,198.6,137.4,,2017
Gardner Minshew,gardner-minshew-1,/cfb/players/gardner-minshew-1.html,East Carolina,American,10,174,304,57.2,2140,16,5.3,7,2.3,7.0,7.06,12.3,214.0,129.1,,2017
Elijah Sindelar,elijah-sindelar-1,/cfb/players/elijah-sindelar-1.html,Purdue,Big Ten,12,187,329,56.8,2099,18,5.5,7,2.1,6.4,6.52,11.2,174.9,124.2,,2017
Tyree Jackson,tyree-jackson-1,/cfb/players/tyree-jackson-1.html,Buffalo,MAC,9,143,237,60.3,2096,12,5.1,3,1.3,8.8,9.29,14.7,232.9,148.8,,2017
Jalen Hurts,jalen-hurts-1,/cfb/players/jalen-hurts-1.html,Alabama,SEC,14,154,254,60.6,2081,17,6.7,1,0.4,8.2,9.35,13.5,148.6,150.7,,2017
Damian Williams,damian-williams-3,/cfb/players/damian-williams-3.html,Texas State,Sun Belt,12,194,333,58.3,2061,12,3.6,9,2.7,6.2,5.69,10.6,171.8,116.7,,2017
Matt Linehan,matt-linehan-1,/cfb/players/matt-linehan-1.html,Idaho,Sun Belt,9,173,281,61.6,2056,16,5.7,4,1.4,7.3,7.81,11.9,228.4,139.0,,2017
Gus Ragland,gus-ragland-1,/cfb/players/gus-ragland-1.html,Miami (OH),MAC,9,150,268,56.0,2032,19,7.1,7,2.6,7.6,7.82,13.5,225.8,137.8,,2017
Justin Herbert,justin-herbert-1,/cfb/players/justin-herbert-1.html,Oregon,Pac-12,8,139,206,67.5,1983,15,7.3,5,2.4,9.6,9.99,14.3,247.9,167.5,,2017
Richard Lagow,richard-lagow-1,/cfb/players/richard-lagow-1.html,Indiana,Big Ten,10,172,295,58.3,1936,15,5.1,8,2.7,6.6,6.36,11.3,193.6,124.8,,2017
Sam Ehlinger,sam-ehlinger-1,/cfb/players/sam-ehlinger-1.html,Texas,Big 12,9,158,275,57.5,1915,11,4.0,7,2.5,7.0,6.62,12.1,212.8,124.1,,2017
Kwadra Griggs,kwadra-griggs-1,/cfb/players/kwadra-griggs-1.html,Southern Mississippi,CUSA,10,148,265,55.8,1879,16,6.0,2,0.8,7.1,7.96,12.7,187.9,133.8,,2017
Christian Chapman,christian-chapman-1,/cfb/players/christian-chapman-1.html,San Diego State,MWC,13,146,243,60.1,1873,13,5.3,4,1.6,7.7,8.04,12.8,144.1,139.2,,2017
Brandon Wimbush,brandon-wimbush-1,/cfb/players/brandon-wimbush-1.html,Notre Dame,Ind,12,136,275,49.5,1870,16,5.8,6,2.2,6.8,6.98,13.8,155.8,121.4,,2017
Josh Allen,josh-allen-7,/cfb/players/josh-allen-7.html,Wyoming,MWC,11,152,270,56.3,1812,16,5.9,6,2.2,6.7,6.90,11.9,164.7,127.8,,2017
Jonathan Banks,jonathan-banks-1,/cfb/players/jonathan-banks-1.html,Tulane,American,11,124,219,56.6,1797,12,5.5,5,2.3,8.2,8.27,14.5,163.4,139.1,,2017
Nick Starkel,nick-starkel-1,/cfb/players/nick-starkel-1.html,Texas A&M,SEC,7,123,205,60.0,1793,14,6.8,6,2.9,8.7,8.80,14.6,256.1,150.2,,2017
Kyle Kempt,kyle-kempt-1,/cfb/players/kyle-kempt-1.html,Iowa State,Big 12,9,161,243,66.3,1787,15,6.2,3,1.2,7.4,8.03,11.1,198.6,145.9,,2017
Nick Fitzgerald,nick-fitzgerald-2,/cfb/players/nick-fitzgerald-2.html,Mississippi State,SEC,12,159,286,55.6,1782,15,5.2,11,3.8,6.2,5.55,11.2,148.5,117.5,,2017
Tommy Woodson,tommy-woodson-1,/cfb/players/tommy-woodson-1.html,Akron,MAC,10,159,278,57.2,1777,14,5.0,9,3.2,6.4,5.94,11.2,177.7,121.0,,2017
Jordan Ta'amu,jordan-taamu-1,/cfb/players/jordan-taamu-1.html,Ole Miss,SEC,8,115,173,66.5,1682,11,6.4,4,2.3,9.7,9.95,14.6,210.3,164.5,,2017
Marcus Childers,marcus-childers-1,/cfb/players/marcus-childers-1.html,Northern Illinois,MAC,12,152,265,57.4,1674,16,6.0,5,1.9,6.3,6.68,11.0,139.5,126.6,,2017
Brent Stockstill,brent-stockstill-1,/cfb/players/brent-stockstill-1.html,Middle Tennessee State,CUSA,7,138,239,57.7,1672,16,6.7,8,3.3,7.0,6.83,12.1,238.9,131.9,,2017
Logan Marchi,logan-marchi-1,/cfb/players/logan-marchi-1.html,Temple,American,7,136,245,55.5,1658,9,3.7,8,3.3,6.8,6.03,12.2,236.9,117.9,,2017
Thomas Sirk,thomas-sirk-1,/cfb/players/thomas-sirk-1.html,East Carolina,American,11,132,238,55.5,1655,9,3.8,9,3.8,7.0,6.01,12.5,150.5,118.8,,2017
Jordan Love,jordan-love-2,/cfb/players/jordan-love-2.html,Utah State,MWC,12,129,235,54.9,1631,8,3.4,6,2.6,6.9,6.47,12.6,135.9,119.3,,2017
Peyton Bender,peyton-bender-1,/cfb/players/peyton-bender-1.html,Kansas,Big 12,10,148,273,54.2,1609,10,3.7,10,3.7,5.9,4.98,10.9,160.9,108.5,,2017
Frank Nutile,frank-nutile-1,/cfb/players/frank-nutile-1.html,Temple,American,8,122,199,61.3,1600,12,6.0,7,3.5,8.0,7.66,13.1,200.0,141.7,,2017
Khalil Tate,khalil-tate-1,/cfb/players/khalil-tate-1.html,Arizona,Pac-12,11,111,179,62.0,1591,14,7.8,9,5.0,8.9,8.19,14.3,144.6,152.4,,2017
K.J. Costello,kj-costello-1,/cfb/players/kj-costello-1.html,Stanford,Pac-12,11,124,211,58.8,1573,14,6.6,4,1.9,7.5,7.93,12.7,143.0,139.5,,2017
Charlie Brewer,charlie-brewer-1,/cfb/players/charlie-brewer-1.html,Baylor,Big 12,8,139,204,68.1,1562,11,5.4,4,2.0,7.7,7.85,11.2,195.3,146.3,,2017
Tanner Mangum,tanner-mangum-1,/cfb/players/tanner-mangum-1.html,BYU,Ind,8,147,257,57.2,1540,8,3.1,9,3.5,6.0,5.04,10.5,192.5,110.8,,2017
Montel Aaron,montel-aaron-1,/cfb/players/montel-aaron-1.html,San Jose State,MWC,10,126,225,56.0,1531,8,3.6,10,4.4,6.8,5.52,12.2,153.1,116.0,,2017
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,Old Dominion,CUSA,10,147,263,55.9,1528,6,2.3,11,4.2,5.8,4.38,10.4,152.8,103.9,,2017
Hasaan Klugh,hasaan-klugh-1,/cfb/players/hasaan-klugh-1.html,Charlotte,CUSA,11,133,279,47.7,1524,10,3.6,13,4.7,5.5,4.08,11.5,138.5,96.1,,2017
John Urzua,john-urzua-1,/cfb/players/john-urzua-1.html,Middle Tennessee State,CUSA,6,136,220,61.8,1522,7,3.2,9,4.1,6.9,5.71,11.2,253.7,122.2,,2017
Cole Garvin,cole-garvin-1,/cfb/players/cole-garvin-1.html,South Alabama,Sun Belt,8,122,232,52.6,1490,7,3.0,7,3.0,6.4,5.67,12.2,186.3,110.5,,2017
Armani Rogers,armani-rogers-1,/cfb/players/armani-rogers-1.html,Nevada-Las Vegas,MWC,10,99,189,52.4,1471,6,3.2,5,2.6,7.8,7.23,14.9,147.1,122.9,,2017
Zach Smith,zach-smith-6,/cfb/players/zach-smith-6.html,Baylor,Big 12,9,105,201,52.2,1471,8,4.0,8,4.0,7.3,6.32,14.0,163.4,118.9,,2017
Darell Garretson,darell-garretson-1,/cfb/players/darell-garretson-1.html,Oregon State,Pac-12,10,128,221,57.9,1465,6,2.7,8,3.6,6.6,5.54,11.4,146.5,115.3,,2017
Tyler Keane,tyler-keane-1,/cfb/players/tyler-keane-1.html,Coastal Carolina,Sun Belt,10,100,170,58.8,1440,11,6.5,5,2.9,8.5,8.44,14.4,144.0,145.4,,2017
Feleipe Franks,feleipe-franks-1,/cfb/players/feleipe-franks-1.html,Florida,SEC,11,125,229,54.6,1438,9,3.9,8,3.5,6.3,5.49,11.5,130.7,113.3,,2017
Austin Allen,austin-allen-1,/cfb/players/austin-allen-1.html,Arkansas,SEC,8,105,187,56.1,1427,10,5.3,5,2.7,7.6,7.50,13.6,178.4,132.5,,2017
Shane Buechele,shane-buechele-1,/cfb/players/shane-buechele-1.html,Texas,Big 12,9,137,213,64.3,1405,7,3.3,4,1.9,6.6,6.41,10.3,156.1,126.8,,2017
Jon Wassink,jon-wassink-1,/cfb/players/jon-wassink-1.html,Western Michigan,MAC,8,124,193,64.2,1391,14,7.3,4,2.1,7.2,7.73,11.2,173.9,144.6,,2017
Jordan Davis,jordan-davis-5,/cfb/players/jordan-davis-5.html,Louisiana,Sun Belt,10,122,215,56.7,1386,10,4.7,8,3.7,6.4,5.70,11.4,138.6,118.8,,2017
Jarret Doege,jarret-doege-1,/cfb/players/jarret-doege-1.html,Bowling Green,MAC,7,120,188,63.8,1381,12,6.4,3,1.6,7.3,7.90,11.5,197.3,143.4,,2017
Kellen Mond,kellen-mond-1,/cfb/players/kellen-mond-1.html,Texas A&M,SEC,11,117,227,51.5,1375,8,3.5,6,2.6,6.1,5.57,11.8,125.0,108.8,,2017
Anthony Brown,anthony-brown-11,/cfb/players/anthony-brown-11.html,Boston College,ACC,10,134,258,51.9,1367,11,4.3,9,3.5,5.3,4.58,10.2,136.7,103.5,,2017
Dallas Davis,dallas-davis-2,/cfb/players/dallas-davis-2.html,South Alabama,Sun Belt,9,100,175,57.1,1355,8,4.6,7,4.0,7.7,6.86,13.6,150.6,129.3,,2017
Chazz Surratt,chazz-surratt-1,/cfb/players/chazz-surratt-1.html,North Carolina,ACC,9,107,183,58.5,1342,8,4.4,3,1.6,7.3,7.47,12.5,149.1,131.2,,2017
Max Bortenschlager,max-bortenschlager-1,/cfb/players/max-bortenschlager-1.html,Maryland,Big Ten,12,121,233,51.9,1313,10,4.3,5,2.1,5.6,5.53,10.9,109.4,109.1,,2017
Kent Myers,kent-myers-1,/cfb/players/kent-myers-1.html,Utah State,MWC,10,124,197,62.9,1278,8,4.1,7,3.6,6.5,5.70,10.3,127.8,123.7,,2017
Jeff George Jr.,jeff-george-jr-1,/cfb/players/jeff-george-jr-1.html,Illinois,Big Ten,7,94,181,51.9,1273,7,3.9,10,5.5,7.0,5.32,13.5,181.9,112.7,,2017
D'Eriq King,deriq-king-1,/cfb/players/deriq-king-1.html,Houston,American,10,90,139,64.7,1260,7,5.0,2,1.4,9.1,9.42,14.0,126.0,154.6,,2017
James Morgan,james-morgan-1,/cfb/players/james-morgan-1.html,Bowling Green,MAC,7,96,212,45.3,1260,9,4.2,7,3.3,5.9,5.31,13.1,180.0,102.6,,2017
Peyton Ramsey,peyton-ramsey-1,/cfb/players/peyton-ramsey-1.html,Indiana,Big Ten,9,134,205,65.4,1252,10,4.9,5,2.4,6.1,5.99,9.3,139.1,127.9,,2017
Keon Howard,keon-howard-1,/cfb/players/keon-howard-1.html,Southern Mississippi,CUSA,9,96,170,56.5,1199,8,4.7,5,2.9,7.1,6.67,12.5,133.2,125.4,,2017
Jacob Park,jacob-park-1,/cfb/players/jacob-park-1.html,Iowa State,Big 12,4,100,162,61.7,1181,9,5.6,5,3.1,7.3,7.01,11.8,295.3,135.1,,2017
Tyler Hilinski,tyler-hilinski-1,/cfb/players/tyler-hilinski-1.html,Washington State,Pac-12,8,130,179,72.6,1176,7,3.9,7,3.9,6.6,5.59,9.0,147.0,132.9,,2017
Luke Skipper,luke-skipper-1,/cfb/players/luke-skipper-1.html,Tulsa,American,7,71,127,55.9,1141,3,2.4,4,3.1,9.0,8.04,16.1,163.0,132.9,,2017
George Bollas,george-bollas-1,/cfb/players/george-bollas-1.html,Kent State,MAC,11,88,182,48.4,1133,4,2.2,12,6.6,6.2,3.70,12.9,103.0,94.7,,2017
Kyle Postma,kyle-postma-1,/cfb/players/kyle-postma-1.html,Houston,American,7,111,167,66.5,1125,5,3.0,6,3.6,6.7,5.72,10.1,160.7,125.7,,2017
Carter Stanley,carter-stanley-1,/cfb/players/carter-stanley-1.html,Kansas,Big 12,9,101,185,54.6,1108,4,2.2,7,3.8,6.0,4.72,11.0,123.1,104.5,,2017
David Blough,david-blough-1,/cfb/players/david-blough-1.html,Purdue,Big Ten,9,102,157,65.0,1103,9,5.7,4,2.5,7.0,7.03,10.8,122.6,137.8,,2017
Arion Worthman,arion-worthman-1,/cfb/players/arion-worthman-1.html,Air Force,MWC,10,54,109,49.5,1100,10,9.2,4,3.7,10.1,10.28,20.4,110.0,157.2,,2017
Ben DiNucci,ben-dinucci-1,/cfb/players/ben-dinucci-1.html,Pitt,ACC,10,88,158,55.7,1091,5,3.2,5,3.2,6.9,6.11,12.4,109.1,117.8,,2017
Drew Anderson,drew-anderson-1,/cfb/players/drew-anderson-1.html,Buffalo,MAC,5,66,106,62.3,1039,10,9.4,1,0.9,9.8,11.26,15.7,207.8,173.8,,2017
Cole Kelley,cole-kelley-1,/cfb/players/cole-kelley-1.html,Arkansas,SEC,9,87,151,57.6,1038,8,5.3,4,2.6,6.9,6.74,11.9,115.3,127.5,,2017
Jarrett Guarantano,jarrett-guarantano-1,/cfb/players/jarrett-guarantano-1.html,Tennessee,SEC,9,86,139,61.9,997,4,2.9,2,1.4,7.2,7.10,11.6,110.8,128.7,,2017
Max Browne,max-browne-1,/cfb/players/max-browne-1.html,Pitt,ACC,6,96,135,71.1,997,5,3.7,2,1.5,7.4,7.46,10.4,166.2,142.4,,2017
Kato Nelson,kato-nelson-1,/cfb/players/kato-nelson-1.html,Akron,MAC,10,70,140,50.0,989,8,5.7,2,1.4,7.1,7.56,14.1,98.9,125.3,,2017
John O'Korn,john-okorn-1,/cfb/players/john-okorn-1.html,Michigan,Big Ten,10,84,157,53.5,973,2,1.3,6,3.8,6.2,4.73,11.6,97.3,102.1,,2017
Jack Milas,jack-milas-1,/cfb/players/jack-milas-1.html,Ball State,MAC,12,110,207,53.1,970,2,1.0,8,3.9,4.7,3.14,8.8,80.8,88.0,,2017
Keller Chryst,keller-chryst-1,/cfb/players/keller-chryst-1.html,Stanford,Pac-12,7,78,144,54.2,962,8,5.6,4,2.8,6.7,6.54,12.3,137.4,123.1,,2017
David Pindell,david-pindell-1,/cfb/players/david-pindell-1.html,Connecticut,American,9,84,159,52.8,937,4,2.5,6,3.8,5.9,4.70,11.2,104.1,103.1,,2017
