Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Owen McCown,owen-mccown-1,/cfb/players/owen-mccown-1.html,UTSA,American,13,294,467,63.0,3424,25,5.4,10,2.1,7.3,7.44,11.6,263.4,137.9,,2024
Behren Morton,behren-morton-1,/cfb/players/behren-morton-1.html,Texas Tech,Big 12,12,295,466,63.3,3335,27,5.8,8,1.7,7.2,7.54,11.3,277.9,139.1,,2024
Drew Allar,drew-allar-1,/cfb/players/drew-allar-1.html,Penn State,Big Ten,16,262,394,66.5,3327,24,6.1,8,2.0,8.4,8.75,12.7,207.9,153.5,,2024
Kevin Jennings,kevin-jennings-2,/cfb/players/kevin-jennings-2.html,SMU,ACC,14,247,380,65.0,3245,23,6.1,11,2.9,8.5,8.45,13.1,231.8,150.9,,2024
Jordan McCloud,jordan-mccloud-1,/cfb/players/jordan-mccloud-1.html,Texas State,Sun Belt,13,273,389,70.2,3227,30,7.7,13,3.3,8.3,8.33,11.8,248.2,158.6,,2024
Tyler Shough,tyler-shough-1,/cfb/players/tyler-shough-1.html,Louisville,ACC,12,244,389,62.7,3195,23,5.9,6,1.5,8.2,8.70,13.1,266.3,148.1,,2024
Taylen Green,taylen-green-1,/cfb/players/taylen-green-1.html,Arkansas,SEC,13,230,381,60.4,3154,15,3.9,9,2.4,8.3,8.00,13.7,242.6,138.2,,2024
John Mateer,john-mateer-1,/cfb/players/john-mateer-1.html,Washington State,Ind,12,224,347,64.6,3139,29,8.4,7,2.0,9.0,9.81,14.0,261.6,164.1,,2024
Caden Veltkamp,caden-veltkamp-1,/cfb/players/caden-veltkamp-1.html,Western Kentucky,CUSA,13,258,389,66.3,3108,25,6.4,10,2.6,8.0,8.12,12.0,239.1,149.5,,2024
Nicholas Vattiato,nicholas-vattiato-1,/cfb/players/nicholas-vattiato-1.html,Middle Tennessee State,CUSA,12,269,418,64.4,3092,16,3.8,10,2.4,7.4,7.09,11.5,257.7,134.3,,2024
Sawyer Robertson,sawyer-robertson-1,/cfb/players/sawyer-robertson-1.html,Baylor,Big 12,12,229,368,62.2,3071,28,7.6,8,2.2,8.3,8.89,13.4,255.9,153.1,,2024
Connor Bazelak,connor-bazelak-1,/cfb/players/connor-bazelak-1.html,Bowling Green,MAC,13,269,402,66.9,3044,18,4.5,5,1.2,7.6,7.91,11.3,234.2,142.8,,2024
Kurtis Rourke,kurtis-rourke-1,/cfb/players/kurtis-rourke-1.html,Indiana,Big Ten,12,222,320,69.4,3042,29,9.1,5,1.6,9.5,10.62,13.7,253.5,176.0,H-9,2024
Maddux Madsen,maddux-madsen-1,/cfb/players/maddux-madsen-1.html,Boise State,MWC,14,247,396,62.4,3018,23,5.8,6,1.5,7.6,8.10,12.2,215.6,142.5,,2024
Fernando Mendoza,fernando-mendoza-1,/cfb/players/fernando-mendoza-1.html,California,ACC,11,265,386,68.7,3004,16,4.1,6,1.6,7.8,7.91,11.3,273.1,144.6,,2024
Joey Aguilar,joey-aguilar-1,/cfb/players/joey-aguilar-1.html,Appalachian State,Sun Belt,11,218,390,55.9,3003,23,5.9,14,3.6,7.7,7.26,13.8,273.0,132.9,,2024
Noah Fifita,noah-fifita-1,/cfb/players/noah-fifita-1.html,Arizona,Big 12,12,260,430,60.5,2958,18,4.2,12,2.8,6.9,6.46,11.4,246.5,126.5,,2024
Jake Retzlaff,jake-retzlaff-1,/cfb/players/jake-retzlaff-1.html,BYU,Big 12,13,213,368,57.9,2947,20,5.4,12,3.3,8.0,7.63,13.8,226.7,136.6,,2024
Maalik Murphy,maalik-murphy-1,/cfb/players/maalik-murphy-1.html,Duke,ACC,12,254,421,60.3,2933,26,6.2,12,2.9,7.0,6.92,11.5,244.4,133.5,,2024
Brett Gabbert,brett-gabbert-1,/cfb/players/brett-gabbert-1.html,Miami (OH),MAC,14,217,379,57.3,2921,21,5.5,11,2.9,7.7,7.51,13.5,208.6,134.5,,2024
Kadin Semonza,kadin-semonza-1,/cfb/players/kadin-semonza-1.html,Ball State,MAC,12,275,427,64.4,2904,25,5.9,10,2.3,6.8,6.92,10.6,242.0,136.2,,2024
Mikey Keene,mikey-keene-1,/cfb/players/mikey-keene-1.html,Fresno State,MWC,12,277,393,70.5,2892,18,4.6,11,2.8,7.4,7.02,10.4,241.0,141.8,,2024
Sam Leavitt,sam-leavitt-1,/cfb/players/sam-leavitt-1.html,Arizona State,Big 12,13,216,350,61.7,2885,24,6.9,6,1.7,8.2,8.84,13.4,221.9,150.2,,2024
Billy Edwards Jr.,billy-edwards-jr-1,/cfb/players/billy-edwards-jr-1.html,Maryland,Big Ten,11,273,420,65.0,2881,15,3.6,9,2.1,6.9,6.61,10.6,261.9,130.1,,2024
Riley Leonard,riley-leonard-1,/cfb/players/riley-leonard-1.html,Notre Dame,Ind,16,269,403,66.7,2861,21,5.2,8,2.0,7.1,7.25,10.6,178.8,139.6,,2024
Jalen Milroe,jalen-milroe-1,/cfb/players/jalen-milroe-1.html,Alabama,SEC,13,205,319,64.3,2844,16,5.0,11,3.4,8.9,8.37,13.9,218.8,148.8,,2024
JC French,jc-french-1,/cfb/players/jc-french-1.html,Georgia Southern,Sun Belt,13,269,410,65.6,2831,17,4.1,11,2.7,6.9,6.53,10.5,217.8,131.9,,2024
Max Brosmer,max-brosmer-1,/cfb/players/max-brosmer-1.html,Minnesota,Big Ten,13,268,403,66.5,2828,18,4.5,6,1.5,7.0,7.24,10.6,217.5,137.2,,2024
Dylan Raiola,dylan-raiola-1,/cfb/players/dylan-raiola-1.html,Nebraska,Big Ten,13,275,410,67.1,2819,13,3.2,11,2.7,6.9,6.30,10.3,216.8,129.9,,2024
Brendan Sorsby,brendan-sorsby-1,/cfb/players/brendan-sorsby-1.html,Cincinnati,Big 12,12,249,389,64.0,2813,18,4.6,7,1.8,7.2,7.35,11.3,234.4,136.4,,2024
Tucker Gleason,tucker-gleason-1,/cfb/players/tucker-gleason-1.html,Toledo,MAC,12,233,385,60.5,2808,24,6.2,8,2.1,7.3,7.61,12.1,234.0,138.2,,2024
Brayden Fowler-Nicolosi,brayden-fowler-nicolosi-1,/cfb/players/brayden-fowler-nicolosi-1.html,Colorado State,MWC,13,230,380,60.5,2796,14,3.7,9,2.4,7.4,7.03,12.2,215.1,129.8,,2024
Jaylen Raynor,jaylen--raynor-1,/cfb/players/jaylen--raynor-1.html,Arkansas State,Sun Belt,13,259,420,61.7,2783,16,3.8,10,2.4,6.6,6.32,10.7,214.1,125.1,,2024
Devon Dampier,devon-dampier-1,/cfb/players/devon-dampier-1.html,New Mexico,MWC,12,226,390,57.9,2768,12,3.1,12,3.1,7.1,6.33,12.2,230.7,121.6,,2024
Ethan Garbers,ethan-garbers-1,/cfb/players/ethan-garbers-1.html,UCLA,Big Ten,11,235,363,64.7,2727,16,4.4,11,3.0,7.5,7.03,11.6,247.9,136.3,,2024
Darian Mensah,darian-mensah-1,/cfb/players/darian-mensah-1.html,Tulane,American,13,189,287,65.9,2723,22,7.7,6,2.1,9.5,10.08,14.4,209.5,166.7,,2024
Luke Altmyer,luke-altmyer-1,/cfb/players/luke-altmyer-1.html,Illinois,Big Ten,13,211,347,60.8,2717,22,6.3,6,1.7,7.8,8.32,12.9,209.0,144.0,,2024
Payton Thorne,payton-thorne-1,/cfb/players/payton-thorne-1.html,Auburn,SEC,11,199,317,62.8,2713,21,6.6,9,2.8,8.6,8.61,13.6,246.6,150.8,,2024
Avery Johnson,avery-johnson-2,/cfb/players/avery-johnson-2.html,Kansas State,Big 12,13,217,372,58.3,2712,25,6.7,10,2.7,7.3,7.42,12.5,208.6,136.4,,2024
E.J. Warner,ej-warner-1,/cfb/players/ej-warner-1.html,Rice,American,11,272,439,62.0,2710,17,3.9,13,3.0,6.2,5.62,10.0,246.4,120.7,,2024
Athan Kaliakmanis,athan-kaliakmanis-1,/cfb/players/athan-kaliakmanis-1.html,Rutgers,Big Ten,13,213,395,53.9,2696,18,4.6,7,1.8,6.8,6.94,12.7,207.4,122.8,,2024
Cole Snyder,cole-snyder-2,/cfb/players/cole-snyder-2.html,Eastern Michigan,MAC,12,240,402,59.7,2684,15,3.7,9,2.2,6.7,6.42,11.2,223.7,123.6,,2024
Nico Iamaleava,nico-iamaleava-1,/cfb/players/nico-iamaleava-1.html,Tennessee,SEC,13,213,334,63.8,2616,19,5.7,5,1.5,7.8,8.30,12.3,201.2,145.3,,2024
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,Akron,MAC,12,212,387,54.8,2604,16,4.1,9,2.3,6.7,6.51,12.3,217.0,120.3,,2024
Alonza Barnett III,alonza-barnett-iii-1,/cfb/players/alonza-barnett-iii-1.html,James Madison,Sun Belt,12,213,355,60.0,2598,26,7.3,4,1.1,7.3,8.28,12.2,216.5,143.4,,2024
Hank Bachmeier,hank-bachmeier-1,/cfb/players/hank-bachmeier-1.html,Wake Forest,ACC,12,224,357,62.7,2593,16,4.5,10,2.8,7.3,6.90,11.6,216.1,132.9,,2024
Brayden Schager,brayden-schager-1,/cfb/players/brayden-schager-1.html,Hawaii,MWC,11,233,403,57.8,2591,19,4.7,13,3.2,6.4,5.92,11.1,235.5,120.9,,2024
Gio Lopez,gio-lopez-1,/cfb/players/gio-lopez-1.html,South Alabama,Sun Belt,11,206,312,66.0,2559,18,5.8,5,1.6,8.2,8.63,12.4,232.6,150.8,,2024
Keyone Jenkins,keyone-jenkins-1,/cfb/players/keyone-jenkins-1.html,Florida International,CUSA,12,188,304,61.8,2557,22,7.2,8,2.6,8.4,8.67,13.6,213.1,151.1,,2024
Miller Moss,miller-moss-1,/cfb/players/miller-moss-1.html,USC,Big Ten,9,233,362,64.4,2555,18,5.0,9,2.5,7.1,6.93,11.0,283.9,135.1,,2024
Tyler Huff,tyler-huff-1,/cfb/players/tyler-huff-1.html,Jacksonville State,CUSA,14,178,293,60.8,2543,14,4.8,7,2.4,8.7,8.56,14.3,181.6,144.6,,2024
Brady Cook,brady-cook-1,/cfb/players/brady-cook-1.html,Missouri,SEC,12,201,321,62.6,2535,11,3.4,2,0.6,7.9,8.30,12.6,211.3,139.0,,2024
LaNorris Sellers,lanorris-sellers-1,/cfb/players/lanorris-sellers-1.html,South Carolina,SEC,12,196,299,65.6,2534,18,6.0,7,2.3,8.5,8.63,12.9,211.2,151.9,,2024
Walker Eget,walker-eget-1,/cfb/players/walker-eget-1.html,San Jose State,MWC,12,188,328,57.3,2504,13,4.0,10,3.0,7.6,7.05,13.3,208.7,128.4,,2024
Jacolby Criswell,jacolby-criswell-1,/cfb/players/jacolby-criswell-1.html,North Carolina,ACC,12,186,320,58.1,2459,15,4.7,6,1.9,7.7,7.78,13.2,204.9,134.4,,2024
Will Rogers,will-rogers-1,/cfb/players/will-rogers-1.html,Washington,Big Ten,11,220,311,70.7,2458,14,4.5,7,2.3,7.9,7.79,11.2,223.5,147.5,,2024
Jalon Daniels,jalon-daniels-1,/cfb/players/jalon-daniels-1.html,Kansas,Big 12,12,171,300,57.0,2454,14,4.7,12,4.0,8.2,7.31,14.4,204.5,133.1,,2024
Ben Wooldridge,ben-wooldridge-1,/cfb/players/ben-wooldridge-1.html,Louisiana,Sun Belt,11,192,291,66.0,2453,17,5.8,6,2.1,8.4,8.67,12.8,223.0,151.9,,2024
Alan Bowman,alan-bowman-1,/cfb/players/alan-bowman-1.html,Oklahoma State,Big 12,11,204,340,60.0,2423,16,4.7,12,3.5,7.1,6.48,11.9,220.3,128.3,,2024
Parker Navarro,parker-navarro-1,/cfb/players/parker-navarro-1.html,Ohio,MAC,13,195,295,66.1,2423,13,4.4,11,3.7,8.2,7.42,12.4,186.4,142.2,,2024
Aidan Chiles,aidan-chiles-1,/cfb/players/aidan-chiles-1.html,Michigan State,Big Ten,12,192,323,59.4,2415,13,4.0,11,3.4,7.5,6.75,12.6,201.3,128.7,,2024
CJ Bailey,cj-bailey-2,/cfb/players/cj-bailey-2.html,North Carolina State,ACC,12,196,302,64.9,2413,17,5.6,10,3.3,8.0,7.63,12.3,201.1,144.0,,2024
Hayden Wolff,hayden-wolff-1,/cfb/players/hayden-wolff-1.html,Western Michigan,MAC,13,208,312,66.7,2410,18,5.8,8,2.6,7.7,7.72,11.6,185.4,145.5,,2024
CJ Ogbonna,cj-ogbonna-1,/cfb/players/cj-ogbonna-1.html,Buffalo,MAC,13,190,336,56.5,2381,19,5.7,5,1.5,7.1,7.55,12.5,183.2,131.8,,2024
Spencer Petras,spencer-petras-1,/cfb/players/spencer-petras-1.html,Utah State,MWC,9,214,327,65.4,2315,17,5.2,11,3.4,7.1,6.61,10.8,257.2,135.3,,2024
Garrett Greene,garrett-greene-1,/cfb/players/garrett-greene-1.html,West Virginia,Big 12,11,189,315,60.0,2300,15,4.8,12,3.8,7.3,6.54,12.2,209.1,129.4,,2024
Diego Pavia,diego-pavia-1,/cfb/players/diego-pavia-1.html,Vanderbilt,SEC,13,177,298,59.4,2293,20,6.7,4,1.3,7.7,8.43,13.0,176.4,143.5,,2024
Brendon Lewis,brendon-lewis-1,/cfb/players/brendon-lewis-1.html,Nevada,MWC,12,211,312,67.6,2290,16,5.1,7,2.2,7.3,7.36,10.9,190.8,141.7,,2024
Eli Holstein,eli-holstein-1,/cfb/players/eli-holstein-1.html,Pitt,ACC,10,180,291,61.9,2228,17,5.8,7,2.4,7.7,7.74,12.4,222.8,140.6,,2024
Jalen Kitna,jalen-kitna-1,/cfb/players/jalen-kitna-1.html,UAB,American,8,196,316,62.0,2209,17,5.4,11,3.5,7.0,6.50,11.3,276.1,131.5,,2024
Danny O'Neil,danny-oneil-2,/cfb/players/danny-oneil-2.html,San Diego State,MWC,11,209,330,63.3,2181,12,3.6,6,1.8,6.6,6.52,10.4,198.3,127.2,,2024
Anthony Colandrea,anthony-colandrea-1,/cfb/players/anthony-colandrea-1.html,Virginia,ACC,11,198,320,61.9,2125,13,4.1,11,3.4,6.6,5.91,10.7,193.2,124.2,,2024
Ethan Vasko,ethan-vasko-1,/cfb/players/ethan-vasko-1.html,Coastal Carolina,Sun Belt,12,148,271,54.6,2120,14,5.2,8,3.0,7.8,7.53,14.3,176.7,131.5,,2024
Haynes King,haynes-king-1,/cfb/players/haynes-king-1.html,Georgia Tech,ACC,11,196,269,72.9,2114,14,5.2,2,0.7,7.9,8.57,10.8,192.2,154.6,,2024
Evan Bullock,evan-bullock-1,/cfb/players/evan-bullock-1.html,Louisiana Tech,CUSA,12,197,300,65.7,2104,14,4.7,3,1.0,7.0,7.50,10.7,175.3,138.0,,2024
Christian Veilleux,christian-veilleux-1,/cfb/players/christian-veilleux-1.html,Georgia State,Sun Belt,10,166,291,57.0,2047,13,4.5,11,3.8,7.0,6.23,12.3,204.7,123.3,,2024
Evan Simon,evan-simon-1,/cfb/players/evan-simon-1.html,Temple,American,9,181,308,58.8,2032,15,4.9,9,2.9,6.6,6.26,11.2,225.8,124.4,,2024
Katin Houser,katin-houser-1,/cfb/players/katin-houser-1.html,East Carolina,American,9,149,245,60.8,2006,18,7.3,11,4.5,8.2,7.64,13.5,222.9,144.9,,2024
Hajj-Malik Williams,hajj-malik-williams-1,/cfb/players/hajj-malik-williams-1.html,Nevada-Las Vegas,MWC,13,150,252,59.5,1941,19,7.5,5,2.0,7.7,8.32,12.9,149.3,145.1,,2024
Braedyn Locke,braedyn-locke-1,/cfb/players/braedyn-locke-1.html,Wisconsin,Big Ten,11,164,296,55.4,1936,13,4.4,10,3.4,6.5,5.90,11.8,176.0,118.1,,2024
DJ Lagway,dj-lagway-1,/cfb/players/dj-lagway-1.html,Florida,SEC,12,115,192,59.9,1915,12,6.3,9,4.7,10.0,9.11,16.7,159.6,154.9,,2024
Bryce Archie,bryce-archie-1,/cfb/players/bryce-archie-1.html,South Florida,American,12,172,290,59.3,1914,9,3.1,10,3.4,6.6,5.67,11.1,159.5,118.1,,2024
Kaidon Salter,kaidon-salter-1,/cfb/players/kaidon-salter-1.html,Liberty,CUSA,11,147,261,56.3,1886,15,5.7,6,2.3,7.2,7.34,12.8,171.5,131.4,,2024
Michael Van Buren Jr.,michael-van-buren-jr-1,/cfb/players/michael-van-buren-jr-1.html,Mississippi State,SEC,10,140,256,54.7,1886,11,4.3,7,2.7,7.4,7.00,13.5,188.6,125.3,,2024
Marcel Reed,marcel-reed-1,/cfb/players/marcel-reed-1.html,Texas A&M,SEC,11,147,240,61.3,1864,15,6.3,6,2.5,7.8,7.89,12.7,169.5,142.1,,2024
Hunter Watson,hunter-watson-1,/cfb/players/hunter-watson-1.html,Sam Houston,CUSA,12,175,281,62.3,1811,12,4.3,8,2.8,6.4,6.02,10.3,150.9,124.8,,2024
Deshawn Purdie,deshawn-purdie-1,/cfb/players/deshawn-purdie-1.html,Charlotte,American,9,100,200,50.0,1802,10,5.0,6,3.0,9.0,8.66,18.0,200.2,136.2,,2024
Jack Lausch,jack-lausch-1,/cfb/players/jack-lausch-1.html,Northwestern,Big Ten,10,159,296,53.7,1714,7,2.4,8,2.7,5.8,5.05,10.8,171.4,104.8,,2024
Ashton Daniels,ashton-daniels-1,/cfb/players/ashton-daniels-1.html,Stanford,ACC,11,170,271,62.7,1700,10,3.7,12,4.4,6.3,5.02,10.0,154.5,118.7,,2024
Hudson Card,hudson-card-1,/cfb/players/hudson-card-1.html,Purdue,Big Ten,10,144,248,58.1,1641,9,3.6,7,2.8,6.6,6.07,11.4,164.1,120.0,,2024
Joe Fagnano,joe-fagnano-1,/cfb/players/joe-fagnano-1.html,Connecticut,Ind,10,120,206,58.3,1631,20,9.7,4,1.9,7.9,8.99,13.6,163.1,152.9,,2024
Colton Joseph,colton-joseph-1,/cfb/players/colton-joseph-1.html,Old Dominion,Sun Belt,9,133,222,59.9,1627,11,5.0,5,2.3,7.3,7.31,12.2,180.8,133.3,,2024
Braylon Braxton,braylon-braxton-1,/cfb/players/braylon-braxton-1.html,Marshall,Sun Belt,11,124,206,60.2,1624,19,9.2,2,1.0,7.9,9.29,13.1,147.6,154.9,,2024
Emmett Brown,emmett-brown-1,/cfb/players/emmett-brown-1.html,San Jose State,MWC,9,125,217,57.6,1621,16,7.4,5,2.3,7.5,7.91,13.0,180.1,140.1,,2024
Matthew Caldwell,matthew-caldwell-1,/cfb/players/matthew-caldwell-1.html,Troy,Sun Belt,10,141,223,63.2,1608,13,5.8,8,3.6,7.2,6.76,11.4,160.8,135.9,,2024
Ethan Hampton,ethan-hampton-1,/cfb/players/ethan-hampton-1.html,Northern Illinois,MAC,11,144,247,58.3,1600,12,4.9,6,2.4,6.5,6.36,11.1,145.5,123.9,,2024
Brock Vandagriff,brock-vandagriff-1,/cfb/players/brock-vandagriff-1.html,Kentucky,SEC,11,125,218,57.3,1593,10,4.6,8,3.7,7.3,6.57,12.7,144.8,126.5,,2024
Taisun Phommachanh,taisun-phommachanh-1,/cfb/players/taisun-phommachanh-1.html,Massachusetts,Ind,9,132,234,56.4,1590,8,3.4,6,2.6,6.8,6.32,12.0,176.7,119.6,,2024
Kirk Francis,kirk-francis-1,/cfb/players/kirk-francis-1.html,Tulsa,American,11,149,253,58.9,1585,9,3.6,6,2.4,6.3,5.91,10.6,144.1,118.5,,2024
Skyler Locklear,skyler-locklear-1,/cfb/players/skyler-locklear-1.html,UTEP,CUSA,10,148,233,63.5,1583,10,4.3,6,2.6,6.8,6.49,10.7,158.3,129.6,,2024
Kyron Drones,kyron-drones-1,/cfb/players/kyron-drones-1.html,Virginia Tech,ACC,9,136,224,60.7,1562,10,4.5,6,2.7,7.0,6.66,11.5,173.6,128.7,,2024
Cam Fancher,cam-fancher-1,/cfb/players/cam-fancher-1.html,Florida Atlantic,American,9,126,212,59.4,1528,6,2.8,6,2.8,7.2,6.50,12.1,169.8,123.7,,2024
Isaac Wilson,isaac-wilson-1,/cfb/players/isaac-wilson-1.html,Utah,Big 12,9,127,225,56.4,1510,10,4.4,11,4.9,6.7,5.40,11.9,167.8,117.7,,2024
Davis Bryson,davis-bryson-1,/cfb/players/davis-bryson-1.html,Kennesaw State,CUSA,11,143,261,54.8,1495,6,2.3,10,3.8,5.7,4.46,10.5,135.9,102.8,,2024
Jake Garcia,jake-garcia-1,/cfb/players/jake-garcia-1.html,East Carolina,American,6,109,181,60.2,1426,8,4.4,12,6.6,7.9,5.78,13.1,237.7,127.7,,2024
Jackson Arnold,jackson-arnold-1,/cfb/players/jackson-arnold-1.html,Oklahoma,SEC,10,154,246,62.6,1421,12,4.9,3,1.2,5.8,6.20,9.2,142.1,124.8,,2024
Thomas Castellanos,thomas-castellanos-1,/cfb/players/thomas-castellanos-1.html,Boston College,ACC,8,99,161,61.5,1366,18,11.2,5,3.1,8.5,9.32,13.8,170.8,163.4,,2024
Blake Horvath,blake-horvath-1,/cfb/players/blake-horvath-1.html,Navy,American,12,80,139,57.6,1353,13,9.4,4,2.9,9.7,10.31,16.9,112.8,164.4,,2024
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,Kent State,MAC,10,81,175,46.3,1353,15,8.6,8,4.6,7.7,7.39,16.7,135.3,130.4,,2024
Evan Svoboda,evan-svoboda-1,/cfb/players/evan-svoboda-1.html,Wyoming,MWC,12,111,226,49.1,1318,5,2.2,8,3.5,5.8,4.68,11.9,109.8,98.3,,2024
Gevani McCoy,gevani-mccoy-1,/cfb/players/gevani-mccoy-1.html,Oregon State,Ind,10,123,202,60.9,1300,3,1.5,6,3.0,6.4,5.40,10.6,130.0,113.9,,2024
Aiden Armenta,aiden-armenta-1,/cfb/players/aiden-armenta-1.html,Louisiana-Monroe,Sun Belt,12,104,190,54.7,1292,9,4.7,10,5.3,6.8,5.38,12.4,107.7,117.0,,2024
Grayson James,grayson-james-1,/cfb/players/grayson-james-1.html,Boston College,ACC,6,106,166,63.9,1202,6,3.6,2,1.2,7.2,7.42,11.3,200.3,134.2,,2024
Jayden Maiava,jayden-maiava-1,/cfb/players/jayden-maiava-1.html,USC,Big Ten,7,101,169,59.8,1201,11,6.5,6,3.6,7.1,6.81,11.9,171.6,133.8,,2024
Davis Warren,davis-warren-1,/cfb/players/davis-warren-1.html,Michigan,Big Ten,9,134,209,64.1,1199,7,3.3,9,4.3,5.7,4.47,8.9,133.2,114.7,,2024
Cooper Legas,cooper-legas-1,/cfb/players/cooper-legas-1.html,Tulsa,American,11,87,162,53.7,1144,12,7.4,6,3.7,7.1,6.88,13.1,104.0,130.1,,2024
Joey Labas,joey-labas-1,/cfb/players/joey-labas-1.html,Central Michigan,MAC,6,94,160,58.8,1114,7,4.4,7,4.4,7.0,5.87,11.9,185.7,122.9,,2024
Parker Awad,parker-awad-1,/cfb/players/parker-awad-1.html,New Mexico State,CUSA,7,74,160,46.3,1079,7,4.4,4,2.5,6.7,6.49,14.6,154.1,112.3,,2024
D.J. Uiagalelei,dj-uiagalelei-1,/cfb/players/dj-uiagalelei-1.html,Florida State,ACC,5,84,156,53.8,1065,4,2.6,6,3.8,6.8,5.61,12.7,213.0,112.0,,2024
Nate Yarnell,nate-yarnell-1,/cfb/players/nate-yarnell-1.html,Pitt,ACC,9,98,167,58.7,1056,10,6.0,5,3.0,6.3,6.17,10.8,117.3,125.6,,2024
Cade McNamara,cade-mcnamara-1,/cfb/players/cade-mcnamara-1.html,Iowa,Big Ten,8,104,172,60.5,1017,6,3.5,5,2.9,5.9,5.30,9.8,127.1,115.8,,2024
K.J. Jefferson,kj-jefferson-1,/cfb/players/kj-jefferson-1.html,UCF,Big 12,5,64,108,59.3,1012,7,6.5,4,3.7,9.4,9.00,15.8,202.4,152.0,,2024
Bryson Daily,bryson-daily-1,/cfb/players/bryson-daily-1.html,Army,American,13,54,103,52.4,1007,9,8.7,4,3.9,9.8,9.78,18.6,77.5,155.6,H-6,2024
Zach Gibson,zach-gibson-1,/cfb/players/zach-gibson-1.html,Georgia State,Sun Belt,7,102,151,67.5,1004,7,4.6,2,1.3,6.6,6.98,9.8,143.4,136.1,,2024
Tate Rodemaker,tate-rodemaker-1,/cfb/players/tate-rodemaker-1.html,Southern Mississippi,Sun Belt,9,98,164,59.8,985,7,4.3,7,4.3,6.0,4.94,10.1,109.4,115.8,,2024
Blake Shapen,blake-shapen-1,/cfb/players/blake-shapen-1.html,Mississippi State,SEC,4,74,108,68.5,974,8,7.4,1,0.9,9.0,10.08,13.2,243.5,166.9,,2024
Kaden Anderson,kaden-anderson-1,/cfb/players/kaden-anderson-1.html,Wyoming,MWC,9,70,120,58.3,955,6,5.0,3,2.5,8.0,7.83,13.6,106.1,136.7,,2024
