Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards,Year
Chris Howard,chris-howard-5,/cfb/players/chris-howard-5.html,Memphis,American,13,50,52,96.2,21,24,87.5,113,,2022
Seth Keller,seth-keller-1,/cfb/players/seth-keller-1.html,Texas State,Sun Belt,12,28,28,100.0,14,16,87.5,70,,2022
Peyton Henry,peyton-henry-1,/cfb/players/peyton-henry-1.html,Washington,Pac-12,13,58,59,98.3,19,22,86.4,115,,2022
Alex McNulty,alex-mcnulty-1,/cfb/players/alex-mcnulty-1.html,Buffalo,MAC,13,41,42,97.6,24,28,85.7,113,,2022
Alex McPherson,alex-mcpherson-1,/cfb/players/alex-mcpherson-1.html,Auburn,SEC,4,9,9,100.0,6,7,85.7,27,,2022
Dylan Lynch,dylan-lynch-1,/cfb/players/dylan-lynch-1.html,Fresno State,MWC,9,15,15,100.0,6,7,85.7,33,,2022
Ethan Mooney,ethan-mooney-1,/cfb/players/ethan-mooney-1.html,North Texas,CUSA,14,54,55,98.2,18,21,85.7,108,,2022
Matthew Dennis,matthew-dennis-1,/cfb/players/matthew-dennis-1.html,Wake Forest,ACC,13,56,57,98.2,12,14,85.7,92,,2022
Tyler Loop,tyler-loop-1,/cfb/players/tyler-loop-1.html,Arizona,Pac-12,12,38,38,100.0,18,21,85.7,92,,2022
Jonah Dalmas,jonah-dalmas-1,/cfb/players/jonah-dalmas-1.html,Boise State,MWC,14,48,48,100.0,23,27,85.2,117,,2022
Andres Borregales,andres-borregales-1,/cfb/players/andres-borregales-1.html,Miami (FL),ACC,12,32,32,100.0,17,20,85.0,83,,2022
Noah Ruggles,noah-ruggles-1,/cfb/players/noah-ruggles-1.html,Ohio State,Big Ten,13,74,75,98.7,17,20,85.0,125,,2022
Cole Becker,cole-becker-2,/cfb/players/cole-becker-2.html,Colorado,Pac-12,12,20,21,95.2,11,13,84.6,53,,2022
Will Reichard,will-reichard-1,/cfb/players/will-reichard-1.html,Alabama,SEC,13,64,64,100.0,22,26,84.6,130,,2022
Zeke Rankin,zeke-rankin-1,/cfb/players/zeke-rankin-1.html,Middle Tennessee State,CUSA,13,45,45,100.0,16,19,84.2,93,,2022
Trey Wolff,trey-wolff-1,/cfb/players/trey-wolff-1.html,Texas Tech,Big 12,13,41,42,97.6,21,25,84.0,104,,2022
Jack Podlesny,jack-podlesny-1,/cfb/players/jack-podlesny-1.html,Georgia,SEC,15,73,74,98.6,26,31,83.9,151,,2022
Ben Sauls,ben-sauls-1,/cfb/players/ben-sauls-1.html,Pitt,ACC,13,47,47,100.0,20,24,83.3,107,,2022
Brandon Talton,brandon-talton-1,/cfb/players/brandon-talton-1.html,Nevada,MWC,7,15,15,100.0,10,12,83.3,45,,2022
Kyle Ramsey,kyle-ramsey-1,/cfb/players/kyle-ramsey-1.html,Houston,American,9,38,39,97.4,5,6,83.3,53,,2022
Matthew Trickett,matthew-trickett-1,/cfb/players/matthew-trickett-1.html,Minnesota,Big Ten,13,46,46,100.0,15,18,83.3,91,,2022
Jake Moody,jake-moody-1,/cfb/players/jake-moody-1.html,Michigan,Big Ten,14,60,60,100.0,29,35,82.9,147,,2022
Chad Ryland,chad-ryland-1,/cfb/players/chad-ryland-1.html,Maryland,Big Ten,13,39,40,97.5,19,23,82.6,96,,2022
Ryan Coe,ryan-coe-1,/cfb/players/ryan-coe-1.html,Cincinnati,American,12,44,44,100.0,19,23,82.6,101,,2022
Jesus Gomez,jesus-gomez-1,/cfb/players/jesus-gomez-1.html,Eastern Michigan,MAC,13,47,47,100.0,14,17,82.4,89,,2022
Jared Sackett,jared-sackett-2,/cfb/players/jared-sackett-2.html,UTSA,CUSA,14,59,59,100.0,22,27,81.5,125,,2022
Nathanial Vakos,nathanial-vakos-1,/cfb/players/nathanial-vakos-1.html,Ohio,MAC,14,49,50,98.0,22,27,81.5,115,,2022
Cam Little,cam-little-1,/cfb/players/cam-little-1.html,Arkansas,SEC,13,50,50,100.0,13,16,81.3,89,,2022
Ben VonGunten,ben-vongunten-1,/cfb/players/ben-vongunten-1.html,Ball State,MAC,12,28,29,96.6,17,21,81.0,79,,2022
Zack Long,zack-long-1,/cfb/players/zack-long-1.html,Tulsa,American,12,44,45,97.8,17,21,81.0,95,,2022
Bert Auburn,bert-auburn-1,/cfb/players/bert-auburn-1.html,Texas,Big 12,13,55,55,100.0,21,26,80.8,118,,2022
Chase McGrath,chase-mcgrath-1,/cfb/players/chase-mcgrath-1.html,Tennessee,SEC,13,70,72,97.2,16,20,80.0,118,,2022
Collin Rogers,collin-rogers-1,/cfb/players/collin-rogers-1.html,SMU,American,13,58,58,100.0,16,20,80.0,106,,2022
Jack Browning,jack-browning-1,/cfb/players/jack-browning-1.html,San Diego State,MWC,13,30,30,100.0,20,25,80.0,90,,2022
Matthew Shipley,matthew-shipley-1,/cfb/players/matthew-shipley-1.html,Hawaii,MWC,13,27,28,96.4,16,20,80.0,75,,2022
Quinn Maretzki,quinn-maretzki-1,/cfb/players/quinn-maretzki-1.html,Army,Ind,12,41,44,93.2,8,10,80.0,65,,2022
William Ross,william-ross-1,/cfb/players/william-ross-1.html,Virginia Tech,ACC,9,20,22,90.9,8,10,80.0,44,,2022
Carter Brown,carter-brown-1,/cfb/players/carter-brown-1.html,Arizona State,Pac-12,12,33,33,100.0,11,14,78.6,66,,2022
Dean Janikowski,dean-janikowski-1,/cfb/players/dean-janikowski-1.html,Washington State,Pac-12,12,40,41,97.6,11,14,78.6,73,,2022
Harrison Mevis,harrison-mevis-1,/cfb/players/harrison-mevis-1.html,Missouri,SEC,13,33,33,100.0,22,28,78.6,99,,2022
Michael Hayes,michael-hayes-4,/cfb/players/michael-hayes-4.html,Georgia State,Sun Belt,12,41,42,97.6,11,14,78.6,74,,2022
Nate Van Zelst,nate-van-zelst-1,/cfb/players/nate-van-zelst-1.html,Wisconsin,Big Ten,11,35,35,100.0,11,14,78.6,68,,2022
Graham Nicholson,graham-nicholson-1,/cfb/players/graham-nicholson-1.html,Miami (OH),MAC,13,26,27,96.3,18,23,78.3,80,,2022
John Richardson,john-richardson-1,/cfb/players/john-richardson-1.html,Northern Illinois,MAC,12,31,31,100.0,18,23,78.3,85,,2022
Kenneth Almendares,kenneth-almendares-1,/cfb/players/kenneth-almendares-1.html,Louisiana,Sun Belt,9,23,24,95.8,18,23,78.3,77,,2022
Adam Stage,adam-stage-1,/cfb/players/adam-stage-1.html,Northwestern,Big Ten,12,17,17,100.0,7,9,77.8,38,,2022
Andre Szmyt,andre-szmyt-1,/cfb/players/andre-szmyt-1.html,Syracuse,ACC,13,40,40,100.0,20,26,76.9,100,,2022
B.T. Potter,bt-potter-1,/cfb/players/bt-potter-1.html,Clemson,ACC,14,49,49,100.0,20,26,76.9,109,,2022
Ethan Sanchez,ethan-sanchez-1,/cfb/players/ethan-sanchez-1.html,Old Dominion,Sun Belt,11,28,28,100.0,10,13,76.9,58,,2022
Michael Boyle,michael-boyle-2,/cfb/players/michael-boyle-2.html,Colorado State,MWC,9,12,12,100.0,10,13,76.9,42,,2022
Randy Bond,randy-bond-1,/cfb/players/randy-bond-1.html,Texas A&M,SEC,10,25,25,100.0,13,17,76.5,64,,2022
Thomas Cluckey,thomas-cluckey-1,/cfb/players/thomas-cluckey-1.html,Toledo,MAC,14,52,52,100.0,13,17,76.5,91,,2022
Matthew Dapore,matthew-dapore-1,/cfb/players/matthew-dapore-1.html,Air Force,MWC,13,37,38,97.4,16,21,76.2,85,,2022
Christian VanSickle,christian-vansickle-1,/cfb/players/christian-vansickle-1.html,Rice,CUSA,13,38,38,100.0,12,16,75.0,74,,2022
Cory Munson,cory-munson-1,/cfb/players/cory-munson-1.html,Western Kentucky,CUSA,14,5,5,100.0,3,4,75.0,14,,2022
Jake Pinegar,jake-pinegar-1,/cfb/players/jake-pinegar-1.html,Penn State,Big Ten,13,57,59,96.6,12,16,75.0,93,,2022
Jordan Noyes,jordan-noyes-1,/cfb/players/jordan-noyes-1.html,Utah,Pac-12,12,34,34,100.0,6,8,75.0,52,,2022
Michael Hughes,michael-hughes-3,/cfb/players/michael-hughes-3.html,Appalachian State,Sun Belt,12,50,50,100.0,9,12,75.0,77,,2022
Mitchell Fineran,mitchell-fineran-1,/cfb/players/mitchell-fineran-1.html,Purdue,Big Ten,14,41,44,93.2,18,24,75.0,95,,2022
Noe Ruelas,noe-ruelas-1,/cfb/players/noe-ruelas-1.html,Connecticut,Ind,13,28,28,100.0,12,16,75.0,64,,2022
Timmy Bleekrode,timmy-bleekrode-1,/cfb/players/timmy-bleekrode-1.html,Nebraska,Big Ten,12,34,35,97.1,9,12,75.0,61,,2022
Blake Grupe,blake-grupe-1,/cfb/players/blake-grupe-1.html,Notre Dame,Ind,13,49,49,100.0,14,19,73.7,91,,2022
Caleb Griffin,caleb-griffin-1,/cfb/players/caleb-griffin-1.html,Illinois,Big Ten,11,32,32,100.0,14,19,73.7,74,,2022
Matthew Quinn,matthew-quinn-2,/cfb/players/matthew-quinn-2.html,UAB,CUSA,13,45,45,100.0,14,19,73.7,87,,2022
John Mayers,john-mayers-1,/cfb/players/john-mayers-1.html,Baylor,Big 12,12,42,44,95.5,8,11,72.7,66,,2022
Kade Hensley,kade-hensley-1,/cfb/players/kade-hensley-1.html,Coastal Carolina,Sun Belt,13,46,47,97.9,8,11,72.7,70,,2022
Massimo Biscardi,massimo-biscardi-1,/cfb/players/massimo-biscardi-1.html,Mississippi State,SEC,11,25,27,92.6,8,11,72.7,49,,2022
Cameron Carson,cameron-carson-1,/cfb/players/cameron-carson-1.html,Massachusetts,Ind,12,13,13,100.0,13,18,72.2,52,,2022
Jacob Barnes,jacob-barnes-1,/cfb/players/jacob-barnes-1.html,Louisiana Tech,CUSA,12,38,39,97.4,13,18,72.2,77,,2022
Atticus Sappington,atticus-sappington-1,/cfb/players/atticus-sappington-1.html,Oregon State,Pac-12,10,15,16,93.8,5,7,71.4,30,,2022
Brayden Narveson,brayden-narveson-1,/cfb/players/brayden-narveson-1.html,Western Kentucky,CUSA,13,59,59,100.0,15,21,71.4,104,,2022
Buck Buchanan,buck-buchanan-1,/cfb/players/buck-buchanan-1.html,Louisiana Tech,CUSA,12,0,0,,5,7,71.4,15,,2022
Damian Ramos,damian-ramos-1,/cfb/players/damian-ramos-1.html,LSU,SEC,14,55,57,96.5,10,14,71.4,85,,2022
Luke Drzewiecki,luke-drzewiecki-1,/cfb/players/luke-drzewiecki-1.html,New Mexico,MWC,8,6,6,100.0,10,14,71.4,36,,2022
Nicholas Barr-Mira,nicholas-barr-mira-1,/cfb/players/nicholas-barr-mira-1.html,UCLA,Pac-12,13,61,61,100.0,15,21,71.4,106,,2022
Noah Burnette,noah-burnette-1,/cfb/players/noah-burnette-1.html,North Carolina,ACC,14,57,58,98.3,15,21,71.4,102,,2022
Anders Carlson,anders-carlson-1,/cfb/players/anders-carlson-1.html,Auburn,SEC,9,22,22,100.0,12,17,70.6,58,,2022
Connor Coles,connor-coles-1,/cfb/players/connor-coles-1.html,Utah State,MWC,12,33,33,100.0,12,17,70.6,69,,2022
Charles Campbell,charles-campbell-3,/cfb/players/charles-campbell-3.html,Indiana,Big Ten,12,27,27,100.0,14,20,70.0,69,,2022
Ethan Albertson,ethan-albertson-1,/cfb/players/ethan-albertson-1.html,New Mexico State,Ind,10,30,31,96.8,7,10,70.0,51,,2022
Will Bettridge,will-bettridge-1,/cfb/players/will-bettridge-1.html,Virginia,ACC,7,12,14,85.7,7,10,70.0,33,,2022
Morgan Suarez,morgan-suarez-1,/cfb/players/morgan-suarez-1.html,Florida Atlantic,CUSA,10,38,38,100.0,9,13,69.2,65,,2022
Spencer Shrader,spencer-shrader-1,/cfb/players/spencer-shrader-1.html,South Florida,American,12,37,37,100.0,9,13,69.2,64,,2022
Camden Wise,camden-wise-1,/cfb/players/camden-wise-1.html,James Madison,Sun Belt,11,50,52,96.2,11,16,68.8,83,,2022
Mason Lawler,mason-lawler-1,/cfb/players/mason-lawler-1.html,Bowling Green,MAC,13,34,34,100.0,11,16,68.8,67,,2022
Palmer Domschke,palmer-domschke-1,/cfb/players/palmer-domschke-1.html,Western Michigan,MAC,12,21,22,95.5,13,19,68.4,60,,2022
Denis Lynch,denis-lynch-1,/cfb/players/denis-lynch-1.html,USC,Pac-12,14,74,74,100.0,15,22,68.2,119,,2022
Adam Mihalek,adam-mihalek-1,/cfb/players/adam-mihalek-1.html,Florida,SEC,13,42,43,97.7,14,21,66.7,84,,2022
Andrew Conrad,andrew-conrad-1,/cfb/players/andrew-conrad-1.html,East Carolina,American,7,26,26,100.0,8,12,66.7,50,,2022
Ben Raybon,ben-raybon-1,/cfb/players/ben-raybon-1.html,Mississippi State,SEC,13,20,22,90.9,4,6,66.7,32,,2022
Jadon Redding,jadon-redding-1,/cfb/players/jadon-redding-1.html,Utah,Pac-12,12,35,36,97.2,4,6,66.7,47,,2022
Jude McAtamney,jude-mcatamney-1,/cfb/players/jude-mcatamney-1.html,Rutgers,Big Ten,12,23,24,95.8,12,18,66.7,59,,2022
Matt Ruffolo,matt-ruffolo-1,/cfb/players/matt-ruffolo-1.html,Kentucky,SEC,12,25,27,92.6,16,24,66.7,73,,2022
Noah Perez,noah-perez-1,/cfb/players/noah-perez-1.html,Akron,MAC,5,11,11,100.0,6,9,66.7,29,,2022
Taren Schive,taren-schive-1,/cfb/players/taren-schive-1.html,San Jose State,MWC,12,37,40,92.5,12,18,66.7,73,,2022
Zach Schmit,zach-schmit-1,/cfb/players/zach-schmit-1.html,Oklahoma,Big 12,13,53,53,100.0,12,18,66.7,89,,2022
Andrew Glass,andrew-glass-1,/cfb/players/andrew-glass-1.html,Kent State,MAC,12,31,31,100.0,17,26,65.4,82,,2022
Rece Verhoff,rece-verhoff-1,/cfb/players/rece-verhoff-1.html,Marshall,Sun Belt,13,33,35,94.3,13,20,65.0,72,,2022
Dario Longhetto,dario-longhetto-1,/cfb/players/dario-longhetto-1.html,California,Pac-12,12,31,32,96.9,11,17,64.7,64,,2022
Bubba Baxa,bubba-baxa-1,/cfb/players/bubba-baxa-1.html,Houston,American,12,17,18,94.4,9,14,64.3,44,,2022
Chris Tennant,chris-tennant-1,/cfb/players/chris-tennant-1.html,Kansas State,Big 12,7,23,25,92.0,9,14,64.3,50,,2022
Jake Oldroyd,jake-oldroyd-1,/cfb/players/jake-oldroyd-1.html,BYU,Ind,13,45,45,100.0,9,14,64.3,72,,2022
Abraham Montano,abraham-montano-1,/cfb/players/abraham-montano-1.html,Fresno State,MWC,12,34,35,97.1,12,19,63.2,70,,2022
Daniel Davies,daniel-davies-1,/cfb/players/daniel-davies-1.html,Navy,American,12,19,19,100.0,10,16,62.5,49,,2022
Owen Daffer,owen-daffer-1,/cfb/players/owen-daffer-1.html,East Carolina,American,10,20,25,80.0,5,8,62.5,35,,2022
Antonio Zita,antonio-zita-2,/cfb/players/antonio-zita-2.html,Charlotte,CUSA,12,36,36,100.0,3,5,60.0,45,,2022
Charlie Ham,charlie-ham-1,/cfb/players/charlie-ham-1.html,Duke,ACC,10,29,29,100.0,9,15,60.0,56,,2022
Jace Gilbert,jace-gilbert-1,/cfb/players/jace-gilbert-1.html,Iowa State,Big 12,12,21,22,95.5,12,20,60.0,57,,2022
Matthew Killam,matthew-killam-1,/cfb/players/matthew-killam-1.html,Nevada,MWC,12,10,11,90.9,3,5,60.0,19,,2022
Ryan Fitzgerald,ryan-fitzgerald-1,/cfb/players/ryan-fitzgerald-1.html,Florida State,ACC,13,57,58,98.3,12,20,60.0,93,,2022
Chase Gabriel,chase-gabriel-1,/cfb/players/chase-gabriel-1.html,Florida International,CUSA,11,23,24,95.8,7,12,58.3,44,,2022
Cory Smigel,cory-smigel-1,/cfb/players/cory-smigel-1.html,Akron,MAC,9,17,18,94.4,7,12,58.3,38,,2022
Joseph Bulovas,joseph-bulovas-1,/cfb/players/joseph-bulovas-1.html,Vanderbilt,SEC,12,35,35,100.0,7,12,58.3,56,,2022
Nick Brown,nick-brown-3,/cfb/players/nick-brown-3.html,Liberty,Ind,13,40,41,97.6,11,19,57.9,73,,2022
Jacob Borcila,jacob-borcila-1,/cfb/players/jacob-borcila-1.html,Kansas,Big 12,11,48,48,100.0,7,13,53.8,69,,2022
Connor Lytton,connor-lytton-1,/cfb/players/connor-lytton-1.html,Boston College,ACC,11,24,24,100.0,9,17,52.9,51,,2022
Ben Patton,ben-patton-1,/cfb/players/ben-patton-1.html,Michigan State,Big Ten,6,15,16,93.8,4,8,50.0,27,,2022
Brendan Farrell,brendan-farrell-1,/cfb/players/brendan-farrell-1.html,Virginia,ACC,10,5,6,83.3,4,8,50.0,17,,2022
Brett Money,brett-money-1,/cfb/players/brett-money-1.html,New Mexico State,Ind,8,11,11,100.0,1,2,50.0,14,,2022
Carter Davis,carter-davis-1,/cfb/players/carter-davis-1.html,Florida Atlantic,CUSA,11,7,7,100.0,1,2,50.0,10,,2022
Collin Smith,collin-smith-2,/cfb/players/collin-smith-2.html,North Carolina State,ACC,13,1,1,100.0,1,2,50.0,4,,2022
Jack Stone,jack-stone-2,/cfb/players/jack-stone-2.html,Michigan State,Big Ten,12,15,16,93.8,2,4,50.0,21,,2022
John Love,john-love-2,/cfb/players/john-love-2.html,Virginia Tech,ACC,2,3,3,100.0,1,2,50.0,6,,2022
Kriston Esnard,kriston-esnard-1,/cfb/players/kriston-esnard-1.html,Tulane,American,6,20,20,100.0,3,6,50.0,29,,2022
Luke Laminack,luke-laminack-1,/cfb/players/luke-laminack-1.html,Texas Christian,Big 12,15,6,7,85.7,1,2,50.0,9,,2022
Preston Stafford,preston-stafford-2,/cfb/players/preston-stafford-2.html,Louisiana,Sun Belt,4,15,15,100.0,2,4,50.0,21,,2022
Sander Sahaydak,sander-sahaydak-1,/cfb/players/sander-sahaydak-1.html,Penn State,Big Ten,7,1,1,100.0,1,2,50.0,4,,2022
Everett Hayes,everett-hayes-1,/cfb/players/everett-hayes-1.html,Oregon State,Pac-12,9,33,35,94.3,6,13,46.2,51,,2022
Marshall Meeder,marshall-meeder-1,/cfb/players/marshall-meeder-1.html,Central Michigan,MAC,10,23,25,92.0,5,11,45.5,38,,2022
George Steinkamp,george-steinkamp-1,/cfb/players/george-steinkamp-1.html,New Mexico,MWC,12,10,11,90.9,3,7,42.9,19,,2022
Aaron Blom,aaron-blom-1,/cfb/players/aaron-blom-1.html,Iowa,Big Ten,2,1,1,100.0,1,3,33.3,4,,2022
Caden Davis,caden-davis-1,/cfb/players/caden-davis-1.html,Texas A&M,SEC,12,6,6,100.0,1,3,33.3,9,,2022
Drake Nettles,drake-nettles-1,/cfb/players/drake-nettles-1.html,Iowa State,Big 12,5,5,5,100.0,1,3,33.3,8,,2022
Josh Rolston,josh-rolston-1,/cfb/players/josh-rolston-1.html,Central Michigan,MAC,12,4,6,66.7,1,3,33.3,7,,2022
Jude Kelley,jude-kelley-1,/cfb/players/jude-kelley-1.html,Georgia Tech,ACC,6,7,7,100.0,2,6,33.3,13,,2022
Vito Calvaruso,vito-calvaruso-1,/cfb/players/vito-calvaruso-1.html,Wisconsin,Big Ten,2,7,7,100.0,1,3,33.3,10,,2022
Brendan Franke,brendan-franke-1,/cfb/players/brendan-franke-1.html,Nebraska,Big Ten,12,0,0,,0,1,0.0,0,,2022
Carson Zilmer,carson-zilmer-1,/cfb/players/carson-zilmer-1.html,New Mexico State,Ind,3,0,0,,0,1,0.0,0,,2022
Cayden Camper,cayden-camper-1,/cfb/players/cayden-camper-1.html,Colorado State,MWC,2,2,3,66.7,0,1,0.0,2,,2022
Connor Madden,connor-madden-1,/cfb/players/connor-madden-1.html,James Madison,Sun Belt,11,0,0,,0,1,0.0,0,,2022
Daniel Obarski,daniel-obarski-1,/cfb/players/daniel-obarski-1.html,UCF,American,3,10,10,100.0,0,2,0.0,10,,2022
Evan Warren,evan-warren-1,/cfb/players/evan-warren-1.html,Navy,American,12,2,2,100.0,0,1,0.0,2,,2022
Gino Garcia,gino-garcia-1,/cfb/players/gino-garcia-1.html,Texas Tech,Big 12,3,7,7,100.0,0,1,0.0,7,,2022
Isaiah Hankins,isaiah-hankins-1,/cfb/players/isaiah-hankins-1.html,Baylor,Big 12,2,8,9,88.9,0,1,0.0,8,,2022
Jack Olsen,jack-olsen-1,/cfb/players/jack-olsen-1.html,Northwestern,Big Ten,1,1,1,100.0,0,1,0.0,1,,2022
Liam Gray,liam-gray-1,/cfb/players/liam-gray-1.html,Coastal Carolina,Sun Belt,10,0,0,,0,1,0.0,0,,2022
Michael Lantz,michael-lantz-1,/cfb/players/michael-lantz-1.html,Georgia Southern,Sun Belt,13,0,0,,0,2,0.0,0,,2022
Rory Bell,rory-bell-1,/cfb/players/rory-bell-1.html,Temple,American,12,10,10,100.0,0,2,0.0,10,,2022
Tim Horn,tim-horn-3,/cfb/players/tim-horn-3.html,Rice,CUSA,13,0,0,,0,1,0.0,0,,2022
Addison Shrock,addison-shrock-1,/cfb/players/addison-shrock-1.html,Washington,Pac-12,1,1,1,100.0,0,0,,1,,2022
Aidan Ellison,aidan-ellison-1,/cfb/players/aidan-ellison-1.html,Arkansas State,Sun Belt,1,1,1,100.0,0,0,,1,,2022
Alex Hale,alex-hale-1,/cfb/players/alex-hale-1.html,Oklahoma State,Big 12,4,2,2,100.0,0,0,,2,,2022
Alex Herrera,alex-herrera-1,/cfb/players/alex-herrera-1.html,South Carolina,SEC,3,3,3,100.0,0,0,,3,,2022
Andre Meono,andre-meono-1,/cfb/players/andre-meono-1.html,Fresno State,MWC,1,1,2,50.0,0,0,,1,,2022
Andrew Stein,andrew-stein-1,/cfb/players/andrew-stein-1.html,Southern Mississippi,Sun Belt,1,1,1,100.0,0,0,,1,,2022
Anth Rodriguez,anth-rodriguez-1,/cfb/players/anth-rodriguez-1.html,Air Force,MWC,4,7,7,100.0,0,0,,7,,2022
Caleb Krockover,caleb-krockover-1,/cfb/players/caleb-krockover-1.html,Purdue,Big Ten,1,1,1,100.0,0,0,,1,,2022
Cash Peterman,cash-peterman-1,/cfb/players/cash-peterman-1.html,BYU,Ind,2,1,1,100.0,0,0,,1,,2022
Chris Cayton,chris-cayton-1,/cfb/players/chris-cayton-1.html,North Texas,CUSA,1,3,4,75.0,0,0,,3,,2022
Christian Lowery,christian-lowery-1,/cfb/players/christian-lowery-1.html,Cincinnati,American,1,1,1,100.0,0,0,,1,,2022
Christian Schanefelt,christian-schanefelt-2,/cfb/players/christian-schanefelt-2.html,Ole Miss,SEC,1,2,2,100.0,0,0,,2,,2022
Dom Dzioban,dom-dzioban-1,/cfb/players/dom-dzioban-1.html,Miami (OH),MAC,13,1,1,100.0,0,0,,1,,2022
Emmet Kenney,emmet-kenney-1,/cfb/players/emmet-kenney-1.html,Stanford,Pac-12,2,0,1,0.0,0,0,,0,,2022
