Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Daniel Montiel,daniel-montiel-1,/cfb/players/daniel-montiel-1.html,Memphis,American,13,27,338,12.5,3,26.0,0,0,,0,0.0,27,338,12.5,3,,2016
Domonique Young,domonique-young-1,/cfb/players/domonique-young-1.html,Purdue,Big Ten,6,29,338,11.7,1,56.3,0,0,,0,0.0,29,338,11.7,1,,2016
Eddie Sinegal,eddie-sinegal-1,/cfb/players/eddie-sinegal-1.html,UTEP,CUSA,12,29,338,11.7,0,28.2,2,44,22.0,0,3.7,31,382,12.3,0,,2016
OJ Clark,oj-clark-1,/cfb/players/oj-clark-1.html,New Mexico State,Sun Belt,12,43,338,7.9,1,28.2,0,0,,0,0.0,43,338,7.9,1,,2016
Edgar Poe,edgar-poe-1,/cfb/players/edgar-poe-1.html,Army,Ind,10,16,336,21.0,3,33.6,0,0,,0,0.0,16,336,21.0,3,,2016
Justin Rankin,justin-rankin-1,/cfb/players/justin-rankin-1.html,Kent State,MAC,11,28,335,12.0,1,30.5,108,511,4.7,3,46.5,136,846,6.2,4,,2016
Christopher Herndon IV,christopher-herndon-iv-1,/cfb/players/christopher-herndon-iv-1.html,Miami (FL),ACC,13,28,334,11.9,2,25.7,0,0,,0,0.0,28,334,11.9,2,,2016
Frederick Gammage,frederick-gammage-1,/cfb/players/frederick-gammage-1.html,Arizona State,Pac-12,12,26,334,12.8,2,27.8,1,0,0.0,0,0.0,27,334,12.4,2,,2016
John Mundt,john-mundt-1,/cfb/players/john-mundt-1.html,Oregon,Pac-12,8,23,334,14.5,4,41.8,0,0,,0,0.0,23,334,14.5,4,,2016
Mitchell Juergens,mitchell-juergens-1,/cfb/players/mitchell-juergens-1.html,BYU,Ind,13,34,333,9.8,2,25.6,0,0,,0,0.0,34,333,9.8,2,,2016
Ricky Seals-Jones,ricky-seals-jones-1,/cfb/players/ricky-seals-jones-1.html,Texas A&M,SEC,11,26,333,12.8,1,30.3,0,0,,0,0.0,26,333,12.8,1,,2016
Tyrone Williams,tyrone-williams-3,/cfb/players/tyrone-williams-3.html,South Alabama,Sun Belt,13,28,333,11.9,1,25.6,0,0,,0,0.0,28,333,11.9,1,,2016
Jaelan Austin,jaelan-austin-1,/cfb/players/jaelan-austin-1.html,Texas Christian,Big 12,13,23,332,14.4,5,25.5,0,0,,0,0.0,23,332,14.4,5,,2016
Patrick Smith,patrick-smith-1,/cfb/players/patrick-smith-1.html,Middle Tennessee State,CUSA,12,28,332,11.9,4,27.7,0,0,,0,0.0,28,332,11.9,4,,2016
Andrew Scanlan,andrew-scanlan-1,/cfb/players/andrew-scanlan-1.html,Northwestern,Big Ten,13,29,331,11.4,0,25.5,0,0,,0,0.0,29,331,11.4,0,,2016
Isaiah Jones,isaiah-jones-1,/cfb/players/isaiah-jones-1.html,Southern Mississippi,CUSA,12,20,331,16.6,2,27.6,1,-2,-2.0,0,-0.2,21,329,15.7,2,,2016
Jovon Durante,jovon-durante-1,/cfb/players/jovon-durante-1.html,West Virginia,Big 12,13,35,331,9.5,2,25.5,3,15,5.0,0,1.2,38,346,9.1,2,,2016
Jalen Harvey,jalen-harvey-2,/cfb/players/jalen-harvey-2.html,Arizona State,Pac-12,10,21,330,15.7,0,33.0,0,0,,0,0.0,21,330,15.7,0,,2016
Wyatt Houston,wyatt-houston-1,/cfb/players/wyatt-houston-1.html,Utah State,MWC,12,35,330,9.4,2,27.5,0,0,,0,0.0,35,330,9.4,2,,2016
Ari Werts,ari-werts-1,/cfb/players/ari-werts-1.html,Georgia State,Sun Belt,11,21,329,15.7,3,29.9,0,0,,0,0.0,21,329,15.7,3,,2016
Workpeh Kofa,workpeh-kofa-1,/cfb/players/workpeh-kofa-1.html,Charlotte,CUSA,12,27,329,12.2,5,27.4,0,0,,0,0.0,27,329,12.2,5,,2016
Tee Goree,tee-goree-1,/cfb/players/tee-goree-1.html,North Texas,CUSA,10,36,328,9.1,2,32.8,0,0,,0,0.0,36,328,9.1,2,,2016
Brandon Childress,brandon-childress-1,/cfb/players/brandon-childress-1.html,Central Michigan,MAC,11,23,327,14.2,1,29.7,0,0,,0,0.0,23,327,14.2,1,,2016
Chris Murray,chris-murray-2,/cfb/players/chris-murray-2.html,Arkansas State,Sun Belt,12,22,327,14.9,1,27.3,0,0,,0,0.0,22,327,14.9,1,,2016
Speedy Noil,speedy-noil-1,/cfb/players/speedy-noil-1.html,Texas A&M,SEC,10,21,325,15.5,2,32.5,0,0,,0,0.0,21,325,15.5,2,,2016
Justin Hunt,justin-hunt-2,/cfb/players/justin-hunt-2.html,Marshall,CUSA,10,23,324,14.1,5,32.4,0,0,,0,0.0,23,324,14.1,5,,2016
Kenny Buyers,kenny-buyers-1,/cfb/players/kenny-buyers-1.html,North Texas,CUSA,13,32,324,10.1,1,24.9,0,0,,0,0.0,32,324,10.1,1,,2016
Zach Wright,zach-wright-1,/cfb/players/zach-wright-1.html,Rice,CUSA,11,37,324,8.8,1,29.5,0,0,,0,0.0,37,324,8.8,1,,2016
Anthony Wales,anthony-wales-1,/cfb/players/anthony-wales-1.html,Western Kentucky,CUSA,13,30,323,10.8,2,24.8,237,1621,6.8,27,124.7,267,1944,7.3,29,,2016
Johnathan Boone,johnathan-boone-1,/cfb/players/johnathan-boone-1.html,New Mexico State,Sun Belt,12,22,323,14.7,4,26.9,0,0,,0,0.0,22,323,14.7,4,,2016
Shakiem Barbel,shakiem-barbel-1,/cfb/players/shakiem-barbel-1.html,Kansas,Big 12,11,34,323,9.5,0,29.4,0,0,,0,0.0,34,323,9.5,0,,2016
Dylan Collie,dylan-collie-1,/cfb/players/dylan-collie-1.html,Hawaii,MWC,14,33,322,9.8,4,23.0,1,9,9.0,0,0.6,34,331,9.7,4,,2016
Jonah Trinnaman,jonah-trinnaman-1,/cfb/players/jonah-trinnaman-1.html,BYU,Ind,12,28,321,11.5,1,26.8,0,0,,0,0.0,28,321,11.5,1,,2016
Stedman Mayberry,stedman-mayberry-1,/cfb/players/stedman-mayberry-1.html,Texas State,Sun Belt,12,41,321,7.8,0,26.8,157,593,3.8,5,49.4,198,914,4.6,5,,2016
Kalija Lipscomb,kalija-lipscomb-1,/cfb/players/kalija-lipscomb-1.html,Vanderbilt,SEC,12,27,319,11.8,2,26.6,3,5,1.7,0,0.4,30,324,10.8,2,,2016
Andrew Celis,andrew-celis-1,/cfb/players/andrew-celis-1.html,Nevada,MWC,12,23,318,13.8,0,26.5,2,9,4.5,0,0.8,25,327,13.1,0,,2016
Garrett Dickerson,garrett-dickerson-1,/cfb/players/garrett-dickerson-1.html,Northwestern,Big Ten,12,34,318,9.4,5,26.5,0,0,,0,0.0,34,318,9.4,5,,2016
Jalen Brown,jalen-brown-2,/cfb/players/jalen-brown-2.html,Oregon,Pac-12,12,19,318,16.7,3,26.5,0,0,,0,0.0,19,318,16.7,3,,2016
Akrum Wadley,akrum-wadley-1,/cfb/players/akrum-wadley-1.html,Iowa,Big Ten,13,36,315,8.8,3,24.2,168,1081,6.4,10,83.2,204,1396,6.8,13,,2016
Chris Taylor,chris-taylor-4,/cfb/players/chris-taylor-4.html,Duke,ACC,12,29,315,10.9,1,26.3,0,0,,0,0.0,29,315,10.9,1,,2016
Collin Johnson,collin-johnson-2,/cfb/players/collin-johnson-2.html,Texas,Big 12,11,28,315,11.3,3,28.6,0,0,,0,0.0,28,315,11.3,3,,2016
George Kittle,george-kittle-1,/cfb/players/george-kittle-1.html,Iowa,Big Ten,11,22,314,14.3,4,28.5,0,0,,0,0.0,22,314,14.3,4,,2016
Jerminic Smith,jerminic-smith-1,/cfb/players/jerminic-smith-1.html,Iowa,Big Ten,13,23,314,13.7,2,24.2,3,63,21.0,0,4.8,26,377,14.5,2,,2016
Justin Hardee,justin-hardee-1,/cfb/players/justin-hardee-1.html,Illinois,Big Ten,12,25,314,12.6,0,26.2,1,12,12.0,0,1.0,26,326,12.5,0,,2016
Ernest Calhoun,ernest-calhoun-1,/cfb/players/ernest-calhoun-1.html,Kent State,MAC,12,20,311,15.6,4,25.9,1,3,3.0,0,0.3,21,314,15.0,4,,2016
Ajalen Holley,ajalen-holley-1,/cfb/players/ajalen-holley-1.html,Louisiana-Monroe,Sun Belt,12,34,310,9.1,1,25.8,3,7,2.3,0,0.6,37,317,8.6,1,,2016
Christian McCaffrey,christian-mccaffrey-1,/cfb/players/christian-mccaffrey-1.html,Stanford,Pac-12,11,37,310,8.4,3,28.2,253,1603,6.3,13,145.7,290,1913,6.6,16,H-9,2016
Monty Madaris,monty-madaris-1,/cfb/players/monty-madaris-1.html,Michigan State,Big Ten,11,24,310,12.9,1,28.2,1,12,12.0,0,1.1,25,322,12.9,1,,2016
Blake Jarwin,blake-jarwin-1,/cfb/players/blake-jarwin-1.html,Oklahoma State,Big 12,13,19,309,16.3,2,23.8,0,0,,0,0.0,19,309,16.3,2,,2016
Mack Hollins,mack-hollins-1,/cfb/players/mack-hollins-1.html,North Carolina,ACC,7,16,309,19.3,4,44.1,0,0,,0,0.0,16,309,19.3,4,,2016
Dijon Paschal,dijon-paschal-1,/cfb/players/dijon-paschal-1.html,Arkansas State,Sun Belt,12,22,308,14.0,3,25.7,0,0,,0,0.0,22,308,14.0,3,,2016
Evan Moeai,evan-moeai-2,/cfb/players/evan-moeai-2.html,Utah,Pac-12,13,22,308,14.0,2,23.7,0,0,,0,0.0,22,308,14.0,2,,2016
Darrell Daniels,darrell-daniels-1,/cfb/players/darrell-daniels-1.html,Washington,Pac-12,14,17,307,18.1,3,21.9,0,0,,0,0.0,17,307,18.1,3,,2016
Devin Lauderdale,devin-lauderdale-1,/cfb/players/devin-lauderdale-1.html,Texas Tech,Big 12,9,31,307,9.9,2,34.1,0,0,,0,0.0,31,307,9.9,2,,2016
Emanuel Hall,emanuel-hall-1,/cfb/players/emanuel-hall-1.html,Missouri,SEC,11,19,307,16.2,2,27.9,0,0,,0,0.0,19,307,16.2,2,,2016
Jordan Veasy,jordan-veasy-1,/cfb/players/jordan-veasy-1.html,California,Pac-12,12,25,306,12.2,3,25.5,0,0,,0,0.0,25,306,12.2,3,,2016
Macan Wilson,macan-wilson-1,/cfb/players/macan-wilson-1.html,Northwestern,Big Ten,13,22,306,13.9,1,23.5,0,0,,0,0.0,22,306,13.9,1,,2016
Deondre Farrier,deondre-farrier-1,/cfb/players/deondre-farrier-1.html,East Carolina,American,11,21,305,14.5,1,27.7,1,17,17.0,0,1.5,22,322,14.6,1,,2016
John Johnson,john-johnson-14,/cfb/players/john-johnson-14.html,Troy,Sun Belt,12,24,305,12.7,2,25.4,0,0,,0,0.0,24,305,12.7,2,,2016
Keenen Johnson,keenen-johnson-1,/cfb/players/keenen-johnson-1.html,Tulsa,American,8,30,305,10.2,1,38.1,2,10,5.0,0,1.3,32,315,9.8,1,,2016
C.J. Johnson,cj-johnson-4,/cfb/players/cj-johnson-4.html,Wyoming,MWC,14,21,304,14.5,3,21.7,0,0,,0,0.0,21,304,14.5,3,,2016
Tavaris Harrison,tavaris-harrison-1,/cfb/players/tavaris-harrison-1.html,Florida Atlantic,CUSA,12,18,304,16.9,1,25.3,0,0,,0,0.0,18,304,16.9,1,,2016
Jacob Sannon,jacob-sannon-1,/cfb/players/jacob-sannon-1.html,Idaho,Sun Belt,13,28,303,10.8,2,23.3,0,0,,0,0.0,28,303,10.8,2,,2016
Connor Cella,connor-cella-1,/cfb/players/connor-cella-1.html,Rice,CUSA,12,31,302,9.7,1,25.2,0,0,,0,0.0,31,302,9.7,1,,2016
James Conner,james-conner-1,/cfb/players/james-conner-1.html,Pitt,ACC,13,21,302,14.4,4,23.2,216,1092,5.1,16,84.0,237,1394,5.9,20,,2016
Hasaan Henderson,hasaan-henderson-1,/cfb/players/hasaan-henderson-1.html,Nevada,MWC,10,30,301,10.0,2,30.1,0,0,,0,0.0,30,301,10.0,2,,2016
Johnathan Lloyd,johnathan-lloyd-1,/cfb/players/johnathan-lloyd-1.html,Duke,ACC,12,34,301,8.9,3,25.1,1,3,3.0,0,0.3,35,304,8.7,3,,2016
Sam Rogers,sam-rogers-1,/cfb/players/sam-rogers-1.html,Virginia Tech,ACC,14,24,301,12.5,4,21.5,67,283,4.2,2,20.2,91,584,6.4,6,,2016
Bernard Davis,bernard-davis-2,/cfb/players/bernard-davis-2.html,Massachusetts,Ind,12,24,298,12.4,2,24.8,0,0,,0,0.0,24,298,12.4,2,,2016
Ryan Yurachek,ryan-yurachek-1,/cfb/players/ryan-yurachek-1.html,Marshall,CUSA,11,28,298,10.6,5,27.1,1,9,9.0,0,0.8,29,307,10.6,5,,2016
Tony Pollard,tony-pollard-1,/cfb/players/tony-pollard-1.html,Memphis,American,13,29,298,10.3,2,22.9,31,159,5.1,1,12.2,60,457,7.6,3,,2016
Tyrie Cleveland,tyrie-cleveland-1,/cfb/players/tyrie-cleveland-1.html,Florida,SEC,11,14,298,21.3,2,27.1,0,0,,0,0.0,14,298,21.3,2,,2016
Hergy Mayala,hergy-mayala-1,/cfb/players/hergy-mayala-1.html,Connecticut,American,10,23,296,12.9,0,29.6,0,0,,0,0.0,23,296,12.9,0,,2016
KaVontae Turpin,kavontae-turpin-1,/cfb/players/kavontae-turpin-1.html,Texas Christian,Big 12,8,30,295,9.8,1,36.9,9,84,9.3,0,10.5,39,379,9.7,1,,2016
David Wells,david-wells-2,/cfb/players/david-wells-2.html,San Diego State,MWC,14,25,294,11.8,4,21.0,0,0,,0,0.0,25,294,11.8,4,,2016
C.J Sanders,cj-sanders-1,/cfb/players/cj-sanders-1.html,Notre Dame,Ind,12,24,293,12.2,2,24.4,4,22,5.5,0,1.8,28,315,11.3,2,,2016
D'Ernest Johnson,dernest-johnson-1,/cfb/players/dernest-johnson-1.html,South Florida,American,13,28,293,10.5,5,22.5,111,543,4.9,8,41.8,139,836,6.0,13,,2016
Vic Wharton,vic-wharton-1,/cfb/players/vic-wharton-1.html,California,Pac-12,11,28,293,10.5,1,26.6,0,0,,0,0.0,28,293,10.5,1,,2016
Darius Slayton,darius-slayton-1,/cfb/players/darius-slayton-1.html,Auburn,SEC,13,15,292,19.5,1,22.5,0,0,,0,0.0,15,292,19.5,1,,2016
Darrius Scott,darrius-scott-1,/cfb/players/darrius-scott-1.html,Florida International,CUSA,7,22,291,13.2,0,41.6,0,0,,0,0.0,22,291,13.2,0,,2016
Jaquil Capel,jaquil-capel-1,/cfb/players/jaquil-capel-1.html,Appalachian State,Sun Belt,12,25,290,11.6,1,24.2,0,0,,0,0.0,25,290,11.6,1,,2016
Eddie Daugherty,eddie-daugherty-1,/cfb/players/eddie-daugherty-1.html,Eastern Michigan,MAC,13,31,289,9.3,0,22.2,2,12,6.0,0,0.9,33,301,9.1,0,,2016
Derrick Willies,derrick-willies-1,/cfb/players/derrick-willies-1.html,Texas Tech,Big 12,8,18,288,16.0,2,36.0,0,0,,0,0.0,18,288,16.0,2,,2016
Dontez Ford,dontez-ford-1,/cfb/players/dontez-ford-1.html,Pitt,ACC,8,17,288,16.9,2,36.0,3,8,2.7,0,1.0,20,296,14.8,2,,2016
Jarvion Franklin,jarvion-franklin-1,/cfb/players/jarvion-franklin-1.html,Western Michigan,MAC,14,25,288,11.5,2,20.6,248,1353,5.5,12,96.6,273,1641,6.0,14,,2016
Andrew Rodriguez,andrew-rodriguez-2,/cfb/players/andrew-rodriguez-2.html,Utah State,MWC,12,26,286,11.0,1,23.8,0,0,,0,0.0,26,286,11.0,1,,2016
Charlie Callinan,charlie-callinan-1,/cfb/players/charlie-callinan-1.html,Boston College,ACC,13,24,286,11.9,1,22.0,0,0,,0,0.0,24,286,11.9,1,,2016
Chase Whitehead,chase-whitehead-1,/cfb/players/chase-whitehead-1.html,Southern Mississippi,CUSA,12,18,286,15.9,2,23.8,1,1,1.0,0,0.1,19,287,15.1,2,,2016
Gabe Schrade,gabe-schrade-1,/cfb/players/gabe-schrade-1.html,Texas State,Sun Belt,12,25,286,11.4,2,23.8,0,0,,0,0.0,25,286,11.4,2,,2016
Quadree Henderson,quadree-henderson-1,/cfb/players/quadree-henderson-1.html,Pitt,ACC,13,26,286,11.0,1,22.0,60,631,10.5,5,48.5,86,917,10.7,6,AA,2016
Eldridge Massington,eldridge-massington-1,/cfb/players/eldridge-massington-1.html,UCLA,Pac-12,9,20,285,14.3,0,31.7,0,0,,0,0.0,20,285,14.3,0,,2016
Brodrick Yancy,brodrick-yancy-1,/cfb/players/brodrick-yancy-1.html,Temple,American,11,24,284,11.8,2,25.8,1,-4,-4.0,0,-0.4,25,280,11.2,2,,2016
Matt Vandeberg,matt-vandeberg-1,/cfb/players/matt-vandeberg-1.html,Iowa,Big Ten,4,19,284,14.9,3,71.0,1,25,25.0,0,6.3,20,309,15.5,3,,2016
Q' Drennan,q-drennan-1,/cfb/players/q-drennan-1.html,New Mexico,MWC,13,11,284,25.8,3,21.8,1,10,10.0,0,0.8,12,294,24.5,3,,2016
Jaleel Scott,jaleel-scott-1,/cfb/players/jaleel-scott-1.html,New Mexico State,Sun Belt,12,23,283,12.3,5,23.6,0,0,,0,0.0,23,283,12.3,5,,2016
Sean Culkin,sean-culkin-1,/cfb/players/sean-culkin-1.html,Missouri,SEC,11,24,282,11.8,0,25.6,0,0,,0,0.0,24,282,11.8,0,,2016
Duke Catalon,duke-catalon-1,/cfb/players/duke-catalon-1.html,Houston,American,9,44,281,6.4,3,31.2,145,528,3.6,4,58.7,189,809,4.3,7,,2016
Julian Allen,julian-allen-1,/cfb/players/julian-allen-1.html,Southern Mississippi,CUSA,13,19,281,14.8,1,21.6,0,0,,0,0.0,19,281,14.8,1,,2016
Kameron McKnight,kameron-mcknight-1,/cfb/players/kameron-mcknight-1.html,Louisiana Tech,CUSA,14,18,281,15.6,3,20.1,15,32,2.1,7,2.3,33,313,9.5,10,,2016
Travin Dural,travin-dural-1,/cfb/players/travin-dural-1.html,LSU,SEC,11,28,280,10.0,1,25.5,1,-2,-2.0,0,-0.2,29,278,9.6,1,,2016
Brian Smith,brian-smith-8,/cfb/players/brian-smith-8.html,Minnesota,Big Ten,8,17,279,16.4,1,34.9,0,0,,0,0.0,17,279,16.4,1,,2016
Warren Wand,warren-wand-1,/cfb/players/warren-wand-1.html,Arkansas State,Sun Belt,13,24,279,11.6,3,21.5,200,879,4.4,7,67.6,224,1158,5.2,10,,2016
Darryl Bonner,darryl-bonner-1,/cfb/players/darryl-bonner-1.html,Navy,American,12,10,278,27.8,3,23.2,29,227,7.8,2,18.9,39,505,12.9,5,,2016
Mitchell Wilcox,mitchell-wilcox-1,/cfb/players/mitchell-wilcox-1.html,South Florida,American,13,12,278,23.2,2,21.4,0,0,,0,0.0,12,278,23.2,2,,2016
Luke Timian,luke-timian-1,/cfb/players/luke-timian-1.html,Indiana,Big Ten,13,19,277,14.6,1,21.3,0,0,,0,0.0,19,277,14.6,1,,2016
Malcolm Robinson,malcolm-robinson-1,/cfb/players/malcolm-robinson-1.html,Buffalo,MAC,12,22,277,12.6,1,23.1,1,0,0.0,0,0.0,23,277,12.0,1,,2016
Moroni Laulu-Pututau,moroni-laulu-pututau-1,/cfb/players/moroni-laulu-pututau-1.html,BYU,Ind,13,27,277,10.3,2,21.3,0,0,,0,0.0,27,277,10.3,2,,2016
Desmon White,desmon-white-1,/cfb/players/desmon-white-1.html,Texas Christian,Big 12,13,30,276,9.2,1,21.2,0,0,,0,0.0,30,276,9.2,1,,2016
Jared Pinkney,jared-pinkney-1,/cfb/players/jared-pinkney-1.html,Vanderbilt,SEC,13,22,274,12.5,2,21.1,0,0,,0,0.0,22,274,12.5,2,,2016
Arkeel Newsome,arkeel-newsome-1,/cfb/players/arkeel-newsome-1.html,Connecticut,American,12,25,273,10.9,2,22.8,147,715,4.9,5,59.6,172,988,5.7,7,,2016
Daniel Hurd,daniel-hurd-1,/cfb/players/daniel-hurd-1.html,Memphis,American,13,20,271,13.6,2,20.8,0,0,,0,0.0,20,271,13.6,2,,2016
Jerico Richardson,jerico-richardson-1,/cfb/players/jerico-richardson-1.html,Nevada,MWC,12,26,271,10.4,1,22.6,0,0,,0,0.0,26,271,10.4,1,,2016
Marquez McNair,marquez-mcnair-1,/cfb/players/marquez-mcnair-1.html,UTSA,CUSA,13,24,271,11.3,3,20.8,1,-2,-2.0,0,-0.2,25,269,10.8,3,,2016
Erich Schneider,erich-schneider-1,/cfb/players/erich-schneider-1.html,Duke,ACC,12,30,269,9.0,3,22.4,0,0,,0,0.0,30,269,9.0,3,,2016
Henry Bussey,henry-bussey-1,/cfb/players/henry-bussey-1.html,Florida Atlantic,CUSA,12,24,269,11.2,2,22.4,3,17,5.7,0,1.4,27,286,10.6,2,,2016
Kyle Belack,kyle-belack-1,/cfb/players/kyle-belack-1.html,Ohio,MAC,13,19,269,14.2,2,20.7,1,4,4.0,0,0.3,20,273,13.7,2,,2016
Marcus Baugh,marcus-baugh-1,/cfb/players/marcus-baugh-1.html,Ohio State,Big Ten,13,24,269,11.2,2,20.7,0,0,,0,0.0,24,269,11.2,2,,2016
Darnell Mooney,darnell-mooney-1,/cfb/players/darnell-mooney-1.html,Tulane,American,12,24,267,11.1,2,22.3,4,22,5.5,0,1.8,28,289,10.3,2,,2016
Matt Dayes,matt-dayes-1,/cfb/players/matt-dayes-1.html,North Carolina State,ACC,13,32,267,8.3,0,20.5,249,1166,4.7,10,89.7,281,1433,5.1,10,,2016
Jerrod Heard,jerrod-heard-1,/cfb/players/jerrod-heard-1.html,Texas,Big 12,11,24,266,11.1,3,24.2,1,-12,-12.0,0,-1.1,25,254,10.2,3,,2016
Ryan Timmons,ryan-timmons-1,/cfb/players/ryan-timmons-1.html,Kentucky,SEC,13,23,266,11.6,0,20.5,1,11,11.0,0,0.8,24,277,11.5,0,,2016
Nick Basquine,nick-basquine-1,/cfb/players/nick-basquine-1.html,Oklahoma,Big 12,13,20,265,13.3,2,20.4,0,0,,0,0.0,20,265,13.3,2,,2016
Zach Grant,zach-grant-1,/cfb/players/zach-grant-1.html,Illinois,Big Ten,12,26,265,10.2,1,22.1,0,0,,0,0.0,26,265,10.2,1,,2016
Malik Dear,malik-dear-1,/cfb/players/malik-dear-1.html,Mississippi State,SEC,12,23,264,11.5,2,22.0,17,124,7.3,1,10.3,40,388,9.7,3,,2016
C.J. Conrad,cj-conrad-1,/cfb/players/cj-conrad-1.html,Kentucky,SEC,13,19,262,13.8,4,20.2,0,0,,0,0.0,19,262,13.8,4,,2016
K.J. Hill,kj-hill-1,/cfb/players/kj-hill-1.html,Ohio State,Big Ten,11,18,262,14.6,1,23.8,0,0,,0,0.0,18,262,14.6,1,,2016
Austin Roberts,austin-roberts-2,/cfb/players/austin-roberts-2.html,UCLA,Pac-12,11,15,261,17.4,1,23.7,0,0,,0,0.0,15,261,17.4,1,,2016
Masseiah Francis,masseiah-francis-1,/cfb/players/masseiah-francis-1.html,South Alabama,Sun Belt,13,18,261,14.5,2,20.1,0,0,,0,0.0,18,261,14.5,2,,2016
C.J. Carroll,cj-carroll-1,/cfb/players/cj-carroll-1.html,Virginia Tech,ACC,13,18,258,14.3,0,19.8,9,46,5.1,0,3.5,27,304,11.3,0,,2016
Chris Black,chris-black-2,/cfb/players/chris-black-2.html,Missouri,SEC,12,17,257,15.1,1,21.4,0,0,,0,0.0,17,257,15.1,1,,2016
Brady Jones,brady-jones-2,/cfb/players/brady-jones-2.html,UTSA,CUSA,13,20,255,12.8,2,19.6,1,-1,-1.0,0,-0.1,21,254,12.1,2,,2016
Dominique Reed,dominique-reed-1,/cfb/players/dominique-reed-1.html,Arkansas,SEC,13,16,255,15.9,2,19.6,5,26,5.2,0,2.0,21,281,13.4,2,,2016
Dameon Gamblin,dameon-gamblin-1,/cfb/players/dameon-gamblin-1.html,New Mexico,MWC,12,23,254,11.0,3,21.2,6,20,3.3,0,1.7,29,274,9.4,3,,2016
Demornay Pierson-El,demornay-pierson-el-1,/cfb/players/demornay-pierson-el-1.html,Nebraska,Big Ten,13,20,254,12.7,1,19.5,14,34,2.4,0,2.6,34,288,8.5,1,,2016
Shane Wimann,shane-wimann-1,/cfb/players/shane-wimann-1.html,Northern Illinois,MAC,12,24,254,10.6,6,21.2,0,0,,0,0.0,24,254,10.6,6,,2016
Jordan Villamin,jordan-villamin-1,/cfb/players/jordan-villamin-1.html,Oregon State,Pac-12,12,21,253,12.0,1,21.1,0,0,,0,0.0,21,253,12.0,1,,2016
Tyler Cameron,tyler-cameron-1,/cfb/players/tyler-cameron-1.html,Florida Atlantic,CUSA,12,20,252,12.6,1,21.0,0,0,,0,0.0,20,252,12.6,1,,2016
Daniel Imatorbhebhe,daniel-imatorbhebhe-1,/cfb/players/daniel-imatorbhebhe-1.html,USC,Pac-12,13,17,250,14.7,4,19.2,0,0,,0,0.0,17,250,14.7,4,,2016
Mike Boone,mike-boone-2,/cfb/players/mike-boone-2.html,Cincinnati,American,9,20,249,12.5,0,27.7,105,388,3.7,2,43.1,125,637,5.1,2,,2016
Alex Bachman,alex-bachman-1,/cfb/players/alex-bachman-1.html,Wake Forest,ACC,13,23,248,10.8,1,19.1,0,0,,0,0.0,23,248,10.8,1,,2016
Kyle Davis,kyle-davis-3,/cfb/players/kyle-davis-3.html,Auburn,SEC,13,12,248,20.7,2,19.1,0,0,,0,0.0,12,248,20.7,2,,2016
Jeffery Wilson,jeffery-wilson-2,/cfb/players/jeffery-wilson-2.html,North Texas,CUSA,11,29,247,8.5,1,22.5,169,936,5.5,14,85.1,198,1183,6.0,15,,2016
Reginald Davis,reginald-davis-1,/cfb/players/reginald-davis-1.html,Texas Tech,Big 12,12,15,247,16.5,2,20.6,0,0,,0,0.0,15,247,16.5,2,,2016
Samajie Grant,samajie-grant-1,/cfb/players/samajie-grant-1.html,Arizona,Pac-12,12,22,247,11.2,3,20.6,74,461,6.2,6,38.4,96,708,7.4,9,,2016
Isaiah Johnson-Mack,isaiah-johnson-mack-1,/cfb/players/isaiah-johnson-mack-1.html,Washington State,Pac-12,13,35,246,7.0,1,18.9,0,0,,0,0.0,35,246,7.0,1,,2016
Chuck Wade,chuck-wade-1,/cfb/players/chuck-wade-1.html,Wake Forest,ACC,13,24,245,10.2,1,18.8,5,6,1.2,0,0.5,29,251,8.7,1,,2016
Emanuel Porter,emanuel-porter-1,/cfb/players/emanuel-porter-1.html,Texas Christian,Big 12,10,15,245,16.3,0,24.5,0,0,,0,0.0,15,245,16.3,0,,2016
T.J. Logan,tj-logan-1,/cfb/players/tj-logan-1.html,North Carolina,ACC,13,29,244,8.4,3,18.8,120,650,5.4,7,50.0,149,894,6.0,10,,2016
Ian Eriksen,ian-eriksen-1,/cfb/players/ian-eriksen-1.html,Eastern Michigan,MAC,11,21,243,11.6,0,22.1,184,771,4.2,9,70.1,205,1014,4.9,9,,2016
Cam Denson,cam-denson-1,/cfb/players/cam-denson-1.html,Arizona,Pac-12,12,15,242,16.1,2,20.2,0,0,,0,0.0,15,242,16.1,2,,2016
Emanuel Byrd,emanuel-byrd-1,/cfb/players/emanuel-byrd-1.html,Marshall,CUSA,11,26,242,9.3,3,22.0,1,-3,-3.0,0,-0.3,27,239,8.9,3,,2016
Jason Croom,jason-croom-1,/cfb/players/jason-croom-1.html,Tennessee,SEC,12,21,242,11.5,0,20.2,0,0,,0,0.0,21,242,11.5,0,,2016
Kalif Phillips,kalif-phillips-1,/cfb/players/kalif-phillips-1.html,Charlotte,CUSA,11,20,242,12.1,1,22.0,189,907,4.8,4,82.5,209,1149,5.5,5,,2016
