Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Dare Ogunbowale,dare-ogunbowale-1,/cfb/players/dare-ogunbowale-1.html,Wisconsin,Big Ten,13,36,299,8.3,1,23.0,194,819,4.2,7,63.0,230,1118,4.9,8,,2015
Emanuel Thompson,emanuel-thompson-1,/cfb/players/emanuel-thompson-1.html,Troy,Sun Belt,12,28,299,10.7,3,24.9,0,0,,0,0.0,28,299,10.7,3,,2015
Juwan Brescacin,juwan-brescacin-1,/cfb/players/juwan-brescacin-1.html,Northern Illinois,MAC,13,24,298,12.4,1,22.9,0,0,,0,0.0,24,298,12.4,1,,2015
Keith Heitzman,keith-heitzman-1,/cfb/players/keith-heitzman-1.html,Ohio,MAC,13,22,297,13.5,3,22.8,0,0,,0,0.0,22,297,13.5,3,,2015
Eric Judge,eric-judge-1,/cfb/players/eric-judge-1.html,San Diego State,MWC,14,15,296,19.7,2,21.1,0,0,,0,0.0,15,296,19.7,2,,2015
Sean Price,sean-price-1,/cfb/players/sean-price-1.html,South Florida,American,13,19,296,15.6,5,22.8,0,0,,0,0.0,19,296,15.6,5,,2015
Todd Boyd,todd-boyd-1,/cfb/players/todd-boyd-1.html,Georgia State,Sun Belt,13,25,296,11.8,2,22.8,1,9,9.0,0,0.7,26,305,11.7,2,,2015
Bryan Holmes,bryan-holmes-1,/cfb/players/bryan-holmes-1.html,Troy,Sun Belt,10,19,295,15.5,3,29.5,0,0,,0,0.0,19,295,15.5,3,,2015
Justin Hunt,justin-hunt-2,/cfb/players/justin-hunt-2.html,Marshall,CUSA,13,20,295,14.8,4,22.7,0,0,,0,0.0,20,295,14.8,4,,2015
Jamal Morrow,jamal-morrow-1,/cfb/players/jamal-morrow-1.html,Washington State,Pac-12,12,33,294,8.9,4,24.5,53,347,6.5,0,28.9,86,641,7.5,4,,2015
Quinton Pedroza,quinton-pedroza-2,/cfb/players/quinton-pedroza-2.html,Hawaii,MWC,6,23,294,12.8,1,49.0,3,19,6.3,0,3.2,26,313,12.0,1,,2015
Brisly Estime,brisly-estime-1,/cfb/players/brisly-estime-1.html,Syracuse,ACC,11,17,293,17.2,2,26.6,6,17,2.8,0,1.5,23,310,13.5,2,,2015
Elijah McGuire,elijah-mcguire-1,/cfb/players/elijah-mcguire-1.html,Louisiana,Sun Belt,12,33,293,8.9,3,24.4,210,1058,5.0,13,88.2,243,1351,5.6,16,,2015
Mark Walton,mark-walton-1,/cfb/players/mark-walton-1.html,Miami (FL),ACC,13,22,293,13.3,1,22.5,129,450,3.5,9,34.6,151,743,4.9,10,,2015
Alvin Kamara,alvin-kamara-1,/cfb/players/alvin-kamara-1.html,Tennessee,SEC,13,34,291,8.6,3,22.4,107,698,6.5,7,53.7,141,989,7.0,10,,2015
David Grinnage,david-grinnage-1,/cfb/players/david-grinnage-1.html,North Carolina State,ACC,13,25,290,11.6,3,22.3,0,0,,0,0.0,25,290,11.6,3,,2015
George Kittle,george-kittle-1,/cfb/players/george-kittle-1.html,Iowa,Big Ten,14,20,290,14.5,6,20.7,0,0,,0,0.0,20,290,14.5,6,,2015
Curtis Samuel,curtis-samuel-1,/cfb/players/curtis-samuel-1.html,Ohio State,Big Ten,13,22,289,13.1,2,22.2,17,132,7.8,1,10.2,39,421,10.8,3,,2015
Darreus Rogers,darreus-rogers-1,/cfb/players/darreus-rogers-1.html,USC,Pac-12,12,28,289,10.3,3,24.1,1,1,1.0,0,0.1,29,290,10.0,3,,2015
Ryan Malleck,ryan-malleck-1,/cfb/players/ryan-malleck-1.html,Virginia Tech,ACC,13,21,289,13.8,2,22.2,0,0,,0,0.0,21,289,13.8,2,,2015
Bra'Lon Cherry,bralon-cherry-1,/cfb/players/bralon-cherry-1.html,North Carolina State,ACC,13,22,288,13.1,0,22.2,3,-3,-1.0,0,-0.2,25,285,11.4,0,,2015
Brandon Shippen,brandon-shippen-1,/cfb/players/brandon-shippen-1.html,Temple,American,14,20,288,14.4,1,20.6,6,41,6.8,0,2.9,26,329,12.7,1,,2015
Kyle Klein,kyle-klein-1,/cfb/players/kyle-klein-1.html,Kansas State,Big 12,11,19,288,15.2,1,26.2,0,0,,0,0.0,19,288,15.2,1,,2015
Raekwon James,raekwon-james-1,/cfb/players/raekwon-james-1.html,Kent State,MAC,12,28,287,10.3,0,23.9,76,261,3.4,0,21.8,104,548,5.3,0,,2015
Chris Hudson,chris-hudson-2,/cfb/players/chris-hudson-2.html,Miami (OH),MAC,12,18,286,15.9,4,23.8,0,0,,0,0.0,18,286,15.9,4,,2015
Ervin Philips,ervin-phillips-1,/cfb/players/ervin-phillips-1.html,Syracuse,ACC,10,29,286,9.9,5,28.6,41,234,5.7,3,23.4,70,520,7.4,8,,2015
Harrison Handley,harrison-handley-1,/cfb/players/harrison-handley-1.html,Utah,Pac-12,13,21,286,13.6,4,22.0,0,0,,0,0.0,21,286,13.6,4,,2015
Wesley Leftwich,wesley-leftwich-1,/cfb/players/wesley-leftwich-1.html,Missouri,SEC,11,22,285,13.0,1,25.9,0,0,,0,0.0,22,285,13.0,1,,2015
Jalen Richard,jalen-richard-1,/cfb/players/jalen-richard-1.html,Southern Mississippi,CUSA,13,30,284,9.5,2,21.8,185,1098,5.9,14,84.5,215,1382,6.4,16,,2015
Sherman Badie,sherman-badie-1,/cfb/players/sherman-badie-1.html,Tulane,American,12,27,284,10.5,0,23.7,72,310,4.3,2,25.8,99,594,6.0,2,,2015
Trey Griffey,trey-griffey-1,/cfb/players/trey-griffey-1.html,Arizona,Pac-12,7,11,284,25.8,1,40.6,0,0,,0,0.0,11,284,25.8,1,,2015
Larry Rose III,larry-rose-iii-1,/cfb/players/larry-rose-iii-1.html,New Mexico State,Sun Belt,12,30,283,9.4,2,23.6,240,1651,6.9,14,137.6,270,1934,7.2,16,,2015
Andrew Rodriguez,andrew-rodriguez-2,/cfb/players/andrew-rodriguez-2.html,Utah State,MWC,13,27,281,10.4,1,21.6,0,0,,0,0.0,27,281,10.4,1,,2015
Andrew Pratt,andrew-pratt-1,/cfb/players/andrew-pratt-1.html,Akron,MAC,13,28,280,10.0,1,21.5,0,0,,0,0.0,28,280,10.0,1,,2015
Josh Ferguson,josh-ferguson-3,/cfb/players/josh-ferguson-3.html,Illinois,Big Ten,9,37,280,7.6,2,31.1,129,708,5.5,3,78.7,166,988,6.0,5,,2015
Kivon Cartwright,kivon-cartwright-1,/cfb/players/kivon-cartwright-1.html,Colorado State,MWC,13,18,279,15.5,2,21.5,0,0,,0,0.0,18,279,15.5,2,,2015
Melvin Ray,melvin-ray-1,/cfb/players/melvin-ray-1.html,Auburn,SEC,13,20,279,14.0,2,21.5,0,0,,0,0.0,20,279,14.0,2,,2015
DeAndre Goolsby,deandre-goolsby-1,/cfb/players/deandre-goolsby-1.html,Florida,SEC,14,17,277,16.3,1,19.8,0,0,,0,0.0,17,277,16.3,1,,2015
Domonique Young,domonique-young-1,/cfb/players/domonique-young-1.html,Purdue,Big Ten,11,21,276,13.1,1,25.1,1,4,4.0,1,0.4,22,280,12.7,2,,2015
Kenyan Drake,kenyan-drake-1,/cfb/players/kenyan-drake-1.html,Alabama,SEC,13,29,276,9.5,1,21.2,77,408,5.3,1,31.4,106,684,6.5,2,,2015
Ka'Raun White,karaun-white-1,/cfb/players/karaun-white-1.html,West Virginia,Big 12,9,15,275,18.3,0,30.6,0,0,,0,0.0,15,275,18.3,0,,2015
Tyraiq Beals,tyraiq-beals-1,/cfb/players/tyraiq-beals-1.html,Connecticut,American,13,24,275,11.5,2,21.2,1,15,15.0,0,1.2,25,290,11.6,2,,2015
Clinton Lynch,clinton-lynch-2,/cfb/players/clinton-lynch-2.html,Georgia Tech,ACC,12,11,273,24.8,3,22.8,49,466,9.5,5,38.8,60,739,12.3,8,,2015
Joseph Yearby,joseph-yearby-1,/cfb/players/joseph-yearby-1.html,Miami (FL),ACC,13,23,273,11.9,2,21.0,205,1002,4.9,6,77.1,228,1275,5.6,8,,2015
Kris Strange,kris-strange-1,/cfb/players/kris-strange-1.html,Eastern Michigan,MAC,11,26,273,10.5,1,24.8,0,0,,0,0.0,26,273,10.5,1,,2015
Reece White,reece-white-1,/cfb/players/reece-white-1.html,New Mexico,MWC,13,14,273,19.5,0,21.0,0,0,,0,0.0,14,273,19.5,0,,2015
Royce Caldwell,royce-caldwell-1,/cfb/players/royce-caldwell-1.html,New Mexico State,Sun Belt,10,22,272,12.4,1,27.2,1,-9,-9.0,0,-0.9,23,263,11.4,1,,2015
Charles Nelson,charles-nelson-2,/cfb/players/charles-nelson-2.html,Oregon,Pac-12,12,17,270,15.9,3,22.5,6,115,19.2,1,9.6,23,385,16.7,4,,2015
Sony Michel,sony-michel-1,/cfb/players/sony-michel-1.html,Georgia,SEC,13,26,270,10.4,3,20.8,219,1161,5.3,8,89.3,245,1431,5.8,11,,2015
Jazz Peavy,jazz-peavy-1,/cfb/players/jazz-peavy-1.html,Wisconsin,Big Ten,13,20,268,13.4,0,20.6,0,0,,0,0.0,20,268,13.4,0,,2015
Kameron McKnight,kameron-mcknight-1,/cfb/players/kameron-mcknight-1.html,Louisiana Tech,CUSA,13,22,268,12.2,0,20.6,1,2,2.0,0,0.2,23,270,11.7,0,,2015
Dontrell Hilliard,dontrell-hilliard-1,/cfb/players/dontrell-hilliard-1.html,Tulane,American,12,23,267,11.6,1,22.3,115,646,5.6,6,53.8,138,913,6.6,7,,2015
Josiah Price,josiah-price-1,/cfb/players/josiah-price-1.html,Michigan State,Big Ten,12,23,267,11.6,6,22.3,0,0,,0,0.0,23,267,11.6,6,,2015
Bobo Beathard,bobo-beathard-1,/cfb/players/bobo-beathard-1.html,Appalachian State,Sun Belt,12,14,265,18.9,3,22.1,1,17,17.0,1,1.4,15,282,18.8,4,,2015
Jarrison Stewart,jarrison-stewart-1,/cfb/players/jarrison-stewart-1.html,Texas Christian,Big 12,12,21,265,12.6,1,22.1,0,0,,0,0.0,21,265,12.6,1,,2015
Shaq Vann,shaq-vann-1,/cfb/players/shaq-vann-1.html,Eastern Michigan,MAC,12,37,264,7.1,1,22.0,100,586,5.9,5,48.8,137,850,6.2,6,,2015
Taivon Jacobs,taivon-jacobs-1,/cfb/players/taivon-jacobs-1.html,Maryland,Big Ten,12,21,264,12.6,2,22.0,0,0,,0,0.0,21,264,12.6,2,,2015
Tristan Payton,tristan-payton-1,/cfb/players/tristan-payton-1.html,UCF,American,10,21,264,12.6,1,26.4,4,4,1.0,0,0.4,25,268,10.7,1,,2015
Jemond Hazely,jemond-hazely-1,/cfb/players/jemond-hazely-1.html,San Diego State,MWC,13,21,263,12.5,0,20.2,0,0,,0,0.0,21,263,12.5,0,,2015
Nate Cole,nate-cole-2,/cfb/players/nate-cole-2.html,Cincinnati,American,13,19,262,13.8,1,20.2,0,0,,0,0.0,19,262,13.8,1,,2015
Marcus Smith,marcus-smith-7,/cfb/players/marcus-smith-7.html,North Texas,CUSA,12,29,261,9.0,0,21.8,0,0,,0,0.0,29,261,9.0,0,,2015
Winston Dimel,winston-dimel-1,/cfb/players/winston-dimel-1.html,Kansas State,Big 12,13,8,261,32.6,2,20.1,28,86,3.1,6,6.6,36,347,9.6,8,,2015
Devin Fuller,devin-fuller-1,/cfb/players/devin-fuller-1.html,UCLA,Pac-12,11,24,259,10.8,3,23.5,0,0,,0,0.0,24,259,10.8,3,,2015
Desmon White,desmon-white-1,/cfb/players/desmon-white-1.html,Texas Christian,Big 12,10,19,258,13.6,0,25.8,0,0,,0,0.0,19,258,13.6,0,,2015
John Johnson,john-johnson-14,/cfb/players/john-johnson-14.html,Troy,Sun Belt,12,23,258,11.2,0,21.5,1,-17,-17.0,0,-1.4,24,241,10.0,0,,2015
Ryeshene Bronson,ryeshene-bronson-1,/cfb/players/ryeshene-bronson-1.html,South Florida,American,13,17,258,15.2,1,19.8,0,0,,0,0.0,17,258,15.2,1,,2015
Ryheem Malone,ryheem-malone-1,/cfb/players/ryheem-malone-1.html,SMU,American,12,23,258,11.2,2,21.5,0,0,,0,0.0,23,258,11.2,2,,2015
Cole Freytag,cole-freytag-1,/cfb/players/cole-freytag-1.html,UTEP,CUSA,11,14,257,18.4,3,23.4,1,-7,-7.0,0,-0.6,15,250,16.7,3,,2015
Tyler Cameron,tyler-cameron-1,/cfb/players/tyler-cameron-1.html,Florida Atlantic,CUSA,12,21,257,12.2,0,21.4,2,4,2.0,0,0.3,23,261,11.3,0,,2015
Nyheim Hines,nyheim-hines-1,/cfb/players/nyheim-hines-1.html,North Carolina State,ACC,13,20,256,12.8,1,19.7,48,243,5.1,1,18.7,68,499,7.3,2,,2015
Cameron Posey,cameron-posey-1,/cfb/players/cameron-posey-1.html,Purdue,Big Ten,12,26,255,9.8,1,21.3,0,0,,0,0.0,26,255,9.8,1,,2015
Eric Carter,eric-carter-1,/cfb/players/eric-carter-1.html,Minnesota,Big Ten,10,23,255,11.1,1,25.5,0,0,,0,0.0,23,255,11.1,1,,2015
John Thompson,john-thompson-8,/cfb/players/john-thompson-8.html,Washington State,Pac-12,12,24,255,10.6,1,21.3,0,0,,0,0.0,24,255,10.6,1,,2015
Turner Smiley,turner-smiley-1,/cfb/players/turner-smiley-1.html,North Texas,CUSA,11,25,255,10.2,1,23.2,1,10,10.0,0,0.9,26,265,10.2,1,,2015
Tyler Patrick,tyler-patrick-1,/cfb/players/tyler-patrick-1.html,Kansas,Big 12,12,30,255,8.5,2,21.3,0,0,,0,0.0,30,255,8.5,2,,2015
Xavier Castille,xavier-castille-1,/cfb/players/xavier-castille-1.html,SMU,American,12,23,254,11.0,2,21.2,0,0,,0,0.0,23,254,11.0,2,,2015
Danny Woodson Jr.,danny-woodson-jr-1,/cfb/players/danny-woodson-jr-1.html,South Alabama,Sun Belt,10,19,253,13.3,1,25.3,1,-7,-7.0,0,-0.7,20,246,12.3,1,,2015
Jalen McCleskey,jalen-mccleskey-1,/cfb/players/jalen-mccleskey-1.html,Oklahoma State,Big 12,13,29,253,8.7,3,19.5,4,25,6.3,0,1.9,33,278,8.4,3,,2015
Leonard Fournette,leonard-fournette-1,/cfb/players/leonard-fournette-1.html,LSU,SEC,12,19,253,13.3,1,21.1,300,1953,6.5,22,162.8,319,2206,6.9,23,"H-6,AA",2015
Ray-Ray McCloud,ray-ray-mccloud-1,/cfb/players/ray-ray-mccloud-1.html,Clemson,ACC,12,29,251,8.7,1,20.9,7,48,6.9,0,4.0,36,299,8.3,1,,2015
Ryan Smith,ryan-smith-9,/cfb/players/ryan-smith-9.html,Miami (OH),MAC,11,21,251,12.0,5,22.8,0,0,,0,0.0,21,251,12.0,5,,2015
Bryce Love,bryce-love-1,/cfb/players/bryce-love-1.html,Stanford,Pac-12,14,15,250,16.7,1,17.9,29,226,7.8,2,16.1,44,476,10.8,3,,2015
Darrell Daniels,darrell-daniels-1,/cfb/players/darrell-daniels-1.html,Washington,Pac-12,13,19,250,13.2,1,19.2,0,0,,0,0.0,19,250,13.2,1,,2015
Debrandon Sanders,debrandon-sanders-1,/cfb/players/debrandon-sanders-1.html,Navy,American,13,9,250,27.8,1,19.2,42,313,7.5,0,24.1,51,563,11.0,1,,2015
Tony Brown,tony-brown-9,/cfb/players/tony-brown-9.html,Texas Tech,Big 12,13,14,250,17.9,1,19.2,0,0,,0,0.0,14,250,17.9,1,,2015
B.J. Johnson,bj-johnson-3,/cfb/players/bj-johnson-3.html,Georgia Southern,Sun Belt,9,15,249,16.6,0,27.7,1,-3,-3.0,0,-0.3,16,246,15.4,0,,2015
Chad Hansen,chad-hansen-1,/cfb/players/chad-hansen-1.html,California,Pac-12,10,19,249,13.1,1,24.9,0,0,,0,0.0,19,249,13.1,1,,2015
Jeremiah Gaines,jeremiah-gaines-1,/cfb/players/jeremiah-gaines-1.html,SMU,American,12,16,249,15.6,4,20.8,0,0,,0,0.0,16,249,15.6,4,,2015
Saeed Blacknall,saeed-blacknall-1,/cfb/players/saeed-blacknall-1.html,Penn State,Big Ten,13,8,248,31.0,1,19.1,0,0,,0,0.0,8,248,31.0,1,,2015
Sean Irwin,sean-irwin-1,/cfb/players/sean-irwin-1.html,Colorado,Pac-12,13,15,248,16.5,0,19.1,0,0,,0,0.0,15,248,16.5,0,,2015
Jarred Gipson,jarred-gipson-1,/cfb/players/jarred-gipson-1.html,Nevada,MWC,13,19,247,13.0,5,19.0,0,1,,0,0.1,19,248,13.1,5,,2015
Michael Henry,michael-henry-1,/cfb/players/michael-henry-1.html,Western Michigan,MAC,13,18,247,13.7,1,19.0,0,0,,0,0.0,18,247,13.7,1,,2015
T.L. Ford,tl-ford-1,/cfb/players/tl-ford-1.html,Charlotte,CUSA,12,26,247,9.5,0,20.6,0,3,,0,0.3,26,250,9.6,0,,2015
Jordan Franks,jordan-franks-1,/cfb/players/jordan-franks-1.html,UCF,American,10,20,246,12.3,2,24.6,0,0,,0,0.0,20,246,12.3,2,,2015
Kyrin Priester,kyrin-priester-1,/cfb/players/kyrin-priester-1.html,Washington State,Pac-12,13,34,246,7.2,1,18.9,0,0,,0,0.0,34,246,7.2,1,,2015
Dalvin Cook,dalvin-cook-1,/cfb/players/dalvin-cook-1.html,Florida State,ACC,12,24,244,10.2,1,20.3,229,1691,7.4,19,140.9,253,1935,7.6,20,H-7,2015
Darious Crawley,darious-crawley-1,/cfb/players/darious-crawley-1.html,Kansas,Big 12,10,18,244,13.6,2,24.4,0,0,,0,0.0,18,244,13.6,2,,2015
Dondre Daley,dondre-daley-1,/cfb/players/dondre-daley-1.html,Iowa State,Big 12,10,24,244,10.2,2,24.4,0,0,,0,0.0,24,244,10.2,2,,2015
Scott Orndoff,scott-orndoff-1,/cfb/players/scott-orndoff-1.html,Pitt,ACC,13,13,244,18.8,5,18.8,0,0,,0,0.0,13,244,18.8,5,,2015
Holden Huff,holden-huff-1,/cfb/players/holden-huff-1.html,Boise State,MWC,13,18,243,13.5,3,18.7,0,0,,0,0.0,18,243,13.5,3,,2015
Ryan Carden,ryan-carden-1,/cfb/players/ryan-carden-1.html,Texas State,Sun Belt,10,25,243,9.7,0,24.3,0,0,,0,0.0,25,243,9.7,0,,2015
Paul Perkins,paul-perkins-1,/cfb/players/paul-perkins-1.html,UCLA,Pac-12,13,30,242,8.1,1,18.6,237,1343,5.7,14,103.3,267,1585,5.9,15,,2015
Darvin Kidsy,darvin-kidsy-1,/cfb/players/darvin-kidsy-1.html,North Texas,CUSA,11,17,240,14.1,2,21.8,0,0,,0,0.0,17,240,14.1,2,,2015
Elijhaa Penny,elijhaa-penny-1,/cfb/players/elijhaa-penny-1.html,Idaho,Sun Belt,12,27,239,8.9,2,19.9,247,1163,4.7,10,96.9,274,1402,5.1,12,,2015
Joshua Bowen,joshua-bowen-1,/cfb/players/joshua-bowen-1.html,New Mexico State,Sun Belt,11,29,239,8.2,2,21.7,0,0,,0,0.0,29,239,8.2,2,,2015
Markell Jones,markell-jones-1,/cfb/players/markell-jones-1.html,Purdue,Big Ten,12,34,239,7.0,1,19.9,168,875,5.2,10,72.9,202,1114,5.5,11,,2015
Akil Dan-Fodio,akil-dan-fodio-1,/cfb/players/akil-dan-fodio-1.html,Florida International,CUSA,11,21,238,11.3,0,21.6,0,0,,0,0.0,21,238,11.3,0,,2015
Zach Austin,zach-austin-1,/cfb/players/zach-austin-1.html,Texas Tech,Big 12,5,22,238,10.8,1,47.6,0,0,,0,0.0,22,238,10.8,1,,2015
Christopher Herndon IV,christopher-herndon-iv-1,/cfb/players/christopher-herndon-iv-1.html,Miami (FL),ACC,13,18,237,13.2,1,18.2,0,0,,0,0.0,18,237,13.2,1,,2015
Diontae Johnson,diontae-johnson-1,/cfb/players/diontae-johnson-1.html,Toledo,MAC,11,14,237,16.9,3,21.5,0,0,,0,0.0,14,237,16.9,3,,2015
Henry Bussey,henry-bussey-1,/cfb/players/henry-bussey-1.html,Florida Atlantic,CUSA,12,29,236,8.1,0,19.7,14,65,4.6,0,5.4,43,301,7.0,0,,2015
Jared Mapps,jared-mapps-1,/cfb/players/jared-mapps-1.html,Louisiana-Monroe,Sun Belt,13,26,236,9.1,1,18.2,0,0,,0,0.0,26,236,9.1,1,,2015
Demun Mercer,demun-mercer-1,/cfb/players/demun-mercer-1.html,Texas State,Sun Belt,12,19,235,12.4,2,19.6,1,4,4.0,0,0.3,20,239,12.0,2,,2015
Steven Walker,steven-walker-1,/cfb/players/steven-walker-1.html,Colorado State,MWC,13,14,235,16.8,1,18.1,1,4,4.0,0,0.3,15,239,15.9,1,,2015
Christian Jones,christian-jones-2,/cfb/players/christian-jones-2.html,Northwestern,Big Ten,13,23,234,10.2,2,18.0,0,0,,0,0.0,23,234,10.2,2,,2015
Michael Roberts,michael-roberts-3,/cfb/players/michael-roberts-3.html,Toledo,MAC,12,21,234,11.1,4,19.5,0,0,,0,0.0,21,234,11.1,4,,2015
Travis Greene,travis-greene-1,/cfb/players/travis-greene-1.html,Bowling Green,MAC,14,27,234,8.7,2,16.7,223,1299,5.8,15,92.8,250,1533,6.1,17,,2015
Carlos Wiggins,carlos-wiggins-1,/cfb/players/carlos-wiggins-1.html,New Mexico,MWC,13,12,233,19.4,1,17.9,4,47,11.8,0,3.6,16,280,17.5,1,,2015
Thaddius Smith,thaddius-smith-1,/cfb/players/thaddius-smith-1.html,Boston College,ACC,12,17,233,13.7,2,19.4,9,56,6.2,0,4.7,26,289,11.1,2,,2015
Tommy Myers,tommy-myers-1,/cfb/players/tommy-myers-1.html,Connecticut,American,11,16,232,14.5,2,21.1,0,0,,0,0.0,16,232,14.5,2,,2015
Wyatt Demps,wyatt-demps-1,/cfb/players/wyatt-demps-1.html,Nevada,MWC,13,27,232,8.6,0,17.8,0,0,,0,0.0,27,232,8.6,0,,2015
Kenneth Walker III,kenny-walker-2,/cfb/players/kenny-walker-2.html,UCLA,Pac-12,13,9,231,25.7,1,17.8,1,6,6.0,0,0.5,10,237,23.7,1,,2015
Lajuan Hunt,lajuan-hunt-1,/cfb/players/lajuan-hunt-1.html,Utah State,MWC,13,27,231,8.6,1,17.8,106,338,3.2,5,26.0,133,569,4.3,6,,2015
Steven Scheu,steven-scheu-1,/cfb/players/steven-scheu-1.html,Vanderbilt,SEC,11,26,231,8.9,1,21.0,0,0,,0,0.0,26,231,8.9,1,,2015
Xavier Williams,xavier-williams-1,/cfb/players/xavier-williams-1.html,Colorado State,MWC,9,19,231,12.2,2,25.7,2,7,3.5,0,0.8,21,238,11.3,2,,2015
Alan Cross,alan-cross-2,/cfb/players/alan-cross-2.html,Memphis,American,13,25,229,9.2,3,17.6,1,-2,-2.0,0,-0.2,26,227,8.7,3,,2015
Chad Olsen,chad-olsen-1,/cfb/players/chad-olsen-1.html,Fresno State,MWC,11,19,229,12.1,3,20.8,0,0,,0,0.0,19,229,12.1,3,,2015
Evan Baylis,evan-baylis-1,/cfb/players/evan-baylis-1.html,Oregon,Pac-12,13,16,229,14.3,1,17.6,0,0,,0,0.0,16,229,14.3,1,,2015
Jeremiah Booker,jeremiah-booker-1,/cfb/players/jeremiah-booker-1.html,Kansas,Big 12,8,23,228,9.9,0,28.5,0,0,,0,0.0,23,228,9.9,0,,2015
Justin Holmes,justin-holmes-2,/cfb/players/justin-holmes-2.html,San Jose State,MWC,12,23,226,9.8,0,18.8,0,0,,0,0.0,23,226,9.8,0,,2015
Speedy Noil,speedy-noil-1,/cfb/players/speedy-noil-1.html,Texas A&M,SEC,9,21,226,10.8,2,25.1,0,0,,0,0.0,21,226,10.8,2,,2015
Anthony Wales,anthony-wales-1,/cfb/players/anthony-wales-1.html,Western Kentucky,CUSA,11,27,225,8.3,2,20.5,155,1091,7.0,9,99.2,182,1316,7.2,11,,2015
Austin Proehl,austin-proehl-1,/cfb/players/austin-proehl-1.html,North Carolina,ACC,12,12,225,18.8,1,18.8,1,4,4.0,0,0.3,13,229,17.6,1,,2015
Kris White,kris-white-1,/cfb/players/kris-white-1.html,Kent State,MAC,10,21,225,10.7,0,22.5,0,0,,0,0.0,21,225,10.7,0,,2015
Ya'Keem Griner,yakeem-griner-1,/cfb/players/yakeem-griner-1.html,Florida International,CUSA,7,21,225,10.7,2,32.1,0,0,,0,0.0,21,225,10.7,2,,2015
Ernest Calhoun,ernest-calhoun-1,/cfb/players/ernest-calhoun-1.html,Kent State,MAC,11,19,224,11.8,3,20.4,4,9,2.3,0,0.8,23,233,10.1,3,,2015
Kyle Sweet,kyle-sweet-1,/cfb/players/kyle-sweet-1.html,Washington State,Pac-12,10,21,222,10.6,0,22.2,0,0,,0,0.0,21,222,10.6,0,,2015
Teo Redding,teo-redding-1,/cfb/players/teo-redding-1.html,Bowling Green,MAC,14,13,222,17.1,3,15.9,0,0,,0,0.0,13,222,17.1,3,,2015
Desroy Maxwell,desroy-maxwell-1,/cfb/players/desroy-maxwell-1.html,Northern Illinois,MAC,14,20,221,11.1,3,15.8,2,8,4.0,0,0.6,22,229,10.4,3,,2015
Malcolm Culmer,malcolm-culmer-1,/cfb/players/malcolm-culmer-1.html,Maryland,Big Ten,12,15,221,14.7,2,18.4,1,11,11.0,0,0.9,16,232,14.5,2,,2015
Marques Little,marques-little-1,/cfb/players/marques-little-1.html,Old Dominion,CUSA,12,23,221,9.6,2,18.4,0,14,,0,1.2,23,235,10.2,2,,2015
Isaiah Bernard,isaiah-bernard-1,/cfb/players/isaiah-bernard-1.html,Hawaii,MWC,12,21,219,10.4,1,18.3,0,0,,0,0.0,21,219,10.4,1,,2015
Jarvis Baxter,jarvis-baxter-1,/cfb/players/jarvis-baxter-1.html,Oklahoma,Big 12,13,20,218,10.9,1,16.8,0,0,,0,0.0,20,218,10.9,1,,2015
Christian Collis,christian-collis-1,/cfb/players/christian-collis-1.html,Middle Tennessee State,CUSA,8,16,217,13.6,2,27.1,0,0,,0,0.0,16,217,13.6,2,,2015
Doroland Dorceus,doroland-dorceus-1,/cfb/players/doroland-dorceus-1.html,Memphis,American,13,11,217,19.7,3,16.7,155,661,4.3,8,50.8,166,878,5.3,11,,2015
Malik Dear,malik-dear-1,/cfb/players/malik-dear-1.html,Mississippi State,SEC,11,22,217,9.9,2,19.7,11,110,10.0,1,10.0,33,327,9.9,3,,2015
Amba Etta-Tawo,amba-etta-tawo-1,/cfb/players/amba-etta-tawo-1.html,Maryland,Big Ten,12,20,216,10.8,0,18.0,0,0,,0,0.0,20,216,10.8,0,,2015
Dionte Taylor,dionte-taylor-1,/cfb/players/dionte-taylor-1.html,Illinois,Big Ten,11,22,216,9.8,0,19.6,0,0,,0,0.0,22,216,9.8,0,,2015
Jahad Thomas,jahad-thomas-1,/cfb/players/jahad-thomas-1.html,Temple,American,14,22,216,9.8,1,15.4,276,1262,4.6,17,90.1,298,1478,5.0,18,,2015
Olamide Zaccheaus,olamide-zaccheaus-1,/cfb/players/olamide-zaccheaus-1.html,Virginia,ACC,12,21,216,10.3,1,18.0,33,262,7.9,1,21.8,54,478,8.9,2,,2015
Emanuel Byrd,emanuel-byrd-1,/cfb/players/emanuel-byrd-1.html,Marshall,CUSA,10,19,214,11.3,1,21.4,0,0,,0,0.0,19,214,11.3,1,,2015
Xavier Jones,xavier-jones-2,/cfb/players/xavier-jones-2.html,SMU,American,12,27,214,7.9,0,17.8,152,634,4.2,10,52.8,179,848,4.7,10,,2015
Emanuel Porter,emanuel-porter-1,/cfb/players/emanuel-porter-1.html,Texas Christian,Big 12,8,14,213,15.2,3,26.6,0,0,,0,0.0,14,213,15.2,3,,2015
