Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_camp,award_chuck_bednarik_award_defensive_player_of_the_year,award_fred_biletnikoff_award_outstanding_receiver,award_heisman_memorial_trophy_most_outstanding_player,award_jim_thorpe_award_most_outstanding_defensive_back,award_johnny_the_jet_rodgers_award_most_outstanding_return_specialist,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
marcus-williams-19,Marcus Williams,DB,Rice,Rice,5,32.0,-2.57625,0.0,,0,32.0,29.0,119.0,6.5,0.0,1.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwell-hairston-1,Maxwell Hairston,DB,Kentucky,Kentucky,4,32.0,4.225937500000001,0.0,,0,32.0,22.0,89.0,2.5,1.0,6.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-gaffney-1,Micah Gaffney,DB,Virginia,Virginia,4,32.0,3.6215624999999996,0.0,,0,32.0,9.0,13.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-marchese-1,Michael Marchese,DB,Illinois,Illinois,4,32.0,1.8859375,0.0,,0,32.0,13.0,44.0,0.0,0.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montre-gregory-1,Montre Gregory,DB,Bowling Green,Bowling Green,3,32.0,-3.44625,0.0,,0,32.0,27.0,68.0,2.0,1.0,1.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niko-gonzalez-1,Niko Gonzalez,DB,Florida International,Florida International,3,32.0,-6.454375,0.0,,0,32.0,31.0,158.0,4.0,0.0,3.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierre-kemeni-1,Pierre Kemeni,DB,Ohio,New Mexico|Ohio|Texas State,5,32.0,-6.9556249999999995,0.0,,0,31.0,16.0,24.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remy-lazarus-1,Remy Lazarus,DB,Georgia State,Georgia State,3,32.0,-5.3771875,0.0,,0,32.0,30.0,145.0,2.0,0.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhyan-england-1,Rhyan England,DB,Army,Army,3,32.0,-5.382187500000001,0.0,,0,32.0,30.0,150.0,7.0,0.0,2.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ro-torrence-1,Ro Torrence,DB,Arizona State,Arizona State|Auburn,3,32.0,4.7221875,0.0,,0,32.0,29.0,78.0,2.0,2.0,2.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ron-hardge-iii-1,Ron Hardge III,DB,Colorado State,Colorado State|Illinois|Oregon State,5,32.0,-1.0699999999999998,0.0,,0,31.0,31.0,43.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saboor-karriem-1,Saboor Karriem,DB,Illinois,Illinois,3,32.0,5.030625000000001,0.0,,0,32.0,16.0,30.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-mahone-1,Sean Mahone,DB,West Virginia,West Virginia,4,32.0,2.649375,0.0,,0,31.0,30.0,139.0,7.0,2.0,2.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shamon-willis-1,Shamon Willis,DB,BYU,BYU,3,32.0,-1.53875,0.0,,0,32.0,0.0,22.0,2.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shane-commodore-1,Shane Commodore,DB,West Virginia,West Virginia,3,32.0,2.48625,0.0,,0,32.0,8.0,21.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shiheem-watkins-1,Shi'heem Watkins,DB,Coastal Carolina,Coastal Carolina,3,32.0,-5.7475,0.0,,0,32.0,0.0,38.0,0.5,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skylar-seibold-1,Skyler Seibold,DB,Boise State,Boise State,3,32.0,-2.2453125,0.0,,0,32.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tacario-davis-1,Tacario Davis,DB,Washington,Arizona|Washington,3,32.0,2.4046875,0.0,,0,32.0,31.0,88.0,3.5,0.0,3.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-wall-1,Tanner Wall,DB,BYU,BYU,3,32.0,3.7649999999999997,0.0,,0,32.0,29.0,146.0,1.0,0.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taurean-ferguson-1,Taurean Ferguson,DB,Vanderbilt,Vanderbilt,3,32.0,3.2721875000000002,0.0,,0,32.0,31.0,94.0,5.5,0.0,2.0,13.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylon-doss-1,Taylon Doss,DB,Arkansas State,Arkansas State,4,32.0,-3.2659375,0.0,,0,32.0,30.0,86.0,2.5,0.5,0.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teshaun-smith-1,Teshaun Smith,DB,North Carolina State,North Carolina State,6,32.0,1.1809375,0.0,,0,32.0,24.0,40.0,1.0,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-leggett-1,Thomas Leggett,DB,Texas Tech,Texas Tech,4,32.0,2.7809375,0.0,,0,32.0,23.0,101.0,10.0,2.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-peavy-1,T.J. Peavy,DB,Eastern Michigan,Eastern Michigan,5,32.0,-4.8228124999999995,0.0,,0,31.0,28.0,112.0,4.0,1.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey-lomax-1,Trey Lomax,DB,San Diego State,San Diego State,3,32.0,-1.5721875,0.0,,0,32.0,29.0,112.0,5.0,0.0,3.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyreke-james-1,Ty'reke James,DB,UTEP,UTEP,4,32.0,-7.38625,0.0,,0,32.0,26.0,84.0,5.5,0.0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyson-wilson-1,Tyson Wilson,DB,UTEP,UTEP,5,32.0,-6.7465625000000005,0.0,,0,28.0,22.0,59.0,1.0,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warren-saba-1,Warren Saba,DB,East Carolina,East Carolina,3,32.0,-1.71,0.0,,0,32.0,30.0,88.0,4.0,1.0,6.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-johnson-10,Will Johnson,DB,Michigan,Michigan,3,32.0,5.056875,0.0,,0,32.0,28.0,68.0,4.0,0.0,9.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ykili-ross-1,Ykili Ross,DB,UTEP,USC|UTEP,5,32.0,-0.1962499999999996,0.0,,0,32.0,26.0,35.0,1.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zayne-anderson-1,Zayne Anderson,DB,BYU,BYU,3,32.0,-0.7949999999999999,0.0,,0,32.0,0.0,75.0,0.0,0.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zion-branch-1,Zion Branch,DB,Georgia,Georgia|USC,4,32.0,6.0546875,0.0,,0,32.0,26.0,68.0,4.0,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clark-phillips-iii-1,Clark Phillips III,DB,Utah,Utah,3,31.0,0.7235483870967742,1.0,AA,0,31.0,28.0,112.0,5.0,1.0,9.0,21.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deshon-elliott-1,DeShon Elliott,DB,Texas,Texas,3,31.0,3.543225806451613,1.0,AA,0,30.0,27.0,106.0,11.5,2.5,9.0,14.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-hamilton-1,Kyle Hamilton,DB,Notre Dame,Notre Dame,3,31.0,2.6896774193548385,1.0,AA,0,31.0,28.0,138.0,7.5,0.0,8.0,16.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-davis-2,AJ Davis,DB,Washington State,SMU|Washington State,4,31.0,0.2906451612903224,0.0,,0,31.0,16.0,14.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-covington-1,Anthony Covington,DB,Charlotte,Charlotte,3,31.0,-6.305806451612904,0.0,,0,31.0,29.0,85.0,2.0,0.0,2.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antreal-allen-1,Antreal Allen,DB,Georgia State,Georgia State,3,31.0,-6.816129032258065,0.0,,0,31.0,22.0,56.0,0.5,0.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashon-riggins-1,A'Shon Riggins,DB,Indiana,Indiana,4,31.0,4.0764516129032256,0.0,,0,29.0,31.0,71.0,2.0,1.0,1.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin-morrison-1,Benjamin Morrison,DB,Notre Dame,Notre Dame,3,31.0,3.8406451612903227,0.0,,0,31.0,29.0,84.0,4.5,0.0,9.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobby-brown-ii-1,Bobby Brown II,DB,San Jose State,San Jose State,4,31.0,-2.6883870967741936,0.0,,0,31.0,30.0,94.0,1.0,0.0,3.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caden-jenkins-1,Caden Jenkins,DB,Baylor,Baylor,3,31.0,3.2803225806451612,0.0,,0,31.0,29.0,71.0,2.0,0.0,4.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-becker-1,Carlos Becker,DB,Florida State,Florida State,5,31.0,4.805161290322581,0.0,,0,31.0,13.0,33.0,2.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carthell-flowers-1,Carthell Flowers,DB,Eastern Michigan,Eastern Michigan,4,31.0,-2.515806451612903,0.0,,0,31.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chantz-harley-1,Chantz Harley,DB,James Madison,James Madison|Maryland,4,31.0,3.021612903225806,0.0,,0,26.0,20.0,24.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-dutra-1,Chase Dutra,DB,Indiana,Indiana,3,31.0,3.6441935483870966,0.0,,0,31.0,29.0,203.0,6.0,0.0,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-jackson-13,Chris Jackson,DB,Washington State,Washington State,3,31.0,1.9580645161290324,0.0,,0,31.0,23.0,18.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-james-10,Chris James,DB,Illinois,Illinois,3,31.0,4.065161290322581,0.0,,0,31.0,20.0,43.0,2.0,0.5,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-bobak-1,Christian Bobak,DB,Illinois,Illinois,3,31.0,2.8841935483870973,0.0,,0,31.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-swint-1,Christian Swint,DB,Nevada,Nevada,4,31.0,-4.557741935483871,0.0,,0,31.0,19.0,42.0,1.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cory-gross-jr-1,Cory Gross Jr.,DB,Buffalo,Buffalo,4,31.0,-4.281612903225807,0.0,,0,31.0,27.0,149.0,1.5,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darco-perkins-mcallister-1,D'Arco Perkins-Mcallister,DB,Louisiana-Monroe,Louisiana-Monroe|New Mexico|Texas Christian,4,31.0,2.2329032258064516,0.0,,0,30.0,17.0,40.0,4.0,4.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darian-mills-1,Darian Mills,DB,South Alabama,South Alabama,3,31.0,-4.308709677419355,0.0,,0,31.0,28.0,60.0,0.5,0.0,2.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-allensworth-1,Darius Allensworth,DB,California,California,3,31.0,3.890322580645161,0.0,,0,31.0,30.0,77.0,5.5,1.0,3.0,17.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejavion-stepney-1,De'Javion Stepney,DB,Akron,Akron|Central Michigan|Marshall,4,31.0,-6.150322580645161,0.0,,0,31.0,0.0,64.0,2.5,1.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demetrius-monday-1,Demetrius Monday,DB,Kent State,Kent State,3,31.0,-2.2522580645161288,0.0,,0,31.0,30.0,75.0,1.0,0.0,11.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dennis-barnes-1,Dennis Barnes,DB,UTEP,UTEP,3,31.0,-7.069354838709678,0.0,,0,31.0,30.0,124.0,9.5,1.0,2.0,14.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-moore-2,Devin Moore,DB,Florida,Florida,4,31.0,6.6974193548387095,0.0,,0,30.0,31.0,64.0,2.0,1.0,5.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devonte-golden-nelson-1,Devonte Golden-Nelson,DB,West Virginia,Akron|Memphis|West Virginia,5,31.0,-3.7096774193548385,0.0,,0,29.0,30.0,67.0,0.5,0.0,2.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-taylor-3,D.J. Taylor,DB,Texas State,Arizona State|Cincinnati|Texas State,6,31.0,0.1674193548387097,0.0,,0,30.0,21.0,36.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-walker-3,DJ Walker,DB,Ohio,Ohio,3,31.0,-6.24516129032258,0.0,,0,31.0,26.0,115.0,13.0,0.0,3.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwayne-williams-3,Dwayne Williams,DB,Oregon State,Oregon State,4,31.0,4.464516129032258,0.0,,0,31.0,28.0,74.0,4.5,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emon-allen-1,Emon Allen,DB,Sam Houston,Sam Houston,3,31.0,-5.921612903225806,0.0,,0,31.0,25.0,65.0,5.0,0.0,3.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evan-tyler-1,Evan Tyler,DB,Boise State,Boise State,6,31.0,-1.6209677419354838,0.0,,0,31.0,22.0,39.0,3.0,1.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-cunningham-1,Grant Cunningham,DB,Ohio,Ohio,3,31.0,-5.7306451612903215,0.0,,0,31.0,13.0,51.0,1.5,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-morris-1,Isaiah Morris,DB,Army,Army,3,31.0,-4.477741935483871,0.0,,0,31.0,17.0,24.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-richardson-1,Isaiah Richardson,DB,Rice,Rice,5,31.0,-3.3932258064516128,0.0,,0,29.0,20.0,20.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-mukuamu-1,Israel Mukuamu,DB,South Carolina,South Carolina,3,31.0,6.743225806451613,0.0,,0,31.0,28.0,86.0,4.0,0.0,7.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaden-milliner-jones-1,Jaden Milliner-Jones,DB,SMU,Colorado|SMU,3,31.0,3.3303225806451615,0.0,,0,31.0,21.0,44.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaire-alexander-1,Jaire Alexander,DB,Louisville,Louisville,3,31.0,2.8567741935483872,0.0,,0,31.0,28.0,77.0,2.0,0.0,7.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamez-brickhouse-1,Jamez Brickhouse,DB,Old Dominion,Old Dominion,4,31.0,-6.606774193548387,0.0,,0,31.0,27.0,65.0,2.5,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamyest-williams-1,Jamyest Williams,DB,Georgia State,Georgia State|South Carolina,4,31.0,2.834516129032258,0.0,,0,31.0,23.0,90.0,5.0,0.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarvais-mccall-1,Jarvais McCall,DB,Arizona,Arizona,3,31.0,1.6270967741935483,0.0,,0,31.0,25.0,60.0,2.0,0.0,2.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-williams-3,Jayden Williams,DB,UCF,Florida Atlantic|UCF,5,31.0,-4.796129032258064,0.0,,0,31.0,30.0,119.0,4.5,2.0,3.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerome-gaillard-jr-1,Jerome Gaillard Jr.,DB,Air Force,Air Force,3,31.0,-5.714516129032258,0.0,,0,31.0,24.0,52.0,3.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhamal-shelby-jr-1,Jhamal Shelby Jr.,DB,Louisiana Tech,Louisiana Tech,4,31.0,-6.823548387096775,0.0,,0,31.0,29.0,72.0,2.0,0.0,1.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-johnson-8,John Johnson,DB,Fresno State,Fresno State|UCLA,3,31.0,2.701290322580645,0.0,,0,31.0,28.0,52.0,1.0,0.0,2.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-nestor-1,John Nestor,DB,Minnesota,Iowa|Minnesota,3,31.0,2.144838709677419,0.0,,0,31.0,15.0,66.0,6.0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-whitehead-1,Jordan Whitehead,DB,Pitt,Pitt,3,31.0,3.803225806451613,0.0,,0,31.0,30.0,233.0,7.5,0.5,3.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justice-clemons-1,Justice Clemons,DB,Kansas State,Kansas State,4,31.0,3.6751612903225808,0.0,,0,31.0,26.0,30.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justice-davila-1,Justice Davila,DB,Old Dominion,Old Dominion,4,31.0,-6.738709677419355,0.0,,0,31.0,30.0,183.0,0.5,0.5,1.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-sweet-1,Justin Sweet,DB,Colorado State,Colorado State,3,31.0,-3.498709677419355,0.0,,0,31.0,27.0,76.0,6.5,2.0,1.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalen-carroll-1,Kalen Carroll,DB,Central Michigan,Central Michigan|Cincinnati,4,31.0,-1.5129032258064514,0.0,,0,31.0,29.0,83.0,4.0,0.0,2.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamrin-moore-1,Kamrin Moore,DB,Boston College,Boston College,3,31.0,3.038064516129032,0.0,,0,31.0,30.0,118.0,5.5,0.0,2.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-gagnon-1,Kenny Gagnon,DB,Fresno State,Fresno State,5,31.0,-3.903548387096774,0.0,,0,30.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keon-carter-1,Keon Carter,DB,Georgia State,Georgia State,3,31.0,-3.5135483870967743,0.0,,0,31.0,22.0,52.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keonte-glinton-1,Keonte Glinton,DB,New Mexico State,New Mexico State|Wyoming,3,31.0,-6.467741935483871,0.0,,0,31.0,31.0,78.0,1.0,0.0,1.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-toliver-ii-1,Kevin Toliver II,DB,LSU,LSU,3,31.0,5.470645161290323,0.0,,0,31.0,27.0,84.0,4.0,1.0,2.0,16.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirkland-parker-1,Kirkland Parker,DB,Washington State,Washington State,3,31.0,2.2161290322580647,0.0,,0,30.0,24.0,37.0,1.5,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyron-chambers-1,Kyron Chambers,DB,SMU,SMU|Texas Christian,4,31.0,2.7764516129032257,0.0,,0,26.0,22.0,40.0,2.5,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malone-mataele-1,Malone Mataele,DB,Utah,Utah,5,31.0,0.4193548387096774,0.0,,0,31.0,23.0,43.0,2.5,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-edmond-1,Marcus Edmond,DB,Clemson,Clemson,3,31.0,5.991612903225807,0.0,,0,31.0,16.0,25.0,1.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marlin-brooks-1,Marlin Brooks,DB,Ohio,Ohio,4,31.0,-6.29258064516129,0.0,,0,31.0,29.0,112.0,5.5,2.0,2.0,10.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martin-nwakamma-1,Martin Nwakamma,DB,Rice,Rice,3,31.0,-5.0200000000000005,0.0,,0,31.0,22.0,47.0,1.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-robinson-4,Matt Robinson,DB,Bowling Green,Bowling Green,3,31.0,-2.113548387096774,0.0,,0,31.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-harper-1,Micah Harper,DB,BYU,BYU,5,31.0,-1.0903225806451613,0.0,,0,31.0,7.0,98.0,4.0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitchell-west-1,Mitchell West,DB,Navy,Navy,4,31.0,0.47322580645161283,0.0,,0,31.0,15.0,70.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nickendre-stiger-1,Nickendre Stiger,DB,Old Dominion,Kansas State|Old Dominion,4,31.0,0.9283870967741936,0.0,,0,31.0,29.0,60.0,3.0,0.0,1.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick-lupro-1,Patrick Lupro,DB,Western Michigan,Western Michigan,3,31.0,-2.6274193548387093,0.0,,0,31.0,25.0,104.0,6.0,1.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perry-fisher-1,Perry Fisher,DB,UAB,Maryland|UAB,4,31.0,2.888387096774194,0.0,,0,31.0,25.0,59.0,2.0,1.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
