Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_kicking,games_punting,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,award_aa,award_lou_groza_award_most_outstanding_place_kicker,award_ray_guy_award_most_outstanding_punter
gerald-shouse-1,Gerald Shouse,SPEC,Louisiana Tech,Louisiana Tech,2,26.0,-2.9699999999999998,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3554.0,84.1,0,0,0
haden-hoggarth-1,Haden Hoggarth,SPEC,Boise State,Boise State,2,26.0,-0.4707692307692308,0.0,,0,26.0,0.0,114.0,115.0,198.3,30.0,43.0,138.3,204.0,0.0,0.0,0.0,0,0,0
ian-deneen-1,Ian Deneen,SPEC,South Florida,South Florida,3,26.0,-0.9223076923076925,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jack-martin-1,Jack Martin,SPEC,South Alabama,Alabama|South Alabama,6,26.0,-3.8599999999999994,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1879.0,80.5,0,0,0
jack-mitchell-2,Jack Mitchell,SPEC,Northwestern,Northwestern,2,26.0,3.6500000000000004,0.0,,0,26.0,0.0,67.0,71.0,187.0,26.0,39.0,133.4,145.0,0.0,0.0,0.0,0,0,0
jackson-subbert-1,Jackson Subbert,SPEC,Iowa,Iowa,4,26.0,3.865,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jacob-ambrose-1,Jacob Ambrose,SPEC,Northern Illinois,Northern Illinois,2,26.0,-2.73,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,5543.0,77.0,0,0,0
jake-elliott-1,Jake Elliott,SPEC,Memphis,Memphis,2,26.0,-0.47500000000000003,0.0,,0,26.0,0.0,121.0,121.0,200.0,44.0,54.0,162.89999999999998,253.0,0.0,0.0,0.0,0,0,0
james-rendell-1,James Rendell,SPEC,Notre Dame,Notre Dame,2,26.0,6.630769230769231,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3205.0,86.4,0,0,0
james-roe-1,James Roe,SPEC,Toledo,Toledo,2,26.0,-5.28,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jared-lawrence-1,Jared Lawrence,SPEC,Ole Miss,Ole Miss,4,26.0,3.9249999999999994,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jeremiah-riordan-1,Jeremiah Riordan,SPEC,Buffalo,Buffalo,5,26.0,-5.313076923076922,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
john-mcconnell-2,John McConnell,SPEC,Marshall,Marshall,3,26.0,-2.505,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,5298.0,81.69999999999999,0,0,0
justin-rohrwasser-1,Justin Rohrwasser,SPEC,Marshall,Marshall,2,26.0,-4.1499999999999995,0.0,,0,26.0,0.0,79.0,82.0,192.9,33.0,42.0,157.10000000000002,178.0,0.0,0.0,0.0,0,0,0
justin-vogel-1,Justin Vogel,SPEC,Miami (FL),Miami (FL),2,26.0,3.0999999999999996,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,5649.0,86.3,0,0,0
kali-nguma-1,Kali Nguma,SPEC,North Texas,North Texas,3,26.0,-3.45,0.0,,0,26.0,0.0,125.0,125.0,200.0,23.0,29.0,161.1,194.0,0.0,0.0,0.0,0,0,0
kenneth-allen-1,Kenneth Allen,SPEC,Michigan,Michigan,2,26.0,4.680000000000001,0.0,,0,26.0,26.0,99.0,99.0,200.0,37.0,45.0,164.39999999999998,210.0,55.0,2397.0,100.3,0,0,0
kevin-cronin-1,Kevin Cronin,SPEC,Michigan State,Michigan State,2,26.0,5.523076923076924,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
kyle-corbett-1,Kyle Corbett,SPEC,Charlotte,Charlotte,3,26.0,-5.028846153846154,0.0,,0,7.0,19.0,5.0,6.0,83.3,0.0,1.0,0.0,5.0,59.0,2456.0,91.8,0,0,0
kyle-ramsey-1,Kyle Ramsey,SPEC,Houston,Houston,4,26.0,1.1911538461538462,0.0,,0,15.0,0.0,49.0,50.0,297.4,5.0,7.0,83.3,64.0,0.0,0.0,0.0,0,0,0
lane-hansen-1,Lane Hansen,SPEC,Illinois,Illinois,5,26.0,4.25,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
lester-coleman-1,Lester Coleman,SPEC,Virginia,Virginia,3,26.0,1.755,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,5408.0,85.5,0,0,0
logan-klusman-1,Logan Klusman,SPEC,Kansas,Kansas,5,26.0,3.2780769230769233,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
luke-bauer-1,Luke Bauer,SPEC,Missouri,Missouri,4,26.0,4.075,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2974.0,83.9,0,0,0
luke-hosford-1,Luke Hosford,SPEC,Kansas,Kansas,6,26.0,4.322307692307692,0.0,,0,12.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0
mack-west-1,Mack West,SPEC,Coastal Carolina,Coastal Carolina,4,26.0,-3.33,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,60.8,0,0,0
mason-hunt-1,Mason Hunt,SPEC,Southern Mississippi,Southern Mississippi,3,26.0,-4.336923076923076,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,6200.0,118.4,0,0,0
matt-freem-3,Matt Freem,SPEC,Nevada,Nevada,4,26.0,-4.432307692307693,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,5061.0,129.7,0,0,0
matthew-mccrane-1,Matthew McCrane,SPEC,Kansas State,Kansas State,3,26.0,1.3403846153846155,0.0,,0,26.0,0.0,92.0,92.0,300.0,39.0,47.0,259.4,209.0,0.0,0.0,0.0,0,0,0
max-gilbert-1,Max Gilbert,SPEC,Tennessee,Tennessee,3,26.0,2.1,0.0,,0,26.0,0.0,118.0,118.0,200.0,34.0,45.0,150.60000000000002,220.0,0.0,0.0,0.0,0,0,0
michael-hayes-5,Michael Hayes,SPEC,West Virginia,West Virginia,2,26.0,2.5,0.0,,0,26.0,0.0,87.0,87.0,200.0,30.0,35.0,173.9,177.0,0.0,0.0,0.0,0,0,0
michael-pifer-1,Michael Pifer,SPEC,Navy,Navy,3,26.0,0.755,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
nathan-torney-1,Nathan Torney,SPEC,Louisiana,Louisiana,2,26.0,-2.7749999999999995,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3596.0,81.2,0,0,0
nick-brown-3,Nick Brown,SPEC,Liberty,Liberty,4,26.0,-5.0249999999999995,0.0,,0,26.0,0.0,105.0,107.0,196.1,16.0,29.0,107.9,153.0,0.0,0.0,0.0,0,0,0
nick-jacobs-1,Nick Jacobs,SPEC,Memphis,Memphis,3,26.0,-0.2557692307692308,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2030.0,115.4,0,0,0
nick-meadows-1,Nick Meadows,SPEC,West Virginia,West Virginia,3,26.0,2.55,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
nico-gramatica-1,Nico Gramatica,SPEC,South Florida,South Florida,2,26.0,-2.29,0.0,,0,26.0,0.0,60.0,61.0,198.3,21.0,29.0,135.0,123.0,0.0,0.0,0.0,0,0,0
paddy-mcateer-1,Paddy McAteer,SPEC,Troy,Troy,2,26.0,-1.7723076923076921,0.0,,0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,0.0,0.0,0.0,0,0,0
reeves-mundschau-1,Reeves Mundschau,SPEC,Oklahoma,Oklahoma,5,26.0,4.119615384615385,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3098.0,81.5,0,0,0
reid-budrovich-1,Reid Budrovich,SPEC,USC,USC,3,26.0,1.5646153846153845,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,4573.0,81.0,0,0,0
rhys-dakin-1,Rhys Dakin,SPEC,Iowa,Iowa,2,26.0,3.99,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,4655.0,87.7,0,0,0
rigoberto-sanchez-1,Rigoberto Sanchez,SPEC,Hawaii,Hawaii,2,26.0,-3.1030769230769226,0.0,,0,26.0,26.0,72.0,74.0,193.8,21.0,24.0,172.7,135.0,144.0,6457.0,89.7,0,0,0
riley-guay-1,Riley Guay,SPEC,Vanderbilt,Vanderbilt,3,26.0,3.9784615384615383,0.0,,0,26.0,0.0,66.0,66.0,300.0,22.0,33.0,140.9,132.0,0.0,0.0,0.0,0,0,0
robert-cole-1,Robert Cole,SPEC,Troy,Troy,2,26.0,-1.7723076923076921,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3832.0,80.3,0,0,0
sean-nuernberger-1,Sean Nuernberger,SPEC,Ohio State,Ohio State,3,26.0,6.073846153846153,0.0,,0,26.0,0.0,127.0,127.0,300.0,23.0,30.0,216.0,196.0,0.0,0.0,0.0,0,0,0
sean-wale-1,Sean Wale,SPEC,Boise State,Boise State,2,26.0,-2.7849999999999997,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,4431.0,87.0,0,0,0
stephen-gabbard-2,Stephen Gabbard,SPEC,Florida State,Florida State,3,26.0,4.0649999999999995,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
steve-wirtel-1,Steve Wirtel,SPEC,Iowa State,Iowa State,2,26.0,3.93,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tj-harvey-1,T.J. Harvey,SPEC,Southern Mississippi,Southern Mississippi,5,26.0,-3.74,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tommy-townsend-1,Tommy Townsend,SPEC,Florida,Florida|Tennessee,4,26.0,3.4749999999999996,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4162.0,89.4,0,0,0
trent-sieg-2,Trent Sieg,SPEC,Colorado State,Colorado State,2,26.0,-5.365,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
trevor-morgan-1,Trevor Morgan,SPEC,Memphis,Memphis,2,26.0,-0.47500000000000003,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tyler-kluver-1,Tyler Kluver,SPEC,Iowa,Iowa,3,26.0,5.425000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
tyler-rausa-1,Ty Rausa,SPEC,Boise State,Boise State,2,26.0,-2.7849999999999997,0.0,,0,26.0,0.0,117.0,119.0,196.7,34.0,43.0,152.5,219.0,0.0,0.0,0.0,0,0,0
tyler-white-6,Tyler White,SPEC,Texas A&M,Texas A&M,3,26.0,5.3999999999999995,0.0,,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4277.0,89.19999999999999,0,0,0
wes-farnsworth-1,Wes Farnsworth,SPEC,Nevada,Nevada,4,26.0,-6.115384615384615,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
westin-graves-1,Westin Graves,SPEC,Mississippi State,Mississippi State,2,26.0,3.75,0.0,,0,26.0,0.0,100.0,103.0,194.3,26.0,37.0,141.2,178.0,0.0,0.0,0.0,0,0,0
zach-wood-2,Zach Wood,SPEC,Cincinnati,Cincinnati,2,26.0,-0.4623076923076924,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
zane-gonzalez-1,Zane Gonzalez,SPEC,Arizona State,Arizona State,2,25.0,4.186,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,25.0,0.0,91.0,92.0,197.5,49.0,59.0,168.5,238.0,0.0,0.0,0.0,1,1,0
kansei-matsuzawa-1,Kansei Matsuzawa,SPEC,Hawaii,Hawaii,3,25.0,-5.700399999999999,1.0,AA,0,25.0,0.0,72.0,72.0,200.0,39.0,45.0,168.1,189.0,0.0,0.0,0.0,1,0,0
aeron-burrell-1,Aeron Burrell,SPEC,LSU,LSU,2,25.0,6.196000000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
alex-boy-2,Alex Boy,SPEC,Nevada,Nevada,2,25.0,-6.4748,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4962.0,85.7,0,0,0
alex-salvato-1,Alex Salvato,SPEC,South Florida,South Florida,2,25.0,-1.6808,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
alonso-vera-1,Alonso Vera,SPEC,California,California,2,25.0,1.1932,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
amoreto-curraj-1,Amoreto Curraj,SPEC,Marshall,Marshall,3,25.0,-6.4879999999999995,0.0,,0,25.0,0.0,40.0,43.0,192.9,4.0,12.0,40.0,52.0,0.0,0.0,0.0,0,0,0
anthony-zaccaro-2,Anthony Zaccaro,SPEC,South Alabama,South Alabama,4,25.0,-4.0456,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ashton-ngo-1,Ashton Ngo,SPEC,Arkansas,Arkansas,3,25.0,4.853199999999999,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
austin-rehkow-1,Austin Rehkow,SPEC,Idaho,Idaho,2,25.0,-4.1748,0.0,,0,25.0,25.0,81.0,84.0,193.0,49.0,56.0,174.9,228.0,105.0,4573.0,87.30000000000001,0,0,0
blake-lynch-1,Blake Lynch,SPEC,Kansas State,Kansas State,2,25.0,2.318,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
bobby-puyol-1,Bobby Puyol,SPEC,Connecticut,Connecticut,2,25.0,-1.9364,0.0,,0,25.0,0.0,40.0,43.0,187.5,29.0,36.0,161.10000000000002,127.0,0.0,0.0,0.0,0,0,0
brandon-mckee-1,Brandon McKee,SPEC,South Alabama,South Alabama,2,25.0,-4.5207999999999995,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3690.0,84.3,0,0,0
britton-williams-1,Britton Williams,SPEC,Kennesaw State,Georgia Southern|Kennesaw State,4,25.0,-3.64,0.0,,0,25.0,0.0,41.0,44.0,170.0,11.0,17.0,153.8,74.0,0.0,0.0,0.0,0,0,0
brock-warren-1,Brock Warren,SPEC,Utah State,Utah State,2,25.0,-0.9504,0.0,,0,25.0,0.0,74.0,77.0,192.3,17.0,23.0,147.7,125.0,0.0,0.0,0.0,0,0,0
bryce-bernard-1,Bryce Bernard,SPEC,Georgia Southern,Georgia Southern|South Florida,5,25.0,-3.0871999999999997,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
cade-long-1,Cade Long,SPEC,Georgia Tech,Georgia Tech,5,25.0,2.7848,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
caden-novikoff-1,Caden Novikoff,SPEC,Houston,Houston,2,25.0,-0.33599999999999997,0.0,,0,25.0,0.0,46.0,47.0,175.0,13.0,17.0,130.0,85.0,0.0,0.0,0.0,0,0,0
caleb-houston-1,Caleb Houston,SPEC,UCF,UCF,2,25.0,-1.2936,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,5991.0,86.30000000000001,0,0,0
chase-meyer-1,Chase Meyer,SPEC,California,California|Penn State|Tulsa,3,25.0,-1.4979999999999998,0.0,,0,25.0,0.0,69.0,70.0,196.8,27.0,33.0,161.9,150.0,0.0,0.0,0.0,0,0,0
chris-callahan-3,Chris Callahan,SPEC,Baylor,Baylor,2,25.0,0.34840000000000004,0.0,,0,25.0,0.0,136.0,137.0,198.1,18.0,28.0,128.2,190.0,0.0,0.0,0.0,0,0,0
chris-orisky-1,Chris O'Risky,SPEC,Eastern Michigan,Eastern Michigan,2,25.0,-3.9548,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
christian-epling-1,Christian Epling,SPEC,Virginia Tech,Virginia Tech,4,25.0,5.778,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
corey-bojorquez-1,Corey Bojorquez,SPEC,New Mexico,New Mexico,2,25.0,-3.9712,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,5237.0,89.5,0,0,0
darrell-travis-1,Darrell Travis,SPEC,Louisiana Tech,Louisiana Tech,2,25.0,-2.8512,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
david-bird-1,David Bird,SPEC,Alabama,Alabama|California,3,25.0,1.9256,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
david-chapeau-2,David Chapeau,SPEC,Louisville,Central Michigan|East Carolina|Louisville,4,25.0,-0.5943999999999999,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4031.0,81.2,0,0,0
devin-bale-1,Devin Bale,SPEC,Arkansas,Arkansas,3,25.0,4.853199999999999,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3407.0,90.80000000000001,0,0,0
dominic-panazzolo-1,Dominic Panazzolo,SPEC,Texas Tech,Texas Tech,2,25.0,3.89,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4671.0,83.5,0,0,0
drew-scott-1,Drew Scott,SPEC,Kansas State,Kansas State,3,25.0,1.1948,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
dylan-cunanan-1,Dylan Cunanan,SPEC,Toledo,Toledo,2,25.0,-5.2328,0.0,,0,25.0,0.0,88.0,89.0,197.6,23.0,32.0,144.10000000000002,157.0,0.0,0.0,0.0,0,0,0
dylan-seiler-1,Dylan Seiler,SPEC,Ball State,Ball State,3,25.0,-3.9712,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
elliot-fry-1,Elliott Fry,SPEC,South Carolina,South Carolina,2,25.0,2.8404,0.0,,0,25.0,0.0,56.0,56.0,200.0,33.0,45.0,147.9,155.0,0.0,0.0,0.0,0,0,0
eric-keena-1,Eric Keena,SPEC,North Texas,North Texas,2,25.0,-3.7679999999999993,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,5802.0,87.9,0,0,0
freeman-jones-1,Freeman Jones,SPEC,North Carolina,North Carolina,3,25.0,2.7159999999999997,0.0,,0,25.0,0.0,69.0,70.0,297.4,27.0,42.0,128.6,150.0,0.0,0.0,0.0,0,0,0
gabe-pugh-1,Gabe Pugh,SPEC,Louisiana Tech,Alabama|Louisiana Tech,6,25.0,-6.9196,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
george-caratan-2,George Caratan,SPEC,Connecticut,Connecticut,2,25.0,-2.8884000000000003,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,5341.0,84.9,0,0,0
goodell-gus-1,Goodell Gus,SPEC,Kent State,Kent State,4,25.0,-6.185600000000001,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
grant-chadwick-1,Grant Chadwick,SPEC,LSU,LSU|Middle Tennessee State,2,25.0,-0.5624000000000001,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,5047.0,89.1,0,0,0
grayson-atkins-1,Grayson Atkins,SPEC,North Carolina,North Carolina,2,25.0,0.3739999999999999,0.0,,0,25.0,0.0,115.0,115.0,200.0,31.0,41.0,149.3,208.0,0.0,0.0,0.0,0,0,0
greg-thomas-6,Greg Thomas,SPEC,California,Arizona State|California,3,25.0,1.6396000000000002,0.0,,0,25.0,0.0,65.0,66.0,197.1,23.0,34.0,135.3,134.0,0.0,0.0,0.0,0,0,0
harrison-butker-1,Harrison Butker,SPEC,Georgia Tech,Georgia Tech,2,25.0,3.7159999999999997,0.0,,0,25.0,0.0,90.0,90.0,200.0,22.0,28.0,151.8,156.0,0.0,0.0,0.0,0,0,0
hayden-hunt-1,Hayden Hunt,SPEC,Colorado State,Colorado State,2,25.0,-3.3827999999999996,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,4862.0,90.1,0,0,0
hyrum-hatch-1,Hyrum Hatch,SPEC,Utah State,New Mexico|Utah State,2,25.0,-5.0072,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jack-bullard-1,Jack Bullard,SPEC,Arkansas State,Arkansas State,3,25.0,-2.5927999999999995,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jacob-garza-1,Jacob Garza,SPEC,Houston,Houston,6,25.0,2.6319999999999997,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jacob-ulrich-1,Jacob Ulrich,SPEC,Oklahoma,Kennesaw State|Oklahoma,2,25.0,-1.4408000000000003,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3543.0,93.5,0,0,0
jadon-cardell-1,Jadon Cardell,SPEC,Sam Houston,Sam Houston,2,25.0,-6.2836,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,5775.0,82.5,0,0,0
james-rosenberry-jr-1,James Rosenberry Jr.,SPEC,Florida State,Florida State,3,25.0,2.8232,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jared-zirkel-1,Jared Zirkel,SPEC,Texas A&M,Georgia|Texas A&M,6,25.0,5.542000000000001,0.0,,0,13.0,0.0,19.0,20.0,95.0,5.0,8.0,157.1,34.0,0.0,0.0,0.0,0,0,0
john-clancy-jr-1,John Clancy Jr.,SPEC,Florida Atlantic,Florida Atlantic,2,25.0,-3.6228,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
john-henderson-5,John Henderson,SPEC,Bowling Green,Bowling Green,2,25.0,-5.4963999999999995,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4431.0,81.3,0,0,0
john-hohl-1,John Hohl,SPEC,Nebraska,Nebraska,2,25.0,3.9056,0.0,,0,13.0,0.0,23.0,25.0,92.0,10.0,15.0,66.7,53.0,0.0,0.0,0.0,0,0,0
jonathan-hernandez-2,Jonathan Hernandez,SPEC,South Florida,South Florida,2,25.0,-4.0728,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,5246.0,84.6,0,0,0
jordan-ober-1,Jordan Ober,SPEC,Nebraska,Nebraska,3,25.0,5.9752,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jordan-silver-1,Jordan Silver,SPEC,Arkansas,Arkansas,5,25.0,7.4472000000000005,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
jude-mcatamney-1,Jude McAtamney,SPEC,Rutgers,Rutgers,2,25.0,4.3588,0.0,,0,25.0,0.0,23.0,24.0,95.8,12.0,19.0,66.7,59.0,0.0,0.0,0.0,0,0,0
justin-wain-1,Justin Wain,SPEC,Connecticut,Connecticut,2,25.0,-1.9364,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,5883.0,79.5,0,0,0
kaare-vedvik-1,Kaare Vedvik,SPEC,Marshall,Marshall,3,25.0,-5.5520000000000005,0.0,,0,13.0,25.0,41.0,42.0,97.6,10.0,16.0,62.5,71.0,129.0,5397.0,84.0,0,0,0
kanoah-vinesett-1,Kanoah Vinesett,SPEC,North Carolina State,North Carolina State,4,25.0,2.9627999999999997,0.0,,0,25.0,0.0,83.0,84.0,298.0,23.0,30.0,158.3,152.0,0.0,0.0,0.0,0,0,0
keegan-shackford-1,Keegan Shackford,SPEC,Iowa State,Iowa State,3,25.0,4.8384,0.0,,0,9.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
kyle-celli-1,Kyle Celli,SPEC,Washington State,Washington State,2,25.0,1.1264,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
kyle-foster-3,Kyle Foster,SPEC,Akron,Akron,3,25.0,-3.2496000000000005,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
liam-boyd-1,Liam Boyd,SPEC,Charlotte,Charlotte|Clemson|North Carolina,4,25.0,0.7623999999999999,0.0,,0,15.0,12.0,22.0,22.0,200.0,10.0,13.0,175.0,52.0,1.0,35.0,35.0,0,0,0
liam-dougherty-1,Liam Dougherty,SPEC,Houston,Houston,2,25.0,2.6319999999999997,0.0,,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,4725.0,86.0,0,0,0
liam-reardon-1,Liam Reardon,SPEC,Northwestern,Akron|Iowa|Northwestern,6,25.0,1.4812,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
