Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_doak_walker_award_most_outstanding_running_back,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_the_jet_rodgers_award_most_outstanding_return_specialist,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sun_belt_offensive_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
journey-brown-1,Journey Brown,RB,Penn State,Penn State,4,22.0,4.871818181818182,0.0,,0,22.0,22.0,137.0,934.0,13.0,16.0,143.0,1.0,1077.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kedrick-reescano-1,Kedrick Reescano,RB,Arizona,Arizona|Ole Miss,3,22.0,2.2190909090909092,0.0,,0,22.0,22.0,162.0,755.0,10.0,11.0,59.0,0.0,814.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keegan-holles-1,Keegan Holles,RB,Colorado State,Colorado State,4,22.0,-3.0336363636363632,0.0,,0,12.0,12.0,25.0,135.0,1.0,3.0,7.0,0.0,142.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-perkins-1,Kevin Perkins,RB,Southern Mississippi,Southern Mississippi,2,22.0,-5.3554545454545455,0.0,,0,22.0,22.0,170.0,864.0,10.0,13.0,72.0,0.0,936.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keyjuan-brown-1,Keyjuan Brown,RB,Louisville,Louisville,3,22.0,3.5,0.0,,0,22.0,21.0,154.0,1012.0,10.0,17.0,171.0,0.0,1183.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalifa-keith-1,Khalifa Keith,RB,Appalachian State,Appalachian State|Tennessee,3,22.0,0.5809090909090908,0.0,,0,22.0,4.0,35.0,132.0,1.0,1.0,8.0,0.0,140.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwame-etwi-1,Kwame Etwi,RB,Texas A&M,Texas A&M,4,22.0,5.091818181818183,0.0,,0,21.0,11.0,59.0,391.0,2.0,3.0,23.0,0.0,414.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladarrius-harris-1,LaDarrius Harris,RB,Texas State,Texas State,2,22.0,-4.2681818181818185,0.0,,0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-moragne-1,Logan Moragne,RB,Arkansas State,Arkansas State,2,22.0,-5.921818181818181,0.0,,0,22.0,12.0,29.0,225.0,1.0,1.0,11.0,0.0,236.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-marshall-1,Marcus Marshall,RB,Georgia Tech,Georgia Tech,2,22.0,3.75,0.0,,0,22.0,22.0,182.0,1278.0,8.0,6.0,134.0,1.0,1412.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark-herndon-1,Mark Herndon,RB,Florida,Florida,2,22.0,4.870909090909091,0.0,,0,22.0,22.0,6.0,15.0,0.0,2.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milton-revell-1,Milton Revell,RB,South Alabama,South Alabama,2,22.0,-4.63,0.0,,0,13.0,13.0,11.0,34.0,0.0,3.0,9.0,0.0,43.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitchell-harger-1,Mitchell Harger,RB,Iowa State,Iowa State,2,22.0,3.0845454545454545,0.0,,0,22.0,22.0,24.0,143.0,1.0,5.0,46.0,0.0,189.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-willis-1,Myles Willis,RB,Boston College,Boston College,2,22.0,1.1586363636363635,0.0,,0,22.0,22.0,116.0,560.0,1.0,2.0,44.0,0.0,604.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathan-tilford-1,Nathan Tilford,RB,Arizona,Arizona,4,22.0,1.080909090909091,0.0,,0,22.0,10.0,53.0,363.0,6.0,1.0,4.0,0.0,367.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen-allen-1,Owen Allen,RB,Air Force,Air Force,2,22.0,-4.557272727272727,0.0,,0,22.0,0.0,209.0,1085.0,7.0,0.0,0.0,0.0,1085.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-stehr-1,Peter Stehr,RB,Boston College,Boston College,4,22.0,-0.8022727272727272,0.0,,0,11.0,0.0,7.0,21.0,1.0,0.0,0.0,0.0,21.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prescott-line-1,Prescott Line,RB,Michigan State,Michigan State|SMU,2,22.0,2.455,0.0,,0,21.0,21.0,65.0,198.0,1.0,9.0,69.0,0.0,267.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qua-ashley-1,Qua Ashley,RB,Ball State,Ball State|Kennesaw State,2,22.0,-7.3172727272727265,0.0,,0,22.0,22.0,240.0,956.0,5.0,49.0,362.0,3.0,1318.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riley-nowakowski-1,Riley Nowakowski,RB,Wisconsin,Wisconsin,2,22.0,2.4127272727272726,0.0,,0,0.0,9.0,0.0,0.0,0.0,7.0,57.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sammy-malignaggi-1,Sammy Malignaggi,RB,James Madison,James Madison,2,22.0,-3.87,0.0,,0,22.0,0.0,27.0,131.0,1.0,0.0,0.0,0.0,131.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shane-tucker-1,Shane Tucker,RB,Middle Tennessee State,Middle Tennessee State,2,22.0,-5.4750000000000005,0.0,,0,22.0,22.0,130.0,435.0,2.0,41.0,514.0,3.0,949.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solomon-beebe-1,Solomon Beebe,RB,UAB,UAB,2,22.0,-2.0863636363636364,0.0,,0,22.0,22.0,78.0,419.0,7.0,33.0,296.0,0.0,715.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steven-lakalaka-1,Steven Lakalaka,RB,Hawaii,Hawaii,2,22.0,-3.174545454545455,0.0,,0,21.0,21.0,150.0,603.0,13.0,7.0,28.0,0.0,631.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-shelton-1,Terrance Shelton,RB,Buffalo,Buffalo,2,22.0,-7.208636363636364,0.0,,0,22.0,9.0,80.0,332.0,1.0,8.0,42.0,0.0,374.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tk-wilkerson-1,T.K. Wilkerson,RB,Tulsa,Tulsa,3,22.0,2.356363636363636,0.0,,0,22.0,19.0,138.0,632.0,10.0,3.0,16.0,1.0,648.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-mister-1,Tommy Mister,RB,Northern Illinois,Northern Illinois,3,22.0,-3.9490909090909088,0.0,,0,22.0,22.0,44.0,216.0,1.0,4.0,24.0,0.0,240.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tonny-lindsey-1,Tonny Lindsey,RB,Utah State,Utah State,3,22.0,-0.9,0.0,,0,22.0,22.0,166.0,884.0,6.0,21.0,141.0,0.0,1025.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troy-mccormick-1,Troy McCormick,RB,Utah,Utah,3,22.0,1.616818181818182,0.0,,0,22.0,22.0,49.0,254.0,2.0,34.0,274.0,2.0,528.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-siudzinski-1,Tyler Siudzinski,RB,Texas State,Texas State,3,22.0,-4.341818181818183,0.0,,0,22.0,22.0,116.0,513.0,3.0,15.0,148.0,0.0,661.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willy-ivery-1,Willy Ivery,RB,North Texas,North Texas,2,22.0,-3.735,0.0,,0,22.0,22.0,134.0,779.0,8.0,27.0,181.0,2.0,960.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donta-foreman-1,D'Onta Foreman,RB,Texas,Texas,2,21.0,3.572380952380952,3.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-8,8,21.0,21.0,418.0,2709.0,20.0,12.0,139.0,0.0,2848.0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
brian-bonacci-1,Brian Bonacci,RB,Iowa State,Iowa State,2,21.0,2.777142857142857,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan-jackson-3,Bryan Jackson,RB,USC,USC,2,21.0,7.290476190476191,0.0,,0,21.0,21.0,72.0,311.0,5.0,3.0,17.0,0.0,328.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chad-banschbach-1,Chad Banschbach,RB,Cincinnati,Cincinnati,2,21.0,-1.092857142857143,0.0,,0,21.0,21.0,28.0,99.0,0.0,4.0,27.0,0.0,126.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chance-black-2,Chance Black,RB,Virginia Tech,Virginia Tech,3,21.0,0.1114285714285715,0.0,,0,21.0,11.0,48.0,141.0,0.0,3.0,23.0,0.0,164.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chavon-mceachern-1,Chavon McEachern,RB,Charlotte,Charlotte,3,21.0,-6.387142857142857,0.0,,0,20.0,17.0,117.0,571.0,3.0,14.0,97.0,1.0,668.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-carson-1,Chris Carson,RB,Oklahoma State,Oklahoma State,2,21.0,1.6257142857142857,0.0,,0,21.0,21.0,213.0,1076.0,13.0,30.0,298.0,1.0,1374.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-baxter-1,CJ Baxter,RB,Texas,Texas,3,21.0,5.825238095238096,0.0,,0,21.0,21.0,192.0,855.0,5.0,36.0,197.0,1.0,1052.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daleon-ward-1,Da'Leon Ward,RB,Texas Tech,Texas Tech,3,21.0,2.6957142857142853,0.0,,0,20.0,20.0,182.0,769.0,6.0,44.0,327.0,1.0,1096.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darrion-dupree-1,Darrion Dupree,RB,Wisconsin,Wisconsin,2,21.0,7.577142857142857,0.0,,0,21.0,21.0,162.0,680.0,3.0,19.0,147.0,0.0,827.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-burroughs-1,David Burroughs,RB,Ohio,Ohio,2,21.0,-6.345238095238095,0.0,,0,21.0,10.0,37.0,299.0,0.0,2.0,11.0,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delton-williams-1,Delton Williams,RB,Michigan State,Michigan State,2,21.0,5.271428571428571,0.0,,0,21.0,21.0,33.0,77.0,1.0,5.0,62.0,1.0,139.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deontae-cooper-1,Deontae Cooper,RB,San Jose State,San Jose State|Washington,2,21.0,0.6661904761904761,0.0,,0,21.0,21.0,128.0,582.0,3.0,12.0,112.0,1.0,694.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devan-demas-1,Devan Demas,RB,Boise State,Boise State,2,21.0,-3.2314285714285713,0.0,,0,21.0,21.0,44.0,228.0,2.0,3.0,13.0,0.0,241.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-glenn-1,Devin Glenn,RB,Tulane,Tulane,2,21.0,-2.277142857142857,0.0,,0,7.0,7.0,4.0,18.0,0.0,2.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-spencer-1,Devin Spencer,RB,Arkansas State,Arkansas State,2,21.0,-4.841904761904762,0.0,,0,21.0,21.0,148.0,765.0,3.0,28.0,139.0,0.0,904.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duke-catalon-1,Duke Catalon,RB,Houston,Houston,3,21.0,-1.2357142857142858,0.0,,0,21.0,21.0,294.0,1165.0,12.0,59.0,367.0,4.0,1532.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-swinney-1,Eric Swinney,RB,Ole Miss,Ole Miss,4,21.0,2.913333333333333,0.0,,0,21.0,20.0,56.0,246.0,3.0,9.0,35.0,0.0,281.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-newell-1,Isaiah Newell,RB,Oregon State,Oregon State,4,21.0,3.2642857142857142,0.0,,0,20.0,6.0,44.0,180.0,2.0,1.0,11.0,0.0,191.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacoby-clarke-1,Jacoby Clarke,RB,Baylor,Baylor,5,21.0,4.091904761904762,0.0,,0,14.0,7.0,4.0,16.0,0.0,2.0,2.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamal-hailey-1,Jamal Hailey,RB,Western Michigan,Western Michigan,3,21.0,-4.091904761904762,0.0,,0,21.0,0.0,12.0,79.0,1.0,0.0,0.0,0.0,79.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-jointer-1,James Jointer,RB,Eastern Michigan,Arkansas|Eastern Michigan|Liberty,4,21.0,-6.939523809523809,0.0,,0,21.0,13.0,63.0,329.0,2.0,2.0,3.0,0.0,332.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-white-5,James White,RB,Texas A&M,Texas A&M,2,21.0,4.07,0.0,,0,21.0,9.0,79.0,305.0,4.0,2.0,6.0,0.0,311.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamyest-williams-1,Jamyest Williams,RB,Georgia State,Georgia State,2,21.0,-2.560952380952381,0.0,,0,21.0,21.0,213.0,1306.0,11.0,5.0,46.0,0.0,1352.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javy-mcdonald-1,Javy McDonald,RB,Middle Tennessee State,Middle Tennessee State,2,21.0,-4.215714285714286,0.0,,0,21.0,21.0,77.0,357.0,1.0,11.0,68.0,0.0,425.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-green-1,J.J. Green,RB,Georgia Tech,Georgia Tech,3,21.0,4.3428571428571425,0.0,,0,21.0,21.0,46.0,310.0,3.0,6.0,70.0,2.0,380.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jobi-malary-1,Jobi Malary,RB,James Madison,James Madison,2,21.0,-4.964285714285714,0.0,,0,21.0,13.0,88.0,618.0,6.0,1.0,6.0,0.0,624.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jowan-davis-1,Jowan Davis,RB,Rice,Rice,2,21.0,-5.63047619047619,0.0,,0,21.0,21.0,142.0,596.0,5.0,13.0,74.0,0.0,670.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-cooper-1,Justin Cooper,RB,Old Dominion,Old Dominion,3,21.0,-6.5214285714285705,0.0,,0,9.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenyon-sims-1,Kenyon Sims,RB,Jacksonville State,Illinois|Jacksonville State|San Jose State,6,21.0,-4.322857142857143,0.0,,0,20.0,5.0,34.0,142.0,0.0,2.0,7.0,0.0,149.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kewan-lacy-1,Kewan Lacy,RB,Ole Miss,Missouri|Ole Miss,2,21.0,4.43,0.0,,0,21.0,21.0,329.0,1671.0,24.0,31.0,186.0,0.0,1857.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makenzie-mcgill-1,Makenzie McGill,RB,North Texas,North Texas,3,21.0,-3.6023809523809525,0.0,,0,21.0,21.0,153.0,859.0,15.0,15.0,117.0,0.0,976.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-hancock-1,Malik Hancock,RB,Army,Army,3,21.0,-4.3185714285714285,0.0,,0,21.0,12.0,14.0,128.0,1.0,3.0,78.0,1.0,206.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-cox-2,Marcus Cox,RB,Appalachian State,Appalachian State,2,21.0,-5.424285714285714,0.0,,0,21.0,21.0,401.0,2438.0,18.0,32.0,272.0,3.0,2710.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-dayes-1,Matt Dayes,RB,North Carolina State,North Carolina State,2,21.0,2.476666666666667,0.0,,0,21.0,21.0,383.0,2031.0,22.0,56.0,439.0,0.0,2470.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-balthazar-1,Max Balthazar,RB,Rice,Coastal Carolina|Rice,5,21.0,-2.232857142857143,0.0,,0,21.0,13.0,70.0,352.0,3.0,11.0,82.0,1.0,434.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-gray-1,Micah Gray,RB,New Mexico,New Mexico,3,21.0,-2.632857142857143,0.0,,0,21.0,0.0,23.0,107.0,1.0,0.0,0.0,0.0,107.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-welch-1,Micah Welch,RB,Colorado,Colorado,2,21.0,4.074285714285715,0.0,,0,21.0,21.0,139.0,570.0,8.0,19.0,91.0,0.0,661.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miles-hibbler-1,Miles Hibbler,RB,Kent State,Kent State,2,21.0,-1.86,0.0,,0,21.0,11.0,13.0,19.0,0.0,1.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pailate-makakona-1,Pailate Makakona,RB,Utah State,Utah State,4,21.0,-3.094285714285714,0.0,,0,21.0,17.0,72.0,208.0,0.0,3.0,22.0,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parker-wilson-1,Parker Wilson,RB,Air Force,Air Force,3,21.0,-3.3252380952380953,0.0,,0,21.0,0.0,65.0,319.0,0.0,0.0,0.0,0.0,319.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinton-baker-1,Quinton Baker,RB,Western Kentucky,Western Kentucky,3,21.0,-5.89,0.0,,0,21.0,21.0,164.0,775.0,5.0,17.0,134.0,1.0,909.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard-wilson-4,Richard Wilson,RB,Boston College,Boston College,3,21.0,1.97,0.0,,0,21.0,11.0,68.0,214.0,3.0,1.0,7.0,1.0,221.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricky-slade-1,Ricky Slade,RB,Old Dominion,Old Dominion|Penn State,3,21.0,4.871428571428572,0.0,,0,21.0,21.0,92.0,471.0,8.0,13.0,117.0,0.0,588.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-nail-1,Ryan Nall,RB,Oregon State,Oregon State,2,21.0,4.146190476190476,0.0,,0,21.0,21.0,312.0,1761.0,21.0,49.0,454.0,4.0,2215.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottie-phillips-1,Scottie Phillips,RB,Ole Miss,Ole Miss,2,21.0,4.118571428571428,0.0,,0,21.0,21.0,278.0,1470.0,17.0,18.0,182.0,3.0,1652.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaun-peterson-jr-1,Shaun Peterson Jr.,RB,Florida International,Florida International,4,21.0,-6.366666666666666,0.0,,0,19.0,11.0,105.0,478.0,4.0,3.0,22.0,0.0,500.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawn-furlow-1,Shawn Furlow,RB,East Carolina,East Carolina,2,21.0,-0.46142857142857147,0.0,,0,21.0,12.0,30.0,106.0,0.0,1.0,1.0,0.0,107.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tae-meadows-1,Tae Meadows,RB,Troy,Troy,3,21.0,-1.4628571428571429,0.0,,0,21.0,12.0,163.0,741.0,7.0,11.0,64.0,0.0,805.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tajay-ahmed-1,Tajay Ahmed,RB,Buffalo,Buffalo,4,21.0,-5.183333333333333,0.0,,0,21.0,8.0,35.0,188.0,3.0,2.0,17.0,0.0,205.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-king-4,Tyler King,RB,Marshall,Marshall,3,21.0,-5.855238095238096,0.0,,0,21.0,21.0,281.0,1566.0,11.0,23.0,168.0,0.0,1734.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyshon-dye-1,Tyshon Dye,RB,East Carolina,Clemson|East Carolina,3,21.0,3.656666666666667,0.0,,0,21.0,15.0,94.0,417.0,3.0,8.0,67.0,0.0,484.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt-mazour-1,Wyatt Mazour,RB,Nebraska,Nebraska,4,21.0,4.42952380952381,0.0,,0,21.0,21.0,32.0,150.0,2.0,6.0,73.0,0.0,223.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-hall-1,Xavier Hall,RB,New Mexico State,New Mexico State,2,21.0,-3.575714285714286,0.0,,0,21.0,21.0,128.0,561.0,2.0,19.0,189.0,0.0,750.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-white-1,Xavier White,RB,Texas Tech,Texas Tech,2,21.0,2.7438095238095235,0.0,,0,21.0,21.0,130.0,746.0,5.0,39.0,237.0,1.0,983.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zamore-zigler-1,Zamore Zigler,RB,San Jose State,San Jose State,3,21.0,-2.43047619047619,0.0,,0,21.0,21.0,150.0,775.0,4.0,16.0,117.0,1.0,892.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaquandre-white-1,Zaquandre White,RB,South Carolina,Florida State|South Carolina,3,21.0,5.071428571428571,0.0,,0,21.0,21.0,104.0,642.0,2.0,21.0,198.0,3.0,840.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian-murdaugh-1,Adrian Murdaugh,RB,Sam Houston,Sam Houston,3,20.0,-5.159999999999999,0.0,,0,20.0,8.0,28.0,128.0,2.0,8.0,40.0,0.0,168.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-carrie-1,Anthony Carrie,RB,Florida International,Florida International|Georgia Tech,2,20.0,-2.5549999999999993,0.0,,0,20.0,20.0,128.0,589.0,6.0,14.0,71.0,0.0,660.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brad-smith-8,Brad Smith,RB,Toledo,Toledo,3,20.0,-0.5625,0.0,,0,20.0,0.0,16.0,50.0,1.0,0.0,0.0,0.0,50.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-sinclair-1,Brandon Sinclair,RB,Old Dominion,Old Dominion,2,20.0,-6.659999999999999,0.0,,0,20.0,20.0,43.0,167.0,0.0,2.0,7.0,0.0,174.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-stephens-2,Brandon Stephens,RB,UCLA,UCLA,3,20.0,4.698,0.0,,0,20.0,20.0,65.0,277.0,1.0,12.0,108.0,0.0,385.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-tullis-1,Brandon Tullis,RB,Michigan State,Michigan State,2,20.0,4.898000000000001,0.0,,0,20.0,12.0,76.0,321.0,4.0,11.0,82.0,0.0,403.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brock-sturges-1,Brock Sturges,RB,Texas State,Arizona State|Texas State,3,20.0,-2.784,0.0,,0,20.0,20.0,180.0,827.0,9.0,14.0,137.0,1.0,964.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
