position,fold,rows_val,fold_mae,fold_rmse,fold_r2
RB,1,178,10.38852999864214,13.095134399147815,0.08871102330126357
RB,2,178,10.20268930170295,13.429812848611613,0.06640412643073734
RB,3,178,10.104050864676143,12.698317366784176,0.15721246001501632
RB,4,177,10.677132395357466,13.888815167591265,0.09732172497788982
RB,5,177,10.410833607922571,13.120280208728238,0.03729627944623992
