position,fold,rows_val,fold_mae,fold_rmse,fold_r2
TE,1,112,10.222601528985157,13.03529077733845,-0.01547053696693812
TE,2,111,9.622338703492312,12.521672509593802,0.004120848737624527
TE,3,111,10.785292490751248,13.437541478420247,-0.02526695303742299
TE,4,111,9.929801505808785,12.28795450961709,0.10387763404131378
TE,5,111,11.31289935088287,14.733614562558248,-0.029752527704590914
