position,fold,rows_val,fold_accuracy,fold_roc_auc,fold_f1,fold_logloss,fold_brier
DB,1,525,0.8247619047619048,0.6534790094697929,0.9037656903765691,0.4435713433123209,0.14119486510753632
DB,2,525,0.8228571428571428,0.6224236592900187,0.9028213166144201,0.45950731642586035,0.14186520874500275
DB,3,524,0.8263358778625954,0.6261959749257671,0.9047120418848168,0.4518933917986115,0.14202801883220673
DB,4,524,0.8187022900763359,0.593635002410984,0.9003147953830011,0.46654762587550336,0.1468946486711502
DB,5,524,0.8263358778625954,0.6474126335558206,0.9047120418848168,0.44747025492286463,0.14003486931324005
