position,fold,rows_val,fold_accuracy,fold_roc_auc,fold_f1,fold_logloss,fold_brier
EDGE,1,123,0.7154471544715447,0.6738268341044283,0.8223350253807107,0.5674691040555396,0.193826362490654
EDGE,2,123,0.7073170731707317,0.6397884996695307,0.8144329896907216,0.5818559295818625,0.19840314984321594
EDGE,3,123,0.7235772357723578,0.7207534699272967,0.83,0.5350022378358444,0.18161466717720032
EDGE,4,122,0.6475409836065574,0.5903983656792645,0.7772020725388601,0.6060842256071219,0.21180671453475952
EDGE,5,122,0.7131147540983607,0.6383689839572193,0.8241206030150754,0.5731669014388094,0.19508624076843262
