position,fold,rows_val,fold_mae,fold_rmse,fold_r2
WR,1,299,9.549406722440686,12.3224918642851,0.08522420638966155
WR,2,299,9.180959367630871,11.664941532921475,0.10614658287056045
WR,3,299,9.343390815331706,11.775041099706135,0.12012236710815072
WR,4,299,9.478659829130141,11.785947701303687,0.09235880287859077
WR,5,299,9.695479124037318,12.443540324225669,0.14727626128526017
