position,fold,rows_val,fold_accuracy,fold_roc_auc,fold_f1,fold_logloss,fold_brier
SPEC,1,85,0.8235294117647058,0.5966666666666667,0.9019607843137255,0.4829526067917359,0.14760169386863708
SPEC,2,85,0.788235294117647,0.5857142857142857,0.881578947368421,0.5010177333845238,0.16164284944534302
SPEC,3,85,0.8235294117647058,0.7052380952380952,0.9032258064516129,0.43265270888307455,0.1365605592727661
SPEC,4,85,0.8352941176470589,0.5480952380952382,0.9090909090909091,0.5003393506507389,0.1528765708208084
SPEC,5,84,0.8333333333333334,0.6014492753623188,0.9078947368421053,0.46087574128243436,0.14130769670009613
