Player_ID,Player,pos_norm,latest_school,schools_played,games_total,sos_season_weighted,weighted_sos_percentile,sos_multiplier,award_count,awards,heisman_finish,year_score_sum,heisman_bonus,base_raw_score,career_score_raw,raw_per_game,raw_per_game_shrunk,component_pg_sos_raw,component_games_sos_raw,component_pg_sos_norm,component_games_sos_norm,score_blend_pre_norm,career_score_norm_0_100
derrick-henry-2,Derrick Henry,RB,Alabama,Alabama,15.0,0.0,0.5014341590612778,1.5014341590612776,9.0,AA|Camp|Doak Walker Award [Most Outstanding Running Back]|H-1|Heisman Memorial Trophy [Most Outstanding Player]|Maxwell|Maxwell Award [Player of the Year]|SEC Offensive Player of the Year|Walter Camp Player of the Year Award [Most Outstanding Player],1,215.39,100.0,482.585,482.585,32.172333333333334,23.254931972789116,34.91574923059184,22.521512385919166,100.0,49.1242,87.28105,100.0
travis-etienne-1,Travis Etienne,RB,Clemson,Clemson,55.0,4.002000000000001,0.8010430247718383,1.8010430247718383,7.0,AA|ACC Offensive Player of the Year|ACC Player of the Year|H-7|H-9,7,372.06,15.0,627.89,627.89,11.416181818181817,10.387845433255269,18.708956559972396,99.0573663624511,87.349,84.9068,86.73845,95.9592
christian-mccaffrey-1,Christian McCaffrey,RB,Stanford,Stanford,25.0,5.1964,0.9003911342894394,1.9003911342894395,6.0,"AA|AP Player of the Year Award [Most Outstanding Player]|H-2|H-9|Johnny ""The Jet"" Rodgers Award [Most Outstanding Return Specialist]|Pac-12 Offensive Player of the Year",2,244.66000000000003,80.0,484.54,484.54,19.381600000000002,15.816405529953917,30.057356845450887,47.50977835723599,95.4561,59.981,86.587325,93.9696
jonathan-taylor-1,Jonathan Taylor,RB,Wisconsin,Wisconsin,41.0,3.4639024390243907,0.7428943937418514,1.7428943937418513,7.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-5|H-6|H-9,5,374.86,30.0,636.54,636.54,15.525365853658535,13.666139817629178,23.81863847223818,71.4586701434159,91.6631,70.0142,86.25087500000001,92.6152
breece-hall-1,Breece Hall,RB,Iowa State,Iowa State,36.0,4.373333333333333,0.8357235984354628,1.8357235984354627,6.0,AA|Big 12 Offensive Player of the Year|H-10|H-6,6,305.47,20.0,516.8050000000001,516.8050000000001,14.355694444444445,12.442227891156461,22.84049135690782,66.08604954367667,90.4803,67.103,84.635975,91.5787
saquon-barkley-1,Saquon Barkley,RB,Penn State,Penn State,38.0,5.543684210526316,0.926205997392438,1.926205997392438,4.0,AA|Big Ten Offensive Player of the Year|H-4,4,269.09000000000003,40.0,476.68500000000006,476.68500000000006,12.54434210526316,10.964853896103898,21.12056733520717,73.19582790091265,88.6955,70.542,84.15712500000001,90.7348
leonard-fournette-1,Leonard Fournette,RB,LSU,LSU,19.0,6.443684210526317,0.9702737940026076,1.9702737940026076,2.0,AA|H-6,6,173.16,20.0,304.09,304.09,16.004736842105263,12.394342857142858,24.420248925311977,37.43520208604954,93.2034,55.5486,83.78970000000001,90.0207
bryce-love-1,Bryce Love,RB,Stanford,Stanford,49.0,4.648979591836735,0.8646675358539765,1.8646675358539766,5.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-2|Pac-12 Offensive Player of the Year|Vince Lombardi Award [Lineman of the Year],2,237.88,80.0,475.52,475.52,9.704489795918366,8.750701298701298,16.31714862764354,91.36870925684485,84.5423,79.7314,83.339575,89.4003
bijan-robinson-1,Bijan Robinson,RB,Texas,Texas,31.0,5.815161290322581,0.9413298565840938,1.941329856584094,3.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-9,9,223.3,10.0,370.5,370.5,11.951612903225806,10.169420849420849,19.74220031914947,60.181225554106916,87.9821,64.5159,82.11555,88.8508
dalvin-cook-1,Dalvin Cook,RB,Florida State,Florida State,25.0,4.1488,0.8148631029986962,1.8148631029986961,3.0,AA|H-10|H-7,7,222.91999999999996,15.0,380.0799999999999,380.0799999999999,15.203199999999997,12.446728110599075,22.589107600982935,45.371577574967404,89.5147,58.992,81.88402500000001,88.3569
blake-corum-1,Blake Corum,RB,Michigan,Michigan,45.0,4.692666666666667,0.8667535853976532,1.8667535853976531,3.0,AA|H-7|H-9,7,256.23,15.0,434.39500000000004,434.39500000000004,9.653222222222222,8.630658263305323,16.111312257367093,84.00391134289438,83.5093,75.4024,81.482575,87.9078
deuce-vaughn-1,Deuce Vaughn,RB,Kansas State,Kansas State,37.0,5.078108108108108,0.8938722294654498,1.8938722294654498,2.0,AA,0,246.42000000000002,0.0,382.28000000000003,382.28000000000003,10.331891891891892,9.024385382059801,17.09103286307701,70.07327249022164,85.3403,69.4375,81.3646,87.4957
jeremiyah-love-1,Jeremiyah Love,RB,Notre Dame,Notre Dame,41.0,5.1604878048780485,0.8989569752281616,1.8989569752281616,3.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-3,3,205.14,60.0,395.30999999999995,395.30999999999995,9.64170731707317,8.533586626139817,16.20491384742196,77.85723598435463,84.1788,72.4619,81.249575,87.1147
jk-dobbins-1,J.K. Dobbins,RB,Ohio State,Ohio State,42.0,6.436666666666666,0.9694915254237289,1.9694915254237289,1.0,H-6,6,220.17,20.0,361.505,361.505,8.607261904761904,7.651532738095237,15.069628884180789,82.71864406779662,82.6203,74.9051,80.6915,86.76
ashton-jeanty-1,Ashton Jeanty,RB,Boise State,Boise State,40.0,-2.5655,0.3423728813559322,1.3423728813559321,7.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-2|MWC Offensive Player of the Year|Maxwell|Maxwell Award [Player of the Year],2,328.11,80.0,623.265,623.265,15.581624999999999,13.674642857142857,18.356469733656173,53.69491525423729,86.7789,62.2417,80.64459999999998,86.4282
myles-gaskin-1,Myles Gaskin,RB,Washington,Washington,52.0,3.3953846153846152,0.7366362451108214,1.7366362451108213,0.0,,0,260.99,0.0,402.485,402.485,7.740096153846154,7.038854679802956,12.223930161013737,90.30508474576271,80.1046,79.177,79.87270000000001,86.1162
treveyon-henderson-1,TreVeyon Henderson,RB,Ohio State,Ohio State,47.0,6.664893617021277,0.9744458930899609,1.9744458930899609,0.0,,0,200.69,0.0,307.635,307.635,6.545425531914893,5.913274932614555,11.675441405412624,92.79895697522817,78.7121,81.1316,79.316975,85.8217
quinshon-judkins-1,Quinshon Judkins,RB,Ohio State,Ohio State|Ole Miss,42.0,5.843095238095239,0.9441981747066492,1.9441981747066492,0.0,,0,196.39,0.0,302.585,302.585,7.204404761904762,6.424032738095238,12.48959272366052,81.65632333767927,80.917,74.1711,79.230525,85.5427
devin-neal-3,Devin Neal,RB,Kansas,Kansas,49.0,4.567755102040817,0.8552803129074316,1.8552803129074316,0.0,,0,223.20999999999998,0.0,344.465,344.465,7.029897959183673,6.367883116883116,11.814208181648857,90.90873533246415,79.0363,79.3565,79.11635,85.2775
ollie-gordon-1,Ollie Gordon,RB,Oklahoma State,Oklahoma State,39.0,3.7110256410256417,0.7671447196870925,1.7671447196870926,4.0,AA|Big 12 Offensive Player of the Year|Doak Walker Award [Most Outstanding Running Back]|H-7,7,213.50000000000003,15.0,369.15000000000003,369.15000000000003,9.465384615384616,8.33152380952381,14.723008306947293,68.9186440677966,82.3489,68.7254,78.94302499999999,85.0247
chuba-hubbard-1,Chuba Hubbard,RB,Oklahoma State,Oklahoma State,33.0,3.852424242424242,0.7848761408083442,1.7848761408083442,3.0,AA|Big 12 Offensive Player of the Year|H-8,8,211.74999999999997,0.0,346.42499999999995,346.42499999999995,10.497727272727271,9.030604395604394,16.11851032279324,58.90091264667536,83.8352,63.9993,78.876225,84.7832
cameron-skattebo-1,Cameron Skattebo,RB,Arizona State,Arizona State,25.0,4.4368,0.8440677966101695,1.8440677966101695,1.0,H-5,5,152.83999999999997,30.0,269.15999999999997,269.15999999999997,10.766399999999999,8.868663594470044,16.3544169335312,46.101694915254235,84.9283,59.3964,78.54532499999999,84.552
donta-foreman-1,D'Onta Foreman,RB,Texas,Texas,21.0,3.572380952380952,0.7548891786179922,1.7548891786179923,3.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-8,8,159.05,0.0,266.07500000000005,266.07500000000005,12.670238095238098,10.068280423280425,17.6687163621062,36.85267275097784,85.7824,55.4034,78.18764999999999,84.33
nicholas-singleton-1,Nicholas Singleton,RB,Penn State,Penn State,53.0,4.945471698113208,0.885006518904824,1.885006518904824,0.0,,0,202.77,0.0,309.555,309.555,5.840660377358491,5.344467312348669,10.074355723850983,99.90534550195567,75.4011,86.2272,78.107625,84.1166
royce-freeman-1,Royce Freeman,RB,Oregon,Oregon,36.0,3.906111111111111,0.788787483702738,1.788787483702738,0.0,,0,207.7,0.0,320.1,320.1,8.891666666666667,7.758775510204082,13.878800521512387,64.39634941329857,81.8372,66.3353,77.961725,83.9111
kenneth-walker-iii-1,Kenneth Walker III,RB,Michigan State,Michigan State|Wake Forest,33.0,1.9418181818181817,0.6179921773142112,1.6179921773142112,5.0,AA|Camp|Doak Walker Award [Most Outstanding Running Back]|H-6|Walter Camp Player of the Year Award [Most Outstanding Player],6,205.34,20.0,368.61,368.61,11.17,9.59945054945055,15.531835895525596,53.39374185136897,83.1992,62.0878,77.92135,83.7129
najee-harris-1,Najee Harris,RB,Alabama,Alabama,55.0,0.6641818181818182,0.5418513689700131,1.541851368970013,3.0,AA|Doak Walker Award [Most Outstanding Running Back]|H-5,5,259.21,30.0,445.66499999999996,445.66499999999996,8.103,7.400550351288056,11.410548690265001,84.80182529335072,78.2507,75.9906,77.685675,83.5213
kaytron-allen-1,Kaytron Allen,RB,Penn State,Penn State,54.0,4.981851851851851,0.8878748370273793,1.8878748370273795,0.0,,0,198.89999999999998,0.0,305.5,305.5,5.657407407407407,5.187809523809524,9.793935059290993,101.94524119947849,74.048,88.0025,77.536625,83.3361
kerryon-johnson-1,Kerryon Johnson,RB,Auburn,Auburn,37.0,5.75,0.9379400260756193,1.9379400260756192,2.0,H-9|SEC Offensive Player of the Year,9,154.97999999999996,10.0,259.16999999999996,259.16999999999996,7.004594594594593,6.161362126245845,11.940350279598206,71.70378096479791,79.7307,70.0956,77.321925,83.1566
aj-dillon-1,AJ Dillon,RB,Boston College,Boston College,36.0,3.4736111111111114,0.7439374185136897,1.7439374185136898,0.0,,0,195.78,0.0,301.87,301.87,8.385277777777778,7.3247278911564635,12.773867049818627,62.781747066492834,81.1357,65.561,77.24202500000001,82.9826
