Player_ID,Player,pos_norm,latest_school,schools_played,games_total,sos_season_weighted,weighted_sos_percentile,sos_multiplier,award_count,awards,heisman_finish,year_score_sum,heisman_bonus,base_raw_score,career_score_raw,raw_per_game,raw_per_game_shrunk,component_pg_sos_raw,component_games_sos_raw,component_pg_sos_norm,component_games_sos_norm,score_blend_pre_norm,career_score_norm_0_100
austin-seibert-1,Austin Seibert,SPEC,Oklahoma,Oklahoma,54.0,4.876666666666666,0.8738946559015763,1.8738946559015763,0.0,,0,159.971,0.0,278.08500000000004,278.08500000000004,5.1497222222222225,4.702131578947369,8.811299237135515,101.19031141868513,90.351,82.8102,88.4658,100.0
kaimi-fairbairn-1,Ka'Imi Fairbairn,SPEC,UCLA,UCLA,13.0,4.27,0.826797385620915,1.826797385620915,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,68.4,0.0,128.45,128.45,9.88076923076923,6.973310249307479,12.738824932558433,23.748366013071895,100.0,48.1919,87.047975,95.7383
zane-gonzalez-1,Zane Gonzalez,SPEC,Arizona State,Arizona State,25.0,4.186,0.8166089965397924,1.8166089965397925,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,112.0,0.0,204.75,204.75,8.19,6.73525466893039,12.235324225565588,45.41522491349481,94.7692,57.5639,85.46787499999999,93.6337
jake-moody-1,Jake Moody,SPEC,Michigan,Michigan,60.0,5.308166666666667,0.906958861976163,1.906958861976163,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,147.39999999999998,0.0,266.7,266.7,4.444999999999999,4.102165071770334,7.822660036901521,114.41753171856978,83.3757,90.2627,85.09745,92.1981
daniel-carlson-1,Daniel Carlson,SPEC,Auburn,Auburn,40.0,5.775499999999999,0.9323337178008458,1.9323337178008457,0.0,,0,117.0,0.0,204.75,204.75,5.11875,4.538975972540046,8.770816316027016,77.29334871203383,88.9617,70.511,84.34902499999998,91.098
rodrigo-blankenship-1,Rodrigo Blankenship,SPEC,Georgia,Georgia,56.0,5.359285714285714,0.9100346020761245,1.9100346020761245,1.0,Lou Groza Award [Most Outstanding Place-Kicker],0,146.0,0.0,258.0,258.0,4.607142857142857,4.226498302207131,8.072758002831613,106.96193771626298,83.9488,85.057,84.22585000000001,90.2012
jack-podlesny-1,Jack Podlesny,SPEC,Georgia,Georgia,40.0,6.595000000000001,0.9680891964628989,1.9680891964628988,0.0,,0,109.6,0.0,191.8,191.8,4.795,4.257454233409611,8.379049681208688,78.72356785851595,87.8227,70.9247,83.59819999999999,89.4415
harrison-mevis-1,Harrison Mevis,SPEC,Missouri,Missouri,50.0,4.825200000000001,0.8681276432141484,1.8681276432141485,0.0,,0,136.4,0.0,238.70000000000002,238.70000000000002,4.774,4.33469454887218,8.097762711637802,93.40638216070742,85.2517,78.1442,83.474825,88.7807
matt-gay-2,Matt Gay,SPEC,Utah,Utah,27.0,0.5874074074074074,0.5297962322183776,1.5297962322183776,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,119.2,0.0,217.35,217.35,8.049999999999999,6.708875598086124,10.263212612373966,41.30449826989619,92.1517,55.6088,83.015975,88.195
christopher-dunn-1,Christopher Dunn,SPEC,North Carolina State,North Carolina State,62.0,0.4027419354838709,0.5213379469434832,1.5213379469434831,2.0,AA|Lou Groza Award [Most Outstanding Place-Kicker],0,191.39999999999998,0.0,343.7,343.7,5.543548387096774,5.113866099071207,7.779918552104869,94.32295271049595,82.8438,78.6742,81.8014,87.6682
