Player_ID,Player,pos_norm,latest_school,schools_played,games_total,sos_season_weighted,weighted_sos_percentile,sos_multiplier,award_count,awards,heisman_finish,year_score_sum,heisman_bonus,base_raw_score,career_score_raw,raw_per_game,raw_per_game_shrunk,component_pg_sos_raw,component_games_sos_raw,component_pg_sos_norm,component_games_sos_norm,score_blend_pre_norm,career_score_norm_0_100
kelvin-banks-jr-1,Kelvin Banks Jr.,OL,Texas,Texas,41.0,7.341707317073171,0.9884062224831229,1.988406222483123,3.0,AA|John Outland Trophy [Most Outstanding Interior Lineman]|Vince Lombardi Award [Lineman of the Year],0,175.0,0.0,350.0,431.52465512180805,8.536585365853659,7.446808510638299,14.80728038019347,81.52465512180804,82.205,76.7033,431.52465512180805,100.0
garrett-bradbury-1,Garrett Bradbury,OL,North Carolina State,North Carolina State,41.0,2.9470731707317075,0.6918109773994717,1.6918109773994718,2.0,AA|Dave Rimington Trophy [Most Outstanding Center],0,125.0,0.0,250.0,319.36425007337834,6.097560975609756,5.319148936170213,8.998994560635488,69.36425007337834,60.2675,70.7542,319.36425007337834,96.2687
tyler-biadasz-1,Tyler Biadasz,OL,Wisconsin,Wisconsin,39.0,3.641538461538462,0.7515409451130026,1.7515409451130026,2.0,AA|Dave Rimington Trophy [Most Outstanding Center],0,125.0,0.0,250.0,318.3100968594071,6.410256410256411,5.555555555555556,9.730783028405572,68.3100968594071,62.6184,70.167,318.3100968594071,94.4393
billy-price-1,Billy Price,OL,Ohio State,Ohio State,27.0,5.925555555555556,0.9445259759319049,1.944525975931905,2.0,AA|Dave Rimington Trophy [Most Outstanding Center],0,125.0,0.0,250.0,302.50220135016144,9.25925925925926,7.575757575757576,14.731257393423522,52.502201350161435,77.6132,63.5201,302.50220135016144,93.1972
landon-dickerson-1,Landon Dickerson,OL,Alabama,Alabama|Florida State,29.0,2.296551724137931,0.640152626944526,1.6401526269445261,2.0,AA|Dave Rimington Trophy [Most Outstanding Center],0,125.0,0.0,250.0,297.56442618139124,8.620689655172415,7.142857142857144,11.715375906746617,47.564426181391255,70.639,61.6874,297.56442618139124,92.2486
penei-sewell-1,Penei Sewell,OL,Oregon,Oregon,21.0,2.236666666666667,0.6350161432345172,1.6350161432345172,2.0,AA|John Outland Trophy [Most Outstanding Interior Lineman],0,125.0,0.0,250.0,284.33533900792486,11.904761904761905,9.25925925925926,15.139038363282566,34.33533900792486,88.4746,56.6499,284.33533900792486,91.4777
ryan-kelly-1,Ryan Kelly,OL,Alabama,Alabama,15.0,0.0,0.4904608159671265,1.4904608159671264,2.0,AA|Dave Rimington Trophy [Most Outstanding Center],0,125.0,0.0,250.0,272.35691223950687,16.666666666666668,11.904761904761905,17.743581142465793,22.356912239506897,100.0,51.7062,272.35691223950687,90.8262
mitch-hyatt-1,Mitch Hyatt,OL,Clemson,Clemson,54.0,5.944259259259259,0.9467273260933372,1.9467273260933373,1.0,AA,0,75.0,0.0,150.0,255.1232756090402,2.7777777777777777,2.5,4.866818315233344,105.12327560904022,33.2516,96.2686,255.1232756090402,90.261
cooper-beebe-1,Cooper Beebe,OL,Kansas State,Kansas State,48.0,4.927291666666666,0.8776049310243617,1.8776049310243617,1.0,AA,0,75.0,0.0,150.0,240.12503668916935,3.125,2.7777777777777777,5.215569252845449,90.12503668916936,38.3816,81.403,240.12503668916935,89.7609
carter-snith-1,Carter Smith,OL,Indiana,Indiana,43.0,4.797441860465116,0.8660111535074846,1.8660111535074846,1.0,AA,0,75.0,0.0,150.0,230.23847960082185,3.488372093023256,3.061224489795918,5.712279041349443,80.23847960082183,42.9898,75.7762,230.23847960082185,89.3119
