Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Jerjuan Newton,jerjuan-newton-1,/cfb/players/jerjuan-newton-1.html,Toledo,MAC,13,72,1048,14.6,11,80.6,1,1,1.0,0,0.1,73,1049,14.4,11,,2024
Devonte Ross,devonte-ross-2,/cfb/players/devonte-ross-2.html,Troy,Sun Belt,12,76,1043,13.7,11,86.9,9,35,3.9,0,2.9,85,1078,12.7,11,,2024
Ricky White,ricky-white-2,/cfb/players/ricky-white-2.html,Nevada-Las Vegas,MWC,13,79,1041,13.2,11,80.1,1,1,1.0,0,0.1,80,1042,13.0,11,,2024
Jack Bech,jack-bech-1,/cfb/players/jack-bech-1.html,Texas Christian,Big 12,12,62,1034,16.7,9,86.2,0,7,,0,0.6,62,1041,16.8,9,,2024
Mario Williams,mario-williams-2,/cfb/players/mario-williams-2.html,Tulane,American,14,60,1031,17.2,6,73.6,2,12,6.0,0,0.9,62,1043,16.8,6,,2024
Tre Harris,tre-harris-1,/cfb/players/tre-harris-1.html,Ole Miss,SEC,8,60,1030,17.2,7,128.8,0,0,,0,0.0,60,1030,17.2,7,,2024
Josh Kelly,josh-kelly-2,/cfb/players/josh-kelly-2.html,Texas Tech,Big 12,12,89,1023,11.5,5,85.3,0,0,,0,0.0,89,1023,11.5,5,,2024
Jackson Meeks,jackson-meeks-1,/cfb/players/jackson-meeks-1.html,Syracuse,ACC,13,78,1021,13.1,7,78.5,0,0,,0,0.0,78,1021,13.1,7,,2024
Ja'Corey Brooks,jacorey-brooks-1,/cfb/players/jacorey-brooks-1.html,Louisville,ACC,12,61,1013,16.6,9,84.4,0,0,,0,0.0,61,1013,16.6,9,,2024
Emeka Egbuka,emeka-egbuka-1,/cfb/players/emeka-egbuka-1.html,Ohio State,Big Ten,16,81,1011,12.5,10,63.2,8,33,4.1,0,2.1,89,1044,11.7,10,,2024
Matthew Golden,matthew-golden-1,/cfb/players/matthew-golden-1.html,Texas,SEC,16,58,987,17.0,9,61.7,0,0,,0,0.0,58,987,17.0,9,,2024
Tru Edwards,tru-edwards-1,/cfb/players/tru-edwards-1.html,Louisiana Tech,CUSA,13,84,986,11.7,6,75.8,1,1,1.0,0,0.1,85,987,11.6,6,,2024
Pat Bryant,pat-bryant-1,/cfb/players/pat-bryant-1.html,Illinois,Big Ten,12,54,984,18.2,10,82.0,5,14,2.8,0,1.2,59,998,16.9,10,,2024
Justin Lockhart,justin-lockhart-1,/cfb/players/justin-lockhart-1.html,San Jose State,MWC,13,53,983,18.5,5,75.6,0,0,,0,0.0,53,983,18.5,5,,2024
Keandre Lambert-Smith,keandre-lambert-smith-1,/cfb/players/keandre-lambert-smith-1.html,Auburn,SEC,12,50,981,19.6,8,81.8,0,0,,0,0.0,50,981,19.6,8,,2024
Ted Hurst,ted-hurst-1,/cfb/players/ted-hurst-1.html,Georgia State,Sun Belt,12,56,961,17.2,9,80.1,0,0,,0,0.0,56,961,17.2,9,,2024
Elijah Sarratt,elijah-sarratt-1,/cfb/players/elijah-sarratt-1.html,Indiana,Big Ten,13,53,957,18.1,8,73.6,0,0,,0,0.0,53,957,18.1,8,,2024
Junior Vandeross III,junior-vandeross-iii-1,/cfb/players/junior-vandeross-iii-1.html,Toledo,MAC,13,85,957,11.3,5,73.6,2,10,5.0,0,0.8,87,967,11.1,5,,2024
Roc Taylor,roc-taylor-1,/cfb/players/roc-taylor-1.html,Memphis,American,13,66,950,14.4,2,73.1,2,5,2.5,0,0.4,68,955,14.0,2,,2024
Trebor Pena,trebor-pena-1,/cfb/players/trebor-pena-1.html,Syracuse,ACC,13,84,941,11.2,9,72.4,12,72,6.0,1,5.5,96,1013,10.6,10,,2024
Oronde Gadsden II,oronde-gadsden-ii-1,/cfb/players/oronde-gadsden-ii-1.html,Syracuse,ACC,13,73,934,12.8,7,71.8,1,12,12.0,0,0.9,74,946,12.8,7,,2024
Kevin Coleman Jr.,kevin-coleman-jr-1,/cfb/players/kevin-coleman-jr-1.html,Mississippi State,SEC,12,74,932,12.6,6,77.7,4,11,2.8,0,0.9,78,943,12.1,6,,2024
LaJohntay Wester,lajohntay-wester-1,/cfb/players/lajohntay-wester-1.html,Colorado,Big 12,13,74,931,12.6,10,71.6,1,0,0.0,0,0.0,75,931,12.4,10,,2024
Kisean Johnson,kisean-johnson-1,/cfb/players/kisean-johnson-1.html,Western Kentucky,CUSA,14,75,925,12.3,7,66.1,3,14,4.7,0,1.0,78,939,12.0,7,,2024
Jordan Watkins,jordan-watkins-2,/cfb/players/jordan-watkins-2.html,Ole Miss,SEC,12,49,906,18.5,9,75.5,3,20,6.7,0,1.7,52,926,17.8,9,,2024
Antonio Williams,antonio-williams-2,/cfb/players/antonio-williams-2.html,Clemson,ACC,14,75,904,12.1,11,64.6,7,101,14.4,1,7.2,82,1005,12.3,12,,2024
Cam Camper,cam-camper-1,/cfb/players/cam-camper-1.html,Boise State,MWC,14,58,903,15.6,4,64.5,0,0,,0,0.0,58,903,15.6,4,,2024
Trent Walker,trent-walker-1,/cfb/players/trent-walker-1.html,Oregon State,Ind,12,81,901,11.1,2,75.1,4,8,2.0,0,0.7,85,909,10.7,2,,2024
Tez Johnson,tez-johnson-1,/cfb/players/tez-johnson-1.html,Oregon,Big Ten,12,83,898,10.8,10,74.8,1,-1,-1.0,0,-0.1,84,897,10.7,10,,2024
Giles Jackson,giles-jackson-1,/cfb/players/giles-jackson-1.html,Washington,Big Ten,13,85,893,10.5,7,68.7,4,16,4.0,1,1.2,89,909,10.2,8,,2024
Aaron Anderson,aaron-anderson-3,/cfb/players/aaron-anderson-3.html,LSU,SEC,13,61,884,14.5,5,68.0,0,0,,0,0.0,61,884,14.5,5,,2024
Theo Wease,theo-wease-1,/cfb/players/theo-wease-1.html,Missouri,SEC,13,60,884,14.7,4,68.0,0,0,,0,0.0,60,884,14.7,4,,2024
De'Zhaun Stribling,dezhaun-stribling-1,/cfb/players/dezhaun-stribling-1.html,Oklahoma State,Big 12,12,52,882,17.0,6,73.5,0,0,,0,0.0,52,882,17.0,6,,2024
Caleb Douglas,caleb-douglas-1,/cfb/players/caleb-douglas-1.html,Texas Tech,Big 12,13,60,877,14.6,6,67.5,0,0,,0,0.0,60,877,14.6,6,,2024
Cayden Lee,cayden-lee-1,/cfb/players/cayden-lee-1.html,Ole Miss,SEC,13,57,874,15.3,2,67.2,2,18,9.0,0,1.4,59,892,15.1,2,,2024
Holden Willis,holden-willis-1,/cfb/players/holden-willis-1.html,Middle Tennessee State,CUSA,11,53,871,16.4,6,79.2,0,0,,0,0.0,53,871,16.4,6,,2024
Omari Kelly,omari-kelly-1,/cfb/players/omari-kelly-1.html,Middle Tennessee State,CUSA,11,53,869,16.4,4,79.0,3,0,0.0,0,0.0,56,869,15.5,4,,2024
Kyren Lacy,kyren-lacy-1,/cfb/players/kyren-lacy-1.html,LSU,SEC,12,58,866,14.9,9,72.2,0,0,,0,0.0,58,866,14.9,9,,2024
Ryan Williams,ryan-williams-11,/cfb/players/ryan-williams-11.html,Alabama,SEC,13,48,865,18.0,8,66.5,4,48,12.0,2,3.7,52,913,17.6,10,,2024
Daniel Jackson,daniel-jackson-5,/cfb/players/daniel-jackson-5.html,Minnesota,Big Ten,12,75,863,11.5,4,71.9,3,13,4.3,0,1.1,78,876,11.2,4,,2024
Jordan Moore,jordan-moore-5,/cfb/players/jordan-moore-5.html,Duke,ACC,13,55,861,15.7,8,66.2,0,0,,0,0.0,55,861,15.7,8,,2024
Skyler Bell,skyler-bell-1,/cfb/players/skyler-bell-1.html,Connecticut,Ind,13,50,860,17.2,5,66.2,0,4,,0,0.3,50,864,17.3,5,,2024
Chase Roberts,chase-roberts-2,/cfb/players/chase-roberts-2.html,BYU,Big 12,13,52,854,16.4,4,65.7,5,21,4.2,0,1.6,57,875,15.4,4,,2024
Jaden Smith,jaden-smith-2,/cfb/players/jaden-smith-2.html,Nevada,MWC,13,62,849,13.7,7,65.3,0,0,,0,0.0,62,849,13.7,7,,2024
Kaedin Robinson,kaedin-robinson-1,/cfb/players/kaedin-robinson-1.html,Appalachian State,Sun Belt,9,53,840,15.8,2,93.3,1,13,13.0,0,1.4,54,853,15.8,2,,2024
Luke Wysong,luke-wysong-1,/cfb/players/luke-wysong-1.html,New Mexico,MWC,11,69,840,12.2,1,76.4,9,55,6.1,0,5.0,78,895,11.5,1,,2024
Jakobie Keeney-James,jakobie-keeney-james-1,/cfb/players/jakobie-keeney-james-1.html,Massachusetts,Ind,12,50,839,16.8,6,69.9,0,0,,0,0.0,50,839,16.8,6,,2024
Tanner Koziol,tanner-koziol-1,/cfb/players/tanner-koziol-1.html,Ball State,MAC,12,94,839,8.9,8,69.9,1,6,6.0,0,0.5,95,845,8.9,8,,2024
Denzel Boston,denzel-boston-1,/cfb/players/denzel-boston-1.html,Washington,Big Ten,13,63,834,13.2,9,64.2,0,0,,0,0.0,63,834,13.2,9,,2024
Jalen Royals,jalen-royals-1,/cfb/players/jalen-royals-1.html,Utah State,MWC,7,55,834,15.2,6,119.1,1,3,3.0,0,0.4,56,837,14.9,6,,2024
Adrian Norton,adrian-norton-1,/cfb/players/adrian-norton-1.html,Akron,MAC,12,43,831,19.3,7,69.3,0,0,,0,0.0,43,831,19.3,7,,2024
Elic Ayomanor,elic-ayomanor-1,/cfb/players/elic-ayomanor-1.html,Stanford,ACC,12,63,831,13.2,6,69.3,0,0,,0,0.0,63,831,13.2,6,,2024
Lance Legendre,lance-legendre-1,/cfb/players/lance-legendre-1.html,Louisiana,Sun Belt,14,49,826,16.9,6,59.0,1,10,10.0,0,0.7,50,836,16.7,6,,2024
Jayce Brown,jayce-brown-1,/cfb/players/jayce-brown-1.html,Kansas State,Big 12,13,47,823,17.5,5,63.3,3,42,14.0,0,3.2,50,865,17.3,5,,2024
DT Sheffield,dt-sheffield-1,/cfb/players/dt-sheffield-1.html,North Texas,American,12,66,822,12.5,11,68.5,4,86,21.5,1,7.2,70,908,13.0,12,,2024
Kamdyn Benjamin,kamdyn-benjamin-1,/cfb/players/kamdyn-benjamin-1.html,Tulsa,American,12,70,822,11.7,6,68.5,5,20,4.0,0,1.7,75,842,11.2,6,,2024
Isiah Paige,isiah-paige-1,/cfb/players/isiah-paige-1.html,Old Dominion,Sun Belt,12,61,819,13.4,3,68.3,4,5,1.3,0,0.4,65,824,12.7,3,,2024
Javon Tracy,javon-tracy-1,/cfb/players/javon-tracy-1.html,Miami (OH),MAC,13,57,818,14.4,7,62.9,0,0,,0,0.0,57,818,14.4,7,,2024
Arian Smith,arian-smith-1,/cfb/players/arian-smith-1.html,Georgia,SEC,14,48,817,17.0,4,58.4,5,54,10.8,0,3.9,53,871,16.4,4,,2024
Reginald Virgil,reginald-virgil-1,/cfb/players/reginald-virgil-1.html,Miami (OH),MAC,13,41,816,19.9,9,62.8,0,0,,0,0.0,41,816,19.9,9,,2024
Konata Mumpfield,konata-mumpfield-1,/cfb/players/konata-mumpfield-1.html,Pitt,ACC,12,52,813,15.6,5,67.8,0,0,,0,0.0,52,813,15.6,5,,2024
Malachi Fields,malachi-fields-1,/cfb/players/malachi-fields-1.html,Virginia,ACC,12,55,808,14.7,5,67.3,0,0,,0,0.0,55,808,14.7,5,,2024
Jaden Williams,jaden-williams-1,/cfb/players/jaden-williams-1.html,Texas State,Sun Belt,13,57,807,14.2,7,62.1,1,9,9.0,0,0.7,58,816,14.1,7,,2024
Elijhah Badger,elijhah-badger-1,/cfb/players/elijhah-badger-1.html,Florida,SEC,12,39,806,20.7,4,67.2,0,0,,0,0.0,39,806,20.7,4,,2024
Cam Vaughn,cam-vaughn-1,/cfb/players/cam-vaughn-1.html,Jacksonville State,CUSA,14,48,803,16.7,5,57.4,0,0,,0,0.0,48,803,16.7,5,,2024
Anthony Smith,anthony-smith-14,/cfb/players/anthony-smith-14.html,East Carolina,American,13,41,799,19.5,6,61.5,0,0,,0,0.0,41,799,19.5,6,,2024
Eli Pancol,eli-pancol-1,/cfb/players/eli-pancol-1.html,Duke,ACC,13,60,798,13.3,9,61.4,0,0,,0,0.0,60,798,13.3,9,,2024
O'Mega Blake,omega-blake-1,/cfb/players/omega-blake-1.html,Charlotte,American,12,32,795,24.8,9,66.3,2,7,3.5,0,0.6,34,802,23.6,9,,2024
Germie Bernard,germie-bernard-1,/cfb/players/germie-bernard-1.html,Alabama,SEC,13,50,794,15.9,2,61.1,4,37,9.3,1,2.8,54,831,15.4,3,,2024
Easton Messer,easton-messer-1,/cfb/players/easton-messer-1.html,Western Kentucky,CUSA,14,55,793,14.4,4,56.6,9,37,4.1,0,2.6,64,830,13.0,4,,2024
Dante Wright,dante-wright-1,/cfb/players/dante-wright-1.html,Temple,American,9,61,792,13.0,6,88.0,5,17,3.4,0,1.9,66,809,12.3,6,,2024
Gunnar Helm,gunnar-helm-1,/cfb/players/gunnar-helm-1.html,Texas,SEC,16,60,786,13.1,7,49.1,0,0,,0,0.0,60,786,13.1,7,,2024
Chimere Dike,chimere-dike-1,/cfb/players/chimere-dike-1.html,Florida,SEC,13,42,783,18.6,2,60.2,0,0,,0,0.0,42,783,18.6,2,,2024
Matt Sykes,matt-sykes-1,/cfb/players/matt-sykes-1.html,Rice,American,12,65,782,12.0,5,65.2,2,-4,-2.0,0,-0.3,67,778,11.6,5,,2024
Sean Atkins,sean-atkins-1,/cfb/players/sean-atkins-1.html,South Florida,American,13,79,781,9.9,2,60.1,1,14,14.0,0,1.1,80,795,9.9,2,,2024
Kobe Hudson,kobe-hudson-1,/cfb/players/kobe-hudson-1.html,UCF,Big 12,12,47,770,16.4,4,64.2,0,0,,0,0.0,47,770,16.4,4,,2024
Brennan Presley,brennan-presley-1,/cfb/players/brennan-presley-1.html,Oklahoma State,Big 12,12,90,767,8.5,7,63.9,7,56,8.0,1,4.7,97,823,8.5,8,,2024
Makai Lemon,makai-lemon-1,/cfb/players/makai-lemon-1.html,USC,Big Ten,12,52,764,14.7,3,63.7,0,0,,0,0.0,52,764,14.7,3,,2024
Eric McAlister,eric-mcalister-1,/cfb/players/eric-mcalister-1.html,Texas Christian,Big 12,13,39,762,19.5,5,58.6,0,0,,0,0.0,39,762,19.5,5,,2024
Dymere Miller,dymere-miller-1,/cfb/players/dymere-miller-1.html,Rutgers,Big Ten,13,59,757,12.8,4,58.2,0,0,,0,0.0,59,757,12.8,4,,2024
Taylor Morin,taylor-morin-1,/cfb/players/taylor-morin-1.html,Wake Forest,ACC,12,64,756,11.8,2,63.0,1,9,9.0,0,0.8,65,765,11.8,2,,2024
Damon Ward,damon-ward-2,/cfb/players/damon-ward-2.html,North Texas,American,10,41,755,18.4,4,75.5,0,0,,0,0.0,41,755,18.4,4,,2024
Eric Singleton Jr.,eric-singleton-jr-1,/cfb/players/eric-singleton-jr-1.html,Georgia Tech,ACC,12,56,754,13.5,3,62.8,21,131,6.2,1,10.9,77,885,11.5,4,,2024
Josh Cameron,josh-cameron-1,/cfb/players/josh-cameron-1.html,Baylor,Big 12,13,52,754,14.5,10,58.0,0,0,,0,0.0,52,754,14.5,10,,2024
Jacolby George,jacolby-george-1,/cfb/players/jacolby-george-1.html,Miami (FL),ACC,13,53,752,14.2,8,57.8,2,-8,-4.0,0,-0.6,55,744,13.5,8,,2024
Ryan Davis,ryan-davis-6,/cfb/players/ryan-davis-6.html,New Mexico,MWC,12,54,747,13.8,3,62.3,0,0,,0,0.0,54,747,13.8,3,,2024
Makai Jackson,makai-jackson-1,/cfb/players/makai-jackson-1.html,Appalachian State,Sun Belt,11,46,745,16.2,5,67.7,5,90,18.0,1,8.2,51,835,16.4,6,,2024
Hudson Clement,hudson-clement-1,/cfb/players/hudson-clement-1.html,West Virginia,Big 12,12,51,741,14.5,5,61.8,0,0,,0,0.0,51,741,14.5,5,,2024
Kenny Odom,kenny-odom-1,/cfb/players/kenny-odom-1.html,UTEP,CUSA,12,46,741,16.1,8,61.8,4,-10,-2.5,0,-0.8,50,731,14.6,8,,2024
Xzavier Henderson,xzavier-henderson-1,/cfb/players/xzavier-henderson-1.html,Cincinnati,Big 12,12,59,738,12.5,4,61.5,0,0,,0,0.0,59,738,12.5,4,,2024
Chris Bell,chris-bell-2,/cfb/players/chris-bell-2.html,Louisville,ACC,13,43,737,17.1,4,56.7,2,43,21.5,0,3.3,45,780,17.3,4,,2024
Carnell Tate,carnell-tate-1,/cfb/players/carnell-tate-1.html,Ohio State,Big Ten,15,52,733,14.1,4,48.9,0,6,,0,0.4,52,739,14.2,4,,2024
John Paul Richardson,john-paul-richardson-1,/cfb/players/john-paul-richardson-1.html,Texas Christian,Big 12,13,57,733,12.9,2,56.4,1,3,3.0,0,0.2,58,736,12.7,2,,2024
Cortez Braham,cortez-braham-1,/cfb/players/cortez-braham-1.html,Nevada,MWC,13,56,724,12.9,4,55.7,1,1,1.0,0,0.1,57,725,12.7,4,,2024
Nicholas Cenacle,nicholas-cenacle-1,/cfb/players/nicholas-cenacle-1.html,Hawaii,MWC,12,63,721,11.4,6,60.1,0,0,,0,0.0,63,721,11.4,6,,2024
Harrison Wallace III,harrison-wallace-iii-1,/cfb/players/harrison-wallace-iii-1.html,Penn State,Big Ten,15,46,720,15.7,4,48.0,0,0,,0,0.0,46,720,15.7,4,,2024
Traeshon Holden,traeshon-holden-1,/cfb/players/traeshon-holden-1.html,Oregon,Big Ten,13,45,718,16.0,5,55.2,2,22,11.0,0,1.7,47,740,15.7,5,,2024
Dane Key,dane-key-1,/cfb/players/dane-key-1.html,Kentucky,SEC,12,47,715,15.2,2,59.6,0,0,,0,0.0,47,715,15.2,2,,2024
Bryant Wesco Jr.,bryant-wesco-jr-1,/cfb/players/bryant-wesco-jr-1.html,Clemson,ACC,12,41,708,17.3,5,59.0,0,0,,0,0.0,41,708,17.3,5,,2024
Chrishon McCray,chrishon-mccray-1,/cfb/players/chrishon-mccray-1.html,Kent State,MAC,11,40,705,17.6,9,64.1,3,20,6.7,0,1.8,43,725,16.9,9,,2024
Darius Lassiter,darius-lassiter-1,/cfb/players/darius-lassiter-1.html,BYU,Big 12,12,45,703,15.6,4,58.6,1,0,0.0,0,0.0,46,703,15.3,4,,2024
Dorian Singer,dorian-singer-1,/cfb/players/dorian-singer-1.html,Utah,Big 12,12,53,702,13.2,1,58.5,0,0,,0,0.0,53,702,13.2,1,,2024
Malik Rutherford,malik-rutherford-1,/cfb/players/malik-rutherford-1.html,Georgia Tech,ACC,13,62,702,11.3,3,54.0,9,87,9.7,0,6.7,71,789,11.1,3,,2024
Luke Floriea,luke-floriea-1,/cfb/players/luke-floriea-1.html,Kent State,MAC,12,44,699,15.9,7,58.3,1,17,17.0,0,1.4,45,716,15.9,7,,2024
Luke Grimm,luke-grimm-1,/cfb/players/luke-grimm-1.html,Kansas,Big 12,12,51,690,13.5,6,57.5,11,135,12.3,1,11.3,62,825,13.3,7,,2024
Lewis Bond,lewis-bond-1,/cfb/players/lewis-bond-1.html,Boston College,ACC,13,67,689,10.3,3,53.0,3,4,1.3,0,0.3,70,693,9.9,3,,2024
Terrance Carter,terrance-carter-2,/cfb/players/terrance-carter-2.html,Louisiana,Sun Belt,13,48,689,14.4,4,53.0,0,0,,0,0.0,48,689,14.4,4,,2024
Dean Patterson,dean-patterson-1,/cfb/players/dean-patterson-1.html,Florida International,CUSA,12,50,685,13.7,7,57.1,5,24,4.8,2,2.0,55,709,12.9,9,,2024
Max Klare,max-klare-1,/cfb/players/max-klare-1.html,Purdue,Big Ten,12,51,685,13.4,4,57.1,0,0,,0,0.0,51,685,13.4,4,,2024
Elijah Spencer,elijah-spencer-1,/cfb/players/elijah-spencer-1.html,Minnesota,Big Ten,13,52,684,13.2,6,52.6,0,0,,0,0.0,52,684,13.2,6,,2024
Kris Hutson,kris-hutson-1,/cfb/players/kris-hutson-1.html,Washington State,Ind,12,54,683,12.6,2,56.9,4,28,7.0,1,2.3,58,711,12.3,3,,2024
Joey Hobert,joey-hobert-1,/cfb/players/joey-hobert-1.html,Texas State,Sun Belt,12,70,680,9.7,8,56.7,3,6,2.0,0,0.5,73,686,9.4,8,,2024
Chase Sowell,chase-sowell-1,/cfb/players/chase-sowell-1.html,East Carolina,American,9,34,678,19.9,3,75.3,0,0,,0,0.0,34,678,19.9,3,,2024
Demeer Blankumsee,demeer-blankumsee-1,/cfb/players/demeer-blankumsee-1.html,Memphis,American,13,45,677,15.0,6,52.1,2,-4,-2.0,0,-0.3,47,673,14.3,6,,2024
Ian Strong,ian-strong-1,/cfb/players/ian-strong-1.html,Rutgers,Big Ten,12,43,676,15.7,5,56.3,0,0,,0,0.0,43,676,15.7,5,,2024
Luther Burden,luther-burden-1,/cfb/players/luther-burden-1.html,Missouri,SEC,12,61,676,11.1,6,56.3,9,115,12.8,2,9.6,70,791,11.3,8,,2024
Vinny Anthony,vinny-anthony-1,/cfb/players/vinny-anthony-1.html,Wisconsin,Big Ten,12,39,672,17.2,4,56.0,1,4,4.0,0,0.3,40,676,16.9,4,,2024
Eli Heidenreich,eli-heidenreich-1,/cfb/players/eli-heidenreich-1.html,Navy,American,13,39,671,17.2,6,51.6,65,444,6.8,3,34.2,104,1115,10.7,9,,2024
Amare Thomas,amare-thomas-1,/cfb/players/amare-thomas-1.html,UAB,American,12,62,670,10.8,8,55.8,4,8,2.0,0,0.7,66,678,10.3,8,,2024
Roderick Daniels Jr.,roderick-daniels-jr-1,/cfb/players/roderick-daniels-jr-1.html,SMU,ACC,14,42,663,15.8,4,47.4,44,160,3.6,3,11.4,86,823,9.6,7,,2024
Dont'e Thornton,donte-thornton-1,/cfb/players/donte-thornton-1.html,Tennessee,SEC,13,26,661,25.4,6,50.8,0,0,,0,0.0,26,661,25.4,6,,2024
Justin Joly,justin-joly-1,/cfb/players/justin-joly-1.html,North Carolina State,ACC,13,43,661,15.4,4,50.8,0,0,,0,0.0,43,661,15.4,4,,2024
Terry Lockett Jr.,terry-lockett-jr-1,/cfb/players/terry-lockett-jr-1.html,Eastern Michigan,MAC,12,46,660,14.3,5,55.0,5,27,5.4,0,2.3,51,687,13.5,5,,2024
Derwin Burgess Jr.,derwin-burgess-jr-1,/cfb/players/derwin-burgess-jr-1.html,Georgia Southern,Sun Belt,13,59,659,11.2,3,50.7,1,2,2.0,0,0.2,60,661,11.0,3,,2024
Kameron Shanks,kameron-shanks-1,/cfb/players/kameron-shanks-1.html,UAB,American,12,62,656,10.6,6,54.7,8,50,6.3,0,4.2,70,706,10.1,6,,2024
Coy Eakin,coy-eakin-1,/cfb/players/coy-eakin-1.html,Texas Tech,Big 12,13,49,652,13.3,7,50.2,0,0,,0,0.0,49,652,13.3,7,,2024
Zakhari Franklin,zakhari-franklin-1,/cfb/players/zakhari-franklin-1.html,Illinois,Big Ten,13,55,652,11.9,4,50.2,0,0,,0,0.0,55,652,11.9,4,,2024
Markus Allen,markus-allen-1,/cfb/players/markus-allen-1.html,Eastern Michigan,MAC,11,43,651,15.1,3,59.2,0,0,,0,0.0,43,651,15.1,3,,2024
T.J. Moore,tj-moore-3,/cfb/players/tj-moore-3.html,Clemson,ACC,14,45,651,14.5,5,46.5,0,0,,0,0.0,45,651,14.5,5,,2024
Victor Snow,victor-snow-1,/cfb/players/victor-snow-1.html,Buffalo,MAC,13,55,651,11.8,6,50.1,9,61,6.8,2,4.7,64,712,11.1,8,,2024
Jeremiah Webb,jeremiah-webb-1,/cfb/players/jeremiah-webb-1.html,South Alabama,Sun Belt,13,36,649,18.0,5,49.9,1,18,18.0,0,1.4,37,667,18.0,5,,2024
Nick Marsh,nick-marsh-3,/cfb/players/nick-marsh-3.html,Michigan State,Big Ten,11,41,649,15.8,3,59.0,4,23,5.8,0,2.1,45,672,14.9,3,,2024
Oran Singleton,oran-singleton-1,/cfb/players/oran-singleton-1.html,Eastern Michigan,MAC,12,64,639,10.0,2,53.3,6,23,3.8,0,1.9,70,662,9.5,2,,2024
