Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Tommy Maher,tommy-maher-1,/cfb/players/tommy-maher-1.html,Colorado State,MWC,12,32,358,11.2,0,29.8,0,0,,0,0.0,32,358,11.2,0,,2025
Joshua Long,joshua-long-1,/cfb/players/joshua-long-1.html,Eastern Michigan,MAC,12,37,357,9.6,3,29.8,0,0,,0,0.0,37,357,9.6,3,,2025
Noah Meyers,noah-meyers-1,/cfb/players/noah-meyers-1.html,Western Kentucky,CUSA,11,32,357,11.2,3,32.5,0,0,,0,0.0,32,357,11.2,3,,2025
Jonah Coleman,jonah-coleman-1,/cfb/players/jonah-coleman-1.html,Washington,Big Ten,12,31,354,11.4,2,29.5,156,758,4.9,15,63.2,187,1112,5.9,17,,2025
Bralon Brown,bralon-brown-1,/cfb/players/bralon-brown-1.html,Southern Mississippi,Sun Belt,13,30,353,11.8,2,27.2,0,0,,0,0.0,30,353,11.8,2,,2025
Keith Reynolds,keith-reynolds-2,/cfb/players/keith-reynolds-2.html,Miami (OH),MAC,14,36,352,9.8,1,25.1,27,186,6.9,0,13.3,63,538,8.5,1,,2025
Dorian Fleming,dorian-fleming-1,/cfb/players/dorian-fleming-1.html,Maryland,Big Ten,12,40,351,8.8,3,29.3,0,0,,0,0.0,40,351,8.8,3,,2025
Shamar Rigby,shamar-rigby-1,/cfb/players/shamar-rigby-1.html,Oklahoma State,Big 12,12,25,351,14.0,1,29.3,0,0,,0,0.0,25,351,14.0,1,,2025
Teddy Hoffmann,teddy-hoffmann-1,/cfb/players/teddy-hoffmann-1.html,North Carolina State,ACC,13,25,349,14.0,3,26.8,1,-4,-4.0,0,-0.3,26,345,13.3,3,,2025
Anthony Garcia,anthony-garcia-1,/cfb/players/anthony-garcia-1.html,Utah State,MWC,13,20,348,17.4,2,26.8,11,75,6.8,1,5.8,31,423,13.6,3,,2025
Mikey Matthews,mikey-matthews-1,/cfb/players/mikey-matthews-1.html,UCLA,Big Ten,12,33,348,10.5,2,29.0,1,1,1.0,0,0.1,34,349,10.3,2,,2025
Houston Thomas,houston-thomas-1,/cfb/players/houston-thomas-1.html,UTSA,American,12,34,347,10.2,2,28.9,0,0,,0,0.0,34,347,10.2,2,,2025
Jack Endries,jack-endries-1,/cfb/players/jack-endries-1.html,Texas,SEC,13,33,346,10.5,3,26.6,0,0,,0,0.0,33,346,10.5,3,,2025
Patrick Overmyer,patrick-overmyer-1,/cfb/players/patrick-overmyer-1.html,UTSA,American,13,27,344,12.7,5,26.5,19,23,1.2,1,1.8,46,367,8.0,6,,2025
Corri Milliner,corri-milliner-1,/cfb/players/corri-milliner-1.html,UAB,American,5,24,341,14.2,3,68.2,0,0,,0,0.0,24,341,14.2,3,,2025
Derek Eusebio,derek-eusebio-1,/cfb/players/derek-eusebio-1.html,Arizona State,Big 12,12,22,341,15.5,2,28.4,3,11,3.7,0,0.9,25,352,14.1,2,,2025
Marquis Johnson,marquis-johnson-3,/cfb/players/marquis-johnson-3.html,Missouri,SEC,12,28,340,12.1,2,28.3,0,0,,0,0.0,28,340,12.1,2,,2025
Anthony Eager,anthony-eager-1,/cfb/players/anthony-eager-1.html,South Alabama,Sun Belt,12,40,339,8.5,1,28.3,2,24,12.0,1,2.0,42,363,8.6,2,,2025
Jayden Sellers,jayden-sellers-1,/cfb/players/jayden-sellers-1.html,South Carolina,SEC,7,22,337,15.3,1,48.1,5,26,5.2,0,3.7,27,363,13.4,1,,2025
Christian Neptune,christian-neptune-1,/cfb/players/christian-neptune-1.html,South Florida,American,11,38,335,8.8,1,30.5,6,39,6.5,0,3.5,44,374,8.5,1,,2025
Jacob Petersen,jacob-petersen-1,/cfb/players/jacob-petersen-1.html,Toledo,MAC,13,25,335,13.4,3,25.8,0,0,,0,0.0,25,335,13.4,3,,2025
Harold Mack,harold-mack-1,/cfb/players/harold-mack-1.html,Eastern Michigan,MAC,6,20,333,16.7,2,55.5,2,6,3.0,0,1.0,22,339,15.4,2,,2025
Jayvontay Conner,jayvontay-conner-1,/cfb/players/jayvontay-conner-1.html,East Carolina,American,12,23,333,14.5,3,27.8,3,11,3.7,0,0.9,26,344,13.2,3,,2025
Bryson Graves,bryson-graves-1,/cfb/players/bryson-graves-1.html,Coastal Carolina,Sun Belt,13,35,330,9.4,2,25.4,2,-17,-8.5,0,-1.3,37,313,8.5,2,,2025
Chrishon McCray,chrishon-mccray-1,/cfb/players/chrishon-mccray-1.html,Michigan State,Big Ten,11,24,330,13.8,3,30.0,1,0,0.0,0,0.0,25,330,13.2,3,,2025
Kyle Parker,kyle-parker-2,/cfb/players/kyle-parker-2.html,LSU,SEC,13,31,330,10.6,4,25.4,0,0,,0,0.0,31,330,10.6,4,,2025
Matt Lauter,matt-lauter-1,/cfb/players/matt-lauter-1.html,Boise State,MWC,13,37,330,8.9,2,25.4,0,0,,0,0.0,37,330,8.9,2,,2025
Zycarl Lewis Jr.,zycarl-lewis-jr-1,/cfb/players/zycarl-lewis-jr-1.html,Tulane,American,14,24,330,13.8,2,23.6,0,0,,0,0.0,24,330,13.8,2,,2025
Ja'Carree Kelly,jacarree-kelly-1,/cfb/players/jacarree-kelly-1.html,Delaware,CUSA,12,34,327,9.6,1,27.3,2,-5,-2.5,0,-0.4,36,322,8.9,1,,2025
Ben Ford,ben-ford-2,/cfb/players/ben-ford-2.html,Boise State,MWC,7,21,325,15.5,5,46.4,0,0,,0,0.0,21,325,15.5,5,,2025
Drayden Dickman,drayden-dickman-1,/cfb/players/drayden-dickman-1.html,Rice,American,12,37,323,8.7,3,26.9,14,-2,-0.1,0,-0.2,51,321,6.3,3,,2025
Noah Jennings,noah-jennings-1,/cfb/players/noah-jennings-1.html,Cincinnati,Big 12,13,23,323,14.0,0,24.8,0,0,,0,0.0,23,323,14.0,0,,2025
Tyson Davis,tyson-davis-1,/cfb/players/tyson-davis-1.html,Central Michigan,MAC,13,25,323,12.9,2,24.8,4,9,2.3,0,0.7,29,332,11.4,2,,2025
RJ Maryland,rj-maryland-1,/cfb/players/rj-maryland-1.html,SMU,ACC,12,27,322,11.9,2,26.8,0,0,,0,0.0,27,322,11.9,2,,2025
Titus Mokiao-Atimalala,titus-mokiao-atimalala-1,/cfb/players/titus-mokiao-atimalala-1.html,UCLA,Big Ten,12,25,322,12.9,3,26.8,0,0,,0,0.0,25,322,12.9,3,,2025
Jalen Cooper,jalen-cooper-1,/cfb/players/jalen-cooper-1.html,SMU,ACC,13,19,321,16.9,2,24.7,0,0,,0,0.0,19,321,16.9,2,,2025
Richie Hoskins,richie-hoskins-1,/cfb/players/richie-hoskins-1.html,Vanderbilt,SEC,13,28,321,11.5,3,24.7,1,15,15.0,0,1.2,29,336,11.6,3,,2025
Qian Magwood,qian-magwood-2,/cfb/players/qian-magwood-2.html,Ball State,MAC,12,19,320,16.8,1,26.7,4,6,1.5,0,0.5,23,326,14.2,1,,2025
CJ Brown,cj-brown-4,/cfb/players/cj-brown-4.html,Arkansas,SEC,12,28,319,11.4,3,26.6,0,0,,0,0.0,28,319,11.4,3,,2025
D'Andre Rogers,dandre-rogers-1,/cfb/players/dandre-rogers-1.html,Texas Christian,Big 12,13,34,319,9.4,2,24.5,0,0,,0,0.0,34,319,9.4,2,,2025
Joshua Manning,joshua-manning-1,/cfb/players/joshua-manning-1.html,Missouri,SEC,12,29,318,11.0,2,26.5,1,-7,-7.0,0,-0.6,30,311,10.4,2,,2025
Kaleb Webb,kaleb-webb-1,/cfb/players/kaleb-webb-1.html,Maryland,Big Ten,12,22,318,14.5,2,26.5,0,0,,0,0.0,22,318,14.5,2,,2025
PJ Johnson III,pj-johnson-iii-1,/cfb/players/pj-johnson-iii-1.html,New Mexico State,CUSA,12,26,318,12.2,3,26.5,2,-4,-2.0,0,-0.3,28,314,11.2,3,,2025
Desmond Reid,desmond-reid-1,/cfb/players/desmond-reid-1.html,Pitt,ACC,7,23,317,13.8,2,45.3,60,278,4.6,2,39.7,83,595,7.2,4,,2025
Jackson Canaan,jackson-canaan-1,/cfb/players/jackson-canaan-1.html,San Jose State,MWC,12,33,315,9.5,0,26.3,0,0,,0,0.0,33,315,9.5,0,,2025
Jamari Person,jamari-person-1,/cfb/players/jamari-person-1.html,Liberty,CUSA,12,28,315,11.3,0,26.3,0,0,,0,0.0,28,315,11.3,0,,2025
Keyonta Lanier,keyonta-lanier-1,/cfb/players/keyonta-lanier-1.html,Colorado State,MWC,12,35,315,9.0,2,26.3,0,0,,0,0.0,35,315,9.0,2,,2025
Sawyer Racanelli,sawyer-racanelli-1,/cfb/players/sawyer-racanelli-1.html,Wake Forest,ACC,13,18,315,17.5,1,24.2,0,0,,0,0.0,18,315,17.5,1,,2025
Coleman Bennett,coleman-bennett-1,/cfb/players/coleman-bennett-1.html,Kennesaw State,CUSA,14,27,314,11.6,3,22.4,157,764,4.9,4,54.6,184,1078,5.9,7,,2025
Hardley Gilmore IV,hardley-gilmore-iv-1,/cfb/players/hardley-gilmore-iv-1.html,Kentucky,SEC,12,28,313,11.2,1,26.1,1,0,0.0,0,0.0,29,313,10.8,1,,2025
Kaelan Chudzinski,kaelan-chudzinski-1,/cfb/players/kaelan-chudzinski-1.html,Boston College,ACC,12,24,313,13.0,4,26.1,0,0,,0,0.0,24,313,13.0,4,,2025
Justus Ross-Simmons,justus-ross-simmons-1,/cfb/players/justus-ross-simmons-1.html,Syracuse,ACC,8,20,312,15.6,5,39.0,0,0,,0,0.0,20,312,15.6,5,,2025
Lincoln Pare,lincoln-pare-1,/cfb/players/lincoln-pare-1.html,Texas State,Sun Belt,13,37,312,8.4,2,24.0,210,1128,5.4,12,86.8,247,1440,5.8,14,,2025
Luke Lindenmeyer,luke-lindenmeyer-1,/cfb/players/luke-lindenmeyer-1.html,Nebraska,Big Ten,13,29,312,10.8,2,24.0,0,0,,0,0.0,29,312,10.8,2,,2025
Clayton Coppock,clayton-coppock-1,/cfb/players/clayton-coppock-1.html,Kennesaw State,CUSA,12,28,311,11.1,5,25.9,12,47,3.9,1,3.9,40,358,9.0,6,,2025
Juice Vereen,juice-vereen-1,/cfb/players/juice-vereen-1.html,Connecticut,Ind,10,22,310,14.1,5,31.0,0,0,,0,0.0,22,310,14.1,5,,2025
Kyle McNeal,kyle-mcneal-1,/cfb/players/kyle-mcneal-1.html,Florida International,CUSA,12,31,310,10.0,1,25.8,1,20,20.0,0,1.7,32,330,10.3,1,,2025
Willie Rodriguez,willie-rodriguez-1,/cfb/players/willie-rodriguez-1.html,Kentucky,SEC,12,23,310,13.5,1,25.8,0,0,,0,0.0,23,310,13.5,1,,2025
Robert Williams,robert-williams-15,/cfb/players/robert-williams-15.html,Louisiana,Sun Belt,12,25,309,12.4,0,25.8,0,0,,0,0.0,25,309,12.4,0,,2025
Gary Bryant Jr.,gary-bryant-jr-1,/cfb/players/gary-bryant-jr-1.html,Oregon,Big Ten,12,26,306,11.8,4,25.5,0,0,,0,0.0,26,306,11.8,4,,2025
Karsyn Pupunu,karsyn-pupunu-1,/cfb/players/karsyn-pupunu-1.html,Hawaii,MWC,13,33,306,9.3,0,23.5,0,0,,0,0.0,33,306,9.3,0,,2025
Jordan Allen,jordan-allen-7,/cfb/players/jordan-allen-7.html,Georgia Tech,ACC,10,22,304,13.8,0,30.4,6,85,14.2,1,8.5,28,389,13.9,1,,2025
Cameron Bates,cameron-bates-1,/cfb/players/cameron-bates-1.html,Boise State,MWC,14,17,302,17.8,1,21.6,6,78,13.0,2,5.6,23,380,16.5,3,,2025
Gabe Burkle,gabe-burkle-1,/cfb/players/gabe-burkle-1.html,Iowa State,Big 12,9,26,302,11.6,1,33.6,1,1,1.0,0,0.1,27,303,11.2,1,,2025
Micah Mays Jr.,micah-mays-jr-1,/cfb/players/micah-mays-jr-1.html,Wake Forest,ACC,10,18,302,16.8,2,30.2,0,0,,0,0.0,18,302,16.8,2,,2025
Pearson Baldwin,pearson-baldwin-1,/cfb/players/pearson-baldwin-1.html,Jacksonville State,CUSA,14,26,302,11.6,2,21.6,0,0,,0,0.0,26,302,11.6,2,,2025
Jamarien Wheeler,jamarien-wheeler-1,/cfb/players/jamarien-wheeler-1.html,Eastern Michigan,MAC,12,23,301,13.1,2,25.1,0,0,,0,0.0,23,301,13.1,2,,2025
Justin Holmes,justin-holmes-3,/cfb/players/justin-holmes-3.html,Pitt,ACC,13,28,301,10.8,4,23.2,0,0,,0,0.0,28,301,10.8,4,,2025
Peyton Higgins,peyton-higgins-1,/cfb/players/peyton-higgins-1.html,Troy,Sun Belt,14,36,301,8.4,1,21.5,2,-3,-1.5,0,-0.2,38,298,7.8,1,,2025
Richie Anderson III,richie-anderson-2,/cfb/players/richie-anderson-2.html,Fresno State,MWC,13,31,300,9.7,3,23.1,0,0,,0,0.0,31,300,9.7,3,,2025
Gio Richardson,gio-richardson-2,/cfb/players/gio-richardson-2.html,Arizona,Big 12,12,21,299,14.2,2,24.9,1,2,2.0,0,0.2,22,301,13.7,2,,2025
Hunter Welcing,hunter-welcing-1,/cfb/players/hunter-welcing-1.html,Northwestern,Big Ten,13,28,296,10.6,2,22.8,0,0,,0,0.0,28,296,10.6,2,,2025
Jaden Platt,jaden-platt-1,/cfb/players/jaden-platt-1.html,Arkansas,SEC,12,21,296,14.1,2,24.7,0,0,,0,0.0,21,296,14.1,2,,2025
Tyler Fortenberry,tyler-fortenberry-1,/cfb/players/tyler-fortenberry-1.html,Arkansas State,Sun Belt,13,32,294,9.2,2,22.6,0,0,,0,0.0,32,294,9.2,2,,2025
Dallas Payne,dallas-payne-1,/cfb/players/dallas-payne-1.html,Florida International,CUSA,12,27,293,10.9,4,24.4,0,0,,0,0.0,27,293,10.9,4,,2025
Waden Charles,waden-charles-1,/cfb/players/waden-charles-1.html,UCF,Big 12,12,26,290,11.2,0,24.2,1,2,2.0,0,0.2,27,292,10.8,0,,2025
EJ Horton,ej-horton-1,/cfb/players/ej-horton-1.html,Purdue,Big Ten,11,27,289,10.7,1,26.3,2,22,11.0,0,2.0,29,311,10.7,1,,2025
Grant Hollier,grant-hollier-1,/cfb/players/grant-hollier-1.html,Georgia State,Sun Belt,12,21,288,13.7,4,24.0,0,0,,0,0.0,21,288,13.7,4,,2025
Kyron Ware-Hudson,kyron-ware-hudson-1,/cfb/players/kyron-ware-hudson-1.html,Penn State,Big Ten,13,23,288,12.5,2,22.2,0,0,,0,0.0,23,288,12.5,2,,2025
Marcello Bussey,marcello-bussey-1,/cfb/players/marcello-bussey-1.html,Memphis,American,13,27,287,10.6,0,22.1,0,0,,0,0.0,27,287,10.6,0,,2025
Cam Cook,cam-cook-1,/cfb/players/cam-cook-1.html,Jacksonville State,CUSA,13,30,286,9.5,0,22.0,295,1659,5.6,16,127.6,325,1945,6.0,16,,2025
Nate Sheppard,nate-sheppard-1,/cfb/players/nate-sheppard-1.html,Duke,ACC,14,37,286,7.7,1,20.4,200,1132,5.7,11,80.9,237,1418,6.0,12,,2025
Eric Willis III,eric-willis-iii-1,/cfb/players/eric-willis-iii-1.html,UTEP,CUSA,11,26,284,10.9,2,25.8,3,5,1.7,0,0.5,29,289,10.0,2,,2025
Solomon Beebe,solomon-beebe-1,/cfb/players/solomon-beebe-1.html,UAB,American,12,31,284,9.2,0,23.7,56,338,6.0,6,28.2,87,622,7.1,6,,2025
RJ Garcia II,rj-garcia-ii-1,/cfb/players/rj-garcia-ii-1.html,Bowling Green,MAC,12,27,283,10.5,0,23.6,2,61,30.5,0,5.1,29,344,11.9,0,,2025
Keenan Jackson,keenan-jackson-1,/cfb/players/keenan-jackson-1.html,North Carolina State,ACC,13,28,281,10.0,2,21.6,0,0,,0,0.0,28,281,10.0,2,,2025
Jeremiyah Love,jeremiyah-love-1,/cfb/players/jeremiyah-love-1.html,Notre Dame,Ind,12,27,280,10.4,3,23.3,199,1372,6.9,18,114.3,226,1652,7.3,21,"H-3,AA",2025
Larry Simmons,larry-simmons-3,/cfb/players/larry-simmons-3.html,Utah,Big 12,13,15,280,18.7,6,21.5,1,8,8.0,0,0.6,16,288,18.0,6,,2025
Maguire Anderson,maguire-anderson-2,/cfb/players/maguire-anderson-2.html,Florida International,CUSA,13,25,280,11.2,1,21.5,1,3,3.0,0,0.2,26,283,10.9,1,,2025
Jacob Gill,jacob-gill-3,/cfb/players/jacob-gill-3.html,Iowa,Big Ten,13,24,278,11.6,1,21.4,0,0,,0,0.0,24,278,11.6,1,,2025
Luke Wysong,luke-wysong-1,/cfb/players/luke-wysong-1.html,Arizona,Big 12,13,24,278,11.6,2,21.4,1,-1,-1.0,0,-0.1,25,277,11.1,2,,2025
Robby Washington,robby-washington-1,/cfb/players/robby-washington-1.html,Coastal Carolina,Sun Belt,13,29,278,9.6,3,21.4,7,31,4.4,0,2.4,36,309,8.6,3,,2025
Aveion Chenault,aveion-chenault-1,/cfb/players/aveion-chenault-1.html,Western Michigan,MAC,14,23,277,12.0,2,19.8,3,35,11.7,0,2.5,26,312,12.0,2,,2025
Caleb Coombs,caleb-coombs-1,/cfb/players/caleb-coombs-1.html,Jacksonville State,CUSA,13,37,277,7.5,0,21.3,1,-11,-11.0,0,-0.8,38,266,7.0,0,,2025
Armani Winfield,armani-winfield-1,/cfb/players/armani-winfield-1.html,Colorado State,MWC,12,22,276,12.5,2,23.0,0,0,,0,0.0,22,276,12.5,2,,2025
London Humphreys,london-humphreys-1,/cfb/players/london-humphreys-1.html,Georgia,SEC,14,18,276,15.3,3,19.7,1,7,7.0,0,0.5,19,283,14.9,3,,2025
Mason Williams,mason-williams-3,/cfb/players/mason-williams-3.html,Ohio,MAC,13,26,276,10.6,3,21.2,0,0,,0,0.0,26,276,10.6,3,,2025
Rodney Fields Jr.,rodney-fields-jr-1,/cfb/players/rodney-fields-jr-1.html,Oklahoma State,Big 12,9,28,276,9.9,1,30.7,124,614,5.0,1,68.2,152,890,5.9,2,,2025
Stephon Johnson Jr.,stephon-johnson-jr-1,/cfb/players/stephon-johnson-jr-1.html,Houston,Big 12,6,13,275,21.2,2,45.8,1,5,5.0,0,0.8,14,280,20.0,2,,2025
Cameron Wright,cameron-wright-3,/cfb/players/cameron-wright-3.html,Coastal Carolina,Sun Belt,12,24,274,11.4,1,22.8,0,0,,0,0.0,24,274,11.4,1,,2025
Donavon Greene,donavon-greene-1,/cfb/players/donavon-greene-1.html,Virginia Tech,ACC,9,16,274,17.1,2,30.4,0,0,,0,0.0,16,274,17.1,2,,2025
Rico Flores Jr.,rico-flores-jr-1,/cfb/players/rico-flores-jr-1.html,UCLA,Big Ten,8,26,274,10.5,0,34.3,0,0,,0,0.0,26,274,10.5,0,,2025
DJ Black,dj-black-2,/cfb/players/dj-black-2.html,UCF,Big 12,12,22,273,12.4,2,22.8,0,0,,0,0.0,22,273,12.4,2,,2025
Jalen Moss,jalen-moss-1,/cfb/players/jalen-moss-1.html,Arizona State,Big 12,9,16,273,17.1,1,30.3,0,0,,0,0.0,16,273,17.1,1,,2025
Quaron Adams,quaron-adams-1,/cfb/players/quaron-adams-1.html,California,ACC,12,20,273,13.7,1,22.8,4,17,4.3,0,1.4,24,290,12.1,1,,2025
Grayson Tempest,grayson-tempest-1,/cfb/players/grayson-tempest-1.html,Tulsa,American,12,22,272,12.4,1,22.7,0,0,,0,0.0,22,272,12.4,1,,2025
JoJo Stone,jojo-stone-1,/cfb/players/jojo-stone-1.html,Florida International,CUSA,13,23,272,11.8,2,20.9,6,15,2.5,0,1.2,29,287,9.9,2,,2025
Landon Sims,landon-sims-1,/cfb/players/landon-sims-1.html,Hawaii,MWC,13,37,272,7.4,2,20.9,122,559,4.6,3,43.0,159,831,5.2,5,,2025
Zion Steptoe,zion-steptoe-1,/cfb/players/zion-steptoe-1.html,Tulsa,American,10,21,272,13.0,0,27.2,7,65,9.3,0,6.5,28,337,12.0,0,,2025
Brandon Inniss,brandon-inniss-1,/cfb/players/brandon-inniss-1.html,Ohio State,Big Ten,14,36,271,7.5,3,19.4,3,16,5.3,0,1.1,39,287,7.4,3,,2025
Clay Thevenin,clay-thevenin-1,/cfb/players/clay-thevenin-1.html,Louisiana Tech,CUSA,13,33,269,8.2,0,20.7,131,634,4.8,8,48.8,164,903,5.5,8,,2025
Dakota Thomas,dakota-thomas-1,/cfb/players/dakota-thomas-1.html,Nevada,MWC,12,26,269,10.3,1,22.4,0,0,,0,0.0,26,269,10.3,1,,2025
Makai Cope,makai-cope-1,/cfb/players/makai-cope-1.html,Missouri State,CUSA,12,20,269,13.5,0,22.4,0,0,,0,0.0,20,269,13.5,0,,2025
Dillon Bell,dillon-bell-1,/cfb/players/dillon-bell-1.html,Georgia,SEC,14,27,268,9.9,2,19.1,17,109,6.4,2,7.8,44,377,8.6,4,,2025
Jordan King,jordan-king-1,/cfb/players/jordan-king-1.html,California,ACC,11,22,267,12.1,2,24.3,0,0,,0,0.0,22,267,12.1,2,,2025
Justin Bowick,justin-bowick-1,/cfb/players/justin-bowick-1.html,Illinois,Big Ten,12,22,265,12.0,5,22.1,0,0,,0,0.0,22,265,12.0,5,,2025
Terry Lockett Jr.,terry-lockett-jr-1,/cfb/players/terry-lockett-jr-1.html,Eastern Michigan,MAC,5,19,263,13.8,1,52.6,0,0,,0,0.0,19,263,13.8,1,,2025
Lloyd Avant,lloyd-avant-1,/cfb/players/lloyd-avant-1.html,Colorado State,MWC,12,24,261,10.9,1,21.8,90,417,4.6,5,34.8,114,678,5.9,6,,2025
Oscar Delp,oscar-delp-1,/cfb/players/oscar-delp-1.html,Georgia,SEC,14,20,261,13.1,1,18.6,0,0,,0,0.0,20,261,13.1,1,,2025
Sam Phillips,sam-phillips-1,/cfb/players/sam-phillips-1.html,Iowa,Big Ten,13,16,261,16.3,0,20.1,0,0,,0,0.0,16,261,16.3,0,,2025
Donnie Gray,donnie-gray-1,/cfb/players/donnie-gray-1.html,Massachusetts,MAC,12,27,260,9.6,0,21.7,4,23,5.8,0,1.9,31,283,9.1,0,,2025
Jonah Dawson,jonah-dawson-1,/cfb/players/jonah-dawson-1.html,Air Force,MWC,8,12,260,21.7,1,32.5,0,0,,0,0.0,12,260,21.7,1,,2025
Roman Mothershead,roman-mothershead-1,/cfb/players/roman-mothershead-1.html,Troy,Sun Belt,13,25,259,10.4,1,19.9,0,0,,0,0.0,25,259,10.4,1,,2025
Jojo Earle,jojo-earle-1,/cfb/players/jojo-earle-1.html,Nevada-Las Vegas,MWC,14,22,258,11.7,0,18.4,13,102,7.8,2,7.3,35,360,10.3,2,,2025
Levi Wentz,levi-wentz-1,/cfb/players/levi-wentz-1.html,Kansas,Big 12,12,16,258,16.1,2,21.5,0,0,,0,0.0,16,258,16.1,2,,2025
Cam Barfield,cam-barfield-1,/cfb/players/cam-barfield-1.html,Hawaii,MWC,13,27,257,9.5,3,19.8,80,371,4.6,4,28.5,107,628,5.9,7,,2025
Ethan Davis,ethan-davis-2,/cfb/players/ethan-davis-2.html,Tennessee,SEC,9,21,257,12.2,2,28.6,0,0,,0,0.0,21,257,12.2,2,,2025
Jamal Haynes,jamal-haynes-1,/cfb/players/jamal-haynes-1.html,Georgia Tech,ACC,13,33,257,7.8,0,19.8,124,531,4.3,5,40.8,157,788,5.0,5,,2025
Luke Reynolds,luke-reynolds-1,/cfb/players/luke-reynolds-1.html,Penn State,Big Ten,13,26,257,9.9,0,19.8,2,26,13.0,0,2.0,28,283,10.1,0,,2025
Max Patterson,max-patterson-1,/cfb/players/max-patterson-1.html,Delaware,CUSA,13,19,257,13.5,3,19.8,0,0,,0,0.0,19,257,13.5,3,,2025
Ezekial Avit,ezekial-avit-1,/cfb/players/ezekial-avit-1.html,Fresno State,MWC,12,28,255,9.1,0,21.3,1,10,10.0,0,0.8,29,265,9.1,0,,2025
Kaleb Brown,kaleb-brown-2,/cfb/players/kaleb-brown-2.html,UAB,American,9,17,255,15.0,2,28.3,1,5,5.0,0,0.6,18,260,14.4,2,,2025
LJ Martin,lj-martin-1,/cfb/players/lj-martin-1.html,BYU,Big 12,13,36,255,7.1,0,19.6,236,1305,5.5,12,100.4,272,1560,5.7,12,,2025
Adam Randall,adam-randall-1,/cfb/players/adam-randall-1.html,Clemson,ACC,13,36,254,7.1,3,19.5,168,814,4.8,10,62.6,204,1068,5.2,13,,2025
Brett Norfleet,brett-norfleet-1,/cfb/players/brett-norfleet-1.html,Missouri,SEC,11,31,254,8.2,5,23.1,0,0,,0,0.0,31,254,8.2,5,,2025
Dean Connors,dean-connors-1,/cfb/players/dean-connors-1.html,Houston,Big 12,13,34,254,7.5,3,19.5,200,977,4.9,6,75.2,234,1231,5.3,9,,2025
Hayden Hansen,hayden-hansen-1,/cfb/players/hayden-hansen-1.html,Florida,SEC,12,30,254,8.5,2,21.2,0,0,,0,0.0,30,254,8.5,2,,2025
Noah Thomas,noah-thomas-1,/cfb/players/noah-thomas-1.html,Georgia,SEC,13,16,254,15.9,4,19.5,0,0,,0,0.0,16,254,15.9,4,,2025
Omari Evans,omari-evans-1,/cfb/players/omari-evans-1.html,Washington,Big Ten,11,17,254,14.9,1,23.1,1,14,14.0,0,1.3,18,268,14.9,1,,2025
Cade Keith,cade-keith-1,/cfb/players/cade-keith-1.html,New Mexico,MWC,13,20,253,12.7,3,19.5,0,0,,0,0.0,20,253,12.7,3,,2025
J'Mari Taylor,jmari-taylor-1,/cfb/players/jmari-taylor-1.html,Virginia,ACC,13,43,253,5.9,1,19.5,222,1062,4.8,14,81.7,265,1315,5.0,15,,2025
Miles Kitselman,miles-kitselman-1,/cfb/players/miles-kitselman-1.html,Tennessee,SEC,11,26,253,9.7,2,23.0,1,2,2.0,0,0.2,27,255,9.4,2,,2025
Ayden Williams,ayden-williams-1,/cfb/players/ayden-williams-1.html,Mississippi State,SEC,13,21,252,12.0,0,19.4,0,0,,0,0.0,21,252,12.0,0,,2025
Bauer Sharp,bauer-sharp-1,/cfb/players/bauer-sharp-1.html,LSU,SEC,13,24,252,10.5,2,19.4,0,0,,0,0.0,24,252,10.5,2,,2025
Matt Wagner,matt-wagner-1,/cfb/players/matt-wagner-1.html,Boise State,MWC,14,24,251,10.5,1,17.9,0,0,,0,0.0,24,251,10.5,1,,2025
Charles Robertson,charles-robertson-1,/cfb/players/charles-robertson-1.html,Louisiana,Sun Belt,13,15,250,16.7,1,19.2,1,6,6.0,0,0.5,16,256,16.0,1,,2025
Malik Sherrod,malik-sherrod-1,/cfb/players/malik-sherrod-1.html,Boise State,MWC,14,28,250,8.9,2,17.9,85,418,4.9,4,29.9,113,668,5.9,6,,2025
Marlin Klein,marlin-klein-1,/cfb/players/marlin-klein-1.html,Michigan,Big Ten,11,24,248,10.3,1,22.5,0,0,,0,0.0,24,248,10.3,1,,2025
Andrel Anthony,andrel-anthony-1,/cfb/players/andrel-anthony-1.html,Duke,ACC,11,26,246,9.5,5,22.4,0,0,,0,0.0,26,246,9.5,5,,2025
Blake Bosma,blake-bosma-1,/cfb/players/blake-bosma-1.html,Western Michigan,MAC,14,26,245,9.4,1,17.5,0,0,,0,0.0,26,245,9.4,1,,2025
Darius Taylor,darius-taylor-1,/cfb/players/darius-taylor-1.html,Minnesota,Big Ten,10,34,245,7.2,0,24.5,143,670,4.7,4,67.0,177,915,5.2,4,,2025
Kendrick Raphael,kendrick-raphael-1,/cfb/players/kendrick-raphael-1.html,California,ACC,13,34,245,7.2,1,18.8,232,943,4.1,13,72.5,266,1188,4.5,14,,2025
Donovan Hamilton,donovan-hamilton-1,/cfb/players/donovan-hamilton-1.html,Ball State,MAC,12,20,244,12.2,0,20.3,0,0,,0,0.0,20,244,12.2,0,,2025
