Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Melquise Stovall,melquise-stovall-1,/cfb/players/melquise-stovall-1.html,Hawaii,MWC,9,31,232,7.5,0,25.8,5,47,9.4,0,5.2,36,279,7.8,0,,2020
Trayvon Rudolph,trayvon-rudolph-1,/cfb/players/trayvon-rudolph-1.html,Northern Illinois,MAC,6,14,232,16.6,0,38.7,0,0,,0,0.0,14,232,16.6,0,,2020
Brandon Johnson,brandon-johnson-11,/cfb/players/brandon-johnson-11.html,Tennessee,SEC,9,19,231,12.2,0,25.7,0,0,,0,0.0,19,231,12.2,0,,2020
Brandon Smith,brandon-smith-11,/cfb/players/brandon-smith-11.html,Iowa,Big Ten,8,23,231,10.0,2,28.9,0,0,,0,0.0,23,231,10.0,2,,2020
Landon Wolf,landon-wolf-1,/cfb/players/landon-wolf-1.html,Oklahoma State,Big 12,11,24,229,9.5,1,20.8,1,-9,-9.0,0,-0.8,25,220,8.8,1,,2020
Broc Thompson,broc-thompson-1,/cfb/players/broc-thompson-1.html,Marshall,CUSA,4,14,228,16.3,0,57.0,0,0,,0,0.0,14,228,16.3,0,,2020
Bryant Koback,bryant-koback-1,/cfb/players/bryant-koback-1.html,Toledo,MAC,6,24,228,9.5,2,38.0,123,522,4.2,4,87.0,147,750,5.1,6,,2020
C.J. Marable,torrance-marable-1,/cfb/players/torrance-marable-1.html,Coastal Carolina,Sun Belt,12,31,228,7.4,7,19.0,169,887,5.2,12,73.9,200,1115,5.6,19,,2020
Tre'von Bradley,trevon-bradley-1,/cfb/players/trevon-bradley-1.html,Houston,American,6,18,228,12.7,0,38.0,0,0,,0,0.0,18,228,12.7,0,,2020
B.J. Smith,bj-smith-1,/cfb/players/bj-smith-1.html,Troy,Sun Belt,10,26,227,8.7,0,22.7,73,277,3.8,3,27.7,99,504,5.1,3,,2020
Hayden Pittman,hayden-pittman-1,/cfb/players/hayden-pittman-1.html,UAB,CUSA,9,19,227,11.9,1,25.2,0,0,,0,0.0,19,227,11.9,1,,2020
Stanley Berryhill III,stanley-berryhill-iii-1,/cfb/players/stanley-berryhill-iii-1.html,Arizona,Pac-12,5,23,227,9.9,3,45.4,1,6,6.0,0,1.2,24,233,9.7,3,,2020
T.J. Vasher,tj-vasher-1,/cfb/players/tj-vasher-1.html,Texas Tech,Big 12,7,19,227,11.9,2,32.4,0,0,,0,0.0,19,227,11.9,2,,2020
Terrance Dixon,terrance-dixon-1,/cfb/players/terrance-dixon-1.html,Georgia State,Sun Belt,10,21,226,10.8,0,22.6,9,88,9.8,0,8.8,30,314,10.5,0,,2020
Chandler Speights,chandler-speights-1,/cfb/players/chandler-speights-1.html,Texas State,Sun Belt,12,20,225,11.3,1,18.8,0,0,,0,0.0,20,225,11.3,1,,2020
Isaiah Graham,isaiah-graham-3,/cfb/players/isaiah-graham-3.html,Louisiana Tech,CUSA,9,20,225,11.3,3,25.0,0,0,,0,0.0,20,225,11.3,3,,2020
Jalen Virgil,jalen-virgil-1,/cfb/players/jalen-virgil-1.html,Appalachian State,Sun Belt,9,22,225,10.2,3,25.0,1,9,9.0,0,1.0,23,234,10.2,3,,2020
James Cook,james-cook-2,/cfb/players/james-cook-2.html,Georgia,SEC,8,16,225,14.1,2,28.1,45,303,6.7,3,37.9,61,528,8.7,5,,2020
JaVonta Payton,javonta-payton-1,/cfb/players/javonta-payton-1.html,Mississippi State,SEC,9,19,225,11.8,1,25.0,0,0,,0,0.0,19,225,11.8,1,,2020
Kimani Vidal,kimani-vidal-1,/cfb/players/kimani-vidal-1.html,Troy,Sun Belt,9,26,225,8.7,0,25.0,101,516,5.1,4,57.3,127,741,5.8,4,,2020
Jordan Kress,jordan-kress-1,/cfb/players/jordan-kress-1.html,New Mexico,MWC,4,12,224,18.7,2,56.0,2,9,4.5,0,2.3,14,233,16.6,2,,2020
Jordan Kress,jordan-kress-2,/cfb/players/jordan-kress-2.html,New Mexico,MWC,4,12,224,18.7,2,56.0,2,9,4.5,0,2.3,14,233,16.6,2,,2020
Khaleb Hood,khaleb-hood-1,/cfb/players/khaleb-hood-1.html,Georgia Southern,Sun Belt,13,15,224,14.9,2,17.2,4,22,5.5,0,1.7,19,246,12.9,2,,2020
Kolby Taylor,kolby-taylor-1,/cfb/players/kolby-taylor-1.html,Oregon State,Pac-12,6,20,224,11.2,1,37.3,1,1,1.0,0,0.2,21,225,10.7,1,,2020
Adonicas Sanders,adonicas-sanders-1,/cfb/players/adonicas-sanders-1.html,Georgia Tech,ACC,10,17,223,13.1,1,22.3,0,0,,0,0.0,17,223,13.1,1,,2020
Ricky White,ricky-white-2,/cfb/players/ricky-white-2.html,Michigan State,Big Ten,4,10,223,22.3,1,55.8,0,0,,0,0.0,10,223,22.3,1,,2020
Antoine Robinson,antoine-robinson-1,/cfb/players/antoine-robinson-1.html,Southern Mississippi,CUSA,8,23,221,9.6,0,27.6,0,0,,0,0.0,23,221,9.6,0,,2020
Christian Wells,christian-wells-1,/cfb/players/christian-wells-1.html,Appalachian State,Sun Belt,10,14,220,15.7,4,22.0,0,0,,0,0.0,14,220,15.7,4,,2020
CJ Daniels,cj-daniels-1,/cfb/players/cj-daniels-1.html,Liberty,Ind,11,11,220,20.0,3,20.0,0,0,,0,0.0,11,220,20.0,3,,2020
Drake Stoops,drake-stoops-1,/cfb/players/drake-stoops-1.html,Oklahoma,Big 12,10,15,219,14.6,2,21.9,0,0,,0,0.0,15,219,14.6,2,,2020
Nay'quan Wright,nayquan-wright-1,/cfb/players/nayquan-wright-1.html,Florida,SEC,11,19,219,11.5,0,19.9,54,213,3.9,2,19.4,73,432,5.9,2,,2020
Austin Upshaw,austin-upshaw-1,/cfb/players/austin-upshaw-1.html,SMU,American,10,18,218,12.1,1,21.8,0,0,,0,0.0,18,218,12.1,1,,2020
Jeremiah Hall,jeremiah-hall-1,/cfb/players/jeremiah-hall-1.html,Oklahoma,Big 12,11,18,218,12.1,5,19.8,1,0,0.0,0,0.0,19,218,11.5,5,,2020
Jordan Merrell,jordan-merrell-1,/cfb/players/jordan-merrell-1.html,Florida Atlantic,CUSA,9,18,218,12.1,0,24.2,4,41,10.3,0,4.6,22,259,11.8,0,,2020
Nate Stewart,nate-stewart-1,/cfb/players/nate-stewart-1.html,Akron,MAC,6,17,217,12.8,1,36.2,0,0,,0,0.0,17,217,12.8,1,,2020
Phat Watts,phat-watts-1,/cfb/players/phat-watts-1.html,Tulane,American,12,17,217,12.8,0,18.1,5,19,3.8,1,1.6,22,236,10.7,1,,2020
Deven Thompkins,deven-thompkins-1,/cfb/players/deven-thompkins-1.html,Utah State,MWC,4,20,214,10.7,1,53.5,2,4,2.0,0,1.0,22,218,9.9,1,,2020
Riley Lees,riley-lees-1,/cfb/players/riley-lees-1.html,Northwestern,Big Ten,9,20,214,10.7,2,23.8,6,2,0.3,0,0.2,26,216,8.3,2,,2020
Toa Taua,toa-taua-1,/cfb/players/toa-taua-1.html,Nevada,MWC,8,31,214,6.9,1,26.8,114,675,5.9,4,84.4,145,889,6.1,5,,2020
Tommy Tremble,tommy-tremble-1,/cfb/players/tommy-tremble-1.html,Notre Dame,ACC,12,19,213,11.2,0,17.8,1,4,4.0,0,0.3,20,217,10.9,0,,2020
Sean Shaw Jr.,sean-shaw-jr-1,/cfb/players/sean-shaw-jr-1.html,Iowa State,Big 12,12,21,212,10.1,1,17.7,0,0,,0,0.0,21,212,10.1,1,,2020
A.T. Perry,at-perry-1,/cfb/players/at-perry-1.html,Wake Forest,ACC,7,15,211,14.1,1,30.1,0,0,,0,0.0,15,211,14.1,1,,2020
Noah Frith,noah-frith-1,/cfb/players/noah-frith-1.html,Liberty,Ind,6,16,211,13.2,2,35.2,0,0,,0,0.0,16,211,13.2,2,,2020
Rhamondre Stevenson,rhamondre-stevenson-1,/cfb/players/rhamondre-stevenson-1.html,Oklahoma,Big 12,6,18,211,11.7,0,35.2,101,665,6.6,7,110.8,119,876,7.4,7,,2020
Tez Johnson,tez-johnson-1,/cfb/players/tez-johnson-1.html,Troy,Sun Belt,11,18,211,11.7,0,19.2,1,5,5.0,0,0.5,19,216,11.4,0,,2020
Brian Hightower,brian-hightower-1,/cfb/players/brian-hightower-1.html,Illinois,Big Ten,8,11,209,19.0,3,26.1,0,0,,0,0.0,11,209,19.0,3,,2020
Derius Davis,derius-davis-1,/cfb/players/derius-davis-1.html,Texas Christian,Big 12,9,15,209,13.9,1,23.2,7,65,9.3,0,7.2,22,274,12.5,1,,2020
Jordan Myers,jordan-myers-1,/cfb/players/jordan-myers-1.html,Rice,CUSA,5,24,209,8.7,1,41.8,9,10,1.1,1,2.0,33,219,6.6,2,,2020
Blair Conwright,blair-conwright-1,/cfb/players/blair-conwright-1.html,Texas Christian,Big 12,8,17,207,12.2,1,25.9,0,0,,0,0.0,17,207,12.2,1,,2020
Isaiah Hamilton,isaiah-hamilton-2,/cfb/players/isaiah-hamilton-2.html,San Jose State,MWC,8,13,206,15.8,2,25.8,1,9,9.0,0,1.1,14,215,15.4,2,,2020
Jordan Whittington,jordan-whittington-2,/cfb/players/jordan-whittington-2.html,Texas,Big 12,5,21,206,9.8,0,41.2,3,50,16.7,1,10.0,24,256,10.7,1,,2020
Ra'Shaun Henry,rashaun-henry-1,/cfb/players/rashaun-henry-1.html,Virginia,ACC,9,7,206,29.4,4,22.9,0,0,,0,0.0,7,206,29.4,4,,2020
Dylan Soehner,dylan-soehner-1,/cfb/players/dylan-soehner-1.html,Iowa State,Big 12,11,18,205,11.4,0,18.6,0,0,,0,0.0,18,205,11.4,0,,2020
Kyle Patterson,kyle-patterson-1,/cfb/players/kyle-patterson-1.html,Air Force,MWC,5,12,205,17.1,2,41.0,0,0,,0,0.0,12,205,17.1,2,,2020
Malik Knowles,malik-knowles-1,/cfb/players/malik-knowles-1.html,Kansas State,Big 12,9,13,204,15.7,3,22.7,6,100,16.7,1,11.1,19,304,16.0,4,,2020
Daniel Bellinger,daniel-bellinger-1,/cfb/players/daniel-bellinger-1.html,San Diego State,MWC,8,21,203,9.7,0,25.4,0,0,,0,0.0,21,203,9.7,0,,2020
Jerjuan Newton,jerjuan-newton-1,/cfb/players/jerjuan-newton-1.html,Toledo,MAC,6,15,203,13.5,2,33.8,0,0,,0,0.0,15,203,13.5,2,,2020
Gerrid Doaks,gerrid-doaks-1,/cfb/players/gerrid-doaks-1.html,Cincinnati,American,9,14,202,14.4,2,22.4,144,673,4.7,7,74.8,158,875,5.5,9,,2020
Leddie Brown,leddie-brown-1,/cfb/players/leddie-brown-1.html,West Virginia,Big 12,10,31,202,6.5,2,20.2,199,1010,5.1,9,101.0,230,1212,5.3,11,,2020
Tyrick James,tyrick-james-1,/cfb/players/tyrick-james-1.html,Tulane,American,12,18,202,11.2,3,16.8,0,0,,1,0.0,18,202,11.2,4,,2020
Walter Dawn,walter-dawn-1,/cfb/players/walter-dawn-1.html,UTEP,CUSA,8,20,202,10.1,0,25.3,2,2,1.0,0,0.3,22,204,9.3,0,,2020
Blake Kern,blake-kern-1,/cfb/players/blake-kern-1.html,Arkansas,SEC,10,20,201,10.1,2,20.1,0,0,,0,0.0,20,201,10.1,2,,2020
Emery Simmons,emery-simmons-1,/cfb/players/emery-simmons-1.html,North Carolina,ACC,10,15,201,13.4,1,20.1,0,0,,0,0.0,15,201,13.4,1,,2020
Johnny Huntley,johnny-huntley-2,/cfb/players/johnny-huntley-2.html,Liberty,Ind,11,15,201,13.4,3,18.3,0,0,,0,0.0,15,201,13.4,3,,2020
Seth McGowan,seth-mcgowan-1,/cfb/players/seth-mcgowan-1.html,Oklahoma,Big 12,8,13,201,15.5,1,25.1,58,370,6.4,3,46.3,71,571,8.0,4,,2020
Mychal Cooper,mychal-cooper-1,/cfb/players/mychal-cooper-1.html,Navy,American,8,12,199,16.6,2,24.9,0,0,,0,0.0,12,199,16.6,2,,2020
Audie Omotosho,audie-omotosho-1,/cfb/players/audie-omotosho-1.html,East Carolina,American,7,18,198,11.0,0,28.3,0,0,,0,0.0,18,198,11.0,0,,2020
Keaton Upshaw,keaton-upshaw-1,/cfb/players/keaton-upshaw-1.html,Kentucky,SEC,11,16,198,12.4,3,18.0,0,0,,0,0.0,16,198,12.4,3,,2020
Andrew Parchment,andrew-parchment-1,/cfb/players/andrew-parchment-1.html,Kansas,Big 12,8,24,197,8.2,2,24.6,1,10,10.0,0,1.3,25,207,8.3,2,,2020
Caleb Chapman,caleb-chapman-2,/cfb/players/caleb-chapman-2.html,Texas A&M,SEC,3,14,197,14.1,3,65.7,0,0,,0,0.0,14,197,14.1,3,,2020
Jehlani Galloway,jehlani-galloway-1,/cfb/players/jehlani-galloway-1.html,Boston College,ACC,11,15,197,13.1,2,17.9,0,0,,0,0.0,15,197,13.1,2,,2020
Bijan Robinson,bijan-robinson-1,/cfb/players/bijan-robinson-1.html,Texas,Big 12,9,15,196,13.1,2,21.8,86,703,8.2,4,78.1,101,899,8.9,6,,2020
Giles Amos,giles-amos-1,/cfb/players/giles-amos-1.html,Arkansas State,Sun Belt,11,15,196,13.1,2,17.8,0,0,,0,0.0,15,196,13.1,2,,2020
Pro Wells,pro-wells-1,/cfb/players/pro-wells-1.html,Texas Christian,Big 12,10,13,195,15.0,3,19.5,0,0,,0,0.0,13,195,15.0,3,,2020
Racey McMath,racey-mcmath-1,/cfb/players/racey-mcmath-1.html,LSU,SEC,6,14,195,13.9,1,32.5,0,0,,0,0.0,14,195,13.9,1,,2020
Isaiah Spiller,isaiah-spiller-1,/cfb/players/isaiah-spiller-1.html,Texas A&M,SEC,10,20,193,9.7,0,19.3,188,1036,5.5,9,103.6,208,1229,5.9,9,,2020
Vontae Shenault,vontae-shenault-1,/cfb/players/vontae-shenault-1.html,Colorado,Pac-12,4,17,193,11.4,0,48.3,0,0,,0,0.0,17,193,11.4,0,,2020
Jovany Ruiz,jovany-ruiz-1,/cfb/players/jovany-ruiz-1.html,Buffalo,MAC,7,20,192,9.6,1,27.4,0,0,,0,0.0,20,192,9.6,1,,2020
Leonard Taylor,leonard-taylor-2,/cfb/players/leonard-taylor-2.html,Cincinnati,American,10,16,191,11.9,1,19.1,0,0,,0,0.0,16,191,11.9,1,,2020
Nico Ragaini,nico-ragaini-1,/cfb/players/nico-ragaini-1.html,Iowa,Big Ten,8,18,191,10.6,0,23.9,1,1,1.0,1,0.1,19,192,10.1,1,,2020
Dontae Fleming,dontae-fleming-1,/cfb/players/dontae-fleming-1.html,Louisiana,Sun Belt,9,12,190,15.8,1,21.1,1,-5,-5.0,0,-0.6,13,185,14.2,1,,2020
Taylor Thompson,taylor-thompson-3,/cfb/players/taylor-thompson-3.html,Charlotte,CUSA,6,12,190,15.8,1,31.7,0,0,,0,0.0,12,190,15.8,1,,2020
Chimere Dike,chimere-dike-1,/cfb/players/chimere-dike-1.html,Wisconsin,Big Ten,7,12,189,15.8,1,27.0,6,48,8.0,0,6.9,18,237,13.2,1,,2020
Malik Jackson,malik-jackson-6,/cfb/players/malik-jackson-6.html,Louisiana-Monroe,Sun Belt,10,23,189,8.2,4,18.9,1,5,5.0,0,0.5,24,194,8.1,4,,2020
Travis Koontz,travis-koontz-1,/cfb/players/travis-koontz-1.html,Texas Tech,Big 12,9,14,189,13.5,1,21.0,0,0,,0,0.0,14,189,13.5,1,,2020
Brian Cobbs,brian-cobbs-2,/cfb/players/brian-cobbs-2.html,Maryland,Big Ten,5,13,188,14.5,1,37.6,0,0,,0,0.0,13,188,14.5,1,,2020
Nick Mardner,nick-mardner-1,/cfb/players/nick-mardner-1.html,Hawaii,MWC,8,11,188,17.1,1,23.5,0,0,,0,0.0,11,188,17.1,1,,2020
Bryan Thompson,bryan-thompson-1,/cfb/players/bryan-thompson-1.html,Utah,Pac-12,5,9,187,20.8,1,37.4,1,9,9.0,1,1.8,10,196,19.6,2,,2020
Wayne Toussant,wayne-toussant-1,/cfb/players/wayne-toussant-1.html,Louisiana Tech,CUSA,10,14,186,13.3,2,18.6,1,9,9.0,0,0.9,15,195,13.0,2,,2020
Justin McGriff,justin-mcgriff-1,/cfb/players/justin-mcgriff-1.html,Utah State,MWC,6,15,185,12.3,2,30.8,0,0,,0,0.0,15,185,12.3,2,,2020
Teagan Quitoriano,teagan-quitoriano-1,/cfb/players/teagan-quitoriano-1.html,Oregon State,Pac-12,7,14,185,13.2,1,26.4,0,0,,0,0.0,14,185,13.2,1,,2020
Jontre Kirklin,jontre-kirklin-1,/cfb/players/jontre-kirklin-1.html,LSU,SEC,10,13,184,14.2,3,18.4,0,0,,0,0.0,13,184,14.2,3,,2020
Ahmarean Brown,ahmarean-brown-1,/cfb/players/ahmarean-brown-1.html,Georgia Tech,ACC,7,11,183,16.6,1,26.1,2,-1,-0.5,1,-0.1,13,182,14.0,2,,2020
Daniel Crawford,daniel-crawford-1,/cfb/players/daniel-crawford-1.html,Northern Illinois,MAC,6,21,183,8.7,1,30.5,0,0,,0,0.0,21,183,8.7,1,,2020
Jamire Calvin,jamire-calvin-1,/cfb/players/jamire-calvin-1.html,Washington State,Pac-12,4,17,183,10.8,1,45.8,0,0,,0,0.0,17,183,10.8,1,,2020
Makai Polk,makai-polk-1,/cfb/players/makai-polk-1.html,California,Pac-12,4,17,183,10.8,1,45.8,0,0,,0,0.0,17,183,10.8,1,,2020
Jeshaun Jones,jeshaun-jones-1,/cfb/players/jeshaun-jones-1.html,Maryland,Big Ten,4,11,181,16.5,1,45.3,0,0,,0,0.0,11,181,16.5,1,,2020
Josh Fleeks,josh-fleeks-1,/cfb/players/josh-fleeks-1.html,Baylor,Big 12,8,21,181,8.6,1,22.6,5,7,1.4,0,0.9,26,188,7.2,1,,2020
Breece Hall,breece-hall-1,/cfb/players/breece-hall-1.html,Iowa State,Big 12,12,23,180,7.8,2,15.0,279,1572,5.6,21,131.0,302,1752,5.8,23,"H-6,AA",2020
Dayton Wade,dayton-wade-1,/cfb/players/dayton-wade-1.html,Western Kentucky,CUSA,8,21,180,8.6,0,22.5,0,0,,0,0.0,21,180,8.6,0,,2020
Henry Pearson,henry-pearson-1,/cfb/players/henry-pearson-1.html,Appalachian State,Sun Belt,8,16,180,11.3,4,22.5,0,0,,0,0.0,16,180,11.3,4,,2020
Greg White,greg-white-3,/cfb/players/greg-white-3.html,North Texas,CUSA,8,8,179,22.4,1,22.4,0,0,,0,0.0,8,179,22.4,1,,2020
Khalil Herbert,khalil-herbert-1,/cfb/players/khalil-herbert-1.html,Virginia Tech,ACC,11,10,179,17.9,1,16.3,154,1182,7.7,8,107.5,164,1361,8.3,9,,2020
Bryson Cannon,bryson-cannon-1,/cfb/players/bryson-cannon-1.html,Eastern Michigan,MAC,5,9,178,19.8,2,35.6,0,0,,0,0.0,9,178,19.8,2,,2020
Cameron Dollar,cameron-dollar-1,/cfb/players/cameron-dollar-1.html,Charlotte,CUSA,6,10,178,17.8,3,29.7,0,0,,0,0.0,10,178,17.8,3,,2020
Erik Brooks,erik-brooks-1,/cfb/players/erik-brooks-1.html,Fresno State,MWC,6,13,178,13.7,0,29.7,0,0,,0,0.0,13,178,13.7,0,,2020
Hezekiah Jones,hezekiah-jones-1,/cfb/players/hezekiah-jones-1.html,Texas A&M,SEC,6,18,178,9.9,0,29.7,0,0,,0,0.0,18,178,9.9,0,,2020
Koy Moore,koy-moore-1,/cfb/players/koy-moore-1.html,LSU,SEC,10,22,177,8.0,0,17.7,0,0,,0,0.0,22,177,8.0,0,,2020
Elijah Higgins,elijah-higgins-1,/cfb/players/elijah-higgins-1.html,Stanford,Pac-12,5,15,176,11.7,0,35.2,0,0,,0,0.0,15,176,11.7,0,,2020
JaCorey Sullivan,jacorey-sullivan-1,/cfb/players/jacorey-sullivan-1.html,Central Michigan,MAC,6,16,176,11.0,0,29.3,0,0,,0,0.0,16,176,11.0,0,,2020
Leroy Watson,leroy-watson-1,/cfb/players/leroy-watson-1.html,UTSA,CUSA,12,14,176,12.6,0,14.7,0,0,,0,0.0,14,176,12.6,0,,2020
Ma'jon Wright,majon-wright-1,/cfb/players/majon-wright-1.html,Arizona,Pac-12,5,15,176,11.7,1,35.2,1,5,5.0,0,1.0,16,181,11.3,1,,2020
Damonte Coxie,damonte-coxie-1,/cfb/players/damonte-coxie-1.html,Memphis,American,2,16,175,10.9,1,87.5,0,0,,0,0.0,16,175,10.9,1,,2020
Mark Walker,mark-walker-5,/cfb/players/mark-walker-5.html,Navy,American,10,13,175,13.5,0,17.5,5,8,1.6,0,0.8,18,183,10.2,0,,2020
Talik Keaton,talik-keaton-1,/cfb/players/talik-keaton-1.html,Marshall,CUSA,8,17,175,10.3,1,21.9,0,0,,0,0.0,17,175,10.3,1,,2020
Devin Maddox,devin-maddox-1,/cfb/players/devin-maddox-1.html,Toledo,MAC,6,14,174,12.4,3,29.0,1,-2,-2.0,0,-0.3,15,172,11.5,3,,2020
Tyler Allgeier,tyler-allgeier-1,/cfb/players/tyler-allgeier-1.html,BYU,Ind,11,14,174,12.4,0,15.8,150,1130,7.5,13,102.7,164,1304,8.0,13,,2020
Ulysses Bentley IV,ulysses-bentley-iv-1,/cfb/players/ulysses-bentley-iv-1.html,SMU,American,10,21,174,8.3,1,17.4,170,913,5.4,11,91.3,191,1087,5.7,12,,2020
Bryson Smith,bryson-smith-1,/cfb/players/bryson-smith-1.html,Houston,American,7,16,173,10.8,2,24.7,3,-9,-3.0,0,-1.3,19,164,8.6,2,,2020
Calvin Hill,calvin-hill-4,/cfb/players/calvin-hill-4.html,Texas State,Sun Belt,12,24,173,7.2,0,14.4,101,528,5.2,5,44.0,125,701,5.6,5,,2020
DJ England-Chisolm,dj-england-chisolm-1,/cfb/players/dj-england-chisolm-1.html,Middle Tennessee State,CUSA,9,14,172,12.3,2,19.1,6,22,3.7,0,2.4,20,194,9.7,2,,2020
Jalen McGaughy,jalen-mcgaughy-1,/cfb/players/jalen-mcgaughy-1.html,Ball State,MAC,7,5,171,34.2,3,24.4,2,3,1.5,0,0.4,7,174,24.9,3,,2020
Chris Smith,chris-smith-22,/cfb/players/chris-smith-22.html,Louisiana,Sun Belt,11,16,170,10.6,1,15.5,62,350,5.6,1,31.8,78,520,6.7,2,,2020
Cade Brewer,cade-brewer-1,/cfb/players/cade-brewer-1.html,Texas,Big 12,10,15,169,11.3,2,16.9,0,0,,0,0.0,15,169,11.3,2,,2020
Marcus Williams,marcus-williams-11,/cfb/players/marcus-williams-11.html,New Mexico,MWC,7,14,169,12.1,0,24.1,0,0,,0,0.0,14,169,12.1,0,,2020
Tykee Ogle-Kellogg,tykee-ogle-kellogg-1,/cfb/players/tykee-ogle-kellogg-1.html,UTSA,CUSA,6,11,169,15.4,1,28.2,0,0,,0,0.0,11,169,15.4,1,,2020
Zac Lefebvre,zac-lefebvre-1,/cfb/players/zac-lefebvre-1.html,Buffalo,MAC,7,13,169,13.0,1,24.1,0,0,,0,0.0,13,169,13.0,1,,2020
Mikey Henderson,mikey-henderson-2,/cfb/players/mikey-henderson-2.html,Oklahoma,Big 12,9,12,168,14.0,1,18.7,9,81,9.0,1,9.0,21,249,11.9,2,,2020
Daniel Jackson,daniel-jackson-5,/cfb/players/daniel-jackson-5.html,Minnesota,Big Ten,7,12,167,13.9,0,23.9,0,0,,0,0.0,12,167,13.9,0,,2020
Giles Jackson,giles-jackson-1,/cfb/players/giles-jackson-1.html,Michigan,Big Ten,5,15,167,11.1,0,33.4,2,5,2.5,0,1.0,17,172,10.1,0,,2020
Craig Burt Jr.,craig-burt-jr-1,/cfb/players/craig-burt-jr-1.html,Western Kentucky,CUSA,11,23,166,7.2,2,15.1,1,-8,-8.0,0,-0.7,24,158,6.6,2,,2020
Darnell Washington,darnell-washington-1,/cfb/players/darnell-washington-1.html,Georgia,SEC,10,7,166,23.7,0,16.6,0,0,,0,0.0,7,166,23.7,0,,2020
Jared Wiley,jared-wiley-1,/cfb/players/jared-wiley-1.html,Texas,Big 12,9,9,166,18.4,1,18.4,0,0,,0,0.0,9,166,18.4,1,,2020
Payne Durham,payne-durham-1,/cfb/players/payne-durham-1.html,Purdue,Big Ten,6,16,166,10.4,3,27.7,0,0,,0,0.0,16,166,10.4,3,,2020
Roshauud Paul,roshauud-paul-1,/cfb/players/roshauud-paul-1.html,Arkansas State,Sun Belt,9,15,166,11.1,1,18.4,0,0,,0,0.0,15,166,11.1,1,,2020
Rivaldo Fairweather,rivaldo-fairweather-1,/cfb/players/rivaldo-fairweather-1.html,Florida International,CUSA,5,10,165,16.5,1,33.0,0,0,,0,0.0,10,165,16.5,1,,2020
Ben Sims,ben-sims-1,/cfb/players/ben-sims-1.html,Baylor,Big 12,6,14,164,11.7,3,27.3,0,0,,0,0.0,14,164,11.7,3,,2020
Brenton Strange,brenton-strange-1,/cfb/players/brenton-strange-1.html,Penn State,Big Ten,9,17,164,9.6,2,18.2,0,0,,0,0.0,17,164,9.6,2,,2020
Samuel Emilus,samuel-emilus-1,/cfb/players/samuel-emilus-1.html,Massachusetts,Ind,4,17,163,9.6,1,40.8,2,-3,-1.5,0,-0.8,19,160,8.4,1,,2020
Theo Howard,theo-howard-1,/cfb/players/theo-howard-1.html,Oklahoma,Big 12,10,13,163,12.5,0,16.3,0,0,,0,0.0,13,163,12.5,0,,2020
Wesley Kennedy III,wesley-kennedy-iii-1,/cfb/players/wesley-kennedy-iii-1.html,Georgia Southern,Sun Belt,8,8,163,20.4,0,20.4,66,447,6.8,6,55.9,74,610,8.2,6,,2020
Jawaun Johnson,jawaun-johnson-1,/cfb/players/jawaun-johnson-1.html,Louisiana Tech,CUSA,7,14,162,11.6,2,23.1,1,6,6.0,0,0.9,15,168,11.2,2,,2020
Hunter Kampmoyer,hunter-kampmoyer-1,/cfb/players/hunter-kampmoyer-1.html,Oregon,Pac-12,5,14,161,11.5,3,32.2,0,0,,0,0.0,14,161,11.5,3,,2020
Jamari Thrash,jamari-thrash-1,/cfb/players/jamari-thrash-1.html,Georgia State,Sun Belt,9,9,161,17.9,2,17.9,0,0,,0,0.0,9,161,17.9,2,,2020
Mitchell Brinkman,mitchell-brinkman-1,/cfb/players/mitchell-brinkman-1.html,South Florida,American,9,15,161,10.7,1,17.9,0,0,,0,0.0,15,161,10.7,1,,2020
Roderic Burns,roderic-burns-1,/cfb/players/roderic-burns-1.html,North Texas,CUSA,9,12,161,13.4,0,17.9,1,7,7.0,0,0.8,13,168,12.9,0,,2020
Darrell Harding Jr.,darrell-harding-jr-1,/cfb/players/darrell-harding-jr-1.html,Duke,ACC,11,12,160,13.3,0,14.5,0,0,,0,0.0,12,160,13.3,0,,2020
George Qualls Jr.,george-qualls-jr-1,/cfb/players/george-qualls-jr-1.html,Akron,MAC,6,12,160,13.3,1,26.7,0,0,,0,0.0,12,160,13.3,1,,2020
Julian Ortega-Jones,julian-ortega-jones-1,/cfb/players/julian-ortega-jones-1.html,Bowling Green,MAC,5,14,160,11.4,0,32.0,0,0,,0,0.0,14,160,11.4,0,,2020
Julian Ortega-Jones,julian-ortega-jones-2,/cfb/players/julian-ortega-jones-2.html,Bowling Green,MAC,5,14,160,11.4,0,32.0,0,0,,0,0.0,14,160,11.4,0,,2020
Kemore Gamble,kemore-gamble-1,/cfb/players/kemore-gamble-1.html,Florida,SEC,12,10,160,16.0,3,13.3,0,0,,0,0.0,10,160,16.0,3,,2020
Bret Clark,bret-clark-2,/cfb/players/bret-clark-2.html,Troy,Sun Belt,8,20,159,8.0,0,19.9,0,0,,0,0.0,20,159,8.0,0,,2020
