Player,Player_ID,Player_Link,class,pos,summary,School,Year
Alonza Barnett III,alonza-barnett-iii-1,/cfb/players/alonza-barnett-iii-1.html,JR,QB,"216 Cmp, 370 Att, 2806 Yds, 23 TD",James Madison,2025
Matthew Sluka,matthew-sluka-1,/cfb/players/matthew-sluka-1.html,SR,QB,"8 Cmp, 11 Att, 100 Yds, 3 TD",James Madison,2025
JC Evans,jc-evans-1,/cfb/players/jc-evans-1.html,FR,QB,"0 Cmp, 2 Att, 0 Yds, 0 TD",James Madison,2025
Blake Kendall,blake-kendall-1,/cfb/players/blake-kendall-1.html,JR,QB,,James Madison,2025
Camden Coleman,camden-coleman-2,/cfb/players/camden-coleman-2.html,JR,QB,,James Madison,2025
Wayne Knight,wayne-knight-1,/cfb/players/wayne-knight-1.html,JR,RB,"207 Att, 1373 Yds, 6.6 Avg",James Madison,2025
Jordan Fuller,jordan-fuller-2,/cfb/players/jordan-fuller-2.html,SR,RB,"82 Att, 415 Yds, 5.1 Avg",James Madison,2025
Jobi Malary,jobi-malary-1,/cfb/players/jobi-malary-1.html,SR,RB,"43 Att, 349 Yds, 8.1 Avg",James Madison,2025
George Pettaway,george-pettaway-1,/cfb/players/george-pettaway-1.html,JR,RB,"34 Att, 195 Yds, 5.7 Avg",James Madison,2025
Ayo Adeyi,ayo-adeyi-1,/cfb/players/ayo-adeyi-1.html,SR,RB,"24 Att, 120 Yds, 5.0 Avg",James Madison,2025
Jackson McCarter,jackson-mccarter-1,/cfb/players/jackson-mccarter-1.html,FR,RB,"4 Att, 18 Yds, 4.5 Avg",James Madison,2025
Tre Leonard,tre-leonard-1,/cfb/players/tre-leonard-1.html,FR,RB,,James Madison,2025
Nick DeGennaro,nick-degennaro-1,/cfb/players/nick-degennaro-1.html,SR,WR,"28 Rec, 500 Yds, 17.9 Avg",James Madison,2025
Isaiah Alston,isaiah-alston-1,/cfb/players/isaiah-alston-1.html,SR,WR,"7 Rec, 81 Yds, 11.6 Avg",James Madison,2025
Braedan Wisloski,braedan-wisloski-1,/cfb/players/braedan-wisloski-1.html,JR,WR,"26 Rec, 358 Yds, 13.8 Avg",James Madison,2025
Michael Scott,michael-scott-5,/cfb/players/michael-scott-5.html,FR,WR,"8 Rec, 85 Yds, 10.6 Avg",James Madison,2025
