Player,Player_ID,Player_Link,class,pos,summary,School,Year
Broc Lowry,broc-lowry-1,/cfb/players/broc-lowry-1.html,SO,QB,"166 Cmp, 262 Att, 1803 Yds, 9 TD",Western Michigan,2025
Brady Jones,brady-jones-3,/cfb/players/brady-jones-3.html,JR,QB,"19 Cmp, 40 Att, 136 Yds, 1 TD",Western Michigan,2025
Mark Konecny,mark-konecny-1,/cfb/players/mark-konecny-1.html,SR,QB,"0 Cmp, 1 Att, 0 Yds, 0 TD",Western Michigan,2025
Mason Reynolds,mason-reynolds-1,/cfb/players/mason-reynolds-1.html,SO,QB,,Western Michigan,2025
Vance Holtz,vance-holtz-1,/cfb/players/vance-holtz-1.html,FR,QB,,Western Michigan,2025
Ofa Mataele,ofa-mataele-1,/cfb/players/ofa-mataele-1.html,JR,RB,"57 Att, 252 Yds, 4.4 Avg",Western Michigan,2025
Jalen Buckley,jalen-buckley-1,/cfb/players/jalen-buckley-1.html,JR,RB,"179 Att, 1003 Yds, 5.6 Avg",Western Michigan,2025
Devin Miles,devin-miles-1,/cfb/players/devin-miles-1.html,SR,RB,"99 Att, 425 Yds, 4.3 Avg",Western Michigan,2025
Tre' Hartwell,tre-hartwell-1,/cfb/players/tre-hartwell-1.html,SO,RB,"12 Att, 34 Yds, 2.8 Avg",Western Michigan,2025
Cole Cabana,cole-cabana-1,/cfb/players/cole-cabana-1.html,SO,RB,"8 Att, 18 Yds, 2.3 Avg",Western Michigan,2025
Chase Dawkins,chase-dawkins-1,/cfb/players/chase-dawkins-1.html,FR,RB,"3 Att, 9 Yds, 3.0 Avg",Western Michigan,2025
Tailique Williams,tailique-williams-1,/cfb/players/tailique-williams-1.html,SR,WR,"35 Rec, 478 Yds, 13.7 Avg",Western Michigan,2025
Christian Leary,christian-leary-1,/cfb/players/christian-leary-1.html,SR,WR,"15 Rec, 115 Yds, 7.7 Avg",Western Michigan,2025
Aveion Chenault,aveion-chenault-1,/cfb/players/aveion-chenault-1.html,FR,WR,"23 Rec, 277 Yds, 12.0 Avg",Western Michigan,2025
Baylin Brooks,baylin-brooks-1,/cfb/players/baylin-brooks-1.html,SO,WR,"27 Rec, 372 Yds, 13.8 Avg",Western Michigan,2025
Malique Dieudonne,malique-dieudonne-1,/cfb/players/malique-dieudonne-1.html,SR,WR,"7 Rec, 102 Yds, 14.6 Avg",Western Michigan,2025
Terence Marshall,terrance-marshall-1,/cfb/players/terrance-marshall-1.html,FR,WR,"4 Rec, 45 Yds, 11.3 Avg",Western Michigan,2025
Keivin Boone-Nelson,keivin-boone-nelson-1,/cfb/players/keivin-boone-nelson-1.html,JR,WR,"2 Rec, 0 Yds, 0.0 Avg",Western Michigan,2025
Cam Hedgecock,cam-hedgecock-1,/cfb/players/cam-hedgecock-1.html,SR,WR,,Western Michigan,2025
Camden Thompson,camden-thompson-1,/cfb/players/camden-thompson-1.html,FR,WR,,Western Michigan,2025
Don-Ray Hall Jr,don-ray-hall-jr-1,/cfb/players/don-ray-hall-jr-1.html,JR,WR,,Western Michigan,2025
JR Hays,jr-hays-1,/cfb/players/jr-hays-1.html,FR,WR,,Western Michigan,2025
Earnest McDaniel-Mitchell,earnest-mcdaniel-mitchell-1,/cfb/players/earnest-mcdaniel-mitchell-1.html,JR,WR,,Western Michigan,2025
Egypt Nelson,egypt-nelson-1,/cfb/players/egypt-nelson-1.html,JR,WR,,Western Michigan,2025
Braden Peevy,braden-peevy-1,/cfb/players/braden-peevy-1.html,FR,WR,,Western Michigan,2025
Larry Robinson,larry-robinson-2,/cfb/players/larry-robinson-2.html,SO,WR,,Western Michigan,2025
Michael Brescia,michael-brescia-1,/cfb/players/michael-brescia-1.html,SR,TE,"13 Rec, 125 Yds, 9.6 Avg",Western Michigan,2025
Blake Bosma,blake-bosma-1,/cfb/players/blake-bosma-1.html,SR,TE,"26 Rec, 245 Yds, 9.4 Avg",Western Michigan,2025
Cade Conley,cade-conley-1,/cfb/players/cade-conley-1.html,SR,TE,"8 Rec, 55 Yds, 6.9 Avg",Western Michigan,2025
Mareyohn Hrabowski,mareyohn-hrabowski-1,/cfb/players/mareyohn-hrabowski-1.html,SR,TE,"1 Rec, 4 Yds, 4.0 Avg",Western Michigan,2025
Ryan Brotherton,ryan-brotherton-1,/cfb/players/ryan-brotherton-1.html,FR,TE,,Western Michigan,2025
Brennan Wooten,brennan-wooten-1,/cfb/players/brennan-wooten-1.html,JR,TE,,Western Michigan,2025
Brady Rhoad,brady-rhoad-1,/cfb/players/brady-rhoad-1.html,FR,TE,,Western Michigan,2025
Nathan Sines,nathan-sines-1,/cfb/players/nathan-sines-1.html,SO,TE,,Western Michigan,2025
Raheem Anderson,raheem-anderson-1,/cfb/players/raheem-anderson-1.html,SR,OL,,Western Michigan,2025
Spencer Beckeman,spencer-beckeman-1,/cfb/players/spencer-beckeman-1.html,FR,OL,,Western Michigan,2025
Jake Chellman,jake-chellman-1,/cfb/players/jake-chellman-1.html,SO,OL,,Western Michigan,2025
Gavin Dabo,gavin-dabo-1,/cfb/players/gavin-dabo-1.html,FR,OL,,Western Michigan,2025
John Hofer,john-hofer-1,/cfb/players/john-hofer-1.html,SR,OL,,Western Michigan,2025
Conor Kenzinger,conor-kenzinger-1,/cfb/players/conor-kenzinger-1.html,FR,OL,,Western Michigan,2025
Jacob Krause,jacob-krause-1,/cfb/players/jacob-krause-1.html,FR,OL,,Western Michigan,2025
Jack Parker,jack-parker-1,/cfb/players/jack-parker-1.html,SO,OL,,Western Michigan,2025
Jeremy Schleicher,jeremy-schleicher-1,/cfb/players/jeremy-schleicher-1.html,FR,OL,,Western Michigan,2025
Chad Schuster,chad-schuster-1,/cfb/players/chad-schuster-1.html,JR,OL,,Western Michigan,2025
Trevor Shaw,trevor-shaw-1,/cfb/players/trevor-shaw-1.html,SR,OL,,Western Michigan,2025
Adam Vandervest,adam-vandervest-1,/cfb/players/adam-vandervest-1.html,SR,OL,,Western Michigan,2025
Liam Vaughan,liam-vaughan-1,/cfb/players/liam-vaughan-1.html,FR,OL,,Western Michigan,2025
Zach Vaughan,zach-vaughan-2,/cfb/players/zach-vaughan-2.html,SR,OL,,Western Michigan,2025
Hunter Whitenack,hunter-whitenack-1,/cfb/players/hunter-whitenack-1.html,JR,OL,,Western Michigan,2025
Jacob Wilk,jacob-wilk-1,/cfb/players/jacob-wilk-1.html,FR,OL,,Western Michigan,2025
KJ Kotalik,kj-kotalik-1,/cfb/players/kj-kotalik-1.html,FR,OL,,Western Michigan,2025
Nolan Miller,nolan-miller-1,/cfb/players/nolan-miller-1.html,FR,OL,,Western Michigan,2025
Palmer Domschke,palmer-domschke-1,/cfb/players/palmer-domschke-1.html,JR,K,,Western Michigan,2025
Hunter Smith,hunter-smith-8,/cfb/players/hunter-smith-8.html,SR,K,,Western Michigan,2025
Kershawn Fisher,kershawn-fisher-1,/cfb/players/kershawn-fisher-1.html,SR,DL,,Western Michigan,2025
Dakari Frazier,dakari-frazier-1,/cfb/players/dakari-frazier-1.html,SO,DL,,Western Michigan,2025
Dalton Gustwiller,dalton-gustwiller-1,/cfb/players/dalton-gustwiller-1.html,JR,DL,,Western Michigan,2025
Tyson Lee,tyson-lee-2,/cfb/players/tyson-lee-2.html,SR,DL,,Western Michigan,2025
Joshua Lloyd,joshua-lloyd-1,/cfb/players/joshua-lloyd-1.html,SO,DL,,Western Michigan,2025
Rodney McGraw,rodney-mcgraw-2,/cfb/players/rodney-mcgraw-2.html,SR,DL,,Western Michigan,2025
Deshawn Robinson Jr,deshawn-robinson-jr-1,/cfb/players/deshawn-robinson-jr-1.html,SO,DL,,Western Michigan,2025
Race Stewart,race-stewart-1,/cfb/players/race-stewart-1.html,SR,DL,,Western Michigan,2025
Nadame Tucker,nadame-tucker-1,/cfb/players/nadame-tucker-1.html,SR,DL,,Western Michigan,2025
Marcel Tyler,marcel-tyler-1,/cfb/players/marcel-tyler-1.html,SR,DL,,Western Michigan,2025
Jordan Buckley,jordan-buckley-1,/cfb/players/jordan-buckley-1.html,FR,DL,,Western Michigan,2025
Andrew Baker,andrew-baker-2,/cfb/players/andrew-baker-2.html,FR,LB,,Western Michigan,2025
Freddy Brown,freddy-brown-1,/cfb/players/freddy-brown-1.html,FR,LB,,Western Michigan,2025
James Camden,james-camden-1,/cfb/players/james-camden-1.html,SR,LB,,Western Michigan,2025
Justin Jones,justin-jones-7,/cfb/players/justin-jones-7.html,FR,LB,,Western Michigan,2025
Domanick Moon,domanick-moon-1,/cfb/players/domanick-moon-1.html,JR,LB,,Western Michigan,2025
Dillon Moore,dillon-moore-4,/cfb/players/dillon-moore-4.html,SR,LB,,Western Michigan,2025
Derek Pennington,derek-pennington-1,/cfb/players/derek-pennington-1.html,FR,LB,,Western Michigan,2025
Sefa Saipaia,sefa-saipaia-1,/cfb/players/sefa-saipaia-1.html,SR,LB,,Western Michigan,2025
Marvin Smith,marvin-smith-3,/cfb/players/marvin-smith-3.html,SR,LB,,Western Michigan,2025
Gabriel Welch,gabriel-welch-1,/cfb/players/gabriel-welch-1.html,SO,LB,,Western Michigan,2025
Micah Davis,micah-davis-2,/cfb/players/micah-davis-2.html,SO,DB,,Western Michigan,2025
Fitzroy Ledgister,fitzroy-ledgister-1,/cfb/players/fitzroy-ledgister-1.html,SR,DB,,Western Michigan,2025
Aaron Wofford,aaron-wofford-1,/cfb/players/aaron-wofford-1.html,SR,DB,,Western Michigan,2025
Ryan Millmore,ryan-millmore-1,/cfb/players/ryan-millmore-1.html,SO,P,,Western Michigan,2025
Anthony Beacom,anthony-beacom-2,/cfb/players/anthony-beacom-2.html,SR,P,,Western Michigan,2025
Mustafi Al-Garawi,mustafi-al-garawi-1,/cfb/players/mustafi-al-garawi-1.html,SR,DT,,Western Michigan,2025
Jori Benson,jori-benson-1,/cfb/players/jori-benson-1.html,SR,DT,,Western Michigan,2025
Noah Bishop,noah-bishop-1,/cfb/players/noah-bishop-1.html,FR,DE,,Western Michigan,2025
Gian Carter,gian-carter-1,/cfb/players/gian-carter-1.html,FR,DE,,Western Michigan,2025
Jayden Davis,jayden-davis-1,/cfb/players/jayden-davis-1.html,SR,S,,Western Michigan,2025
Josh Franklin,josh-franklin-1,/cfb/players/josh-franklin-1.html,JR,CB,,Western Michigan,2025
Will Gerig,will-gerig-1,/cfb/players/will-gerig-1.html,JR,DE,,Western Michigan,2025
Tate Hallock,tate-hallock-1,/cfb/players/tate-hallock-1.html,SR,S,,Western Michigan,2025
August Johanningsmeier,august-johanningsmeier-1,/cfb/players/august-johanningsmeier-1.html,JR,DE,,Western Michigan,2025
Amarian Louis,amarian-louis-1,/cfb/players/amarian-louis-1.html,SO,CB,,Western Michigan,2025
Jaden Lyles,jaden-lyles-1,/cfb/players/jaden-lyles-1.html,SR,S,,Western Michigan,2025
CJ Miles Jr.,cj-miles-jr-1,/cfb/players/cj-miles-jr-1.html,FR,S,,Western Michigan,2025
Isaiah Paul,isaiah-paul-2,/cfb/players/isaiah-paul-2.html,SR,CB,,Western Michigan,2025
John Peters,john-peters-2,/cfb/players/john-peters-2.html,FR,CB,,Western Michigan,2025
Joey Pope,joey-pope-1,/cfb/players/joey-pope-1.html,JR,S,,Western Michigan,2025
Jarvarius Sims,jarvarius-sims-1,/cfb/players/jarvarius-sims-1.html,JR,CB,,Western Michigan,2025
Braden Steely,braden-steely-1,/cfb/players/braden-steely-1.html,SO,S,,Western Michigan,2025
RJ Todd,rj-todd-1,/cfb/players/rj-todd-1.html,JR,LS,,Western Michigan,2025
Popeye Williams,popeye-williams-1,/cfb/players/popeye-williams-1.html,JR,DE,,Western Michigan,2025
Jason Mitchell,jason-mitchell-3,/cfb/players/jason-mitchell-3.html,FR,S,,Western Michigan,2025
Will Peterson,will-peterson-1,/cfb/players/will-peterson-1.html,FR,LS,,Western Michigan,2025
Jordon Thomas,jordon-thomas-1,/cfb/players/jordon-thomas-1.html,SR,CB,,Western Michigan,2025
Versie Walker III,versie-walker-iii-1,/cfb/players/versie-walker-iii-1.html,JR,CB,,Western Michigan,2025
Corey Webb,corey-webb-1,/cfb/players/corey-webb-1.html,SO,CB,,Western Michigan,2025
