Player,Player_ID,Player_Link,class,pos,summary,School,Year
Collin Schlee,collin-schlee-1,/cfb/players/collin-schlee-1.html,JR,QB,"157 Cmp, 266 Att, 2109 Yds, 13 TD",Kent State,2022
Devin Kargman,devin-kargman-1,/cfb/players/devin-kargman-1.html,SO,QB,"29 Cmp, 70 Att, 348 Yds, 3 TD",Kent State,2022
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,SO,QB,"6 Cmp, 11 Att, 102 Yds, 1 TD",Kent State,2022
Griffin Brewster,griffin-brewster-1,/cfb/players/griffin-brewster-1.html,SR,QB,,Kent State,2022
Chandler Galban,chandler-galban-1,/cfb/players/chandler-galban-1.html,SO,QB,,Kent State,2022
Marquez Cooper,marquez-cooper-1,/cfb/players/marquez-cooper-1.html,JR,RB,"285 Att, 1326 Yds, 4.7 Avg",Kent State,2022
Bryan Bradford,bryan-bradford-1,/cfb/players/bryan-bradford-1.html,JR,RB,"64 Att, 302 Yds, 4.7 Avg",Kent State,2022
Gavin Garcia,gavin-garcia-1,/cfb/players/gavin-garcia-1.html,SO,RB,"35 Att, 211 Yds, 6.0 Avg",Kent State,2022
Shakhi Carson,shakhi-carson-1,/cfb/players/shakhi-carson-1.html,SO,RB,"6 Att, 61 Yds, 10.2 Avg",Kent State,2022
Daniel Bangura,daniel-bangura-1,/cfb/players/daniel-bangura-1.html,SR,RB,"5 Att, 13 Yds, 2.6 Avg",Kent State,2022
Preston Taylor,preston-taylor-1,/cfb/players/preston-taylor-1.html,SO,RB,,Kent State,2022
Xavier Williams,xavier-williams-2,/cfb/players/xavier-williams-2.html,SR,RB,,Kent State,2022
Devontez Walker,devontez-walker-1,/cfb/players/devontez-walker-1.html,SO,WR,"58 Rec, 921 Yds, 15.9 Avg",Kent State,2022
Dante Cephas,dante-cephas-1,/cfb/players/dante-cephas-1.html,JR,WR,"48 Rec, 744 Yds, 15.5 Avg",Kent State,2022
Ja'Shaun Poke,jashaun-poke-1,/cfb/players/jashaun-poke-1.html,SR,WR,"31 Rec, 362 Yds, 11.7 Avg",Kent State,2022
Raymond James,raymond-james-1,/cfb/players/raymond-james-1.html,SR,WR,"13 Rec, 97 Yds, 7.5 Avg",Kent State,2022
Luke Floriea,luke-floriea-1,/cfb/players/luke-floriea-1.html,SR,WR,"4 Rec, 51 Yds, 12.8 Avg",Kent State,2022
Trell Harris,trell-harris-1,/cfb/players/trell-harris-1.html,SO,WR,"13 Rec, 136 Yds, 10.5 Avg",Kent State,2022
Marcus Harris,marcus-harris-6,/cfb/players/marcus-harris-6.html,JR,WR,"2 Rec, 16 Yds, 8.0 Avg",Kent State,2022
J.B. Awolowo,jb-awolowo-1,/cfb/players/jb-awolowo-1.html,SR,WR,,Kent State,2022
Naran Buntin,naran-buntin-1,/cfb/players/naran-buntin-1.html,JR,WR,,Kent State,2022
Chrishon McCray,chrishon-mccray-1,/cfb/players/chrishon-mccray-1.html,SO,WR,,Kent State,2022
Isaac Vance,isaac-vance-1,/cfb/players/isaac-vance-1.html,SR,WR,,Kent State,2022
Jameel Gardner,jameel-gardner-1,/cfb/players/jameel-gardner-1.html,SO,WR,,Kent State,2022
Kris Leach,kris-leach-1,/cfb/players/kris-leach-1.html,SR,TE,"8 Rec, 94 Yds, 11.8 Avg",Kent State,2022
Keenan Orr,keenan-orr-1,/cfb/players/keenan-orr-1.html,SR,TE,"1 Rec, 3 Yds, 3.0 Avg",Kent State,2022
Tyler Dostin,tyler-dostin-1,/cfb/players/tyler-dostin-1.html,SO,TE,,Kent State,2022
Justin Holmes,justin-holmes-3,/cfb/players/justin-holmes-3.html,SO,TE,,Kent State,2022
