Player,Player_ID,Player_Link,class,pos,summary,School,Year
Kyle Shurmur,kyle-shurmur-1,/cfb/players/kyle-shurmur-1.html,JR,QB,"220 Cmp, 380 Att, 2823 Yds, 26 TD",Vanderbilt,2017
Shawn Stankavage,shawn-stankavage-1,/cfb/players/shawn-stankavage-1.html,JR,QB,"1 Cmp, 1 Att, 6 Yds, 0 TD",Vanderbilt,2017
Jacob Free,jacob-free-1,/cfb/players/jacob-free-1.html,FR,QB,,Vanderbilt,2017
Deuce Wallace,deuce-wallace-1,/cfb/players/deuce-wallace-1.html,FR,QB,,Vanderbilt,2017
Ralph Webb,ralph-webb-1,/cfb/players/ralph-webb-1.html,SR,RB,"192 Att, 831 Yds, 4.3 Avg",Vanderbilt,2017
Khari Blasingame,khari-blasingame-1,/cfb/players/khari-blasingame-1.html,JR,RB,"45 Att, 147 Yds, 3.3 Avg",Vanderbilt,2017
Jamauri Wakefield,jamauri-wakefield-1,/cfb/players/jamauri-wakefield-1.html,FR,RB,"28 Att, 115 Yds, 4.1 Avg",Vanderbilt,2017
Dallas Rivers,dallas-rivers-1,/cfb/players/dallas-rivers-1.html,SR,RB,"24 Att, 78 Yds, 3.3 Avg",Vanderbilt,2017
Baffour Osei,baffour-osei-1,/cfb/players/baffour-osei-1.html,JR,RB,"1 Att, 3 Yds, 3.0 Avg",Vanderbilt,2017
Josh Crawford,josh-crawford-1,/cfb/players/josh-crawford-1.html,JR,RB,,Vanderbilt,2017
Ke'Shawn Vaughn,keshawn-vaughn-1,/cfb/players/keshawn-vaughn-1.html,JR,RB,,Vanderbilt,2017
Trent Sherfield,trent-sherfield-1,/cfb/players/trent-sherfield-1.html,SR,WR,"50 Rec, 729 Yds, 14.6 Avg",Vanderbilt,2017
Kalija Lipscomb,kalija-lipscomb-1,/cfb/players/kalija-lipscomb-1.html,SO,WR,"37 Rec, 610 Yds, 16.5 Avg",Vanderbilt,2017
Donaven Tennyson,donaven-tennyson-1,/cfb/players/donaven-tennyson-1.html,SO,WR,"8 Rec, 116 Yds, 14.5 Avg",Vanderbilt,2017
C.J. Duncan,cj-duncan-1,/cfb/players/cj-duncan-1.html,SR,WR,"52 Rec, 517 Yds, 9.9 Avg",Vanderbilt,2017
Caleb Scott,caleb-scott-1,/cfb/players/caleb-scott-1.html,SR,WR,"18 Rec, 178 Yds, 9.9 Avg",Vanderbilt,2017
Trey Ellis,trey-ellis-1,/cfb/players/trey-ellis-1.html,SR,WR,"5 Rec, 70 Yds, 14.0 Avg",Vanderbilt,2017
Jackson Winrow,jackson-winrow-1,/cfb/players/jackson-winrow-1.html,FR,WR,"1 Rec, 13 Yds, 13.0 Avg",Vanderbilt,2017
Chris Pierce,chris-pierce-2,/cfb/players/chris-pierce-2.html,FR,WR,,Vanderbilt,2017
James Bostic,james-bostic-2,/cfb/players/james-bostic-2.html,FR,WR,,Vanderbilt,2017
Alex Stump,alex-stump-1,/cfb/players/alex-stump-1.html,SO,WR,,Vanderbilt,2017
Sam Dobbs,sam-dobbs-1,/cfb/players/sam-dobbs-1.html,JR,TE,"8 Rec, 79 Yds, 9.9 Avg",Vanderbilt,2017
Jared Pinkney,jared-pinkney-1,/cfb/players/jared-pinkney-1.html,SO,TE,"22 Rec, 279 Yds, 12.7 Avg",Vanderbilt,2017
Nathan Marcus,nathan-marcus-1,/cfb/players/nathan-marcus-1.html,SR,TE,"7 Rec, 68 Yds, 9.7 Avg",Vanderbilt,2017
Turner Cockrell,turner-cockrell-1,/cfb/players/turner-cockrell-1.html,FR,TE,,Vanderbilt,2017
Cody Markel,cody-markel-1,/cfb/players/cody-markel-1.html,FR,TE,,Vanderbilt,2017
Darion DeBrossard,darion-debrossard-1,/cfb/players/darion-debrossard-1.html,SO,OL,,Vanderbilt,2017
Bruno Reagan,bruno-reagan-1,/cfb/players/bruno-reagan-1.html,JR,OL,,Vanderbilt,2017
Jared Southers,jared-southers-1,/cfb/players/jared-southers-1.html,SO,OL,,Vanderbilt,2017
Saige Young,saige-young-1,/cfb/players/saige-young-1.html,SO,OL,,Vanderbilt,2017
Sean Auwae-McMoore,sean-auwae-mcmoore-1,/cfb/players/sean-auwae-mcmoore-1.html,FR,OL,,Vanderbilt,2017
Bryce Bailey,bryce-bailey-1,/cfb/players/bryce-bailey-1.html,FR,OL,,Vanderbilt,2017
Cole Clemens,cole-clemens-1,/cfb/players/cole-clemens-1.html,FR,OL,,Vanderbilt,2017
Devin Cochran,devin-cochran-1,/cfb/players/devin-cochran-1.html,FR,OL,,Vanderbilt,2017
Egidio DellaRipa,egidio-dellaripa-1,/cfb/players/egidio-dellaripa-1.html,JR,OL,,Vanderbilt,2017
David Floyd,david-floyd-1,/cfb/players/david-floyd-1.html,FR,OL,,Vanderbilt,2017
Bailey Granier,bailey-granier-1,/cfb/players/bailey-granier-1.html,JR,OL,,Vanderbilt,2017
Braden Kopp,braden-kopp-1,/cfb/players/braden-kopp-1.html,FR,OL,,Vanderbilt,2017
Grant Miller,grant-miller-1,/cfb/players/grant-miller-1.html,FR,OL,,Vanderbilt,2017
Ean Pfeifer,ean-pfeifer-1,/cfb/players/ean-pfeifer-1.html,SO,OL,,Vanderbilt,2017
Justin Skule,justin-skule-1,/cfb/players/justin-skule-1.html,JR,OL,,Vanderbilt,2017
Johnathan Stewart,johnathan-stewart-1,/cfb/players/johnathan-stewart-1.html,FR,OL,,Vanderbilt,2017
Drew Birchmeier,drew-birchmeier-1,/cfb/players/drew-birchmeier-1.html,FR,DL,,Vanderbilt,2017
Dayo Odeyingbo,dayo-odeyingbo-1,/cfb/players/dayo-odeyingbo-1.html,FR,DL,,Vanderbilt,2017
Jalen Pinkney,jalen-pinkney-1,/cfb/players/jalen-pinkney-1.html,FR,DL,,Vanderbilt,2017
Josiah Sa'o,josiah-sao-1,/cfb/players/josiah-sao-1.html,FR,DL,,Vanderbilt,2017
Cameron Tidd,cameron-tidd-1,/cfb/players/cameron-tidd-1.html,FR,DL,,Vanderbilt,2017
Jay Woods,jay-woods-1,/cfb/players/jay-woods-1.html,SR,DL,,Vanderbilt,2017
Jonah Buchanan,jonah-buchanan-1,/cfb/players/jonah-buchanan-1.html,FR,DL,,Vanderbilt,2017
Stone Edwards,stone-edwards-1,/cfb/players/stone-edwards-1.html,FR,DL,,Vanderbilt,2017
Kade Mayle,kade-mayle-1,/cfb/players/kade-mayle-1.html,JR,DL,,Vanderbilt,2017
Oren Burks,oren-burks-1,/cfb/players/oren-burks-1.html,SR,LB,,Vanderbilt,2017
Jordan Griffin,jordan-griffin-1,/cfb/players/jordan-griffin-1.html,JR,LB,,Vanderbilt,2017
Kenny Hebert,kenny-hebert-1,/cfb/players/kenny-hebert-1.html,FR,LB,,Vanderbilt,2017
Jay Hockaday,jay-hockaday-1,/cfb/players/jay-hockaday-1.html,SO,LB,,Vanderbilt,2017
Andre Mintze,andre-mintze-1,/cfb/players/andre-mintze-1.html,FR,LB,,Vanderbilt,2017
Caleb Peart,caleb-peart-1,/cfb/players/caleb-peart-1.html,SO,LB,,Vanderbilt,2017
Emmanuel Smith,emmanuel-smith-1,/cfb/players/emmanuel-smith-1.html,SR,LB,,Vanderbilt,2017
Josh Smith,josh-smith-17,/cfb/players/josh-smith-17.html,JR,LB,,Vanderbilt,2017
Charles Wright,charles-wright-2,/cfb/players/charles-wright-2.html,JR,LB,,Vanderbilt,2017
Feleti Afemui,feleti-afemui-1,/cfb/players/feleti-afemui-1.html,FR,LB,,Vanderbilt,2017
Colin Anderson,colin-anderson-3,/cfb/players/colin-anderson-3.html,FR,LB,,Vanderbilt,2017
Brayden DeVault-Smith,brayden-devault-smith-1,/cfb/players/brayden-devault-smith-1.html,FR,LB,,Vanderbilt,2017
Dimitri Moore,dimitri-moore-1,/cfb/players/dimitri-moore-1.html,FR,LB,,Vanderbilt,2017
Michael Owusu,michael-owusu-1,/cfb/players/michael-owusu-1.html,FR,LB,,Vanderbilt,2017
Frank Coppet,frank-coppet-1,/cfb/players/frank-coppet-1.html,FR,DB,,Vanderbilt,2017
Tae Daley,tae-daley-1,/cfb/players/tae-daley-1.html,FR,DB,,Vanderbilt,2017
Zaire Jones,zaire-jones-1,/cfb/players/zaire-jones-1.html,FR,DB,,Vanderbilt,2017
Bryce Lewis,bryce-lewis-1,/cfb/players/bryce-lewis-1.html,JR,DB,,Vanderbilt,2017
Gil Barksdale,gil-barksdale-1,/cfb/players/gil-barksdale-1.html,SO,DB,,Vanderbilt,2017
Allan George,allen-george-1,/cfb/players/allen-george-1.html,FR,DB,,Vanderbilt,2017
Elijah Hamilton,elijah-hamilton-1,/cfb/players/elijah-hamilton-1.html,FR,DB,,Vanderbilt,2017
Randall Haynie,randall-haynie-1,/cfb/players/randall-haynie-1.html,FR,DB,,Vanderbilt,2017
Sam Loy,sam-loy-1,/cfb/players/sam-loy-1.html,SO,P,,Vanderbilt,2017
Reid Nelson,reid-nelson-1,/cfb/players/reid-nelson-1.html,SR,P,,Vanderbilt,2017
Taurean Ferguson,taurean-ferguson-1,/cfb/players/taurean-ferguson-1.html,SR,CB,,Vanderbilt,2017
Riley Guay,riley-guay-1,/cfb/players/riley-guay-1.html,SO,PK,,Vanderbilt,2017
Tre Herndon,tre-herndon-1,/cfb/players/tre-herndon-1.html,SR,CB,,Vanderbilt,2017
Nifae Lealao,nifae-lealao-1,/cfb/players/nifae-lealao-1.html,SR,DT,,Vanderbilt,2017
Dare Odeyingbo,dare-odeyingbo-1,/cfb/players/dare-odeyingbo-1.html,JR,DE,,Vanderbilt,2017
Tommy Openshaw,tommy-openshaw-1,/cfb/players/tommy-openshaw-1.html,SR,PK,,Vanderbilt,2017
Austin Quillen,austin-quillen-1,/cfb/players/austin-quillen-1.html,FR,S,,Vanderbilt,2017
Andrew Rector,andrew-rector-1,/cfb/players/andrew-rector-1.html,JR,S,,Vanderbilt,2017
Donovan Sheffield,donovan-sheffield-1,/cfb/players/donovan-sheffield-1.html,JR,CB,,Vanderbilt,2017
Arnold Tarpley,arnold-tarpley-1,/cfb/players/arnold-tarpley-1.html,SR,S,,Vanderbilt,2017
Ryan White,ryan-white-3,/cfb/players/ryan-white-3.html,SR,S,,Vanderbilt,2017
Ladarius Wiley,ladarius-wiley-1,/cfb/players/ladarius-wiley-1.html,SR,S,,Vanderbilt,2017
Joejuan Williams,joejuan-williams-1,/cfb/players/joejuan-williams-1.html,SO,CB,,Vanderbilt,2017
Jonathan Wynn,jonathan-wynn-1,/cfb/players/jonathan-wynn-1.html,SR,DE,,Vanderbilt,2017
Jaire George,jaire-george-1,/cfb/players/jaire-george-1.html,SO,FB,,Vanderbilt,2017
Bailey McElwain,bailey-mcelwain-1,/cfb/players/bailey-mcelwain-1.html,SO,FB,,Vanderbilt,2017
Tommy Schiager,tommy-schiager-1,/cfb/players/tommy-schiager-1.html,FR,FB,,Vanderbilt,2017
Scott Sypniewski,scott-sypniewski-1,/cfb/players/scott-sypniewski-1.html,SR,LS,,Vanderbilt,2017
