Player,Player_ID,Player_Link,class,pos,summary,School,Year
Caleb Evans,caleb-evans-2,/cfb/players/caleb-evans-2.html,SR,QB,"238 Cmp, 389 Att, 2939 Yds, 21 TD",Louisiana-Monroe,2019
Colby Suits,colby-suits-1,/cfb/players/colby-suits-1.html,FR,QB,"6 Cmp, 19 Att, 69 Yds, 0 TD",Louisiana-Monroe,2019
Jordan Crumpton,jordan-crumpton-1,/cfb/players/jordan-crumpton-1.html,FR,QB,,Louisiana-Monroe,2019
Matt Gardner,matt-gardner-1,/cfb/players/matt-gardner-1.html,JR,QB,,Louisiana-Monroe,2019
Garrett Hable,garrett-hable-1,/cfb/players/garrett-hable-1.html,FR,QB,,Louisiana-Monroe,2019
JT Jackson,jt-jackson-1,/cfb/players/jt-jackson-1.html,SO,QB,,Louisiana-Monroe,2019
Brennen Wooten,brennen-wooten-1,/cfb/players/brennen-wooten-1.html,JR,QB,,Louisiana-Monroe,2019
Josh Johnson,josh-johnson-8,/cfb/players/josh-johnson-8.html,JR,RB,"201 Att, 1298 Yds, 6.5 Avg",Louisiana-Monroe,2019
Austin Vaughn,austin-vaughn-1,/cfb/players/austin-vaughn-1.html,SR,RB,"50 Att, 199 Yds, 4.0 Avg",Louisiana-Monroe,2019
Isaiah Phillips,isaiah-phillips-1,/cfb/players/isaiah-phillips-1.html,FR,RB,"28 Att, 102 Yds, 3.6 Avg",Louisiana-Monroe,2019
Kayin White,kayin-white-1,/cfb/players/kayin-white-1.html,JR,RB,"6 Att, 11 Yds, 1.8 Avg",Louisiana-Monroe,2019
Jakyle Holmes,jakyle-holmes-1,/cfb/players/jakyle-holmes-1.html,SO,RB,"6 Att, 1 Yds, 0.2 Avg",Louisiana-Monroe,2019
Zack Martin,zack-martin-2,/cfb/players/zack-martin-2.html,FR,RB,,Louisiana-Monroe,2019
Javin Myers,javin-myers-1,/cfb/players/javin-myers-1.html,SO,RB,,Louisiana-Monroe,2019
Josh Collins,josh-collins-1,/cfb/players/josh-collins-1.html,FR,RB,,Louisiana-Monroe,2019
Zach Murphy,zach-murphy-2,/cfb/players/zach-murphy-2.html,FR,RB,,Louisiana-Monroe,2019
Charles Norman,charles-norman-1,/cfb/players/charles-norman-1.html,FR,RB,,Louisiana-Monroe,2019
Kadyn Roach,kadyn-roach-1,/cfb/players/kadyn-roach-1.html,FR,RB,,Louisiana-Monroe,2019
Markis McCray,markis-mccray-1,/cfb/players/markis-mccray-1.html,SR,WR,"47 Rec, 580 Yds, 12.3 Avg",Louisiana-Monroe,2019
Perry Carter,perry-carter-2,/cfb/players/perry-carter-2.html,SO,WR,"15 Rec, 305 Yds, 20.3 Avg",Louisiana-Monroe,2019
Jonathan Hodoh,jonathan-hodoh-1,/cfb/players/jonathan-hodoh-1.html,JR,WR,"38 Rec, 453 Yds, 11.9 Avg",Louisiana-Monroe,2019
Zachari Jackson,zachari-jackson-1,/cfb/players/zachari-jackson-1.html,SO,WR,"30 Rec, 392 Yds, 13.1 Avg",Louisiana-Monroe,2019
Xavier Brown,xavier-brown-2,/cfb/players/xavier-brown-2.html,SR,WR,"15 Rec, 187 Yds, 12.5 Avg",Louisiana-Monroe,2019
Malik Jackson,malik-jackson-6,/cfb/players/malik-jackson-6.html,FR,WR,"11 Rec, 83 Yds, 7.5 Avg",Louisiana-Monroe,2019
Brandius Batiste,brandius-batiste-1,/cfb/players/brandius-batiste-1.html,JR,WR,"7 Rec, 112 Yds, 16.0 Avg",Louisiana-Monroe,2019
Chandler Whitfield,chandler-whitfield-1,/cfb/players/chandler-whitfield-1.html,FR,WR,"6 Rec, 28 Yds, 4.7 Avg",Louisiana-Monroe,2019
Jahquan Bloomfield,jahquan-bloomfield-1,/cfb/players/jahquan-bloomfield-1.html,FR,WR,"3 Rec, 50 Yds, 16.7 Avg",Louisiana-Monroe,2019
Jaylan Beene,jaylan-beene-1,/cfb/players/jaylan-beene-1.html,JR,WR,,Louisiana-Monroe,2019
Deuce Caston,deuce-caston-1,/cfb/players/deuce-caston-1.html,JR,WR,,Louisiana-Monroe,2019
Stephen Colvin,stephen-colvin-1,/cfb/players/stephen-colvin-1.html,SR,WR,,Louisiana-Monroe,2019
Will Derrick,will-derrick-1,/cfb/players/will-derrick-1.html,SO,WR,,Louisiana-Monroe,2019
CJ Fletcher,cj-fletcher-1,/cfb/players/cj-fletcher-1.html,SO,WR,,Louisiana-Monroe,2019
Chase Green,chase-green-1,/cfb/players/chase-green-1.html,JR,WR,,Louisiana-Monroe,2019
Shamar Johnson,shamar-johnson-1,/cfb/players/shamar-johnson-1.html,FR,WR,,Louisiana-Monroe,2019
Caleb Laboy,caleb-laboy-1,/cfb/players/caleb-laboy-1.html,JR,WR,,Louisiana-Monroe,2019
Montego Muckelvaney,montego-muckelvaney-1,/cfb/players/montego-muckelvaney-1.html,SO,WR,,Louisiana-Monroe,2019
Darius Rodrigue,darius-rodrigue-1,/cfb/players/darius-rodrigue-1.html,JR,WR,,Louisiana-Monroe,2019
Darin Turner,darin-turner-1,/cfb/players/darin-turner-1.html,JR,WR,,Louisiana-Monroe,2019
Josh Pederson,josh-pederson-1,/cfb/players/josh-pederson-1.html,JR,TE,"43 Rec, 567 Yds, 13.2 Avg",Louisiana-Monroe,2019
Tyler Lamm,tyler-lamm-1,/cfb/players/tyler-lamm-1.html,JR,TE,"8 Rec, 88 Yds, 11.0 Avg",Louisiana-Monroe,2019
Tyler Darbonne,tyler-darbonne-1,/cfb/players/tyler-darbonne-1.html,FR,TE,,Louisiana-Monroe,2019
Cameron Darling,cameron-darling-1,/cfb/players/cameron-darling-1.html,SO,TE,,Louisiana-Monroe,2019
Reagan Heddins,reagan-heddins-1,/cfb/players/reagan-heddins-1.html,SR,TE,,Louisiana-Monroe,2019
Donavan Hickman,donavan-hickman-1,/cfb/players/donavan-hickman-1.html,JR,TE,,Louisiana-Monroe,2019
Trace Ellison,trace-ellison-1,/cfb/players/trace-ellison-1.html,SO,OL,,Louisiana-Monroe,2019
Chance Billington,chance-billington-1,/cfb/players/chance-billington-1.html,FR,OL,,Louisiana-Monroe,2019
Victor Cutler,victor-cutler-1,/cfb/players/victor-cutler-1.html,FR,OL,,Louisiana-Monroe,2019
Evan Henry,evan-henry-1,/cfb/players/evan-henry-1.html,FR,OL,,Louisiana-Monroe,2019
Devin Jackson Jr.,devin-jackson-jr-1,/cfb/players/devin-jackson-jr-1.html,SR,OL,,Louisiana-Monroe,2019
Ben Moye,ben-moye-1,/cfb/players/ben-moye-1.html,SR,OL,,Louisiana-Monroe,2019
Brandon Rallins,brandon-rallins-1,/cfb/players/brandon-rallins-1.html,FR,OL,,Louisiana-Monroe,2019
