Player,Player_ID,Player_Link,class,pos,summary,School,Year
Bo Nix,bo-nix-1,/cfb/players/bo-nix-1.html,SR,QB,"364 Cmp, 470 Att, 4508 Yds, 45 TD",Oregon,2023
Ty Thompson,ty-thompson-2,/cfb/players/ty-thompson-2.html,SO,QB,"24 Cmp, 31 Att, 297 Yds, 4 TD",Oregon,2023
Austin Novosad,austin-novosad-1,/cfb/players/austin-novosad-1.html,FR,QB,"9 Cmp, 11 Att, 52 Yds, 0 TD",Oregon,2023
Brock Thomas,brock-thomas-1,/cfb/players/brock-thomas-1.html,FR,QB,,Oregon,2023
Marcus Sanders,marcus-sanders-2,/cfb/players/marcus-sanders-2.html,FR,QB,,Oregon,2023
Bucky Irving,markeise-irving-1,/cfb/players/markeise-irving-1.html,JR,RB,"186 Att, 1180 Yds, 6.3 Avg",Oregon,2023
Jordan James,jordan-james-3,/cfb/players/jordan-james-3.html,SO,RB,"107 Att, 759 Yds, 7.1 Avg",Oregon,2023
Jayden Limar,jayden-limar-1,/cfb/players/jayden-limar-1.html,FR,RB,"24 Att, 109 Yds, 4.5 Avg",Oregon,2023
Noah Whittington,noah-whittington-1,/cfb/players/noah-whittington-1.html,JR,RB,"20 Att, 146 Yds, 7.3 Avg",Oregon,2023
Dante Dowdell,dante-dowdell-1,/cfb/players/dante-dowdell-1.html,FR,RB,"17 Att, 90 Yds, 5.3 Avg",Oregon,2023
Ellis Bynum,ellis-bynum-1,/cfb/players/ellis-bynum-1.html,FR,RB,,Oregon,2023
Brison Cobbins,brison-cobbins-1,/cfb/players/brison-cobbins-1.html,SO,RB,,Oregon,2023
Kilohana Haasenritter,kilohana-haasenritter-1,/cfb/players/kilohana-haasenritter-1.html,SO,RB,,Oregon,2023
Gary Bryant Jr.,gary-bryant-jr-1,/cfb/players/gary-bryant-jr-1.html,SO,WR,"30 Rec, 442 Yds, 14.7 Avg",Oregon,2023
Traeshon Holden,traeshon-holden-1,/cfb/players/traeshon-holden-1.html,JR,WR,"37 Rec, 452 Yds, 12.2 Avg",Oregon,2023
Tez Johnson,tez-johnson-1,/cfb/players/tez-johnson-1.html,JR,WR,"86 Rec, 1182 Yds, 13.7 Avg",Oregon,2023
Troy Franklin,troy-franklin-2,/cfb/players/troy-franklin-2.html,JR,WR,"81 Rec, 1383 Yds, 17.1 Avg",Oregon,2023
Darrian Anderson,darrian-anderson-1,/cfb/players/darrian-anderson-1.html,FR,WR,"4 Rec, 21 Yds, 5.3 Avg",Oregon,2023
Kyler Kasper,kyler-kasper-1,/cfb/players/kyler-kasper-1.html,FR,WR,"2 Rec, 1 Yds, 0.5 Avg",Oregon,2023
Jurrion Dickey,jurrion-dickey-1,/cfb/players/jurrion-dickey-1.html,FR,WR,"1 Rec, 7 Yds, 7.0 Avg",Oregon,2023
Kris Hutson,kris-hutson-1,/cfb/players/kris-hutson-1.html,JR,WR,"1 Rec, 8 Yds, 8.0 Avg",Oregon,2023
Justius Lowe,justius-lowe-1,/cfb/players/justius-lowe-1.html,FR,WR,,Oregon,2023
Von Reames,von-reames-1,/cfb/players/von-reames-1.html,SO,WR,,Oregon,2023
Preston Alford,preston-alford-1,/cfb/players/preston-alford-1.html,FR,WR,,Oregon,2023
Ashton Cozart,ashton-cozart-1,/cfb/players/ashton-cozart-1.html,FR,WR,,Oregon,2023
Josh Delgado,josh-delgado-2,/cfb/players/josh-delgado-2.html,JR,WR,,Oregon,2023
Andrew Walker,andrew-walker-2,/cfb/players/andrew-walker-2.html,FR,WR,,Oregon,2023
Micah Williams,micah-williams-1,/cfb/players/micah-williams-1.html,JR,WR,,Oregon,2023
Kenyon Sadiq,kenyon-sadiq-1,/cfb/players/kenyon-sadiq-1.html,FR,TE,"5 Rec, 24 Yds, 4.8 Avg",Oregon,2023
Terrance Ferguson,terrance-ferguson-1,/cfb/players/terrance-ferguson-1.html,JR,TE,"42 Rec, 414 Yds, 9.9 Avg",Oregon,2023
Patrick Herbert,patrick-herbert-1,/cfb/players/patrick-herbert-1.html,JR,TE,"15 Rec, 196 Yds, 13.1 Avg",Oregon,2023
Casey Kelly,casey-kelly-2,/cfb/players/casey-kelly-2.html,JR,TE,"5 Rec, 43 Yds, 8.6 Avg",Oregon,2023
Travis Brashear,travis-brashear-1,/cfb/players/travis-brashear-1.html,FR,TE,,Oregon,2023
Peter Burke,peter-burke-1,/cfb/players/peter-burke-1.html,FR,TE,,Oregon,2023
Zach Grace,zach-grace-1,/cfb/players/zach-grace-1.html,FR,TE,,Oregon,2023
Kaden Ludwick,kaden-ludwick-1,/cfb/players/kaden-ludwick-1.html,FR,TE,,Oregon,2023
Landen Shepard,landen-shepard-1,/cfb/players/landen-shepard-1.html,FR,TE,,Oregon,2023
Junior Angilau,junior-angilau-1,/cfb/players/junior-angilau-1.html,SR,OL,,Oregon,2023
Josh Conerly Jr.,josh-conerly-jr-1,/cfb/players/josh-conerly-jr-1.html,SO,OL,,Oregon,2023
Ajani Cornelius,ajani-cornelius-1,/cfb/players/ajani-cornelius-1.html,JR,OL,,Oregon,2023
Marcus Harper II,marcus-harper-ii-1,/cfb/players/marcus-harper-ii-1.html,JR,OL,,Oregon,2023
Dave Iuli,dave-iuli-1,/cfb/players/dave-iuli-1.html,SO,OL,,Oregon,2023
Steven Jones,steven-jones-2,/cfb/players/steven-jones-2.html,SR,OL,,Oregon,2023
Faaope Laloulu,faaope-laloulu-1,/cfb/players/faaope-laloulu-1.html,JR,OL,,Oregon,2023
Iapani Laloulu,iapani-laloulu-1,/cfb/players/iapani-laloulu-1.html,FR,OL,,Oregon,2023
Charlie Pickard,charlie-pickard-1,/cfb/players/charlie-pickard-1.html,SO,OL,,Oregon,2023
Jackson Powers-Johnson,jackson-powers-johnson-1,/cfb/players/jackson-powers-johnson-1.html,JR,OL,,Oregon,2023
Kawika Rogers,kawika-rogers-1,/cfb/players/kawika-rogers-1.html,FR,OL,,Oregon,2023
Kanen Rossi,kanen-rossi-1,/cfb/players/kanen-rossi-1.html,SO,OL,,Oregon,2023
George Silva,george-silva-1,/cfb/players/george-silva-1.html,JR,OL,,Oregon,2023
Nishad Strother,nishad-strother-1,/cfb/players/nishad-strother-1.html,JR,OL,,Oregon,2023
Gernorris Wilson,gernorris-wilson-1,/cfb/players/gernorris-wilson-1.html,FR,OL,,Oregon,2023
Bryce Boulton,bryce-boulton-1,/cfb/players/bryce-boulton-1.html,FR,OL,,Oregon,2023
Beau Cressallen,beau-cressallen-1,/cfb/players/beau-cressallen-1.html,FR,OL,,Oregon,2023
Ty Delgado,ty-delgado-1,/cfb/players/ty-delgado-1.html,FR,OL,,Oregon,2023
Bailey Jaramillo,bailey-jaramillo-1,/cfb/players/bailey-jaramillo-1.html,SO,OL,,Oregon,2023
Auston Mims,auston-mims-1,/cfb/players/auston-mims-1.html,FR,OL,,Oregon,2023
Lipe Moala,lipe-moala-1,/cfb/players/lipe-moala-1.html,FR,OL,,Oregon,2023
Holden Whipple,holden-whipple-1,/cfb/players/holden-whipple-1.html,SO,OL,,Oregon,2023
