Player,Player_ID,Player_Link,class,pos,summary,School,Year
Gavin Hardison,gavin-hardison-1,/cfb/players/gavin-hardison-1.html,SR,QB,"164 Cmp, 315 Att, 2044 Yds, 11 TD",UTEP,2022
Calvin Brownholtz,calvin-brownholtz-1,/cfb/players/calvin-brownholtz-1.html,SR,QB,"37 Cmp, 63 Att, 512 Yds, 4 TD",UTEP,2022
Kevin Hurley,kevin-hurley-1,/cfb/players/kevin-hurley-1.html,JR,QB,,UTEP,2022
Cade McConnell,cade-mcconnell-2,/cfb/players/cade-mcconnell-2.html,JR,QB,,UTEP,2022
Jake McNamara,jake-mcnamara-1,/cfb/players/jake-mcnamara-1.html,SO,QB,,UTEP,2022
Zach Rodriguez,zach-rodriguez-2,/cfb/players/zach-rodriguez-2.html,SO,QB,,UTEP,2022
Ronald Awatt,ronald-awatt-1,/cfb/players/ronald-awatt-1.html,SR,RB,"163 Att, 734 Yds, 4.5 Avg",UTEP,2022
Deion Hankins,deion-hankins-1,/cfb/players/deion-hankins-1.html,JR,RB,"140 Att, 701 Yds, 5.0 Avg",UTEP,2022
Torrance Burgess Jr.,torrance-burgess-jr-1,/cfb/players/torrance-burgess-jr-1.html,JR,RB,"4 Att, 3 Yds, 0.8 Avg",UTEP,2022
Jalen Joseph,jalen-joseph-1,/cfb/players/jalen-joseph-1.html,JR,RB,"4 Att, 5 Yds, 1.3 Avg",UTEP,2022
Cartraven Walker,cartraven-walker-1,/cfb/players/cartraven-walker-1.html,JR,RB,"2 Att, 9 Yds, 4.5 Avg",UTEP,2022
Tyrin Smith,tyrin-smith-1,/cfb/players/tyrin-smith-1.html,JR,WR,"71 Rec, 1039 Yds, 14.6 Avg",UTEP,2022
Reynaldo Flores,reynaldo-flores-1,/cfb/players/reynaldo-flores-1.html,SR,WR,"49 Rec, 536 Yds, 10.9 Avg",UTEP,2022
Kelly Akharaiyi,kelly-akharaiyi-1,/cfb/players/kelly-akharaiyi-1.html,JR,WR,"21 Rec, 275 Yds, 13.1 Avg",UTEP,2022
Walter Dawn,walter-dawn-1,/cfb/players/walter-dawn-1.html,SR,WR,"7 Rec, 37 Yds, 5.3 Avg",UTEP,2022
Jeremiah Ballard,jeremiah-ballard-1,/cfb/players/jeremiah-ballard-1.html,SO,WR,"10 Rec, 118 Yds, 11.8 Avg",UTEP,2022
Marcus Bellon,marcus-bellon-1,/cfb/players/marcus-bellon-1.html,JR,WR,"5 Rec, 81 Yds, 16.2 Avg",UTEP,2022
Jostein Clarke,jostein-clarke-1,/cfb/players/jostein-clarke-1.html,JR,WR,"3 Rec, 15 Yds, 5.0 Avg",UTEP,2022
Josh Farr,josh-farr-2,/cfb/players/josh-farr-2.html,SR,WR,"1 Rec, -18 Yds, -18.0 Avg",UTEP,2022
Penny Baker,penny-baker-1,/cfb/players/penny-baker-1.html,JR,WR,,UTEP,2022
Jaylen Davis,jaylen-davis-2,/cfb/players/jaylen-davis-2.html,JR,WR,,UTEP,2022
Matt Malewitz,matt-malewitz-1,/cfb/players/matt-malewitz-1.html,SR,WR,,UTEP,2022
Kyle McNamara,kyle-mcnamara-1,/cfb/players/kyle-mcnamara-1.html,JR,WR,,UTEP,2022
