Player,Player_ID,Player_Link,class,pos,summary,School,Year
Amari Odom,amari-odom-1,/cfb/players/amari-odom-1.html,SO,QB,"189 Cmp, 291 Att, 2594 Yds, 19 TD",Kennesaw State,2025
Dexter Williams II,dexter-williams-ii-1,/cfb/players/dexter-williams-ii-1.html,SR,QB,"67 Cmp, 125 Att, 787 Yds, 6 TD",Kennesaw State,2025
Tommy Ulatowski,tommy-ulatowski-1,/cfb/players/tommy-ulatowski-1.html,JR,QB,"3 Cmp, 5 Att, 9 Yds, 0 TD",Kennesaw State,2025
Preston Clemmer,preston-clemmer-1,/cfb/players/preston-clemmer-1.html,SO,QB,,Kennesaw State,2025
Skyler Williams,skyler-williams-1,/cfb/players/skyler-williams-1.html,FR,QB,,Kennesaw State,2025
Coleman Bennett,coleman-bennett-1,/cfb/players/coleman-bennett-1.html,SR,RB,"157 Att, 764 Yds, 4.9 Avg",Kennesaw State,2025
Chase Belcher,chase-belcher-1,/cfb/players/chase-belcher-1.html,SR,RB,"107 Att, 566 Yds, 5.3 Avg",Kennesaw State,2025
Alexander Diggs,alexander-diggs-1,/cfb/players/alexander-diggs-1.html,JR,RB,"72 Att, 281 Yds, 3.9 Avg",Kennesaw State,2025
Tykeem Wallace,tykeem-wallace-1,/cfb/players/tykeem-wallace-1.html,SR,RB,"8 Rec, 83 Yds, 10.4 Avg",Kennesaw State,2025
Devin Ingram,devin-ingram-1,/cfb/players/devin-ingram-1.html,FR,RB,,Kennesaw State,2025
Christian Moss,christian-moss-1,/cfb/players/christian-moss-1.html,SR,WR,"45 Rec, 689 Yds, 15.3 Avg",Kennesaw State,2025
Gabriel Benyard,gabriel-benyard-1,/cfb/players/gabriel-benyard-1.html,SR,WR,"60 Rec, 949 Yds, 15.8 Avg",Kennesaw State,2025
Clayton Coppock,clayton-coppock-1,/cfb/players/clayton-coppock-1.html,FR,WR,"28 Rec, 311 Yds, 11.1 Avg",Kennesaw State,2025
Davis Bryson,davis-bryson-1,/cfb/players/davis-bryson-1.html,JR,WR,"9 Rec, 106 Yds, 11.8 Avg",Kennesaw State,2025
Jonathan Mathis,jonathan-mathis-2,/cfb/players/jonathan-mathis-2.html,SO,WR,,Kennesaw State,2025
Lyndon Ravare,lyndon-ravare-1,/cfb/players/lyndon-ravare-1.html,JR,WR,"20 Rec, 230 Yds, 11.5 Avg",Kennesaw State,2025
Javon Rogers,javon-rogers-1,/cfb/players/javon-rogers-1.html,SO,WR,"9 Rec, 236 Yds, 26.2 Avg",Kennesaw State,2025
Navelle Dean,navelle-dean-1,/cfb/players/navelle-dean-1.html,SO,WR,"5 Rec, 47 Yds, 9.4 Avg",Kennesaw State,2025
Jordan Jackson,jordan-jackson-9,/cfb/players/jordan-jackson-9.html,SR,WR,"2 Rec, 34 Yds, 17.0 Avg",Kennesaw State,2025
Erik Ronning,erik-ronning-1,/cfb/players/erik-ronning-1.html,FR,WR,"1 Rec, 4 Yds, 4.0 Avg",Kennesaw State,2025
Rowan Darnell,rowan-darnell-1,/cfb/players/rowan-darnell-1.html,JR,WR,,Kennesaw State,2025
Josh Williamson,josh-williamson-3,/cfb/players/josh-williamson-3.html,JR,WR,,Kennesaw State,2025
Christian Bishop,christian-bishop-1,/cfb/players/christian-bishop-1.html,FR,WR,,Kennesaw State,2025
Jayce Cora,jayce-cora-1,/cfb/players/jayce-cora-1.html,FR,WR,,Kennesaw State,2025
Braylon Gray,braylon-gray-1,/cfb/players/braylon-gray-1.html,FR,WR,,Kennesaw State,2025
Gerard Bullock,gerard-bullock-1,/cfb/players/gerard-bullock-1.html,SR,TE,"23 Rec, 157 Yds, 6.8 Avg",Kennesaw State,2025
Jamari Harrold,jamari-harrold-1,/cfb/players/jamari-harrold-1.html,FR,TE,,Kennesaw State,2025
RJ Taylor,rj-taylor-2,/cfb/players/rj-taylor-2.html,JR,TE,,Kennesaw State,2025
Isaiah WIlliams,isaiah-williams-6,/cfb/players/isaiah-williams-6.html,SO,TE,,Kennesaw State,2025
Semaj Parker,semaj-parker-1,/cfb/players/semaj-parker-1.html,JR,TE,,Kennesaw State,2025
Eseosa Aigbokhae,eseosa-aigbokhae-1,/cfb/players/eseosa-aigbokhae-1.html,FR,OL,,Kennesaw State,2025
Brandon Best,brandon-best-1,/cfb/players/brandon-best-1.html,JR,OL,,Kennesaw State,2025
Josiah Chenault,josiah-chenault-1,/cfb/players/josiah-chenault-1.html,SO,OL,,Kennesaw State,2025
Benton Dunn,benton-dunn-1,/cfb/players/benton-dunn-1.html,SO,OL,,Kennesaw State,2025
JaDarious Lee,jadarious-lee-1,/cfb/players/jadarious-lee-1.html,JR,OL,,Kennesaw State,2025
Rene Miller,rene-miller-2,/cfb/players/rene-miller-2.html,JR,OL,,Kennesaw State,2025
Nikola Milovac,nikola-milovac-1,/cfb/players/nikola-milovac-1.html,SO,OL,,Kennesaw State,2025
J.T. Pennington,jt-pennington-1,/cfb/players/jt-pennington-1.html,SR,OL,,Kennesaw State,2025
Havik Pettigrew,havik-pettigrew-1,/cfb/players/havik-pettigrew-1.html,JR,OL,,Kennesaw State,2025
Chase Stevens,chase-stevens-1,/cfb/players/chase-stevens-1.html,FR,OL,,Kennesaw State,2025
Cameron Williams,cameron-williams-6,/cfb/players/cameron-williams-6.html,SR,OL,,Kennesaw State,2025
