Player,Player_ID,Player_Link,class,pos,summary,School,Year
Layne Hatcher,layne-hatcher-1,/cfb/players/layne-hatcher-1.html,JR,QB,"275 Cmp, 442 Att, 2653 Yds, 19 TD",Texas State,2022
Ty Evans,ty-evans-3,/cfb/players/ty-evans-3.html,SO,QB,,Texas State,2022
Tanner Prewit,tanner-prewit-1,/cfb/players/tanner-prewit-1.html,SO,QB,,Texas State,2022
CJ Rogers,cj-rogers-1,/cfb/players/cj-rogers-1.html,SO,QB,,Texas State,2022
Lincoln Pare,lincoln-pare-1,/cfb/players/lincoln-pare-1.html,JR,RB,"172 Att, 772 Yds, 4.5 Avg",Texas State,2022
Calvin Hill,calvin-hill-4,/cfb/players/calvin-hill-4.html,JR,RB,"76 Att, 333 Yds, 4.4 Avg",Texas State,2022
Josh Berry,josh-berry-1,/cfb/players/josh-berry-1.html,JR,RB,"38 Att, 196 Yds, 5.2 Avg",Texas State,2022
Jahmyl Jeter,jahmyl-jeter-1,/cfb/players/jahmyl-jeter-1.html,SR,RB,"36 Att, 120 Yds, 3.3 Avg",Texas State,2022
Emmanuel Abdaliah,emmanuel-abdaliah-1,/cfb/players/emmanuel-abdaliah-1.html,FR,RB,"4 Att, 8 Yds, 2.0 Avg",Texas State,2022
Damarius Good,damarius-good-1,/cfb/players/damarius-good-1.html,JR,RB,"2 Att, 6 Yds, 3.0 Avg",Texas State,2022
Trent Lacy,trent-lacy-1,/cfb/players/trent-lacy-1.html,FR,RB,,Texas State,2022
Rontavious Groves,rontavious-groves-1,/cfb/players/rontavious-groves-1.html,SR,WR,"23 Rec, 235 Yds, 10.2 Avg",Texas State,2022
Ashtyn Hawkins,ashtyn-hawkins-1,/cfb/players/ashtyn-hawkins-1.html,JR,WR,"56 Rec, 587 Yds, 10.5 Avg",Texas State,2022
Donovan Moorer,donovan-moorer-1,/cfb/players/donovan-moorer-1.html,SO,WR,"17 Rec, 128 Yds, 7.5 Avg",Texas State,2022
Julian Ortega-Jones,julian-ortega-jones-2,/cfb/players/julian-ortega-jones-2.html,SR,WR,"29 Rec, 270 Yds, 9.3 Avg",Texas State,2022
